Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,28.431622234004568,20.642857142857142,808.3571428571429,-19.214285714285715,0.23286958907141408,0.5138042444248634,18.926954108802995,14.42574229689157
C09,31.732455277660407,27.05128205128205,1006.9487179487179,-26.128205128205128,0.3602808923231627,0.3950019466814393,11.695905879096149,18.53957864492505
