year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT
2016,13,102,59,2016-06-28 00:00:00,158.1055,0.007945,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,158.1055,2.2145363068500004,7.945,2016-06-27,4619,0.0028675296343863,0.000138164177769795,0.17177377641201,0.0294563341885805,3.16480374336243,1.24506163597107,0.299277186393738,0.85716187953949,0.782899081707001,0.00370226893573999,0.166727229952812,0.0546722821891308,0.0807035714387894,1.18871569633484,0.696044743061066,1.12271058559418,2.69963598251343,2.2898805141449,0.289807200431824,0.0655322819948196,,1.0
2016,13,97,62,2016-06-28 00:00:00,158.006,0.007940000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,158.006,2.2131426402,7.940000000000001,2016-06-27,4619,0.00277190050110221,0.000136769711389206,0.172863587737083,0.0350780636072159,3.1421914100647,1.18869161605835,0.2906134724617,0.841527938842773,0.868528187274933,0.0033942055888474,0.155163258314133,0.0502198301255703,0.0760176107287407,0.984502196311951,0.608607649803162,1.12903904914856,2.29185390472412,2.18724608421326,0.272977709770203,0.0623389482498169,,1.0
2016,13,128,31,2016-06-28 00:00:00,223.37749999999997,0.011224999999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,223.37749999999997,3.1287816292499997,11.225,2016-06-27,4619,0.00428614486008883,0.00022135981998872,0.302065908908844,0.0719562694430351,0.295738726854324,1.15732192993164,0.340348243713379,1.35950696468353,1.59510660171509,0.00387383089400828,0.123898729681969,0.139494985342026,0.0670743137598038,1.50714325904846,0.971468448638916,0.928003966808319,3.89940547943115,2.30952119827271,0.334233969449997,0.0819510594010353,,1.240644
2016,13,101,66,2016-06-28 00:00:00,114.72349999999999,0.005764999999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,114.72349999999999,1.6068976474499999,5.765,2016-06-27,4619,0.00230714958161116,0.000111121895315591,0.151808440685272,0.000614624645095319,0.00791304185986519,0.0268294177949429,0.00189878582023084,0.0560959503054619,0.199987933039665,0.000352411618223414,0.000300289830192924,0.00673697935417295,0.00934131629765034,0.00784305483102798,0.0076741217635572,0.0178733188658953,0.0136899752542377,0.00830285716801882,0.00145315192639828,0.0854582041501999,,
2016,13,97,68,2016-06-28 00:00:00,223.77549999999997,0.011245,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,223.77549999999997,3.1343562958499995,11.245,2016-06-27,4619,0.00237992242909968,0.000120866345241666,0.164465740323067,0.0532336160540581,1.77119874954224,1.07147252559662,0.292272508144379,0.906346797943115,1.08309745788574,0.00297265639528632,0.137599244713783,0.0493975505232811,0.0789158046245575,1.0766407251358,0.739680111408234,1.08357524871826,2.71078419685364,2.18033576011658,0.27066645026207,0.066838875412941,,1.0
2016,13,52,34,2016-06-28 00:00:00,407.05449999999996,0.020454999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,407.05449999999996,5.7014902651499995,20.455,2016-06-27,4619,0.00298383343033493,0.000147369268233888,0.188225880265236,0.0202127657830715,2.78792262077332,1.22643733024597,0.248226478695869,0.634343266487122,0.837483823299408,0.00310588371939957,0.137736395001411,0.0279781222343445,0.0661986246705055,1.00668501853943,0.453803271055222,1.11176383495331,0.939828872680664,2.665531873703,0.354722678661346,0.0495980530977249,,1.0
2016,13,58,43,2016-06-28 00:00:00,235.31749999999997,0.011824999999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,235.31749999999997,3.2960216272499996,11.825,2016-06-27,4619,0.00290616322308779,0.000144851685035974,0.186299100518227,0.0639375299215317,0.0137237217277288,1.14189541339874,0.253456950187683,0.667767941951752,0.919417440891266,0.00301794824190438,0.127877935767174,0.0283588953316212,0.0662072524428368,0.918282926082611,0.496492445468903,1.11093056201935,1.17278301715851,2.41993975639343,0.32293763756752,0.0497775636613369,,1.0
2016,13,60,37,2016-06-28 00:00:00,221.98449999999997,0.011155,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,221.98449999999997,3.1092702961499996,11.155,2016-06-27,4619,0.00310041778720915,0.000152358086779714,0.189503133296967,0.00599243491888046,2.78922057151794,1.21547853946686,0.250688165426254,0.656531870365143,0.833995461463928,0.00316389859654009,0.137125790119171,0.0275196097791195,0.0680554136633873,1.00151979923248,0.47954061627388,1.11070215702057,1.01282680034637,2.58710050582886,0.344154238700867,0.0491456761956215,,1.0
2016,13,21,6,2016-06-28 00:00:00,328.30025,0.016497500000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,328.30025,4.598403111675,16.497500000000002,2016-06-27,4619,0.00229821866378188,0.00013109810242895,0.188434615731239,0.051873404532671,1.21537113189697,0.967485845088959,0.260065197944641,0.76288914680481,0.912074327468872,0.00274235568940639,0.123021721839905,0.0255529265850782,0.0673166215419769,1.05964350700378,0.631357431411743,0.894097447395325,2.51183223724365,1.92338287830353,0.257423251867294,0.0476776473224163,,0.724307
2016,13,14,20,2016-06-28 00:00:00,216.71099999999998,0.01089,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,216.71099999999998,3.0354059636999997,10.89,2016-06-27,4619,0.00232054386287928,0.000130112777696922,0.189963087439537,0.0234783161431551,2.82058429718018,1.11485326290131,0.242546498775482,0.71190345287323,0.963815867900848,0.00277654803358018,0.12219326198101,0.025897279381752,0.064140111207962,0.935090780258179,0.456809014081955,1.03078413009644,0.778027534484863,2.38224911689758,0.325731456279755,0.0480712614953518,,1.0
2016,13,20,14,2016-06-28 00:00:00,58.50599999999999,0.00294,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,58.50599999999999,0.8194759902,2.94,2016-06-27,4619,0.002346744062379,0.000132691231556237,0.188710153102875,0.0298894606530666,2.67025446891785,1.09388244152069,0.239945158362389,0.730356097221375,0.877424418926239,0.00277915620245039,0.121409930288792,0.0264175049960613,0.0574465207755566,0.857813239097595,0.462805390357971,0.909450113773346,1.03556430339813,1.98456740379333,0.254628598690033,0.0381323397159576,,0.717135
2016,13,18,19,2016-06-28 00:00:00,137.4095,0.006905000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,137.4095,1.9246536436500001,6.905000000000001,2016-06-27,4619,0.00229725963436067,0.000130005704704672,0.188748940825462,0.0382912121713161,2.17931008338928,1.08998346328735,0.240995898842812,0.719103038311005,0.953943490982056,0.0027524447068572,0.118563622236252,0.0266921557486057,0.0616791062057018,0.921141028404236,0.475197494029999,0.982225179672241,0.867669820785522,2.17843747138977,0.287622839212418,0.0454363599419594,,0.717135
2016,13,17,22,2016-06-28 00:00:00,0.19899999999999998,1e-05,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,0.19899999999999998,0.0027873333,0.01,2016-06-27,4619,0.00230132089927793,0.000129731124616228,0.189211219549179,0.0461951233446598,1.36541175842285,1.09525609016418,0.242408782243729,0.71660178899765,0.972173154354095,0.00276032206602395,0.119825273752213,0.0259990226477385,0.0645777061581612,0.952334940433502,0.477869033813477,1.02200269699097,0.840934097766876,2.34746241569519,0.321813106536865,0.0482809916138649,,1.0
2016,13,12,4,2016-06-29 00:00:00,237.7055,0.011945,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,237.7055,3.32946962685,11.945,2016-06-30,4620,0.00217501074075699,0.000127492239698768,0.192509278655052,0.053433820605278,0.91348922252655,1.01810991764069,0.270306795835495,0.838491082191467,1.07945227622986,0.00277494639158249,0.130757421255112,0.027279319241643,0.068721629679203,1.1486142873764,0.693001270294189,0.990393340587616,2.89751291275024,2.44226622581482,0.339356124401093,0.0585934482514858,,1.262158
2016,13,5,4,2016-06-29 00:00:00,364.568,0.01832,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,364.568,5.1063946056,18.32,2016-06-30,4620,0.00190911558456719,0.000117185110866558,0.193873569369316,0.0625705942511559,0.0148298293352127,0.865508139133453,0.300694406032562,0.987388253211975,1.4247305393219,0.00257609994150698,0.112648412585258,0.0284375548362732,0.0757347270846367,0.992519199848175,0.829162001609802,0.922906279563904,2.75862264633179,1.77005386352539,0.216238930821419,0.0851371958851814,,1.0
2016,13,17,11,2016-06-29 00:00:00,209.14899999999997,0.01051,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,209.14899999999997,2.9294872982999998,10.51,2016-06-30,4620,0.00233875191770494,0.000133455876493827,0.191593080759048,0.0386355668306351,1.8700864315033,1.11483561992645,0.240831166505814,0.736864864826202,0.886916100978851,0.00286594475619495,0.120300747454166,0.0259433947503567,0.0562730729579926,0.872850835323334,0.464345216751099,0.887462496757507,0.820118069648743,1.96443808078766,0.266286432743073,0.0379271134734154,,0.717135
2016,13,77,35,2016-06-30 00:00:00,126.564,0.00636,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,126.564,1.7727439788,6.36,2016-06-30,4620,0.00343273114413023,0.000167738311574794,0.195988267660141,0.0328604280948639,2.56097936630249,1.25134944915771,0.243513494729996,0.639785945415497,0.684544026851654,0.00350256497040391,0.131128072738647,0.0309667699038982,0.0586774349212646,0.826065719127655,0.400138348340988,0.982201516628265,0.624740242958069,2.03532695770264,0.270351022481918,0.0376505181193352,,0.717135
2016,13,69,35,2016-06-30 00:00:00,106.5645,0.005355,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,106.5645,1.49261698215,5.355,2016-06-30,4620,0.00328881829045713,0.000162238080520183,0.193394139409065,0.00714285625144839,2.65784931182861,1.2026834487915,0.247475236654282,0.638836085796356,0.723625242710114,0.00336946337483823,0.132752180099487,0.0313434414565563,0.0661123171448708,0.968462526798248,0.463165134191513,1.05409526824951,0.908304154872894,2.41861176490784,0.340096890926361,0.0420838296413422,,1.0
2016,13,68,19,2016-06-30 00:00:00,95.42049999999999,0.004795,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,95.42049999999999,1.33652631735,4.795,2016-06-30,4620,0.00308380927890539,0.000159133356646635,0.196251437067986,0.0482810325920582,1.24358832836151,1.16351687908173,0.247667655348778,0.674990355968475,0.764919400215149,0.00333633460104465,0.127883538603783,0.0284207444638014,0.0666397213935852,1.0508223772049,0.506653070449829,1.05341923236847,1.37623906135559,2.48168206214905,0.351754188537598,0.04282296448946,,1.0
2016,14,58,43,2016-07-05 00:00:00,202.4825,0.010175,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,202.4825,2.83611163275,10.175,2016-07-06,4622,0.00301638036035001,0.000151562053360976,0.192442759871483,0.062570609152317,0.0124419713392854,1.1779682636261,0.247615456581116,0.591058611869812,0.829925239086151,0.00333382561802864,0.121624052524567,0.0198773834854364,0.0642024278640747,1.00456058979034,0.468156158924103,1.08045136928558,0.840535163879395,2.65317511558533,0.380827754735947,0.0438560545444489,,1.0
2016,14,14,20,2016-07-05 00:00:00,129.54899999999998,0.00651,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,129.54899999999998,1.8145539782999998,6.51,2016-07-06,4622,0.00238239113241434,0.00013450943515636,0.195092260837555,0.0229136813431978,2.58802032470703,1.16200292110443,0.236696720123291,0.636920750141144,0.866717934608459,0.00301761087030172,0.118493162095547,0.024883545935154,0.0598582997918129,0.915396928787231,0.398391544818878,1.03313267230988,0.786402642726898,2.63985013961792,0.386588156223297,0.0422540828585625,,1.0
2016,14,17,22,2016-07-05 00:00:00,224.47199999999998,0.01128,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,224.47199999999998,3.1441119624,11.28,2016-07-06,4622,0.00236170436255634,0.000133974564960226,0.194163456559181,0.0458489768207073,1.27032709121704,1.11096346378326,0.238504394888878,0.632213234901428,0.866577506065369,0.00299458298832178,0.116817250847816,0.0188203565776348,0.0602519400417805,0.938809275627136,0.42071196436882,1.02635514736176,1.08599328994751,2.63481378555298,0.382253795862198,0.042536623775959,,1.0
2016,14,18,19,2016-07-05 00:00:00,212.23349999999996,0.010665,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,212.23349999999996,2.9726909644499995,10.665,2016-07-06,4622,0.00235765287652612,0.000134245346998796,0.193786531686783,0.0372321680188179,1.96571278572083,1.13963544368744,0.234681189060211,0.651590704917908,0.866134405136108,0.00299006095156074,0.114151574671268,0.0256971511989832,0.0579231195151806,0.91397100687027,0.423197537660599,0.979618966579437,0.739523231983185,2.38893699645996,0.341349899768829,0.0401430800557137,,0.717135
2016,14,19,10,2016-07-05 00:00:00,173.528,0.00872,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,173.528,2.4305546376,8.72,2016-07-06,4622,0.00239386688917875,0.000136835325974971,0.194965377449989,0.0587414912879467,0.0125423902645707,1.14378476142883,0.242260083556175,0.717846810817719,0.839407980442047,0.00304063386283815,0.124392822384834,0.0282618291676044,0.0560933724045753,0.88002473115921,0.460401892662048,0.903908610343933,0.919420957565308,1.99848008155823,0.274375319480896,0.0364874787628651,,0.717135
2016,14,20,14,2016-07-05 00:00:00,188.15449999999998,0.009455,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,188.15449999999998,2.63542363515,9.455,2016-07-06,4622,0.00240639201365411,0.000136898699565791,0.194102182984352,0.0297508612275124,2.53837299346924,1.14236497879028,0.238190039992332,0.678373754024506,0.810084462165833,0.00302901049144566,0.122025139629841,0.0297836754471064,0.0542452037334442,0.834889709949493,0.414689034223557,0.924047231674194,0.84663999080658,2.09286713600159,0.287416338920593,0.0343378931283951,,0.717135
2016,14,21,6,2016-07-05 00:00:00,162.33425,0.0081575,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,162.33425,2.273767139475,8.1575,2016-07-06,4622,0.00235853297635913,0.000135433743707836,0.194394037127495,0.0543667487800121,1.17559278011322,1.00522840023041,0.264587223529816,0.725033342838287,0.854688286781311,0.00301165715791285,0.130994409322739,0.0257835909724236,0.0647416934370995,1.04834079742432,0.599693298339844,0.931139171123505,2.6543390750885,1.99567651748657,0.263207912445068,0.0441774949431419,,0.731478
