Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
Suchy,22.43721398544328,16.0,503.42857142857144,-14.285714285714286,0.4984382122137058,0.6449355675137717,18.926954108802995,14.921734593046015
Allen,19.627949721160647,13.974358974358974,385.2564102564103,-8.897435897435898,0.2989004901520335,0.49659783731371887,11.695905879096149,16.968819299007425
