year,group,obs_anom,model_anom
2000,Total,1.3382570669952667,1.2678438550621607
2000,ZC1-EUP,1.0479423565744423,1.1708330979209793
2000,ZC2-AMP,1.2218823406241506,0.5319115052223516
2000,ZC3-DEC,0.16061085229941932,1.1821297761162448
2000,ZC4-CLG,1.6182721494370522,1.2066836563839156
2000,ZC5-CSM,0.7356959204522324,1.2997676900974156
2001,Total,0.03619663704141163,-0.7820231225547681
2001,ZC1-EUP,0.05462897891749554,-0.7171213884992731
2001,ZC2-AMP,-0.38051345673665987,-0.3228841041038995
2001,ZC3-DEC,-0.624099062415126,-0.7373887293574972
2001,ZC4-CLG,0.37001332088832417,-0.8346258622807083
2001,ZC5-CSM,0.28228495931857883,-0.7480137074936907
2002,Total,-0.5198371364031994,-1.1406485498438728
2002,ZC1-EUP,0.07666087231726272,-1.0573224415076536
2002,ZC2-AMP,-0.11139862709915653,-0.536785812634468
2002,ZC3-DEC,-0.3082643473474615,-1.173613655581862
2002,ZC4-CLG,-0.03562046832087954,-1.258348788471199
2002,ZC5-CSM,-0.7253597418927646,-1.3803980759994086
2003,Total,-0.5151928690494392,-0.12630219251618519
2003,ZC1-EUP,-0.8295015044319025,0.09369893481200099
2003,ZC2-AMP,0.4345109456938609,0.5959546896447235
2003,ZC3-DEC,-0.8431866406346941,-0.04218264307842046
2003,ZC4-CLG,-0.6280597413489931,-0.14614909182267202
2003,ZC5-CSM,-0.1467935605581474,-0.18064977744443034
2004,Total,-0.4433667136437812,-0.4153990328060376
2004,ZC1-EUP,-0.5989933255870578,-0.18911282017574652
2004,ZC2-AMP,-0.08720373292208643,0.5356087336930099
2004,ZC3-DEC,-0.6361597504922345,-0.3757807950042327
2004,ZC4-CLG,-0.5109348328420106,-0.5115011891521145
2004,ZC5-CSM,-0.324292125781556,-0.8241480659531454
2005,Total,-0.5792180124447762,-0.09995578279910733
2005,ZC1-EUP,-0.6143458154869124,0.005574917212168462
2005,ZC2-AMP,-0.46853015298451167,0.1783788701946023
2005,ZC3-DEC,-0.5154646908739577,-0.11957390146881447
2005,ZC4-CLG,-0.3910494358717631,-0.1184237498095354
2005,ZC5-CSM,-0.16812346623913654,-0.20159197936949158
2006,Total,-0.45031028574314635,-0.6372968499042551
2006,ZC1-EUP,-0.3636151332751931,-0.6529325805552875
2006,ZC2-AMP,0.05923770344903927,-1.0456819509685904
2006,ZC3-DEC,-0.8669937688589096,-0.7336419875552675
2006,ZC4-CLG,-0.677494601396346,-0.5909856114980883
2006,ZC5-CSM,-0.05723148270851377,-0.3105479614192004
2007,Total,0.5314668552739968,0.09800950665246162
2007,ZC1-EUP,0.16957020579522128,0.1372764607022533
2007,ZC2-AMP,0.6604166180486986,-0.33876838036485274
2007,ZC3-DEC,0.2652271731725257,0.06695577123196265
2007,ZC4-CLG,0.30339208766033204,0.14005579841454618
2007,ZC5-CSM,0.7772550274261237,0.2520156231261393
2008,Total,-0.9974320812711943,-0.49644884695133584
2008,ZC1-EUP,-1.1540341413772934,-0.37579353232739926
2008,ZC2-AMP,-1.1192242298222583,0.17421753356635794
2008,ZC3-DEC,-1.0016824606999344,-0.5701995132850585
2008,ZC4-CLG,-1.3515005747185063,-0.6748608368857204
2008,ZC5-CSM,-0.27415417133779935,-0.9312674889213685
2009,Total,-0.1441574897957676,-0.20520888439719168
2009,ZC1-EUP,0.3046094469571863,-0.24930177205243917
2009,ZC2-AMP,-0.14715437903373307,-0.6841629787220899
2009,ZC3-DEC,-0.8128313088473589,-0.25777248564730215
2009,ZC4-CLG,-0.24121344042426407,-0.24622682576592847
2009,ZC5-CSM,0.3517399937485688,0.04618606842601236
2012,Total,1.2678009345472034,0.5713709273330012
2012,ZC1-EUP,1.2249411177572067,0.24847687382738934
2012,ZC2-AMP,0.8535966678402355,-0.8810234663305759
2012,ZC3-DEC,0.6157302120090826,0.40394163979849645
2012,ZC4-CLG,1.0404232440383907,0.5361335374216447
2012,ZC5-CSM,0.7502019373472493,0.9845725003541204
2013,Total,-0.37988118442663493,-0.9361585077647594
2013,ZC1-EUP,-0.24559792580905324,-0.9170662512502894
2013,ZC2-AMP,-0.4408263018414961,-0.5945776414044064
2013,ZC3-DEC,-0.7744494150659468,-0.9110153981121741
2013,ZC4-CLG,0.05160257644080941,-0.9430607639290627
2013,ZC5-CSM,-0.3366653343063382,-1.0232669214505246
2014,Total,-0.8804163524615394,-0.7214045760195904
2014,ZC1-EUP,-0.4421134915286568,-0.7398530700555309
2014,ZC2-AMP,-0.6011393079797154,-0.259860091149632
2014,ZC3-DEC,-1.4125342212200964,-0.6353912526849578
2014,ZC4-CLG,-1.0879281487694834,-0.783365612401581
2014,ZC5-CSM,-0.3396874482771975,-0.6114275428835564
2015,Total,0.24589947423118566,0.5826253591403779
2015,ZC1-EUP,0.2874838065921097,0.6106770003839834
2015,ZC2-AMP,0.12844022572181407,0.6258357199457466
2015,ZC3-DEC,0.008075023791880489,0.6113702133225829
2015,ZC4-CLG,0.29985224192408144,0.6177323326726979
2015,ZC5-CSM,0.12882032802560026,0.5433594784683963
2016,Total,0.16442588628985683,0.5797623963523013
2016,ZC1-EUP,0.09515590916269291,0.634162713924653
2016,ZC2-AMP,0.17201844072427339,0.652266064661749
2016,ZC3-DEC,0.7224158384415494,0.6014418465369141
2016,ZC4-CLG,-0.025741738315519243,0.5947712293311279
2016,ZC5-CSM,0.13024415914517948,0.48680746123165747
2017,Total,-0.2862249367934707,-0.9244826440878711
2017,ZC1-EUP,-0.2941644470392919,-1.0719416984021903
2017,ZC2-AMP,-0.4167606005117031,-1.490038318399765
2017,ZC3-DEC,-0.020705361771576856,-1.0351889549331812
2017,ZC4-CLG,0.0016617646443847593,-0.9088123486355686
2017,ZC5-CSM,-0.3780246165432465,-0.6752400088218545
2018,Total,0.28799132689023593,-0.1979918024162111
2018,ZC1-EUP,0.13864349424811243,-0.28579989149795587
2018,ZC2-AMP,0.37438745144380087,-0.3089399934646427
2018,ZC3-DEC,0.24144606676424216,-0.17115337608560796
2018,ZC4-CLG,0.19246942662758915,-0.21160037687979216
2018,ZC5-CSM,0.16518778184094007,-0.13947147685169053
