Label,Type,Count,Total,Proportion
Suchy,Categorical Agreement,8,14,0.5714285714285714
Allen,Categorical Agreement,12,39,0.3076923076923077
Suchy,Timing Window Overlap,5,14,0.35714285714285715
Allen,Timing Window Overlap,8,39,0.20512820512820512
