Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,13.711309200802088,12.428571428571429,188.0,-0.5714285714285714,0.7040991016684442,0.7652100616977158,18.926954108802995,10.673493776067662
C09,11.623362856874259,7.82051282051282,135.10256410256412,2.4871794871794872,0.5433511747153013,0.7344700415115604,11.695905879096149,12.056572761177287
