R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model,Season
0.4520471961647385,1.1740637487914365,1.0573722338568403,1.172219556608162,1.175013039156866,-0.08097501648051081,0.945805670599788,0.6645620611086774,34,Diatoms,Ecospace,All
-0.8174218033770223,0.35880928586630034,0.7346241599320384,1.0484966082798912,1.1485161750913,0.46876888428298447,0.9794103210578201,0.037253793112422495,8,Diatoms,Ecospace,Winter
0.07657161741620773,0.5431120641850983,0.5513832142574552,0.7437294197076367,0.824164915513272,-0.3551258343521922,0.6608801477259197,0.4705373334194979,9,Diatoms,Ecospace,Spring
0.07158113559513309,1.1331782539558763,0.8090076238115266,1.3443743156103631,1.660473048303936,-0.9745914239674656,1.4337998546340343,0.36426441767426765,9,Diatoms,Ecospace,Summer
0.7522467082282452,0.6298102103190313,0.6835596703319163,0.4649849037890136,0.8262724754796833,0.6830192112844599,0.6837487763363308,0.6810071769876962,8,Diatoms,Ecospace,Fall
0.6737106780038978,1.1740637487914365,1.0388602299769145,0.9023427405561351,0.9025885941352246,-0.021065346630067597,0.7418635290002049,0.816513041254538,34,Diatoms,SSC,All
-0.8174218033770223,0.35880928586630034,0.7346241599320384,1.0484966082798912,1.1485161750913,0.46876888428298447,0.9794103210578201,0.037253793112422495,8,Diatoms,Ecospace,Winter
0.07657161741620773,0.5431120641850983,0.5513832142574552,0.7437294197076367,0.824164915513272,-0.3551258343521922,0.6608801477259197,0.4705373334194979,9,Diatoms,Ecospace,Spring
0.07158113559513309,1.1331782539558763,0.8090076238115266,1.3443743156103631,1.660473048303936,-0.9745914239674656,1.4337998546340343,0.36426441767426765,9,Diatoms,Ecospace,Summer
0.7522467082282452,0.6298102103190313,0.6835596703319163,0.4649849037890136,0.8262724754796833,0.6830192112844599,0.6837487763363308,0.6810071769876962,8,Diatoms,Ecospace,Fall
0.24449190320271388,2.4559817713410426,0.9152003732690074,2.402153562081257,2.437883566855255,0.4158540004896315,1.8078707304026838,0.4326398925155426,35,Nanophytoplankton,Ecospace,All
-0.43489337317218874,1.84014478662889,0.7182744157775306,2.2475927723572737,2.254180328546073,0.17220825546827911,1.9981265985225218,0.194687323175745,8,Nanophytoplankton,Ecospace,Winter
0.48973652542095414,2.655457822482271,0.0927927800431395,2.6112673979840064,3.0129214372151303,1.5029897415006934,2.148869828254115,0.4186417835258034,9,Nanophytoplankton,Ecospace,Spring
-0.11474048672455185,2.3280303127544864,0.21050584104751532,2.3614610318964324,2.3677596111757415,-0.17259018265745898,1.6334201248198166,0.07557336274154014,9,Nanophytoplankton,Ecospace,Summer
0.472507112963512,2.21744393492225,0.774121496407511,1.9733569532014428,1.9778834899080775,0.13373643820019562,1.4722059109164851,0.5011641288593227,9,Nanophytoplankton,Ecospace,Fall
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC,All
-0.43489337317218874,1.84014478662889,0.7182744157775306,2.2475927723572737,2.254180328546073,0.17220825546827911,1.9981265985225218,0.194687323175745,8,Nanophytoplankton,Ecospace,Winter
0.48973652542095414,2.655457822482271,0.0927927800431395,2.6112673979840064,3.0129214372151303,1.5029897415006934,2.148869828254115,0.4186417835258034,9,Nanophytoplankton,Ecospace,Spring
-0.11474048672455185,2.3280303127544864,0.21050584104751532,2.3614610318964324,2.3677596111757415,-0.17259018265745898,1.6334201248198166,0.07557336274154014,9,Nanophytoplankton,Ecospace,Summer
0.472507112963512,2.21744393492225,0.774121496407511,1.9733569532014428,1.9778834899080775,0.13373643820019562,1.4722059109164851,0.5011641288593227,9,Nanophytoplankton,Ecospace,Fall
0.4952515946896655,1.3704148585313767,0.9362020520024955,1.2180764473152648,1.221183554477648,0.08705769479193452,1.0000041651140201,0.687451711429498,31,Picoplankton,Ecospace,All
0.2892814808905065,0.7001455698684232,0.6672252860896801,0.8155457806974136,0.8901148338527165,-0.3566363652676147,0.7900670247889624,0.5651223997889493,6,Picoplankton,Ecospace,Winter
0.4313038229691031,1.4511913816579423,0.1385065198419851,1.3970528996421696,1.5149236749725128,0.5858642646497829,1.2930529694855413,0.4345790695427889,9,Picoplankton,Ecospace,Spring
-0.568454157009972,1.1769358971169437,0.22722881167120423,1.3194160402519606,1.326781381708083,0.13960711863313824,1.007438509910243,0.10723430858686622,8,Picoplankton,Ecospace,Summer
0.8280425180245176,1.44781943413739,0.8170358805016802,0.897057371221664,0.9177694858426424,-0.1938785750946866,0.8203427706436293,0.8256658261246629,8,Picoplankton,Ecospace,Fall
0.49629326496903403,1.1942271142352863,0.9138324318328757,1.0853732720771967,1.0866062903565432,0.05175027055820602,0.8265391850170778,0.699803885931644,35,Dinoflagellates,Ecospace,All
0.046868746132760125,0.6688323815462693,0.569455202581558,0.8578544027030568,0.8651483628713871,-0.11210492202407035,0.7520296434154945,0.4239744865845847,8,Dinoflagellates,Ecospace,Winter
0.6734128686021456,0.5969612820133484,0.7534133191884869,0.5641347086089717,0.8291239231792203,-0.6076170755753758,0.6992878031100054,0.667356537181711,9,Dinoflagellates,Ecospace,Spring
0.1561006284312987,0.7320218821964788,0.2429068631104283,0.734401997979827,0.7897348253308797,-0.29040454490870693,0.6476389633552451,0.4173113988440703,9,Dinoflagellates,Ecospace,Summer
0.08589691223121712,1.042714260128136,0.403531242440123,1.085267333705632,1.6171635446496877,1.1989214922318354,1.1989214922318354,0.4879823006490961,9,Dinoflagellates,Ecospace,Fall
