year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,BA1-BAC,NK1-COH,NK2-CHI,NK3-FOR,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,PZ3-HNF,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZF1-ICT,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR
2015,2,128,31,2015-01-26 00:00:00,329.942,0.01658,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,329.942,4.6213986114,16.580000000000002,2015-01-26,0.0973684415221214,0.00506305322051048,0.000222239657887258,0.326641231775284,0.819671034812927,0.733184456825256,0.112339466810226,0.118622228503227,0.138933122158051,0.64232861995697,0.0642544627189636,0.592735588550568,0.0826700627803802,0.431351900100708,0.231290400028229,0.0269747078418732,0.00427103647962213,0.0202733967453241,0.184650987386703,0.0158435124903917
2015,2,126,32,2015-01-27 00:00:00,519.1909999999999,0.026089999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.1909999999999,7.272152579699999,26.089999999999996,2015-01-26,0.08739223331213,0.00487963715568185,0.000215048203244805,0.316450238227844,0.827363193035126,0.741992950439453,0.10544092208147,0.0864715054631233,0.111808307468891,0.655771434307098,0.00566563569009304,0.611730933189392,0.0860583782196045,0.430359840393066,0.216186136007309,0.0239020120352507,0.00414607347920537,0.0214632675051689,0.181504622101784,0.0125495241954923
2015,2,127,29,2015-01-27 00:00:00,322.579,0.016210000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,322.579,4.5182672793,16.21,2015-01-26,0.104498147964478,0.00505510158836842,0.000222186397877522,0.32692813873291,1.39703011512756,1.27943563461304,0.204086259007454,0.235575005412102,0.267755061388016,0.628793597221375,0.00868953112512827,0.576450049877167,0.0800855606794357,0.427504509687424,0.238731116056442,0.0291820950806141,0.00427135918289423,0.0192646067589521,0.182548761367798,0.0185674782842398
2015,4,19,10,2015-02-15 00:00:00,507.251,0.025490000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,507.251,7.1049125817,25.490000000000002,2015-02-16,0.0603950135409832,0.00430295895785093,0.000177673195139505,0.247646167874336,1.85189414024353,1.53361845016479,0.235543206334114,0.17983515560627,0.196531742811203,0.710645854473114,0.00530817918479443,0.465070843696594,0.0684533417224884,0.325813502073288,0.183587297797203,0.0204478614032269,0.00283147115260363,0.0135806575417519,0.115761928260326,0.0222175642848015
2015,4,20,14,2015-02-15 00:00:00,497.102,0.02498,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,497.102,6.962758583399999,24.98,2015-02-16,0.0583550147712231,0.00428783521056175,0.000176653411472216,0.24653322994709,1.71478223800659,1.4719340801239,0.228739336133003,0.146580189466476,0.166012093424797,0.681619763374329,0.532755017280579,0.44924932718277,0.0646889433264732,0.311587691307068,0.169597640633583,0.0116427587345243,0.0028031999245286,0.0122810695320368,0.112878821790218,0.0188408177345991
2015,4,21,6,2015-02-15 00:00:00,506.1565,0.025435000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,506.1565,7.08958224855,25.435000000000002,2015-02-16,0.0619415640830994,0.00432808790355921,0.00017933698836714,0.249822199344635,1.95699691772461,1.64125573635101,0.239847272634506,0.231483682990074,0.238765448331833,0.739856362342834,0.265523344278336,0.483838528394699,0.0728768408298492,0.345553308725357,0.203025653958321,0.0163564495742321,0.00288120401091874,0.0149892307817936,0.119500443339348,0.0260427892208099
2015,4,14,20,2015-02-16 00:00:00,473.7195,0.023805,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,473.7195,6.63524692065,23.805,2015-02-16,0.0530906096100807,0.00404587341472507,0.000165870558703318,0.233325466513634,1.31634187698364,1.29210293292999,0.200602665543556,0.0776818245649338,0.110591918230057,0.614602744579315,0.408326715230942,0.392921060323715,0.0529054626822472,0.26211804151535,0.130294010043144,0.00952774565666914,0.00254359026439488,0.00837275106459856,0.0979070141911507,0.0123742371797562
2015,4,17,22,2015-02-16 00:00:00,480.6845,0.024155000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,480.6845,6.73280358615,24.155,2015-02-16,0.0539739578962326,0.00410304078832269,0.000168333048350178,0.236659288406372,1.36524736881256,1.3075749874115,0.203581243753433,0.0839281976222992,0.116290360689163,0.62337338924408,0.204507648944855,0.397942274808884,0.0539209768176079,0.269109100103378,0.136100724339485,0.0187766812741756,0.00259722117334604,0.00866599194705486,0.100775703787804,0.013214610517025
2015,4,18,19,2015-02-16 00:00:00,464.26699999999994,0.023329999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,464.26699999999994,6.502848588899999,23.33,2015-02-16,0.0551785118877888,0.00415732339024544,0.000170746061485261,0.239696726202965,1.36094152927399,1.29652571678162,0.200287953019142,0.0959458574652672,0.130387559533119,0.629335939884186,0.326330780982971,0.40357294678688,0.0553988441824913,0.276736348867416,0.143817827105522,0.0158860832452774,0.00265605584718287,0.00912568718194962,0.103362672030926,0.0144214676693082
2015,4,41,4,2015-02-18 00:00:00,450.4364999999999,0.022635,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,450.4364999999999,6.309128924549999,22.634999999999998,2015-02-19,0.0592255815863609,0.00429896684363484,0.000178071597474627,0.252084583044052,2.10267233848572,1.75711810588837,0.28619372844696,0.210662335157394,0.239078208804131,0.675136387348175,0.00265015638433397,0.451988607645035,0.0670408606529236,0.33730947971344,0.191095054149628,0.0252983067184687,0.00286748353391886,0.011879151687026,0.121894247829914,0.0212425757199526
2015,4,52,3,2015-02-18 00:00:00,494.6144999999999,0.024854999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,494.6144999999999,6.927916917149999,24.854999999999997,2015-02-19,0.0640419200062752,0.00420976243913174,0.000174333748873323,0.249426081776619,1.83866786956787,1.62398171424866,0.277913272380829,0.154401794075966,0.198450937867165,0.640249907970428,0.000577382103074342,0.430602461099625,0.0632945671677589,0.324685871601105,0.178911104798317,0.0248515848070383,0.00285495026037097,0.0104765286669135,0.119053885340691,0.0177053976804018
2015,4,128,31,2015-02-19 00:00:00,334.9169999999999,0.016829999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,334.9169999999999,4.691081943899999,16.83,2015-02-19,0.0650617703795433,0.00479321228340268,0.000202856215764768,0.290213733911514,1.37050580978394,1.08489286899567,0.177947521209717,0.154773056507111,0.177622109651566,0.638724744319916,0.0462009869515896,0.4696164727211,0.0693601444363594,0.354884654283524,0.204557210206985,0.0240162536501884,0.00342121906578541,0.0139603735879064,0.158383950591087,0.0178746338933706
2015,4,127,29,2015-02-19 00:00:00,345.663,0.01737,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,345.663,4.8415979421,17.37,2015-02-19,0.071756087243557,0.00478193396702409,0.000202530442038551,0.29010334610939,2.20306849479675,1.72881388664246,0.308770596981049,0.283658504486084,0.299167811870575,0.619357526302338,0.00527348974719644,0.450979262590408,0.0663152262568474,0.348674893379211,0.209344789385796,0.0270563419908285,0.00341616314835846,0.0128736607730389,0.15568919479847,0.0207364894449711
2015,4,126,32,2015-02-19 00:00:00,517.6985,0.026015,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,517.6985,7.251247579949999,26.015,2015-02-19,0.0562381632626057,0.0046125091612339,0.000195993852685206,0.28068333864212,1.37280702590942,1.09149706363678,0.165794357657433,0.101582147181034,0.131417334079742,0.657334983348846,0.00340640218928456,0.48550283908844,0.0713166445493698,0.349447220563889,0.184467867016792,0.0252384897321463,0.00330657605081797,0.0145005621016026,0.155875995755196,0.0130554484203458
2015,4,59,16,2015-02-19 00:00:00,505.5595,0.025405,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,505.5595,7.08122024865,25.405,2015-02-19,0.0632544159889221,0.00454272935166955,0.000186320932698436,0.256165891885757,1.91447007656097,1.6368123292923,0.259748667478561,0.199919402599335,0.21702179312706,0.685501337051392,0.586937963962555,0.480583906173706,0.06770920753479,0.338565945625305,0.18517130613327,0.00692430697381496,0.00300762057304382,0.0135776102542877,0.118975728750229,0.0219712685793638
2015,4,126,29,2015-02-19 00:00:00,323.87249999999995,0.016274999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,323.87249999999995,4.536384945749999,16.275,2015-02-19,0.0725651457905769,0.00478063570335507,0.000202488416107371,0.290092676877975,2.17165184020996,1.70013904571533,0.305331647396088,0.280745953321457,0.29542675614357,0.619285345077515,0.0035197651013732,0.450644135475159,0.066276878118515,0.34885761141777,0.210063233971596,0.0273802168667316,0.0034155563917011,0.0128549337387085,0.15571503341198,0.0209542214870453
2015,4,55,11,2015-02-19 00:00:00,518.992,0.02608,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,518.992,7.2693652464,26.08,2015-02-19,0.0660701245069504,0.00447327131405473,0.000184361619176343,0.25628536939621,2.018634557724,1.70658731460571,0.269033342599869,0.229355007410049,0.249553054571152,0.701432764530182,0.0492343381047249,0.484997004270554,0.070324644446373,0.351706624031067,0.19858618080616,0.0233149640262127,0.00299809291027486,0.013810439966619,0.122209452092648,0.0236101467162371
