year,group,obs_anom,model_anom
2003,Total,-0.3884835673460217,1.9864276531600182
2003,ZS2-CTH,-0.5186607236389088,1.374554055328718
2003,ZS3-CHA,-0.04810127675440506,1.9706461089303848
2003,ZS4-LAR,-0.6278680293616699,-0.24287272912046579
2004,Total,-0.06152657675759611,0.34700667792713386
2004,ZS2-CTH,-0.300349926953833,0.2054611903390461
2004,ZS3-CHA,0.2320816285882606,0.7567707609345081
2004,ZS4-LAR,-0.4583817354817791,-0.5415792472159116
2005,Total,-0.03579819785132777,0.6173915847559868
2005,ZS2-CTH,1.1237392960600283,-0.2260196705348333
2005,ZS3-CHA,0.07899228372717779,0.7787214553614259
2005,ZS4-LAR,,0.33229207176077197
2006,Total,-0.4755420128624545,0.7953887292093976
2006,ZS2-CTH,0.1779480944770624,0.7687648237390676
2006,ZS3-CHA,-0.7394544231831818,1.1789140892355527
2006,ZS4-LAR,-0.36795047371036427,-0.7886752672971553
2007,Total,-2.416420916916753,1.7974873505114937
2007,ZS2-CTH,-0.032462592228798694,1.334879956582455
2007,ZS3-CHA,-2.242695602459751,1.1219694781821141
2007,ZS4-LAR,,0.9446089665634522
2008,Total,-1.3343545993606076,1.5368509802120702
2008,ZS2-CTH,-0.9044188546569788,1.8532462282864048
2008,ZS3-CHA,-0.9369839348619794,1.575287695215691
2008,ZS4-LAR,-1.0388680093505938,-1.3858296669742325
2009,Total,0.4945727951985522,0.5895588971617814
2009,ZS2-CTH,-1.1141310181598656,-0.2007539214961652
2009,ZS3-CHA,-0.4768227391826023,0.42559846472681395
2009,ZS4-LAR,1.3969802039125374,0.7907380072874792
2010,Total,-1.2105948270059064,1.5574657277952104
2010,ZS2-CTH,-0.9605523933070437,0.5880866301990648
2010,ZS3-CHA,-0.8239159126807918,1.6874488565291592
2010,ZS4-LAR,-0.5231954338427578,0.15929165422227998
2011,Total,0.15923747848930686,-0.04607565565061149
2011,ZS2-CTH,0.5135706140423298,0.5204025721676226
2011,ZS3-CHA,0.24803370132465383,0.37815067727168644
2011,ZS4-LAR,-0.289943450795117,-0.9945019439286417
2012,Total,0.4342328188251929,0.010606757044064009
2012,ZS2-CTH,0.328437569595626,0.20543242078237867
2012,ZS3-CHA,-0.4675639965076006,-0.07342439950582587
2012,ZS4-LAR,1.5836499916997324,0.22475418862777208
2013,Total,-0.30828280960538884,-0.9873742423860207
2013,ZS2-CTH,-0.45260371946283706,-0.6851665047185433
2013,ZS3-CHA,0.023495987627129962,-0.9501418538206406
2013,ZS4-LAR,-0.17353056396733432,0.11717135758425466
2014,Total,0.18175586930678564,-0.3419221232817987
2014,ZS2-CTH,-0.2722690313088852,-0.5574769334331517
2014,ZS3-CHA,0.4553912672311603,0.2031531609646206
2014,ZS4-LAR,-0.5557336462432513,-0.6047502726369481
2015,Total,0.3317197623796147,-0.38215103400475364
2015,ZS2-CTH,0.10559339326006703,-0.8327222373099937
2015,ZS3-CHA,0.4013955265026668,-0.638012332630685
2015,ZS4-LAR,0.11739365380543863,0.8645645502044241
2016,Total,0.12306871309174298,-0.9126370277635919
2016,ZS2-CTH,0.8547717004244538,-0.5339937523435266
2016,ZS3-CHA,0.23977674780558025,-0.9055485839699523
2016,ZS4-LAR,-0.499194939880857,0.0461895176848573
2017,Total,0.48782478325648454,-0.7228752287872059
2017,ZS2-CTH,0.9092092459162083,0.4355196548445715
2017,ZS3-CHA,0.3497688955193643,-0.8679811919416172
2017,ZS4-LAR,0.2511204794269453,-0.3243391665279344
2018,Total,0.17534190178397702,-0.08437152619603105
2018,ZS2-CTH,0.17627379614208827,0.38656750082266267
2018,ZS3-CHA,0.3161926423933294,-0.12307539717850828
2018,ZS4-LAR,0.2774724782219985,-0.3037651935656815
