year,group,obs_anom,model_anom
2000,Total,1.3382570669952667,1.3144979786939932
2000,ZC1-EUP,1.0479423565744423,1.2356663983461786
2000,ZC2-AMP,1.2218823406241506,0.8277322072243283
2000,ZC3-DEC,0.16061085229941932,1.1733959635195328
2000,ZC4-CLG,1.6182721494370522,1.287701831460562
2000,ZC5-CSM,0.7356959204522324,1.3204818761536457
2001,Total,0.03619663704141163,-0.7924090607552294
2001,ZC1-EUP,0.05462897891749554,-1.1581310841224148
2001,ZC2-AMP,-0.38051345673665987,-0.8792227477245773
2001,ZC3-DEC,-0.624099062415126,-0.8994757433885778
2001,ZC4-CLG,0.37001332088832417,-0.867358295569832
2001,ZC5-CSM,0.28228495931857883,-0.4629614160033152
2002,Total,-0.5198371364031994,-1.4047447726671975
2002,ZC1-EUP,0.07666087231726272,-1.2605869243607826
2002,ZC2-AMP,-0.11139862709915653,-0.9977225898013866
2002,ZC3-DEC,-0.3082643473474615,-1.574118867724821
2002,ZC4-CLG,-0.03562046832087954,-1.4647323539042372
2002,ZC5-CSM,-0.7253597418927646,-1.3627290090446296
2003,Total,-0.5151928690494392,0.011463278635669833
2003,ZC1-EUP,-0.8295015044319025,-0.375820326214742
2003,ZC2-AMP,0.4345109456938609,0.1401581335404055
2003,ZC3-DEC,-0.8431866406346941,0.12308497625441049
2003,ZC4-CLG,-0.6280597413489931,-0.07157703957842575
2003,ZC5-CSM,-0.1467935605581474,0.18921517765388926
2004,Total,-0.4433667136437812,-0.5895578610982481
2004,ZC1-EUP,-0.5989933255870578,-0.4660543984365226
2004,ZC2-AMP,-0.08720373292208643,0.09498644390196972
2004,ZC3-DEC,-0.6361597504922345,-0.5591589788520478
2004,ZC4-CLG,-0.5109348328420106,-0.6185864787903113
2004,ZC5-CSM,-0.324292125781556,-0.7570406571172644
2005,Total,-0.5792180124447762,-0.13024828191666937
2005,ZC1-EUP,-0.6143458154869124,-0.18722028513778033
2005,ZC2-AMP,-0.46853015298451167,-0.048107593575308694
2005,ZC3-DEC,-0.5154646908739577,-0.08559387904555299
2005,ZC4-CLG,-0.3910494358717631,-0.14660945360845096
