N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,Group
20,0.25206162161145074,1.1496187584421438,1.387988043606025,1.387988043606025,0.19188974247144114,0.036821673265756,219.81962828175062,-0.8066828598641,0.5088519135099875,ZC2-AMP
20,-0.19371642526503102,1.8193074500807451,2.30539904467069,2.30539904467069,0.1457182753057996,0.021233815758096804,182.39193018143794,-0.3722370268824351,0.4753041220227818,ZC5-CSM
20,0.37918640109597757,1.1561631271377437,1.8286041788534502,1.8286041788534502,0.03979256728143872,0.0015834484108478274,887.1007579565834,-1.698126783447544,0.4332321448986193,Total
20,0.42493065128135343,1.4377778116345559,1.8208269241208213,1.8208269241208213,-0.19784641643307177,0.03914320449540845,1286.6396753745637,-1.96906379000891,0.3059670841821791,ZC1-EUP
20,0.07693071434458876,1.5643927546193712,1.8523243955396267,1.8523243955396267,0.006714321641763773,4.508211510905736e-05,527.7216811354929,-2.0185128204376395,0.29502984257470943,ZC4-CLG
20,0.45494449905443873,1.4331703172692722,1.811629219275238,1.811629219275238,-0.14153891218427903,0.02003326366230905,603.0556814708854,-1.6357976720009169,0.20244017646291212,ZC3-DEC
