R,obs_std,model_std,centered_RMSE,RMSE,Bias,MAE,WSS,N,Group,Model,Season
0.48385881748582343,1.1740637487914365,1.0375067593136227,1.1296326861413513,1.1319057579397622,-0.07169825143100154,0.90230515300983,0.6858974498442096,34,Diatoms,Ecospace,All
-0.7789991395987074,0.35880928586630034,0.5608655384547167,0.8699722367993621,0.9952682501404619,0.4834327222437179,0.8801725678946034,0.05416033491288119,8,Diatoms,Ecospace,Winter
0.22452125733982425,0.5431120641850983,0.49171743165161635,0.6456287628865798,0.683186815925319,-0.22340037150309375,0.5366812741324645,0.5244018105592745,9,Diatoms,Ecospace,Spring
0.08111350703162029,1.1331782539558763,0.7931280208572479,1.3294143837045347,1.689210629411702,-1.0421563927343007,1.4466397761372844,0.36872711197771857,9,Diatoms,Ecospace,Summer
0.5421447858921857,0.6298102103190313,0.5293972892124789,0.5616037385003615,0.848167128540879,0.6356010689415943,0.7233881508437067,0.6025808496962649,8,Diatoms,Ecospace,Fall
0.6737106780038978,1.1740637487914365,1.0388602299769145,0.9023427405561351,0.9025885941352246,-0.021065346630067597,0.7418635290002049,0.816513041254538,34,Diatoms,SSC,All
-0.7789991395987074,0.35880928586630034,0.5608655384547167,0.8699722367993621,0.9952682501404619,0.4834327222437179,0.8801725678946034,0.05416033491288119,8,Diatoms,Ecospace,Winter
0.22452125733982425,0.5431120641850983,0.49171743165161635,0.6456287628865798,0.683186815925319,-0.22340037150309375,0.5366812741324645,0.5244018105592745,9,Diatoms,Ecospace,Spring
0.08111350703162029,1.1331782539558763,0.7931280208572479,1.3294143837045347,1.689210629411702,-1.0421563927343007,1.4466397761372844,0.36872711197771857,9,Diatoms,Ecospace,Summer
0.5421447858921857,0.6298102103190313,0.5293972892124789,0.5616037385003615,0.848167128540879,0.6356010689415943,0.7233881508437067,0.6025808496962649,8,Diatoms,Ecospace,Fall
0.23253387111784357,2.4559817713410426,0.918962124228981,2.413856093653948,2.448731464829652,0.411806442368833,1.8265802218048774,0.42582919698606625,35,Nanophytoplankton,Ecospace,All
-0.4483346306034449,1.84014478662889,0.7327590059287404,2.2654186995413883,2.273226727658271,0.18824949165439475,2.001980136191687,0.1976520034121757,8,Nanophytoplankton,Ecospace,Winter
0.5575021292301067,2.655457822482271,0.1362134035480488,2.581995995537004,3.0333180938747577,1.5919533088815356,2.1957380819241945,0.4282635962201057,9,Nanophytoplankton,Ecospace,Spring
-0.0958734431084853,2.3280303127544864,0.18184703547308587,2.3524388718395803,2.3645326988854443,-0.238843543677876,1.6451908415073726,0.09248501841378276,9,Nanophytoplankton,Ecospace,Summer
0.4599113454115552,2.21744393492225,0.7964566190990978,1.9816417003336195,1.9832975518447191,0.0810268514267843,1.4829007069725675,0.49397863247687335,9,Nanophytoplankton,Ecospace,Fall
0.5352161224760261,2.4559817713410426,1.090817242202364,2.086626835332873,2.114293029381237,0.3409156261581578,1.6739488424386797,0.5854547182269413,35,Nanophytoplankton,SSC,All
-0.4483346306034449,1.84014478662889,0.7327590059287404,2.2654186995413883,2.273226727658271,0.18824949165439475,2.001980136191687,0.1976520034121757,8,Nanophytoplankton,Ecospace,Winter
0.5575021292301067,2.655457822482271,0.1362134035480488,2.581995995537004,3.0333180938747577,1.5919533088815356,2.1957380819241945,0.4282635962201057,9,Nanophytoplankton,Ecospace,Spring
-0.0958734431084853,2.3280303127544864,0.18184703547308587,2.3524388718395803,2.3645326988854443,-0.238843543677876,1.6451908415073726,0.09248501841378276,9,Nanophytoplankton,Ecospace,Summer
0.4599113454115552,2.21744393492225,0.7964566190990978,1.9816417003336195,1.9832975518447191,0.0810268514267843,1.4829007069725675,0.49397863247687335,9,Nanophytoplankton,Ecospace,Fall
0.5335376307929033,1.3704148585313767,0.9314924394497108,1.1762484063816314,1.1786976855466869,0.07594682612057589,0.9776783493193898,0.7072865897440073,31,Picoplankton,Ecospace,All
0.37302598596005526,0.7001455698684232,0.5885921774599566,0.7274588644216641,0.8351787793703447,-0.4102769724038649,0.736023875486358,0.6060143907603524,6,Picoplankton,Ecospace,Winter
0.7233650883617976,1.4511913816579423,0.13422072999695234,1.3572684240935002,1.4343814728166981,0.46397482099629705,1.2713863452633665,0.4227440372760952,9,Picoplankton,Ecospace,Spring
-0.5364404194698519,1.1769358971169437,0.17544645508858656,1.2796475702042833,1.2987019253727379,0.22165014558337337,0.9801491713616757,0.12707676192943618,8,Picoplankton,Ecospace,Summer
0.8148263954004138,1.44781943413739,0.8126364152123497,0.9160730161280237,0.9269552494909297,-0.1416201386840774,0.8260268872149039,0.8230446649825586,8,Picoplankton,Ecospace,Fall
0.28846164701715443,1.1942271142352863,0.9451938999732667,1.291647256365193,1.292400094472253,0.04410634099715217,1.034476970855437,0.5671140943514572,35,Dinoflagellates,Ecospace,All
-0.1547895490493936,0.6688323815462693,0.7687648068272,1.0943097608160235,1.1063104632165874,0.16250842564395718,0.9840583955709762,0.30038681063728645,8,Dinoflagellates,Ecospace,Winter
0.589585907445701,0.5969612820133484,1.0176320172691224,0.8219527044219541,1.3415285593098651,-1.0602323458268184,1.165162913687266,0.5170469251907575,9,Dinoflagellates,Ecospace,Spring
0.042044827885984404,0.7320218821964788,0.2602369226727399,0.7665248113054489,0.7993063733486384,-0.2265621153875881,0.6526015455136647,0.3284466141617567,9,Dinoflagellates,Ecospace,Summer
-0.24491776336228033,1.042714260128136,0.2145153472525996,1.114825276478655,1.7231025452575777,1.3138671867420362,1.3304829647293464,0.4395548249252298,9,Dinoflagellates,Ecospace,Fall
