year,group,obs_anom,model_anom
2000,Total,0.236721893526246,-0.4301795988072011
2000,ZC1-EUP,0.7035140494320231,0.532006251632726
2000,ZC2-AMP,0.10088273162775531,1.1618556517807634
2000,ZC3-DEC,-0.013847673234991358,0.16030464488484056
2000,ZC4-CLG,0.08750914784228708,-0.586791545140096
2000,ZC5-CSM,-0.1162365087341778,-1.1322680508287362
2001,Total,-0.08905515787335404,0.16376149812784072
2001,ZC1-EUP,0.37976179664671317,0.814070899753402
2001,ZC2-AMP,0.11347850677137412,1.2978180215183277
2001,ZC3-DEC,0.10822917152562016,0.7410686263182008
2001,ZC4-CLG,-0.20031092044387902,0.016974637496098708
2001,ZC5-CSM,-0.37100835101378377,-0.6533819182586524
2003,Total,0.36861546178420823,-0.18097016236785934
2003,ZC1-EUP,-0.35559716117098966,0.7288303256351872
2003,ZC2-AMP,0.7704542764418245,1.3891382380920059
2003,ZC3-DEC,-2.4919529867727186,0.4005805361219294
2003,ZC4-CLG,0.36050460624853514,-0.40971839660996584
2003,ZC5-CSM,0.986153760000328,-1.0199070191146722
2004,Total,-1.2616072172982473,0.6756709952928387
2004,ZC1-EUP,-1.3847775022045952,1.0660067619589562
2004,ZC2-AMP,-0.6096994937966578,0.8407323113304068
2004,ZC3-DEC,-0.7293636284478716,0.7797340345376359
2004,ZC4-CLG,-0.47991923927482016,0.48642523372748864
2004,ZC5-CSM,-1.0205969017030125,-0.005603587682121658
2005,Total,-0.9729231991461662,1.6767418535331726
2005,ZC1-EUP,-0.7003781544533817,1.623121606083349
2005,ZC2-AMP,-0.09935480293003293,0.6743260329496045
2005,ZC3-DEC,-0.7953117095813107,1.7645413868886268
2005,ZC4-CLG,-0.5201946442862944,1.5294793040886219
2005,ZC5-CSM,-0.7712045706206723,0.8771437100848092
2007,Total,0.5563984642636679,1.1127858483624538
2007,ZC1-EUP,-1.0129323123435452,0.8886936247372056
2007,ZC2-AMP,0.18720828578577137,0.04051298601753149
2007,ZC3-DEC,0.5580820208853055,0.7923966965977116
2007,ZC4-CLG,0.45070370574812696,1.0846472309365325
2007,ZC5-CSM,1.7450170772944698,0.8236516893492595
2008,Total,0.11093811651100717,0.8805708096923042
2008,ZC1-EUP,0.9881986505768989,0.33019858796415585
2008,ZC2-AMP,-0.37321706743610367,-0.37164867426364856
2008,ZC3-DEC,-0.1557244011926904,0.3864941053967907
2008,ZC4-CLG,-1.897742508772138,0.8622100151160954
2008,ZC5-CSM,-0.5005458727276139,0.9524260896194868
2009,Total,-0.6841668348532193,0.29961296833226814
2009,ZC1-EUP,0.05498647471290598,-0.12025569124450124
2009,ZC2-AMP,-0.6599930346756401,-0.12044600307265044
2009,ZC3-DEC,-0.35003609036120964,-0.23065281577094304
2009,ZC4-CLG,-1.0671355458495502,0.21372972343849383
2009,ZC5-CSM,-0.14916315980583167,0.5661394784622087
2010,Total,-0.38736487468896297,1.4473572694954662
2010,ZC1-EUP,0.2814590931361656,0.9643499671013489
2010,ZC2-AMP,-1.2243276869560062,0.2571117367172627
2010,ZC3-DEC,0.06292508693197292,1.6294377819997523
2010,ZC4-CLG,-0.6880617804005236,1.4371361596303998
2010,ZC5-CSM,-0.9554931406678312,0.9459761678929246
2011,Total,0.73640589959853,-0.7353661383969309
2011,ZC1-EUP,0.6746621655147501,-2.6143880089232288
2011,ZC2-AMP,0.28219355147818764,-2.5681785942545914
2011,ZC3-DEC,0.2560363793299576,-1.8947875728240018
2011,ZC4-CLG,1.1515629011803674,-0.5815364111376421
2011,ZC5-CSM,0.15074714772017914,1.061428808000372
2012,Total,-1.1802199323866192,0.3687943469933387
2012,ZC1-EUP,-1.4764074271034002,-1.0504540508672775
2012,ZC2-AMP,-0.9944690446429154,-1.7790939440933644
2012,ZC3-DEC,-0.5445313690719097,-0.5597952549975793
2012,ZC4-CLG,-0.352524512040449,0.45213933643170545
2012,ZC5-CSM,-1.1136280222176156,1.326060901363994
2013,Total,-0.30230688281435836,0.3677794303649486
2013,ZC1-EUP,0.1667289145716278,0.25121510235026573
2013,ZC2-AMP,0.07649201007529648,-0.1389017818647288
2013,ZC3-DEC,-0.5793991760997778,0.24880439183425998
2013,ZC4-CLG,-0.5518372943422293,0.46719647921450963
2013,ZC5-CSM,-0.36916992256339637,0.36515885207102966
2014,Total,0.1914306157186191,0.5966056528287905
2014,ZC1-EUP,0.17015187717310296,-0.1315525705005697
2014,ZC2-AMP,0.38257676315301153,-0.21100051040366025
2014,ZC3-DEC,-0.25580969662750663,0.338975400497278
2014,ZC4-CLG,0.07299817333375518,0.6333557703502712
2014,ZC5-CSM,0.1743921659325674,0.7773090220592409
2015,Total,0.08681843816434258,-0.3613702095259979
2015,ZC1-EUP,-0.03181813358520733,0.25507700819043616
2015,ZC2-AMP,0.04872157760885565,0.6767588789348487
2015,ZC3-DEC,-0.15447849387035967,0.2655471863245651
2015,ZC4-CLG,0.20288258331267275,-0.3935847016866704
2015,ZC5-CSM,0.2643082646991913,-0.7737138507236933
2016,Total,0.14608533369268578,0.17804496763902936
2016,ZC1-EUP,-0.05519169954070177,0.697448766477595
2016,ZC2-AMP,0.18256020369654552,0.5705381422154692
2016,ZC3-DEC,0.3638175467300537,0.4051914370043423
2016,ZC4-CLG,0.44465875794529114,0.11153555809551015
2016,ZC5-CSM,0.047130292016688974,-0.2951038941177626
2017,Total,0.13283208549493294,-0.9276846599148322
2017,ZC1-EUP,-0.263051058517702,-1.2850271817182564
2017,ZC2-AMP,0.20812534691809018,-1.184128992103736
2017,ZC3-DEC,0.3562902025728899,-1.3781379717224218
2017,ZC4-CLG,0.24794415143656512,-0.7948597088669637
2017,ZC5-CSM,0.2547975156638465,-0.009292633341981691
2018,Total,0.4863059163606258,-0.7460754455237725
2018,ZC1-EUP,0.3970814078553489,-1.2189281908685363
2018,ZC2-AMP,0.5030956587782247,-0.6655653280641572
2018,ZC3-DEC,-0.23883923666924423,-0.9793198810734728
2018,ZC4-CLG,0.4164898243970478,-0.5747118401676087
2018,ZC5-CSM,0.47444505576619805,-0.026097162959807702
