year,group,obs_anom,model_anom
2002,Total,0.5865239991904485,-0.5259745037067336
2002,ZS2-CTH,0.06162483943148888,-0.94775490510481
2002,ZS3-CHA,0.7139631127004871,-0.4764026524066804
2002,ZS4-LAR,-1.0141538079515684,0.24218339994128105
2004,Total,1.0806706812464628,1.6705315841205899
2004,ZS2-CTH,-0.17132645381028236,1.0872078020157874
2004,ZS3-CHA,1.1836489344688679,2.1920253058156804
2004,ZS4-LAR,-0.5872316398068608,-1.6481417821575277
2005,Total,0.2263248117709172,0.5306990591741454
2005,ZS2-CTH,0.26584872534170273,0.2106153550950111
2005,ZS3-CHA,0.3343607405473728,0.6965299889500588
2005,ZS4-LAR,-2.127597657946859,-0.4996714290071866
2007,Total,-0.1036133260751553,0.9643063610330542
2007,ZS2-CTH,-0.1403257499103418,0.3982405904085893
2007,ZS3-CHA,-0.02771907971676224,1.1859413560093675
2007,ZS4-LAR,0.41446642631912056,-0.43117657590525427
2008,Total,-0.07509913548710587,-0.601683451363327
2008,ZS2-CTH,-0.677387172045667,-0.5930483249494644
2008,ZS3-CHA,0.10813841607120023,-0.1849623099051517
2008,ZS4-LAR,-0.14491820850983228,-0.8703857858259378
2009,Total,-1.0533489240037337,0.1348945170153288
2009,ZS2-CTH,-0.5465597689510469,-0.45932136244806215
2009,ZS3-CHA,-1.2261755919929638,-0.5238321478434756
2009,ZS4-LAR,0.631373876399138,1.487824560454009
2010,Total,-0.6035755212499855,-0.22124768382977192
2010,ZS2-CTH,-0.764802612887954,-0.29048098748418333
2010,ZS3-CHA,-0.41988249608982997,-0.007667199939463485
2010,ZS4-LAR,-0.17313319383434075,-0.2865535232345132
2011,Total,-1.2249283718871002,-0.4938507399787901
2011,ZS2-CTH,-1.8408027438680734,-0.8518912857266168
2011,ZS3-CHA,-0.9959831811672899,-0.43665741638850164
2011,ZS4-LAR,-0.1596000278474917,0.176662934130105
2015,Total,0.28933504697137874,-0.22074866403181806
2015,ZS2-CTH,0.2989890461994977,-0.16586529208976328
2015,ZS3-CHA,0.3253036658301646,-0.18525602588002954
2015,ZS4-LAR,0.007243153758641041,0.11744875623158706
2016,Total,0.37669835758391246,0.8423978866969101
2016,ZS2-CTH,0.714580447910405,0.8126407278606589
2016,ZS3-CHA,0.29360585479842094,0.43436231915350865
2016,ZS4-LAR,-0.1752665764068746,0.8991646558776467
2017,Total,0.16060146140395795,-0.6180529986537316
2017,ZS2-CTH,0.2297174359991508,0.14323129903895634
2017,ZS3-CHA,0.07515505851719143,-0.349234345207891
2017,ZS4-LAR,0.9390010170612195,-0.7974417082147374
2018,Total,0.6589325256591029,-0.09206061793876365
2018,ZS2-CTH,0.977523644131776,0.6040196020611295
2018,ZS3-CHA,0.5399283074244957,0.2889797799642427
2018,ZS4-LAR,0.32708492186293464,-1.2343037791885194
