N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,group
11,0.03854369895329086,0.7212782717162373,0.8395195023937141,0.8395195023937141,-0.44957661189268217,0.20211912996090337,311.4067053282231,-1.9926124216714478,0.16128381802120595,ZC1-EUP
12,0.1116125266350656,0.5529159998818354,0.6432809894104498,0.6432809894104498,0.5094006732224047,0.2594890458794391,254.20440418013519,-0.1896558147523839,0.7108329880097095,ZC2-AMP
12,0.16360414718781144,0.8616084166599162,1.0078542754947857,1.0078542754947857,-0.3335943202525068,0.11128517050473206,221.17254485895393,-2.489550853528302,0.24414030994763158,ZC3-DEC
12,0.008576890238871005,0.5701399383403772,0.7034718645809929,0.7034718645809929,0.5211001566397845,0.27154537325000794,102.45279194632593,0.2010386682157871,0.7365416678572141,ZC4-CLG
12,-0.16606837314583012,0.5825925797333942,0.781478836772669,0.781478836772669,0.2409188771893849,0.05804190538619392,171.94899143786571,-0.4094593472940493,0.5368606364626384,ZC5-CSM
12,0.041834848507384226,0.5519539375951956,0.7283307467875049,0.7283307467875049,0.22826896322044238,0.05210671956973568,127.6036142066493,-0.6304406387911545,0.5946850560116639,Total
