Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.1092639773158703,1.5761673152080777,1.128320456946863,0.004848611836547102,0.37656362901776064,1.1746983120525138,1.0509138653918273,1.5723755241008293
Diatoms,Ecospace,Season,Summer,104,0.38937973678384624,0.8851143532403364,0.6736411314256701,0.26872031458878487,0.5028206781941542,0.6361705788358479,0.6772348883522431,0.7948652960685866
Diatoms,Ecospace,Season,Fall,75,0.2630760180408923,1.263937734744983,0.9754920639944131,0.2603773730471042,0.4941842568578455,0.9018818101091022,1.1123737780426852,1.2362562865538953
Diatoms,Ecospace,Season,Winter,49,-0.724561127783258,0.780607367185011,0.724561127783258,0.6425399893852235,0.438931277540774,0.37049265858977515,0.17669635380663004,0.29044626664663437
Diatoms,Ecospace,sdomain,SGS,240,0.001206326601528751,1.386407926540796,0.9867696928372743,0.03676167061685466,0.3552243541361758,0.9998246301464255,0.997914491994847,1.3864074017226247
Diatoms,Ecospace,sdomain,SGI,77,8.074349270001139e-17,1.2139753354177873,0.899154910747624,0.25343631016309104,0.5351503798644116,0.9934852726704042,0.9934852726704041,1.2139753354177873
Diatoms,Ecospace,sdomain,SGN,147,-0.009204886487789091,1.2848074819925097,0.9452248378243334,0.1756910032417869,0.4901256005287846,1.0046137050083257,0.99659283506935,1.2847745077828558
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.062154746476429906,1.675466273771458,1.2138396973408323,-0.1116105077313509,0.2846786314083325,1.1427709219631803,1.102766275014178,1.6743130000200275
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.19418496577427766,1.4512485960552648,1.0766627617904854,0.18547125534976344,0.4936464561979572,1.2210571861838175,1.0193916563307919,1.4381984169855075
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.13721447656716904,1.4774146195143574,1.0222832976643514,0.09539832154155733,0.4489314872346726,1.1964783956747238,0.9775040620906288,1.471028941039282
Diatoms,Ecospace,sdomain_Season,SGN_Summer,29,0.3969375821274791,0.9405088713352738,0.7294460571053747,0.11924842925981996,0.4505333751672841,0.5878212932439232,0.6916892182033417,0.8526414797294006
Diatoms,Ecospace,sdomain_Season,SGS_Summer,59,0.35133224353018067,0.8336167241359155,0.6106907843449225,0.33410772637267055,0.5242733192140405,0.6756658995444005,0.6330767378727872,0.7559646138643955
Diatoms,Ecospace,sdomain_Season,SGI_Summer,16,0.515981273471404,0.9625554077206855,0.8046241084914616,0.1133883598755802,0.40376936903041083,0.5074784569898019,0.6947649940289509,0.8125738356353615
Diatoms,Ecospace,sdomain_Season,SGN_Fall,27,0.2770791586878748,1.2797643392538274,1.1179051711392884,0.33232190795598604,0.5687638770333014,0.9076334738076404,1.2116835843982252,1.2494094220257044
