year,biweekly,ewe_row,ewe_col,date_rep,model_time,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,1,90,46,2015-01-07,2015-01-08,0.0031529339030385,0.000151067302795127,0.219332054257393,0.00709709851071239,0.456556081771851,0.800275206565857,0.134235292673111,0.439188122749329,0.517931461334229,0.00285982550121844,0.0182383395731449,0.135905548930168,0.0281375851482153,0.137707978487015,0.155746221542358,0.485200673341751,0.500789940357208,0.691751420497894,0.104793332517147,0.16091650724411,1.0
2015,1,90,47,2015-01-07,2015-01-08,0.00314362626522779,0.00015066092601046,0.21854105591774,0.00962749030441046,0.465785443782806,0.804311335086823,0.136267498135567,0.437594801187515,0.51395845413208,0.00287018762901425,0.0184262041002512,0.136220946907997,0.0277781151235104,0.131584838032722,0.148867234587669,0.489531099796295,0.500139355659485,0.684247255325317,0.102804407477379,0.159165248274803,1.0
2015,1,90,48,2015-01-07,2015-01-08,0.00313240452669561,0.000150172098074108,0.217682808637619,0.013720809482038,0.513290643692017,0.826440274715424,0.144942089915276,0.442239940166473,0.514942765235901,0.00291215744800866,0.019577220082283,0.138211995363235,0.0276544596999884,0.123811572790146,0.140367969870567,0.50555282831192,0.513991475105286,0.683462142944336,0.100810423493385,0.157501667737961,1.0
2015,1,90,49,2015-01-07,2015-01-08,0.00311938230879605,0.000149604180478491,0.216770932078362,0.0198196936398745,0.49907723069191,0.819823265075684,0.143398717045784,0.436470568180084,0.508202075958252,0.00290331314317882,0.0192064363509417,0.137568935751915,0.0270376894623041,0.112252205610275,0.127682194113731,0.50288724899292,0.47474417090416,0.63478022813797,0.0940258204936981,0.156047582626343,1.0
2015,1,90,50,2015-01-07,2015-01-08,0.00310481339693069,0.000148965555126779,0.215820655226707,0.0272823143750429,0.428268522024155,0.830608367919922,0.148124098777771,0.437860935926437,0.506427049636841,0.00292483367957175,0.0197131801396608,0.138865277171135,0.02672328799963,0.109402857720852,0.124730542302132,0.513087093830109,0.495909303426743,0.649701654911041,0.095225527882576,0.154577016830444,1.0
2015,1,90,51,2015-01-07,2015-01-08,0.00308882561512291,0.00014824110257905,0.214831471443176,0.020744152367115,0.536202311515808,0.83348947763443,0.150074154138565,0.43642458319664,0.502954423427582,0.00293303397484124,0.0200205408036709,0.13891413807869,0.0263140816241503,0.104492269456387,0.119435168802738,0.517930567264557,0.497733056545258,0.64467191696167,0.0938271135091782,0.153214782476425,1.0
2015,1,90,52,2015-01-07,2015-01-08,0.00307100010104477,0.000147438346175477,0.213808536529541,0.0148710589855909,0.551228046417236,0.838082015514374,0.151611194014549,0.434426665306091,0.499377310276031,0.00293757300823927,0.0199865158647299,0.139457210898399,0.0258182473480701,0.0996215268969536,0.11422685533762,0.521466434001923,0.497831970453262,0.636585533618927,0.0923969596624374,0.151944801211357,1.0
2015,1,90,53,2015-01-07,2015-01-08,0.00305149820633233,0.000146570891956799,0.212756961584091,0.0155280567705631,0.514026761054993,0.818729281425476,0.145734265446663,0.424229800701141,0.490481466054916,0.00290347216650844,0.0189657714217901,0.137800619006157,0.0250946618616581,0.0972467213869095,0.111979350447655,0.50980281829834,0.483622342348099,0.625593185424805,0.0921326205134392,0.150835976004601,1.0
2015,1,90,54,2015-01-07,2015-01-08,0.00303072016686201,0.000145662721479312,0.211693152785301,0.0226944107562304,0.482485413551331,0.802022755146027,0.140792936086655,0.415268748998642,0.482587933540344,0.0028731245547533,0.0181146860122681,0.136399552226067,0.0244271140545607,0.0944635644555092,0.109310686588287,0.499851703643799,0.47034615278244,0.613941073417664,0.0916749835014343,0.149747535586357,1.0
2015,1,90,55,2015-01-07,2015-01-08,0.0030090210493654,0.000144732868648134,0.210635393857956,0.0306560099124908,0.283198744058609,0.789353907108307,0.137323215603828,0.408127278089523,0.476121127605438,0.00284952414222062,0.017488019540906,0.135439977049828,0.0238523334264755,0.0914981886744499,0.106437668204308,0.49280858039856,0.460178405046463,0.603789567947388,0.0911739096045494,0.148614957928658,1.0
