year,biweekly,ewe_row,ewe_col,date_rep,model_time,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC
2015,1,91,49,2015-01-07,2015-01-08,0.00427156779915094,0.000204967727768235,0.232614815235138,0.0144962426275015,0.775816380977631,0.611315786838531,0.101351916790009,0.425540447235107,0.279736667871475,0.00203601736575365,0.00967331510037184,0.105944842100143,0.0179018508642912,0.0872928723692894,0.110597386956215,0.57837587594986,0.4716736972332,0.597959399223328,0.080858938395977,0.1186418607831
2015,1,91,50,2015-01-07,2015-01-08,0.00424836203455925,0.000204010750167072,0.231367722153664,0.0200606677681208,0.800629734992981,0.618002533912659,0.103552870452404,0.425404727458954,0.278077006340027,0.00204250402748585,0.00948578119277954,0.106314294040203,0.0174974575638771,0.0840825214982033,0.107090748846531,0.584945499897003,0.484831362962723,0.604909479618073,0.0814604610204697,0.117222771048546
2015,1,91,51,2015-01-07,2015-01-08,0.00422290433198214,0.000202950526727363,0.230087235569954,0.0217506103217602,0.752796530723572,0.605853199958801,0.10038661211729,0.416754305362701,0.27336448431015,0.00202051573432982,0.00929678417742252,0.105329163372517,0.0169524326920509,0.081759974360466,0.104659453034401,0.573695600032806,0.475049555301666,0.597764730453491,0.0814121067523956,0.116053983569145
2015,1,91,52,2015-01-07,2015-01-08,0.00419454555958509,0.000201759990886785,0.228767931461334,0.0130994813516736,0.768308520317078,0.607200562953949,0.101894475519657,0.416761487722397,0.271786719560623,0.00202152272686362,0.00910225789994001,0.105291537940502,0.0166249498724937,0.0795252844691277,0.102362759411335,0.577433943748474,0.487506151199341,0.606198251247406,0.0822821110486984,0.115018762648106
2015,1,91,53,2015-01-07,2015-01-08,0.00416409084573388,0.000200501322979107,0.227428138256073,0.0126325916498899,0.728439152240753,0.596381008625031,0.0991389080882072,0.409091711044312,0.267889559268951,0.00199997238814831,0.0089061027392745,0.104442194104195,0.0161418821662664,0.0771937668323517,0.0999901667237282,0.567323684692383,0.478216230869293,0.598883152008057,0.0822188258171082,0.114119663834572
2015,1,91,54,2015-01-07,2015-01-08,0.00413130549713969,0.000199163434444927,0.226066216826439,0.0170972980558872,0.692103445529938,0.586160719394684,0.0965875089168549,0.401906609535217,0.264348536729813,0.00197863392531872,0.00870610121637583,0.103657320141792,0.015670919790864,0.0747250616550446,0.0975047051906586,0.557563483715057,0.468415528535843,0.590839445590973,0.0820854157209396,0.113274209201336
2015,1,91,55,2015-01-07,2015-01-08,0.00409662211313844,0.000197770714294165,0.224700093269348,0.0256432630121708,0.517818987369537,0.564308404922485,0.0901312828063965,0.387485921382904,0.258582174777985,0.00193573848810047,0.00850397720932961,0.102057091891766,0.0150510966777802,0.0723539367318153,0.0951672121882439,0.534742951393127,0.438772827386856,0.568852722644806,0.0811189711093903,0.112432383000851
2015,1,92,46,2015-01-07,2015-01-08,0.00432172045111656,0.000207151897484437,0.236181169748306,0.00284428102895617,0.710538744926453,0.596970021724701,0.094833679497242,0.426593691110611,0.286164522171021,0.00202008103951812,0.0102587202563882,0.105976901948452,0.0191973894834518,0.103519201278687,0.12874248623848,0.561746120452881,0.455824285745621,0.599502801895142,0.081958182156086,0.12312201410532
2015,1,92,47,2015-01-07,2015-01-08,0.00430749636143446,0.000206526223337278,0.235122308135033,0.00328568345867097,0.773549556732178,0.611644089221954,0.0999228730797768,0.431948453187943,0.285960912704468,0.00204511918127537,0.0101067004725337,0.106815934181213,0.0189673192799091,0.0990327596664429,0.123598352074623,0.578642010688782,0.480293542146683,0.613701164722443,0.0824106559157372,0.120867267251015
2015,1,92,48,2015-01-07,2015-01-08,0.00429052300751209,0.000205793156055734,0.233980134129524,0.00473490869626403,0.761938750743866,0.609106242656708,0.0996696501970291,0.428063571453094,0.28232616186142,0.0020406786352396,0.00994336232542992,0.106484539806843,0.0184944551438093,0.09459488093853,0.118519857525826,0.577123522758484,0.477134883403778,0.607018530368805,0.0817071050405502,0.118872441351414
2015,1,92,49,2015-01-07,2015-01-08,0.00427077431231737,0.000204950643819757,0.232767656445503,0.0087514678016305,0.803262531757355,0.619264841079712,0.102916859090328,0.429737657308578,0.281002670526505,0.0020537709351629,0.00976932980120182,0.107092425227165,0.0181085932999849,0.0909433588385582,0.114767357707024,0.587168872356415,0.497142761945724,0.620061755180359,0.0831512808799744,0.117107175290585
2015,1,92,50,2015-01-07,2015-01-08,0.00424829730764031,0.000203997216885909,0.231497645378113,0.0142152393236756,0.828342795372009,0.62391608953476,0.105408258736134,0.431141316890717,0.279398828744888,0.00206158333458006,0.00958885997533798,0.107250139117241,0.0177900101989508,0.0873169600963593,0.110681533813477,0.594388663768768,0.509850561618805,0.625247657299042,0.0834070444107056,0.1155861094594
2015,1,92,51,2015-01-07,2015-01-08,0.00422311201691628,0.000202928407816216,0.230180576443672,0.0189078487455845,0.858655393123627,0.630325615406036,0.107607178390026,0.431150197982788,0.277972728013992,0.00206759455613792,0.00940343551337719,0.107638396322727,0.0174976903945208,0.0847743153572083,0.107893638312817,0.602775156497955,0.525724112987518,0.636912167072296,0.0842555612325668,0.114354342222214
2015,1,92,52,2015-01-07,2015-01-08,0.00419486733153462,0.000201723902137019,0.228817537426949,0.0143648236989975,0.810372889041901,0.618638098239899,0.10452102124691,0.422699809074402,0.273595809936523,0.00204500998370349,0.0092118987813592,0.106704577803612,0.0170029103755951,0.082579605281353,0.105568781495094,0.591819822788239,0.515735983848572,0.629637658596039,0.0842423364520073,0.113427191972733
2015,1,92,53,2015-01-07,2015-01-08,0.00416435906663537,0.000200440670596436,0.227428957819939,0.0105846934020519,0.777115166187286,0.610099196434021,0.102427460253239,0.416139274835587,0.270129382610321,0.00202675047330558,0.00901768170297146,0.106014832854271,0.0165793858468533,0.0805259123444557,0.103461667895317,0.584193229675293,0.510684132575989,0.626009404659271,0.084464356303215,0.112617567181587
2015,1,92,54,2015-01-07,2015-01-08,0.00413129152730107,0.000199067028006539,0.226010352373123,0.0134721081703901,0.747353196144104,0.60205090045929,0.100540578365326,0.410056352615356,0.267036408185959,0.00200873287394643,0.00881812255829573,0.105382703244686,0.0161713995039463,0.0785681828856468,0.10153728723526,0.576993644237518,0.506156027317047,0.623303771018982,0.0847884118556976,0.111890390515327
2015,1,92,55,2015-01-07,2015-01-08,0.00409636739641428,0.000197643021238036,0.224584519863129,0.0213910508900881,0.667765855789185,0.581277906894684,0.0951342955231667,0.398373991250992,0.261943578720093,0.00197108369320631,0.00861648749560118,0.103785485029221,0.0156243788078427,0.0745774880051613,0.0969887971878052,0.556186556816101,0.469576686620712,0.588820934295654,0.0819715484976768,0.111191406846046
2015,1,93,46,2015-01-07,2015-01-08,0.0043176980689168,0.000207136341487058,0.236377134919167,0.00315259536728263,0.740904688835144,0.604570984840393,0.0970171764492989,0.432117819786072,0.288219183683395,0.00204128911718726,0.0103274323046207,0.107085779309273,0.0195008423179388,0.105461537837982,0.13071982562542,0.573306381702423,0.471203684806824,0.610250115394592,0.0821763351559639,0.121963016688824
2015,1,93,47,2015-01-07,2015-01-08,0.0043045193888247,0.000206515789614059,0.235319644212723,0.00352181424386799,0.810399174690247,0.621538877487183,0.102182872593403,0.437422901391983,0.287880063056946,0.00206671888008714,0.0101860864087939,0.108188822865486,0.0191980581730604,0.102908037602901,0.128068521618843,0.589880585670471,0.508509933948517,0.637764155864716,0.0847557038068771,0.119520202279091
2015,1,93,48,2015-01-07,2015-01-08,0.00428844103589654,0.000205779433599673,0.234166145324707,0.00396933918818831,0.796292722225189,0.61866968870163,0.101738728582859,0.433128982782364,0.284033209085464,0.00206175120547414,0.0100320596247911,0.107837341725826,0.0187135711312294,0.0975806266069412,0.121912501752377,0.587833404541016,0.501408696174622,0.626330554485321,0.083599366247654,0.117367714643478
2015,1,93,49,2015-01-07,2015-01-08,0.00426929537206888,0.000204919342650101,0.23292963206768,0.00535281514748931,0.833072602748871,0.626109778881073,0.105026200413704,0.435838639736176,0.282593965530396,0.00207479670643806,0.00986537244170904,0.108178697526455,0.0183888636529446,0.09618079662323,0.120983600616455,0.597557127475739,0.535419583320618,0.655699729919434,0.0871937870979309,0.115468233823776
2015,1,93,50,2015-01-07,2015-01-08,0.00424726866185665,0.000203946387046017,0.231626942753792,0.00814297050237656,0.867667019367218,0.633840203285217,0.107612252235413,0.436408877372742,0.281049698591232,0.00208368198946118,0.00969103071838617,0.108638904988766,0.0180938541889191,0.0922532081604004,0.116474732756615,0.607235789299011,0.54871129989624,0.662432312965393,0.0873699486255646,0.113859422504902
2015,1,93,51,2015-01-07,2015-01-08,0.00422235019505024,0.000202856885152869,0.230268388986588,0.0111705847084522,0.898685276508331,0.64114898443222,0.110047616064548,0.43695804476738,0.279768288135529,0.00209110113792121,0.00951028615236282,0.109089240431786,0.0178394038230181,0.0896884799003601,0.113585948944092,0.61483633518219,0.568619191646576,0.673450648784637,0.0884392857551575,0.11260037124157
2015,1,93,52,2015-01-07,2015-01-08,0.0041942223906517,0.000201631090021692,0.228855431079865,0.0125531377270818,0.855573773384094,0.631138443946838,0.107484646141529,0.429524838924408,0.275686472654343,0.00207090354524553,0.0093220891430974,0.108255282044411,0.0173910353332758,0.0854206830263138,0.10852837562561,0.605733335018158,0.547449588775635,0.651452720165253,0.0863159000873566,0.111678101122379
2015,1,93,53,2015-01-07,2015-01-08,0.00416365684941411,0.000200317139388062,0.227410972118378,0.00895803701132536,0.825608551502228,0.623943448066711,0.105756811797619,0.423592805862427,0.272436171770096,0.00205413228832185,0.0091302040964365,0.107648305594921,0.0170132834464312,0.083895280957222,0.106983877718449,0.599513113498688,0.546355843544006,0.651855528354645,0.0869059860706329,0.110896691679955
2015,1,93,54,2015-01-07,2015-01-08,0.00413032341748476,0.000198900917894207,0.225929424166679,0.0109986523166299,0.802458584308624,0.61799168586731,0.104408547282219,0.418355196714401,0.269698470830917,0.00203856080770493,0.00893180631101131,0.10715939104557,0.0166583079844713,0.0803079232573509,0.102835655212402,0.59443736076355,0.532285034656525,0.636565446853638,0.0852833613753319,0.110236376523972
2015,1,93,55,2015-01-07,2015-01-08,0.00409485399723053,0.000197418747120537,0.224431574344635,0.0170328114181757,0.729395985603333,0.598825216293335,0.0995041131973267,0.407403230667114,0.264921009540558,0.00200313911773264,0.00872993655502796,0.10566234588623,0.0161613672971725,0.0794182121753693,0.102166675031185,0.577103972434998,0.513934314250946,0.628141522407532,0.0854069590568542,0.109646148979664
2015,1,94,46,2015-01-07,2015-01-08,0.00431347731500864,0.000207147488254122,0.236616000533104,0.00350214098580182,0.782283544540405,0.615389585494995,0.099588543176651,0.438167691230774,0.290503114461899,0.00206525716930628,0.0103981662541628,0.108627066016197,0.0197647009044886,0.113607816398144,0.140201583504677,0.585890173912048,0.5194011926651,0.657543659210205,0.0875129699707031,0.120640635490417
2015,1,94,47,2015-01-07,2015-01-08,0.00430135102942586,0.00020652795501519,0.235552802681923,0.00387753173708916,0.849754154682159,0.630297183990479,0.104947611689568,0.444695174694061,0.290119707584381,0.00209182291291654,0.0102678351104259,0.109519846737385,0.0195054728537798,0.10852674394846,0.134694918990135,0.602561950683594,0.54968672990799,0.675049304962158,0.0888158455491066,0.118095636367798
2015,1,94,48,2015-01-07,2015-01-08,0.00428592460229993,0.000205770251341164,0.234375447034836,0.00433371309190989,0.829835712909698,0.62638920545578,0.104145407676697,0.439781308174133,0.285940647125244,0.00208530388772488,0.010121981613338,0.109082631766796,0.0189886372536421,0.104913406074047,0.130789458751678,0.599001348018646,0.552027463912964,0.675692141056061,0.0896059796214104,0.115818157792091
2015,1,94,49,2015-01-07,2015-01-08,0.00426726788282394,0.000204882526304573,0.233105555176735,0.00479035219177604,0.876127004623413,0.636927127838135,0.10753121972084,0.441679388284683,0.284585654735565,0.00209952285513282,0.00996288750320673,0.109727039933205,0.018698001280427,0.102028772234917,0.127713859081268,0.611208379268646,0.579946279525757,0.697200179100037,0.0916774570941925,0.113783627748489
2015,1,94,50,2015-01-07,2015-01-08,0.00424548843875527,0.000203873132704757,0.231759518384933,0.00551785668358207,0.911185026168823,0.645414590835571,0.110292553901672,0.442694038152695,0.283141762018204,0.00210959324613214,0.00979411322623491,0.110236868262291,0.018431143835187,0.098206527531147,0.12328090518713,0.619842827320099,0.598266661167145,0.704341650009155,0.0922541320323944,0.112114064395428
2015,1,94,51,2015-01-07,2015-01-08,0.00422072084620595,0.000202748371521011,0.230351254343987,0.00687271449714899,0.875329315662384,0.637303054332733,0.10830320417881,0.436027884483337,0.279031306505203,0.00209303479641676,0.00961824506521225,0.109500847756863,0.0180041585117579,0.095835454761982,0.120586715638638,0.612833261489868,0.593930423259735,0.700512111186981,0.0924017503857613,0.110855020582676
2015,1,94,52,2015-01-07,2015-01-08,0.00419264938682318,0.000201488001039252,0.228882148861885,0.00652745366096497,0.837540805339813,0.628631830215454,0.10612441599369,0.429236978292465,0.275136291980743,0.00207416899502277,0.0094337472692132,0.10873843729496,0.0176029857248068,0.0919307023286819,0.11592348664999,0.605178475379944,0.575966894626617,0.682094395160675,0.0905869454145432,0.10988537967205
2015,1,94,53,2015-01-07,2015-01-08,0.00416190270334482,0.000200130743905902,0.227372065186501,0.00846920069307089,0.88544636964798,0.636657655239105,0.109534434974194,0.431586682796478,0.275016069412231,0.00208399049006402,0.00924378260970116,0.109203957021236,0.0174290742725134,0.0909773632884026,0.114992052316666,0.617675364017487,0.606770694255829,0.706745266914368,0.0926295518875122,0.109037235379219
2015,1,94,54,2015-01-07,2015-01-08,0.00412830011919141,0.000198665555217303,0.225821495056152,0.0096913268789649,0.870800256729126,0.632804155349731,0.108847036957741,0.427523910999298,0.272679418325424,0.00207121996209025,0.00904724095016718,0.108838230371475,0.0171447079628706,0.0880589038133621,0.111574150621891,0.615080296993256,0.59875363111496,0.697360396385193,0.091517798602581,0.108388334512711
2015,1,94,55,2015-01-07,2015-01-08,0.00409185234457254,0.000197091547306627,0.224235460162163,0.0130757708102465,0.789553582668304,0.615848362445831,0.103769436478615,0.416565179824829,0.267897248268127,0.00203505367971957,0.00884333252906799,0.107547096908092,0.0167183242738247,0.0828120410442352,0.105272449553013,0.595962285995483,0.549340605735779,0.651160001754761,0.0869818478822708,0.107902817428112
2015,1,95,46,2015-01-07,2015-01-08,0.00430848961696029,0.000207154924282804,0.236894369125366,0.00393023760989308,0.818104326725006,0.622819125652313,0.102101944386959,0.444984495639801,0.292670786380768,0.002089514862746,0.010467411018908,0.10997136682272,0.0200224462896585,0.118923202157021,0.146406203508377,0.59750372171402,0.558489561080933,0.691555917263031,0.0912963822484016,0.119330756366253
2015,1,95,47,2015-01-07,2015-01-08,0.00429742643609643,0.000206529337447137,0.235815167427063,0.00396363157778978,0.814306378364563,0.62295138835907,0.102439023554325,0.44209423661232,0.289057821035385,0.00209047552198172,0.0103496136143804,0.109813243150711,0.0195358172059059,0.11704920232296,0.144756451249123,0.59758335351944,0.578596234321594,0.710096657276154,0.0942341834306717,0.116720534861088
2015,1,95,48,2015-01-07,2015-01-08,0.00428309570997953,0.000205770178581588,0.234615057706833,0.00458492152392864,0.881371140480042,0.638503313064575,0.107162684202194,0.446583092212677,0.288358628749847,0.00211385823786259,0.0102144703269005,0.110823050141335,0.0192748196423054,0.111288875341415,0.138426199555397,0.614488422870636,0.605114936828613,0.725260198116302,0.0952475965023041,0.114314183592796
2015,1,95,49,2015-01-07,2015-01-08,0.00426498660817742,0.000204854353796691,0.233304858207703,0.00517064286395907,0.854147613048553,0.632768452167511,0.105852589011192,0.440808683633804,0.283967226743698,0.00210336572490633,0.0100632756948471,0.110218964517117,0.018775025382638,0.105136878788471,0.131285205483437,0.609226226806641,0.590688109397888,0.706709742546082,0.0936867818236351,0.112248793244362
2015,1,95,50,2015-01-07,2015-01-08,0.00424314523115754,0.000203787072678097,0.231900930404663,0.00563317351043224,0.887738168239594,0.641243457794189,0.108588367700577,0.44176572561264,0.282453507184982,0.002113081747666,0.00989841762930155,0.110712505877018,0.0185170248150826,0.103596597909927,0.129737868905067,0.617608308792114,0.623944282531738,0.731182336807251,0.096621036529541,0.110541149973869
2015,1,95,51,2015-01-07,2015-01-08,0.00421836134046316,0.000202612645807676,0.230432659387589,0.00624930532649159,0.855475425720215,0.634087443351746,0.106851115822792,0.435508668422699,0.278451889753342,0.00209737475961447,0.0097266249358654,0.110023394227028,0.0181284509599209,0.101694352924824,0.127546608448029,0.611380338668823,0.622766852378845,0.730671525001526,0.0971251875162125,0.109209224581718
2015,1,95,52,2015-01-07,2015-01-08,0.00419029733166099,0.000201309914700687,0.228900507092476,0.00693979999050498,0.902131378650665,0.64196389913559,0.110173679888248,0.437647938728333,0.27793887257576,0.00210740836337209,0.00954592041671276,0.110436245799065,0.0179572068154812,0.0984098985791206,0.123549155890942,0.623772084712982,0.640450716018677,0.738913059234619,0.0969032123684883,0.108114704489708
2015,1,95,53,2015-01-07,2015-01-08,0.00415885588154197,0.000199871908989735,0.227308303117752,0.00774083007127047,0.873566091060638,0.635636687278748,0.108649425208569,0.432071894407272,0.274747610092163,0.00209054560400546,0.00935610942542553,0.109841763973236,0.017658069729805,0.0957887247204781,0.120371051132679,0.618280470371246,0.629667520523071,0.72842001914978,0.0958244577050209,0.107284680008888
2015,1,95,54,2015-01-07,2015-01-08,0.0041244956664741,0.000198323206859641,0.225671231746674,0.00877255853265524,0.860926032066345,0.632280826568604,0.108126387000084,0.428266584873199,0.272499114274979,0.00207806704565883,0.00915935542434454,0.109478630125523,0.0174230802804232,0.0912425741553307,0.114751540124416,0.616364121437073,0.609193623065948,0.704930424690247,0.0926703661680222,0.106644503772259
2015,1,95,55,2015-01-07,2015-01-08,0.00408720271661878,0.000196659908397123,0.223993420600891,0.0106700174510479,0.86065262556076,0.63132917881012,0.108398474752903,0.425907909870148,0.271010458469391,0.00206903158687055,0.00895456969738007,0.109309628605843,0.0172162335366011,0.088943175971508,0.112081214785576,0.617096841335297,0.607982397079468,0.701950550079346,0.0920350104570389,0.106140196323395
2015,1,96,46,2015-01-07,2015-01-08,0.00430257525295019,0.00020715149003081,0.237218722701073,0.00482436548918486,0.846461057662964,0.629701972007751,0.103627443313599,0.449174523353577,0.294303953647614,0.00211029779165983,0.0105353780090809,0.111500769853592,0.0201907102018595,0.122931152582169,0.1510409116745,0.607312262058258,0.588970541954041,0.717981040477753,0.0943552479147911,0.118073016405106
2015,1,96,47,2015-01-07,2015-01-08,0.0042929956689477,0.000206533572054468,0.236118227243423,0.00432367995381355,0.852660894393921,0.632383108139038,0.104675203561783,0.447601646184921,0.291108518838882,0.00211566244252026,0.0104321343824267,0.111475735902786,0.0197568014264107,0.120552338659763,0.148750275373459,0.610008478164673,0.612773716449738,0.737709641456604,0.097278505563736,0.115398615598679
2015,1,96,48,2015-01-07,2015-01-08,0.00427941000089049,0.000205745483981445,0.234876215457916,0.00472017005085945,0.843320965766907,0.631051182746887,0.10457731038332,0.443952977657318,0.287222564220428,0.00211325124837458,0.0103069823235273,0.111158594489098,0.0192834157496691,0.115417808294296,0.143021509051323,0.608705878257751,0.614120662212372,0.734441697597504,0.0975738391280174,0.112961545586586
2015,1,96,49,2015-01-07,2015-01-08,0.00426188996061683,0.000204799027414992,0.233517825603485,0.00519780768081546,0.893215417861938,0.643651604652405,0.108382239937782,0.446909785270691,0.286079078912735,0.00213092425838113,0.0101633388549089,0.11193735897541,0.0190248973667622,0.112563893198967,0.140263572335243,0.620798289775848,0.653834104537964,0.762558877468109,0.101096861064434,0.110821515321732
2015,1,96,50,2015-01-07,2015-01-08,0.0042401310056448,0.00020367800607346,0.232052028179169,0.00567017123103142,0.859581828117371,0.636285185813904,0.106607779860497,0.440412312746048,0.281608998775482,0.00211601029150188,0.0100037166848779,0.111207567155361,0.0185722094029188,0.110750220716,0.138383239507675,0.613869071006775,0.658508837223053,0.768359959125519,0.102794945240021,0.10910052806139
2015,1,96,51,2015-01-07,2015-01-08,0.00421505654230714,0.000202434574021026,0.230511024594307,0.00629664678126574,0.909234166145325,0.644884288311005,0.110135078430176,0.442829877138138,0.280888259410858,0.00212812703102827,0.00983492936939001,0.111638106405735,0.0184068493545055,0.108049094676971,0.134881570935249,0.626971006393433,0.683673858642578,0.782911479473114,0.103230811655521,0.107640311121941
2015,1,96,52,2015-01-07,2015-01-08,0.00418649800121784,0.000201055998331867,0.228898644447327,0.00699597876518965,0.885087609291077,0.639530897140503,0.108925625681877,0.437626659870148,0.277532368898392,0.00211361655965447,0.0096560250967741,0.111067339777946,0.0181233268231153,0.105510145425797,0.131676852703094,0.622816145420074,0.676292836666107,0.77507883310318,0.102347031235695,0.106503769755363
2015,1,96,53,2015-01-07,2015-01-08,0.00415440229699016,0.000199535701540299,0.227219432592392,0.00768587272614241,0.944300472736359,0.651206254959106,0.112505227327347,0.441776245832443,0.27763956785202,0.00212465855292976,0.00946679059416056,0.11183662712574,0.0181023180484772,0.103629559278488,0.129277184605598,0.637104630470276,0.704252243041992,0.792080461978912,0.103052213788033,0.105571821331978
2015,1,96,54,2015-01-07,2015-01-08,0.00411870004609227,0.00019786594202742,0.225476264953613,0.00848605670034885,0.927446305751801,0.647024393081665,0.111784480512142,0.437509536743164,0.275228768587112,0.00211012456566095,0.00926680862903595,0.111371502280235,0.0178867727518082,0.0998663753271103,0.124546937644482,0.634474635124207,0.684905171394348,0.771887540817261,0.100308299064636,0.104914113879204
2015,1,96,55,2015-01-07,2015-01-08,0.00408000173047185,0.00019607697322499,0.223687246441841,0.0100780101493001,0.927260279655457,0.646086871623993,0.112048551440239,0.435118705034256,0.273714244365692,0.00210015499033034,0.00905856676399708,0.111164338886738,0.0177139732986689,0.0983019769191742,0.122702792286873,0.635341286659241,0.687260031700134,0.773509621620178,0.100133523344994,0.104428544640541
2015,1,97,46,2015-01-07,2015-01-08,0.00429575564339757,0.000207137534744106,0.237594410777092,0.00803763139992952,0.857604265213013,0.633590936660767,0.10432904958725,0.45199978351593,0.295498192310333,0.00212794961407781,0.0106030125170946,0.112949945032597,0.0202710833400488,0.128830969333649,0.158084273338318,0.611837804317474,0.628750205039978,0.751896142959595,0.099357970058918,0.116968728601933
