year,group,obs_anom,model_anom
2000,Total,1.0588095046120776,1.058189773062542
2000,ZS2-CTH,0.27111590496699023,1.2324142344410702
2000,ZS3-CHA,1.296016009151522,1.30421280877401
2000,ZS4-LAR,0.34641831756245917,0.987493552229972
2001,Total,0.9008467481426997,-0.4845674644017006
2001,ZS2-CTH,-0.45187973442122287,-0.6554400432512123
2001,ZS3-CHA,1.1490324313728062,-0.267873766296384
2001,ZS4-LAR,-0.3354940142556583,-0.4078452714907785
2002,Total,-0.8128788512052731,-1.1518757637355141
2002,ZS2-CTH,-0.38078408870385133,-1.1424205794052358
2002,ZS3-CHA,-0.6328965657417615,-0.5919911350600617
2002,ZS4-LAR,-2.6719389623191803,-1.0866456493262624
2003,Total,-0.9146166451776759,0.0008106337565349438
2003,ZS2-CTH,-1.2371286874872902,-0.058912567775728196
2003,ZS3-CHA,-0.6685388405904019,0.7077320752653331
2003,ZS4-LAR,-1.197115916904016,0.02475574344471874
2004,Total,-0.45000164083363403,-0.5374070264543537
2004,ZS2-CTH,-0.7463161927876821,-0.34897618435683636
2004,ZS3-CHA,-0.2841641134264875,0.5165782759538201
2004,ZS4-LAR,-0.35537399770812467,-0.5439451121081745
2005,Total,-0.11437879057709202,0.016770114386821078
2005,ZS2-CTH,0.31605960345139306,-0.1637733463043629
2005,ZS3-CHA,-0.28567997126298045,0.1058191230134436
2005,ZS4-LAR,0.16871683991203856,0.036101895641591525
2006,Total,0.04060758414326806,0.009443191325525924
2006,ZS2-CTH,-0.8068426725297255,-0.9351675511055131
2006,ZS3-CHA,0.12020378953757213,-0.8244083765693144
2006,ZS4-LAR,0.46869737366495673,0.09630559064666341
2007,Total,0.423718518774907,0.6578804413158369
2007,ZS2-CTH,0.36246149942261524,-0.15703634282882042
2007,ZS3-CHA,0.5374663785641808,0.32285642266898545
2007,ZS4-LAR,0.37229939906936754,0.6570730049331207
2008,Total,-0.9698648000498373,-1.204446165250677
2008,ZS2-CTH,-1.4305015978540767,-0.411052023519088
2008,ZS3-CHA,-0.7557971134505135,0.36466873646494613
2008,ZS4-LAR,-1.2326025581374245,-1.4101216250710693
2009,Total,-0.9287649836822309,0.42023062665242916
2009,ZS2-CTH,-0.27971557019909293,-0.3887378822582686
2009,ZS3-CHA,-0.8509843844540129,0.04233490212646732
2009,ZS4-LAR,-1.484528354431033,0.4394183189735022
2012,Total,0.19065077678605757,0.9198239903178115
2012,ZS2-CTH,0.8656628995846322,0.3235077863556543
2012,ZS3-CHA,0.1249967259499234,0.17406928715657946
2012,ZS4-LAR,-0.5644730311231695,0.8966548653360514
2013,Total,-0.5182361917541851,-1.013716194668074
2013,ZS2-CTH,-0.6600602483553405,-0.8449271226285346
2013,ZS3-CHA,-0.5777628143110515,-0.5721509491620149
2013,ZS4-LAR,-0.33315811742627965,-1.0571885769214726
2014,Total,-1.4850532888215267,-0.7659717369217991
2014,ZS2-CTH,-1.6592477674325181,-0.33928038200638344
2014,ZS3-CHA,-1.2875710601658639,-0.24757323829827974
2014,ZS4-LAR,-1.163152157929985,-0.7368314503734164
2015,Total,0.27573088122956174,0.4535192049318064
2015,ZS2-CTH,0.0015802973044979146,0.6129402721054955
2015,ZS3-CHA,0.29404228579492986,0.44432638539350416
2015,ZS4-LAR,0.018108928124233484,0.4546517688665066
2016,Total,0.4002925780363269,0.41737012634558235
2016,ZS2-CTH,0.6762762655648067,0.6007689770632991
2016,ZS3-CHA,0.24164844982355324,0.5346215578433012
2016,ZS4-LAR,0.5657230337108909,0.4030020688234387
2017,Total,-0.2917980748402833,-0.5147684297890344
2017,ZS2-CTH,-0.07949755461598867,-1.145685935790037
2017,ZS3-CHA,-0.28087997728263386,-1.4964641161606276
2017,ZS4-LAR,0.33001947057592124,-0.4629250663343901
2018,Total,0.18664818591724378,-0.24873136851565875
2018,ZS2-CTH,0.331110261594471,-0.13224151572662537
2018,ZS3-CHA,0.2185962539210003,-0.11519627266194629
2018,ZS4-LAR,-0.22350423722970028,-0.2703596233651474
