year,group,obs_anom,model_anom
2002,Total,0.5865239991904485,-0.19855562902776364
2002,ZS2-CTH,0.06162483943148888,-0.7557402995739056
2002,ZS3-CHA,0.7139631127004871,-0.27068882635887803
2002,ZS4-LAR,-1.0141538079515684,-0.0935041926122438
2004,Total,1.0806706812464628,-0.6487734118995114
2004,ZS2-CTH,-0.17132645381028236,1.080353277642228
2004,ZS3-CHA,1.1836489344688679,2.0011357903849682
2004,ZS4-LAR,-0.5872316398068608,-1.1348841835995773
2005,Total,0.2263248117709172,-0.09813310501126467
2005,ZS2-CTH,0.26584872534170273,0.5387130961320408
2005,ZS3-CHA,0.3343607405473728,0.5819483975591342
2005,ZS4-LAR,-2.127597657946859,-0.2542676576473268
2007,Total,-0.1036133260751553,0.06346341781138173
2007,ZS2-CTH,-0.1403257499103418,0.43966159834832197
2007,ZS3-CHA,-0.02771907971676224,1.5350169423674174
2007,ZS4-LAR,0.41446642631912056,-0.19985034716941852
2008,Total,-0.07509913548710587,-0.8744977128219592
2008,ZS2-CTH,-0.677387172045667,-0.44056366631047505
2008,ZS3-CHA,0.10813841607120023,0.4998352424504682
2008,ZS4-LAR,-0.14491820850983228,-0.9807235068177095
2009,Total,-1.0533489240037337,0.9821381676278622
2009,ZS2-CTH,-0.5465597689510469,-0.6517994877146442
2009,ZS3-CHA,-1.2261755919929638,0.020989623488849085
2009,ZS4-LAR,0.631373876399138,1.0306835144730249
2010,Total,-0.6035755212499855,-0.2059761043812305
2010,ZS2-CTH,-0.764802612887954,-0.19276799048008764
2010,ZS3-CHA,-0.41988249608982997,-0.12004392241891144
2010,ZS4-LAR,-0.17313319383434075,-0.14118949533142436
2011,Total,-1.2249283718871002,-0.15553759317873117
2011,ZS2-CTH,-1.8408027438680734,-0.909330725193686
2011,ZS3-CHA,-0.9959831811672899,-0.6084906125867207
2011,ZS4-LAR,-0.1596000278474917,0.00022028162898926618
2015,Total,0.28933504697137874,0.22769168436029266
2015,ZS2-CTH,0.2989890461994977,0.09085800830091868
2015,ZS3-CHA,0.3253036658301646,-0.6200371532735517
2015,ZS4-LAR,0.007243153758641041,0.36698654481807386
2016,Total,0.37669835758391246,1.3556654649126163
2016,ZS2-CTH,0.714580447910405,0.7016036142350242
2016,ZS3-CHA,0.29360585479842094,0.1466712400349224
2016,ZS4-LAR,-0.1752665764068746,1.325703898990293
2017,Total,0.16060146140395795,-1.0718180754701339
2017,ZS2-CTH,0.2297174359991508,-0.046077618316307106
2017,ZS3-CHA,0.07515505851719143,-0.7859033147809977
2017,ZS4-LAR,0.9390010170612195,-0.9714476383752445
2018,Total,0.6589325256591029,-0.8317043825186126
2018,ZS2-CTH,0.977523644131776,0.8384944257985131
2018,ZS3-CHA,0.5399283074244957,0.9583087392037025
2018,ZS4-LAR,0.32708492186293464,-1.0879234706498995
