year,group,obs_anom,model_anom
2003,Total,-0.3884835673460217,1.2572506589094494
2003,ZS2-CTH,-0.5186607236389088,1.5169666985334063
2003,ZS3-CHA,-0.04810127675440506,1.7372786429189884
2003,ZS4-LAR,-0.6278680293616699,1.0310578070373448
2004,Total,-0.06152657675759611,0.4463114194166967
2004,ZS2-CTH,-0.300349926953833,0.7658926435094434
2004,ZS3-CHA,0.2320816285882606,0.6934426381989517
2004,ZS4-LAR,-0.4583817354817791,0.359956795489746
2005,Total,-0.03579819785132777,0.41343631795616453
2005,ZS2-CTH,1.1237392960600283,0.15141680486626116
2005,ZS3-CHA,0.07899228372717779,0.8576693098790749
2005,ZS4-LAR,,0.3283377681537639
2006,Total,-0.4755420128624545,-0.03171600778460214
2006,ZS2-CTH,0.1779480944770624,0.49856599221573644
2006,ZS3-CHA,-0.7394544231831818,1.2008938016882804
2006,ZS4-LAR,-0.36795047371036427,-0.1990017143964446
2007,Total,-2.416420916916753,1.9604894309541974
2007,ZS2-CTH,-0.032462592228798694,1.3420740302592882
2007,ZS3-CHA,-2.242695602459751,1.5776705480489446
2007,ZS4-LAR,,1.777670368664211
2008,Total,-1.3343545993606076,0.6705284483855259
2008,ZS2-CTH,-0.9044188546569788,1.8508925991508347
2008,ZS3-CHA,-0.9369839348619794,2.2026835807192655
2008,ZS4-LAR,-1.0388680093505938,0.28109213110762976
2009,Total,0.4945727951985522,0.7819840693425819
2009,ZS2-CTH,-1.1141310181598656,-0.16734708532679135
2009,ZS3-CHA,-0.4768227391826023,-0.18731583023240556
2009,ZS4-LAR,1.3969802039125374,0.8362698608246487
2010,Total,-1.2105948270059064,1.1347643731746635
2010,ZS2-CTH,-0.9605523933070437,0.7224017778652154
2010,ZS3-CHA,-0.8239159126807918,0.9506110249832979
2010,ZS4-LAR,-0.5231954338427578,1.033233049542319
2011,Total,0.15923747848930686,-0.9314563219852222
2011,ZS2-CTH,0.5135706140423298,0.0049984200440134595
2011,ZS3-CHA,0.24803370132465383,0.6946894232650558
2011,ZS4-LAR,-0.289943450795117,-1.0655155195314239
2012,Total,0.4342328188251929,-0.07706439781096197
2012,ZS2-CTH,0.328437569595626,-0.29612478970671785
2012,ZS3-CHA,-0.4675639965076006,0.21442764413246732
2012,ZS4-LAR,1.5836499916997324,-0.07831942176701827
2013,Total,-0.30828280960538884,-1.147259931316558
2013,ZS2-CTH,-0.45260371946283706,-1.0369055562836762
2013,ZS3-CHA,0.023495987627129962,-0.7401145683778776
2013,ZS4-LAR,-0.17353056396733432,-1.0457001439754532
2014,Total,0.18175586930678564,-1.2800875306897637
2014,ZS2-CTH,-0.2722690313088852,-0.586913428223711
2014,ZS3-CHA,0.4553912672311603,-0.3835038013851936
2014,ZS4-LAR,-0.5557336462432513,-1.2719974610668918
2015,Total,0.3317197623796147,0.13278678269610125
2015,ZS2-CTH,0.10559339326006703,-0.7415919604997105
2015,ZS3-CHA,0.4013955265026668,-0.9353239782720778
2015,ZS4-LAR,0.11739365380543863,0.2899421703149894
2016,Total,0.12306871309174298,-0.4641701979863923
2016,ZS2-CTH,0.8547717004244538,-0.2872705801761267
2016,ZS3-CHA,0.23977674780558025,-0.4971760873147352
2016,ZS4-LAR,-0.499194939880857,-0.3887265280614504
2017,Total,0.48782478325648454,-0.4428315796323567
2017,ZS2-CTH,0.9092092459162083,-0.08852672534365319
2017,ZS3-CHA,0.3497688955193643,-0.38917727058385804
2017,ZS4-LAR,0.2511204794269453,-0.4098462207636538
2018,Total,0.17534190178397702,-0.1614064679548441
2018,ZS2-CTH,0.17627379614208827,0.09832118455023281
2018,ZS3-CHA,0.3161926423933294,-0.26910709526315585
2018,ZS4-LAR,0.2774724782219985,-0.13159423666830294
