N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,Group
14,-0.04510581001801195,0.576543174390421,0.7292189981056444,0.7292189981056444,0.3499673623610388,0.12247715471794264,161.48982695928837,-0.43685323597095715,0.6156343514151568,ZS4-LAR
15,0.10973187601652164,0.6293243204098581,0.8263828668683484,0.8263828668683484,0.27156454799810303,0.073747303729414,669.1455780160975,-0.4755915605520602,0.5724811589605909,ZS3-CHA
15,-0.004461606017502681,0.5727399283609,0.7310344518018751,0.7310344518018751,0.2005769407156038,0.04023110914683085,243.08858527217737,-0.515331770099765,0.5390194264950174,Total
15,0.11855119225935215,0.5446026165681829,0.7918855763655144,0.7918855763655144,0.14592753558076843,0.021294845640676435,155.3925276971585,-1.0671164227436902,0.40836236408596394,ZS2-CTH
15,-0.23269685118776057,0.8595568551335896,1.1087197322783984,1.1087197322783984,-0.16346533556939907,0.026720915932816246,407.60727583245114,-1.9827980858570609,0.3375184227553283,ZF1-ICT
