Label,Type,Count,Total,Proportion
Suchy,Categorical Agreement,9,14,0.6428571428571429
Allen,Categorical Agreement,22,39,0.5641025641025641
Suchy,Timing Window Overlap,2,14,0.14285714285714285
Allen,Timing Window Overlap,18,39,0.46153846153846156
