Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.1003909408637867,1.375050507039435,1.0449637522003867,0.18202492578666907,0.45201543308230374,1.1746983120525138,0.9530741915261991,1.3713808938080956
Diatoms,Ecospace,Season,Summer,104,0.42671136157942785,1.0012762828527417,0.7850994733873965,0.24580625452755664,0.4740522099475747,0.6361705788358479,0.8198591849519473,0.9057988786162381
Diatoms,Ecospace,Season,Fall,75,0.3507389425444005,1.22004153761132,0.9381877031820964,0.27882321547624056,0.5061261754178252,0.9018818101091022,1.0358938426203663,1.1685390655343233
Diatoms,Ecospace,Season,Winter,49,-0.9807089832770396,1.0385978801470734,0.9807089832770396,0.5248110980084298,0.375003025608334,0.37049265858977515,0.32648800123028415,0.3418997612834937
Diatoms,Ecospace,sdomain,SGS,240,0.0012063266015290028,1.2883985044826085,0.9876186932472213,0.16813676181429488,0.4371721217295733,0.9998246301464255,0.9979144919948468,1.288397939741116
Diatoms,Ecospace,sdomain,SGI,77,-3.172065784643304e-17,1.2717203197566669,0.9988355737755875,0.18072376302951365,0.4593790433061502,0.9934852726704042,0.9934852726704042,1.2717203197566669
Diatoms,Ecospace,sdomain,SGN,147,-0.009204886487789334,1.1430242501431873,0.9030053272840768,0.34759920612704615,0.5795805788484636,1.0046137050083257,0.99659283506935,1.142987185615019
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.04590708101839053,1.431760258861551,1.0858809084346956,0.10145219781787491,0.405301008831081,1.1427709219631803,0.9850430011537893,1.431024101393008
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.229711151764259,1.468804333950325,1.1545438296955897,0.09292435224228174,0.3884286788515998,1.2210571861838175,0.9049915810340833,1.4507304912306749
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.11593634447803386,1.223803881229591,0.9217805315532016,0.36108138853975097,0.5606814670040599,1.1964783956747238,0.9212506573546708,1.2182999235581038
Diatoms,Ecospace,sdomain_Season,SGN_Summer,29,0.38377006256832735,0.9801403557489335,0.7787623955736961,0.18476235738865596,0.5058881354323845,0.5878212932439232,0.8011802169726511,0.9018845026077054
Diatoms,Ecospace,sdomain_Season,SGS_Summer,59,0.39875865133905797,0.9784259272579099,0.7494559006418273,0.25626872951395424,0.43969480968646535,0.6756658995444005,0.7828782546641173,0.8934812998114491
Diatoms,Ecospace,sdomain_Season,SGI_Summer,16,0.6076180850484113,1.1159171517745141,0.9280211014240143,0.17495841016326072,0.4073051589178879,0.5074784569898019,0.8802547491928697,0.935986833425901
