obs_std,mod_std,R,RMSE,Bias,WSS,Group
0.8436774849365698,0.16225000800527378,0.2686337185151863,1.148313370939643,-0.8087345604169244,0.4589569225123642,ZC5-CSM
5.108934392884897,0.978754201049719,0.34920640971471495,6.246217934925055,-3.93044593528659,0.455139071150636,TOT
1.1132657946742315,0.21502711449153386,0.3807984358748384,1.2541605077668248,-0.6852984929936504,0.4521847473255658,ZC2-AMP
0.5678427399417115,0.023807757402945228,-0.01902640322918843,0.7736118680192564,-0.5243555067565796,0.4227378690806477,ZS3-CHA
0.1098660254456917,0.04489201672598571,0.18070526568116674,0.11466594955932813,-0.029068175902855837,0.3940530694832166,ZS2-CTH
0.3104725583504366,0.023891586562448986,0.015977328793301854,0.36024267805297844,-0.1817905365582621,0.3824813138973362,ZC3-DEC
1.6743071422481612,0.1701564128432209,0.08832585508288975,1.8994118073592996,-0.908754439895201,0.372428307442605,ZC4-CLG
0.25936793058084817,0.01495490523608709,0.23810784483275468,0.26909202714723973,-0.08223322172698559,0.25502312506478664,ZS4-LAR
3.262942855564232,0.40379020869105653,0.15166695626420482,3.303028858721927,-0.7069744839241997,0.18836131110176568,ZC1-EUP
0.3219216388510825,0.005537847426069231,-0.11042495772828985,0.33846968282939977,-0.10248802880575095,0.17796472054901213,ZF1-ICT
