year,group,obs_anom,model_anom
2000,Total,1.3382570669952667,1.226958228144496
2000,ZC1-EUP,1.0479423565744423,0.9593339522933126
2000,ZC2-AMP,1.2218823406241506,0.09237026137604999
2000,ZC3-DEC,0.16061085229941932,1.0728921183302975
2000,ZC4-CLG,1.6182721494370522,1.2108735057499698
2000,ZC5-CSM,0.7356959204522324,1.3295935318398173
2001,Total,0.03619663704141163,-0.8329545102336312
2001,ZC1-EUP,0.05462897891749554,-0.8980297518453554
2001,ZC2-AMP,-0.38051345673665987,-0.3422336713325377
2001,ZC3-DEC,-0.624099062415126,-0.9669045326755443
2001,ZC4-CLG,0.37001332088832417,-0.8887371971073461
2001,ZC5-CSM,0.28228495931857883,-0.6349599871791299
2002,Total,-0.5198371364031994,-1.1802490721313996
2002,ZC1-EUP,0.07666087231726272,-0.8746211602408325
2002,ZC2-AMP,-0.11139862709915653,-0.2866704556368079
2002,ZC3-DEC,-0.3082643473474615,-1.4071197540231517
2002,ZC4-CLG,-0.03562046832087954,-1.2890104586312507
2002,ZC5-CSM,-0.7253597418927646,-1.3213629225185688
2003,Total,-0.5151928690494392,-0.2453897023337302
2003,ZC1-EUP,-0.8295015044319025,-0.29831624820713104
2003,ZC2-AMP,0.4345109456938609,0.5328251637228607
2003,ZC3-DEC,-0.8431866406346941,-0.20564867463382772
2003,ZC4-CLG,-0.6280597413489931,-0.2458539446233316
2003,ZC5-CSM,-0.1467935605581474,-0.2289095722372372
2004,Total,-0.4433667136437812,-0.40926462766704796
2004,ZC1-EUP,-0.5989933255870578,-0.08846954109336028
2004,ZC2-AMP,-0.08720373292208643,0.7633744602193141
2004,ZC3-DEC,-0.6361597504922345,-0.5642437081554389
2004,ZC4-CLG,-0.5109348328420106,-0.5023639021600396
2004,ZC5-CSM,-0.324292125781556,-0.7373283997995108
2005,Total,-0.5792180124447762,-0.120361154134211
2005,ZC1-EUP,-0.6143458154869124,-0.034788933245002984
2005,ZC2-AMP,-0.46853015298451167,0.28581056929980553
2005,ZC3-DEC,-0.5154646908739577,-0.17020946895517952
2005,ZC4-CLG,-0.3910494358717631,-0.1550049185559807
2005,ZC5-CSM,-0.16812346623913654,-0.2030627847867525
2006,Total,-0.45031028574314635,-0.7275134093866626
2006,ZC1-EUP,-0.3636151332751931,-1.100583220333644
2006,ZC2-AMP,0.05923770344903927,-1.1007788644823326
2006,ZC3-DEC,-0.8669937688589096,-0.7318423983834484
2006,ZC4-CLG,-0.677494601396346,-0.6963778735338184
2006,ZC5-CSM,-0.05723148270851377,-0.29074165292159515
2007,Total,0.5314668552739968,0.12944989397753512
2007,ZC1-EUP,0.16957020579522128,-0.1058686209459175
2007,ZC2-AMP,0.6604166180486986,-0.35325874382656264
2007,ZC3-DEC,0.2652271731725257,-0.026659524397106688
2007,ZC4-CLG,0.30339208766033204,0.1688260670043609
2007,ZC5-CSM,0.7772550274261237,0.3610009362331518
2008,Total,-0.9974320812711943,-0.46431848994858665
2008,ZC1-EUP,-1.1540341413772934,-0.08595796288907692
2008,ZC2-AMP,-1.1192242298222583,0.39277678093030427
2008,ZC3-DEC,-1.0016824606999344,-0.7903818940454033
2008,ZC4-CLG,-1.3515005747185063,-0.6145839141772518
2008,ZC5-CSM,-0.27415417133779935,-0.8537196564842122
2009,Total,-0.1441574897957676,-0.20594424616449195
2009,ZC1-EUP,0.3046094469571863,-0.5317884267453158
2009,ZC2-AMP,-0.14715437903373307,-0.812890119510706
2009,ZC3-DEC,-0.8128313088473589,-0.558331035657002
2009,ZC4-CLG,-0.24121344042426407,-0.2546611698798531
2009,ZC5-CSM,0.3517399937485688,0.19675091405863154
2012,Total,1.2678009345472034,0.5858157418840375
2012,ZC1-EUP,1.2249411177572067,-0.10846207118107355
2012,ZC2-AMP,0.8535966678402355,-1.355001618526478
2012,ZC3-DEC,0.6157302120090826,0.35658956301560846
2012,ZC4-CLG,1.0404232440383907,0.6179002542745471
2012,ZC5-CSM,0.7502019373472493,1.0476986240997233
2013,Total,-0.37988118442663493,-0.9171091936894169
2013,ZC1-EUP,-0.24559792580905324,-0.7700493141518616
2013,ZC2-AMP,-0.4408263018414961,-0.47551557840023545
2013,ZC3-DEC,-0.7744494150659468,-0.9385886039344041
2013,ZC4-CLG,0.05160257644080941,-0.9223825848485383
2013,ZC5-CSM,-0.3366653343063382,-0.9821040846229092
2014,Total,-0.8804163524615394,-0.7536410633900306
2014,ZC1-EUP,-0.4421134915286568,-0.9308921973226925
2014,ZC2-AMP,-0.6011393079797154,-0.47551117926066083
2014,ZC3-DEC,-1.4125342212200964,-0.8099721289479443
2014,ZC4-CLG,-1.0879281487694834,-0.8011463059567591
2014,ZC5-CSM,-0.3396874482771975,-0.4832589972302279
2015,Total,0.24589947423118566,0.5410954291495081
2015,ZC1-EUP,0.2874838065921097,0.5712871708091882
2015,ZC2-AMP,0.12844022572181407,0.5533093443578818
2015,ZC3-DEC,0.008075023791880489,0.7177570386993208
2015,ZC4-CLG,0.29985224192408144,0.5830949878556664
2015,ZC5-CSM,0.12882032802560026,0.42715156282071093
2016,Total,0.16442588628985683,0.5950597909774057
2016,ZC1-EUP,0.09515590916269291,0.6985597963467114
2016,ZC2-AMP,0.17201844072427339,0.6852502218364559
2016,ZC3-DEC,0.7224158384415494,0.6243667502980826
2016,ZC4-CLG,-0.025741738315519243,0.6002116539380958
2016,ZC5-CSM,0.13024415914517948,0.45510672765793014
2017,Total,-0.2862249367934707,-0.8596382792615048
2017,ZC1-EUP,-0.2941644470392919,-0.9337771569757676
2017,ZC2-AMP,-0.4167606005117031,-1.36213920318748
2017,ZC3-DEC,-0.020705361771576856,-0.9799392243211573
2017,ZC4-CLG,0.0016617646443847593,-0.8744426111796065
2017,ZC5-CSM,-0.3780246165432465,-0.5960634499929112
2018,Total,0.28799132689023593,-0.19591973007799043
2018,ZC1-EUP,0.13864349424811243,-0.33900202971570503
2018,ZC2-AMP,0.37438745144380087,-0.3790286093217618
2018,ZC3-DEC,0.24144606676424216,-0.1984128506808886
2018,ZC4-CLG,0.19246942662758915,-0.1839624753081997
2018,ZC5-CSM,0.16518778184094007,-0.1044355784386074
