timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season
51,0.005696009,0.0002184732,0.3889782,0.0706979,0.8615789,0.947133,0.2597021,1.382999,1.749262,0.004830791,0.06297883,0.5186409,0.08214331,1.78421,1.431514,0.5789179,3.098858,1.218606,0.284928,0.2335416,11.2516,15.4977,1978-06-01,Fall
52,0.005751133,0.0002209333,0.3924369,0.07124103,0.8689429,0.9654268,0.2602173,1.374624,1.727126,0.004886881,0.06274864,0.5234289,0.0744656,1.649893,1.332969,0.5461557,3.063398,1.167316,0.2847343,0.228965,11.12101,14.90063,1978-06-04,Fall
53,0.005807726,0.0002234451,0.3955882,0.07176322,0.8772947,0.9817372,0.2612965,1.37469,1.705968,0.004938031,0.06224718,0.5273155,0.07207767,1.634166,1.303551,0.5454338,4.149467,1.474752,0.3936154,0.2228755,11.07805,14.56972,1978-06-07,Fall
54,0.005865846,0.0002260197,0.3986271,0.07226933,0.8869364,0.9978999,0.2631665,1.382512,1.6924,0.004986477,0.06164287,0.5310614,0.07282373,1.674997,1.317785,0.5599779,4.345488,1.620473,0.4222111,0.2200433,11.10161,14.4599,1978-06-10,Fall
55,0.005925615,0.000228669,0.4016674,0.07277484,0.8989021,1.014449,0.2661826,1.400701,1.690384,0.005033692,0.06105928,0.5349773,0.07657558,1.775343,1.377372,0.5904238,5.292104,1.93144,0.5145016,0.2199359,11.20644,14.59106,1978-06-13,Fall
56,0.005987443,0.0002314215,0.4048691,0.07328249,0.9125225,1.032396,0.2700816,1.425164,1.700118,0.005081875,0.06060569,0.5395373,0.08115421,1.880889,1.451621,0.6229849,5.273697,2.047257,0.5342698,0.2236262,11.35319,14.85789,1978-06-16,Fall
57,0.006051509,0.0002342873,0.4082458,0.07378157,0.9252415,1.051468,0.2738745,1.445906,1.71292,0.005131445,0.06027965,0.544682,0.08404905,1.938825,1.498059,0.6456613,4.910387,2.0873,0.5360081,0.2287121,11.47126,15.06984,1978-06-19,Fall
58,0.006117607,0.0002372518,0.4116797,0.07419848,0.9326947,1.071516,0.2760587,1.44918,1.715012,0.005180925,0.05980031,0.5501882,0.08192177,1.883339,1.468945,0.6412116,3.515085,1.852148,0.4566037,0.2350789,11.46624,14.97359,1978-06-22,Fall
59,0.006184876,0.0002402594,0.4148893,0.07453015,0.9331468,1.089926,0.2757865,1.42989,1.695424,0.005226489,0.05908171,0.5549378,0.07492634,1.725674,1.363804,0.6077702,2.413809,1.492431,0.349292,0.2357933,11.30741,14.49854,1978-06-25,Fall
60,0.006252244,0.0002432456,0.4176539,0.07479537,0.929078,1.105015,0.2739291,1.399138,1.658678,0.005264949,0.05808175,0.5582412,0.06770056,1.573153,1.247495,0.5743282,2.178566,1.449139,0.3293954,0.2305213,11.08562,13.88439,1978-06-28,Fall
61,0.006318919,0.0002461681,0.4199431,0.07498172,0.9230441,1.117199,0.2715558,1.367211,1.615102,0.005295484,0.05676618,0.5603301,0.06273524,1.477828,1.161352,0.5568544,2.343843,1.507721,0.3710469,0.2237009,10.8783,13.33482,1978-07-01,Fall
62,0.006384449,0.0002490075,0.4218317,0.07510284,0.91691,1.127073,0.2694886,1.339707,1.573904,0.00531876,0.05526539,0.5615891,0.0615446,1.462061,1.118937,0.5676937,2.68328,1.88599,0.4916072,0.2168605,10.72929,12.9716,1978-07-04,Fall
63,0.006448756,0.0002517671,0.423485,0.07525218,0.9139109,1.134649,0.2685924,1.324119,1.54481,0.005336962,0.05400292,0.5622543,0.06419121,1.520679,1.12871,0.594851,3.544309,2.048437,0.5305939,0.2072368,10.67284,12.89544,1978-07-07,Fall
64,0.006512096,0.0002544684,0.4250655,0.07534887,0.9121929,1.142486,0.2684956,1.315098,1.52694,0.005352465,0.05273938,0.5632873,0.06811452,1.601696,1.16259,0.6290554,3.48553,2.360246,0.6249685,0.2049126,10.66559,12.97324,1978-07-10,Fall
65,0.006574552,0.0002571189,0.4266205,0.07544076,0.910246,1.149881,0.2683847,1.304124,1.513795,0.005366129,0.05171067,0.5644394,0.07072925,1.640938,1.177043,0.649085,3.160477,2.251178,0.5694417,0.2026724,10.63919,13.03389,1978-07-13,Fall
66,0.006635996,0.0002597108,0.4280903,0.07549854,0.9069577,1.156792,0.2678064,1.288854,1.499538,0.005377499,0.0507408,0.5655743,0.07110722,1.633976,1.168151,0.6520122,2.836586,2.214974,0.5489992,0.2018585,10.57537,13.00053,1978-07-16,Fall
67,0.006696118,0.0002622254,0.4293825,0.07548553,0.9007122,1.162939,0.2661795,1.264925,1.478304,0.005385455,0.04967086,0.5664813,0.06833407,1.564292,1.123984,0.6338313,2.122864,1.933447,0.4639844,0.2018436,10.44345,12.78533,1978-07-19,Fall
68,0.006754331,0.0002646279,0.4303508,0.07538539,0.8910302,1.167458,0.2633762,1.23206,1.446945,0.005388011,0.04838639,0.5667601,0.06394617,1.467266,1.055662,0.6111876,1.672047,1.879378,0.4640808,0.2007044,10.25424,12.4129,1978-07-22,Fall
69,0.006809974,0.0002668816,0.4308995,0.07517762,0.877735,1.169845,0.2593041,1.190398,1.40485,0.005383676,0.04683699,0.566243,0.05801036,1.340702,0.9674497,0.5787037,1.051366,1.591826,0.3784523,0.1978819,10.00601,11.89093,1978-07-25,Fall
70,0.006862295,0.0002689451,0.4309285,0.07489087,0.8617201,1.169269,0.2542603,1.143228,1.353517,0.005370971,0.0451127,0.5644988,0.0522337,1.22008,0.8762795,0.5500999,0.8632795,1.571136,0.3883899,0.192032,9.729155,11.30496,1978-07-28,Fall
71,0.006910816,0.0002707972,0.4304846,0.07461071,0.8471278,1.165575,0.2497905,1.103772,1.305699,0.005350466,0.04349369,0.5614805,0.050775,1.191723,0.8307605,0.5543012,1.681645,1.935974,0.5116207,0.1820281,9.530307,10.93458,1978-07-31,Fall
72,0.00695562,0.0002724526,0.4297601,0.07430305,0.8346686,1.160582,0.2462737,1.07373,1.268157,0.005324762,0.0419138,0.5581726,0.05234716,1.223504,0.8252177,0.5754854,1.907461,2.119881,0.5550534,0.1742384,9.40675,10.78232,1978-08-03,Summer
73,0.006996859,0.0002739262,0.4288614,0.07397804,0.8234591,1.154869,0.2432749,1.04829,1.238532,0.005295459,0.04047008,0.5548152,0.05461562,1.262468,0.8313963,0.5951369,2.000159,2.211097,0.5687042,0.1683551,9.31142,10.73006,1978-08-06,Summer
74,0.00703466,0.0002752291,0.427837,0.07362995,0.8128668,1.148821,0.240536,1.025004,1.214459,0.005263462,0.03913865,0.5515425,0.0565843,1.290998,0.8379886,0.608765,1.932862,2.258351,0.5738158,0.1647853,9.224247,10.71251,1978-08-09,Summer
75,0.0070691,0.0002763678,0.4266997,0.07325846,0.8023897,1.142519,0.2378729,1.002103,1.193701,0.005229163,0.03789829,0.5483298,0.0579433,1.305097,0.8390723,0.6173509,1.809032,2.289278,0.5784689,0.1626554,9.134659,10.69106,1978-08-12,Summer
76,0.007100214,0.0002773461,0.4254471,0.07286256,0.791791,1.135947,0.2351945,0.978896,1.174739,0.00519271,0.03672399,0.545145,0.05874901,1.307813,0.8339027,0.6230381,1.669864,2.317236,0.584749,0.1613178,9.040234,10.65127,1978-08-15,Summer
77,0.007127977,0.0002781636,0.4240555,0.07244427,0.7805501,1.128902,0.2321628,0.9536025,1.154474,0.005153953,0.03560702,0.5418483,0.05763639,1.272615,0.8133377,0.6107418,1.375457,2.048184,0.4918508,0.159798,8.917086,10.52868,1978-08-18,Summer
78,0.007152271,0.0002788131,0.4224664,0.07202578,0.7693716,1.120881,0.2289403,0.9288893,1.132412,0.00511233,0.03456665,0.5381423,0.05573671,1.22833,0.7902226,0.5912505,1.528983,1.95286,0.4703385,0.1569755,8.788344,10.37145,1978-08-21,Summer
79,0.007173175,0.0002793023,0.4207268,0.07163061,0.7607408,1.112177,0.2265681,0.9132132,1.116298,0.005068583,0.0336388,0.5341874,0.05654832,1.247897,0.8009187,0.5931019,2.308921,2.200707,0.5585574,0.1538471,8.732237,10.37388,1978-08-24,Summer
80,0.007191209,0.0002796661,0.4190097,0.07130691,0.7569172,1.10356,0.2257544,0.9119543,1.113501,0.005025145,0.03298652,0.5304339,0.06040954,1.332056,0.8566204,0.6077548,3.215417,2.26422,0.5658026,0.1506487,8.777929,10.62271,1978-08-27,Summer
81,0.007207195,0.000279955,0.417495,0.07106504,0.7588022,1.096277,0.2268142,0.9273071,1.1277,0.004984701,0.03263274,0.5274171,0.06681054,1.472072,0.9599671,0.6306973,4.269567,2.458042,0.6214799,0.1510507,8.933183,11.12868,1978-08-30,Summer
82,0.007222192,0.0002802315,0.4163767,0.0709274,0.7664938,1.091305,0.2298176,0.9578325,1.16069,0.004950143,0.03268025,0.5255802,0.07536191,1.651139,1.099471,0.6616067,5.025471,2.666852,0.6597605,0.1554835,9.1857,11.85996,1978-09-02,Fall
83,0.007237313,0.0002805579,0.4158017,0.07090941,0.7794152,1.089298,0.2344724,1.000517,1.210661,0.004923832,0.03318174,0.5251691,0.08413038,1.830419,1.254469,0.6887863,5.621544,2.655082,0.6559945,0.1637781,9.504676,12.72172,1978-09-05,Fall
84,0.007253463,0.0002809797,0.4157892,0.07097346,0.7932226,1.09036,0.2391334,1.04054,1.264609,0.004906509,0.03405739,0.5261225,0.08816303,1.901245,1.354339,0.6845726,4.777524,2.327432,0.530844,0.1752439,9.765829,13.38855,1978-09-08,Fall
85,0.007270761,0.0002814915,0.4161166,0.07105897,0.8036644,1.093331,0.242281,1.066146,1.30643,0.004895631,0.03503318,0.5276951,0.08549916,1.837717,1.365162,0.6467932,3.85454,1.854599,0.410015,0.1864495,9.890014,13.6398,1978-09-11,Fall
86,0.007288876,0.0002820638,0.4165407,0.07114773,0.8112469,1.096809,0.244212,1.082144,1.333911,0.004888019,0.03590356,0.529183,0.08038635,1.741054,1.336326,0.606702,3.61307,1.663986,0.382307,0.1944893,9.938137,13.63034,1978-09-14,Fall
87,0.007307398,0.0002826674,0.4169242,0.07121744,0.8147095,1.099823,0.2444828,1.084574,1.343763,0.004881592,0.03661884,0.5302164,0.07266369,1.590108,1.258972,0.5558608,2.654972,1.255142,0.2723697,0.1980805,9.882889,13.33809,1978-09-17,Fall
88,0.007325691,0.0002832614,0.4171165,0.07125928,0.8164827,1.101832,0.2442419,1.084785,1.342907,0.004874023,0.03702573,0.5305426,0.06755117,1.507563,1.203466,0.5311454,3.202216,1.494768,0.3529688,0.1992114,9.833673,13.04079,1978-09-20,Fall
89,0.007343798,0.0002838526,0.4172725,0.07136056,0.822067,1.102834,0.2454107,1.098148,1.349826,0.004866868,0.03748328,0.5305273,0.06887302,1.557272,1.22173,0.5458383,4.37862,1.849972,0.4613151,0.1954562,9.905714,13.0704,1978-09-23,Fall
90,0.00736243,0.0002844873,0.4176629,0.07155589,0.834022,1.104609,0.2488769,1.131331,1.375608,0.004863594,0.03816672,0.5310382,0.07562321,1.717655,1.319859,0.587157,5.712382,2.16268,0.5645521,0.1931155,10.12868,13.50651,1978-09-26,Fall
91,0.007382393,0.0002852119,0.4184471,0.07180844,0.8462439,1.107951,0.252242,1.1603,1.404931,0.004866546,0.03917693,0.5324274,0.07895815,1.776933,1.369804,0.551626,4.30346,1.8471,0.4265345,0.2082913,10.31151,13.83104,1978-09-29,Fall
92,0.007403691,0.0002860173,0.4194736,0.07211568,0.8596057,1.111789,0.255856,1.190634,1.43525,0.004874128,0.04034194,0.5341107,0.08218722,1.842563,1.419985,0.5846724,5.449049,2.058933,0.522749,0.2017511,10.48826,14.16687,1978-10-02,Fall
93,0.007426817,0.0002869311,0.4208305,0.07247331,0.8738737,1.117473,0.2597928,1.222468,1.469557,0.00488751,0.04160953,0.5365034,0.08426302,1.883192,1.463495,0.6012747,4.895299,1.859965,0.4571183,0.2028565,10.66094,14.49669,1978-10-05,Fall
94,0.007451682,0.0002879409,0.4223645,0.0728133,0.8835623,1.124154,0.2620043,1.237848,1.490284,0.004904796,0.04280576,0.5391127,0.08064109,1.799582,1.428342,0.580518,3.711698,1.470303,0.3397863,0.2065277,10.69499,14.47034,1978-10-08,Fall
95,0.007477629,0.0002890007,0.4238315,0.07313101,0.8896161,1.129833,0.2627894,1.241673,1.495497,0.004922699,0.04381593,0.5411747,0.07534785,1.690789,1.36173,0.5527625,3.472446,1.344493,0.3200592,0.206298,10.65043,14.23649,1978-10-11,Fall
96,0.007504039,0.0002900715,0.4251201,0.07339886,0.891534,1.133691,0.2619639,1.232661,1.484077,0.004939432,0.04462391,0.5424436,0.068556,1.549955,1.26214,0.4696316,2.459725,1.082806,0.2371663,0.2220688,10.54399,13.79757,1978-10-14,Fall
97,0.00753015,0.0002911071,0.4261182,0.07363084,0.8923568,1.134941,0.2607591,1.223162,1.465145,0.004953203,0.04520736,0.5427266,0.06447554,1.47636,1.192479,0.4730684,3.296143,1.256305,0.3223194,0.2041374,10.43842,13.42448,1978-10-17,Fall
98,0.007555833,0.0002921056,0.4269483,0.07384808,0.8937903,1.135068,0.2599225,1.217855,1.448036,0.004965218,0.04564429,0.5425628,0.06321431,1.45926,1.158425,0.4559225,3.296184,1.366205,0.3355448,0.201972,10.38733,13.20699,1978-10-20,Fall
99,0.007581126,0.0002930739,0.427717,0.07408249,0.8981714,1.134367,0.26039,1.223753,1.441099,0.004976694,0.04609408,0.5422606,0.06665625,1.539262,1.182542,0.4991734,4.549598,1.834571,0.4735688,0.1873418,10.42692,13.28154,1978-10-23,Fall
100,0.007606393,0.0002940375,0.4285966,0.07432523,0.9019311,1.132829,0.2607605,1.22686,1.437875,0.004989945,0.04683411,0.5421851,0.06876837,1.563646,1.182524,0.4546555,3.301733,1.520458,0.3586174,0.1951396,10.45767,13.34151,1978-10-26,Fall
101,0.007631264,0.0002949701,0.4294397,0.07454349,0.9032122,1.130333,0.2603377,1.223045,1.429441,0.005003345,0.04755005,0.5419431,0.06862152,1.546398,1.156043,0.4486812,3.409788,1.611821,0.3936598,0.1875939,10.42801,13.28528,1978-10-29,Fall
