timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season
52,0.005135888,0.0002034307,0.3130997,0.03298841,0.6877863,0.5834796,0.1004454,0.7365268,0.5620636,0.003510762,0.03537994,0.2900992,0.0436591,1.282726,1.017797,0.4305399,1.774736,1.391749,0.4244572,0.200133,3.437342,3.305858,1978-06-04,Summer
53,0.005148916,0.0002039216,0.3135595,0.03302602,0.6881208,0.5838711,0.1004556,0.7365049,0.5617886,0.003516927,0.03536642,0.2902772,0.0436524,1.282642,1.017735,0.4305243,1.774653,1.391686,0.4244356,0.2001264,3.437177,3.305721,1978-06-07,Summer
54,0.005161819,0.0002044046,0.3140086,0.0330627,0.6884365,0.5842422,0.1004635,0.7364739,0.5615236,0.003522892,0.03535276,0.290446,0.04364605,1.282564,1.017677,0.4305096,1.774575,1.391625,0.4244149,0.20012,3.437024,3.305591,1978-06-10,Summer
55,0.005174592,0.0002048794,0.3144472,0.03309848,0.6887344,0.5845938,0.1004691,0.736435,0.5612684,0.003528662,0.03533901,0.290606,0.04364001,1.282489,1.017624,0.4304955,1.774499,1.391567,0.4243953,0.200114,3.436883,3.305468,1978-06-13,Summer
56,0.00518723,0.0002053461,0.3148754,0.03313338,0.6890154,0.5849268,0.1004727,0.736389,0.5610229,0.003534243,0.03532522,0.2907576,0.04363427,1.282419,1.017574,0.4304821,1.774428,1.391511,0.4243765,0.2001083,3.436752,3.305351,1978-06-16,Summer
57,0.005199729,0.0002058045,0.3152935,0.03316741,0.6892805,0.585242,0.1004744,0.7363366,0.5607868,0.003539637,0.03531143,0.2909012,0.0436288,1.282353,1.017528,0.4304695,1.77436,1.391459,0.4243588,0.2001029,3.436631,3.305241,1978-06-19,Summer
58,0.005212084,0.0002062546,0.3157016,0.03320059,0.6895303,0.5855402,0.1004742,0.7362788,0.56056,0.00354485,0.03529768,0.2910372,0.04362361,1.282291,1.017485,0.4304574,1.774295,1.391408,0.4243417,0.2000978,3.436519,3.305136,1978-06-22,Summer
59,0.005224294,0.0002066964,0.3161,0.03323295,0.6897659,0.5858221,0.1004724,0.7362161,0.5603421,0.003549888,0.03528401,0.2911659,0.04361867,1.282232,1.017446,0.430446,1.774234,1.39136,0.4243255,0.2000929,3.436416,3.305037,1978-06-25,Summer
60,0.005236353,0.0002071297,0.3164887,0.03326451,0.6899878,0.5860885,0.100469,0.7361491,0.560133,0.003554754,0.03527043,0.2912876,0.04361396,1.282177,1.017409,0.4304351,1.774175,1.391314,0.4243101,0.2000883,3.436321,3.304943,1978-06-28,Summer
61,0.005248261,0.0002075547,0.316868,0.03329528,0.6901969,0.5863402,0.1004642,0.7360786,0.5599324,0.003559453,0.03525699,0.2914027,0.04360948,1.282125,1.017375,0.4304247,1.77412,1.39127,0.4242953,0.2000839,3.436234,3.304854,1978-07-01,Summer
62,0.005260013,0.0002079713,0.3172381,0.03332529,0.6903939,0.5865777,0.1004579,0.7360049,0.5597401,0.003563991,0.03524369,0.2915115,0.04360521,1.282076,1.017344,0.4304148,1.774067,1.391228,0.4242813,0.2000798,3.436154,3.304769,1978-07-04,Summer
63,0.005271608,0.0002083796,0.3175992,0.03335455,0.6905793,0.5868018,0.1004504,0.7359286,0.5595556,0.003568371,0.03523055,0.2916142,0.04360114,1.282029,1.017315,0.4304054,1.774017,1.391188,0.4242679,0.2000759,3.436081,3.304689,1978-07-07,Summer
64,0.005283044,0.0002087794,0.3179514,0.03338309,0.6907539,0.587013,0.1004418,0.7358502,0.559379,0.003572597,0.03521761,0.2917112,0.04359725,1.281985,1.017288,0.4303965,1.773969,1.39115,0.4242551,0.2000721,3.436013,3.304614,1978-07-10,Summer
65,0.00529432,0.000209171,0.3182949,0.03341091,0.6909181,0.587212,0.100432,0.7357699,0.5592097,0.003576676,0.03520486,0.2918027,0.04359356,1.281944,1.017263,0.430388,1.773924,1.391114,0.424243,0.2000686,3.435952,3.304542,1978-07-13,Summer
66,0.005305433,0.0002095543,0.3186299,0.03343804,0.6910727,0.5873994,0.1004212,0.7356883,0.5590476,0.00358061,0.03519232,0.291889,0.04359003,1.281905,1.01724,0.4303799,1.77388,1.391079,0.4242314,0.2000653,3.435895,3.304474,1978-07-16,Summer
67,0.005316383,0.0002099293,0.3189566,0.0334645,0.691218,0.5875757,0.1004096,0.7356057,0.5588925,0.003584404,0.03518001,0.2919703,0.04358666,1.281869,1.017218,0.4303722,1.773839,1.391046,0.4242203,0.2000621,3.435844,3.304409,1978-07-19,Summer
68,0.005327168,0.0002102963,0.3192752,0.0334903,0.6913546,0.5877415,0.100397,0.7355223,0.558744,0.003588063,0.03516792,0.2920469,0.04358345,1.281834,1.017199,0.4303648,1.7738,1.391014,0.4242097,0.2000591,3.435798,3.304348,1978-07-22,Summer
69,0.005337789,0.0002106551,0.3195858,0.03351545,0.691483,0.5878972,0.1003837,0.7354385,0.5586019,0.00359159,0.03515606,0.292119,0.04358038,1.281801,1.01718,0.4303579,1.773763,1.390984,0.4241997,0.2000562,3.435755,3.30429,1978-07-25,Summer
70,0.005348245,0.0002110059,0.3198886,0.03353998,0.6916037,0.5880435,0.1003696,0.7353545,0.558466,0.00359499,0.03514445,0.2921868,0.04357745,1.281771,1.017164,0.4303512,1.773727,1.390955,0.4241901,0.2000535,3.435717,3.304235,1978-07-28,Summer
71,0.005358534,0.0002113487,0.3201838,0.03356391,0.6917169,0.5881806,0.1003549,0.7352705,0.558336,0.003598266,0.03513309,0.2922505,0.04357465,1.281742,1.017148,0.4303449,1.773694,1.390927,0.4241809,0.2000509,3.435683,3.304183,1978-07-31,Summer
72,0.005368658,0.0002116837,0.3204716,0.03358724,0.6918232,0.5883091,0.1003397,0.7351868,0.5582117,0.003601423,0.03512197,0.2923104,0.04357198,1.281714,1.017134,0.4303389,1.773662,1.390901,0.4241722,0.2000485,3.435652,3.304133,1978-08-03,Summer
73,0.005378616,0.0002120109,0.3207521,0.03360999,0.691923,0.5884295,0.1003238,0.7351034,0.558093,0.003604464,0.0351111,0.2923667,0.04356942,1.281688,1.01712,0.4303331,1.773631,1.390876,0.4241639,0.2000462,3.435625,3.304086,1978-08-06,Summer
74,0.005388408,0.0002123305,0.3210255,0.03363218,0.6920167,0.588542,0.1003075,0.7350207,0.5579793,0.003607392,0.03510047,0.2924194,0.04356698,1.281664,1.017108,0.4303277,1.773602,1.390852,0.424156,0.200044,3.4356,3.304042,1978-08-09,Summer
75,0.005398036,0.0002126425,0.3212919,0.03365382,0.6921045,0.5886472,0.1002907,0.7349387,0.5578708,0.003610213,0.0350901,0.2924688,0.04356465,1.281641,1.017097,0.4303224,1.773575,1.390829,0.4241483,0.2000419,3.435579,3.304,1978-08-12,Summer
76,0.005407498,0.000212947,0.3215515,0.03367493,0.6921867,0.5887455,0.1002736,0.7348575,0.557767,0.003612928,0.03507998,0.292515,0.04356242,1.281619,1.017087,0.4303175,1.773548,1.390807,0.4241411,0.2000399,3.43556,3.30396,1978-08-15,Summer
77,0.005416796,0.0002132442,0.3218046,0.03369551,0.6922638,0.588837,0.1002561,0.7347773,0.5576679,0.003615542,0.03507011,0.2925583,0.04356029,1.281599,1.017077,0.4303127,1.773523,1.390786,0.4241342,0.200038,3.435543,3.303922,1978-08-18,Summer
78,0.005425931,0.0002135341,0.3220511,0.03371559,0.692336,0.5889223,0.1002383,0.7346982,0.5575732,0.003618057,0.03506048,0.2925988,0.04355825,1.281579,1.017069,0.4303082,1.7735,1.390766,0.4241276,0.2000363,3.435529,3.303886,1978-08-21,Summer
79,0.005434904,0.0002138168,0.3222913,0.03373517,0.6924035,0.5890017,0.1002203,0.7346203,0.5574827,0.003620478,0.03505109,0.2926365,0.0435563,1.281561,1.017061,0.4303039,1.773477,1.390747,0.4241213,0.2000346,3.435517,3.303852,1978-08-24,Summer
80,0.005443715,0.0002140926,0.3225254,0.03375428,0.6924667,0.5890753,0.100202,0.7345437,0.5573963,0.003622807,0.03504195,0.2926717,0.04355444,1.281544,1.017053,0.4302998,1.773455,1.390729,0.4241153,0.200033,3.435507,3.30382,1978-08-27,Summer
81,0.005452366,0.0002143615,0.3227534,0.03377291,0.6925257,0.5891436,0.1001835,0.7344683,0.5573137,0.003625047,0.03503304,0.2927045,0.04355266,1.281528,1.017047,0.4302959,1.773435,1.390711,0.4241095,0.2000315,3.435498,3.303789,1978-08-30,Summer
82,0.005460858,0.0002146235,0.3229755,0.03379109,0.6925809,0.5892069,0.1001649,0.7343944,0.5572349,0.003627202,0.03502437,0.292735,0.04355095,1.281512,1.017041,0.4302922,1.773415,1.390695,0.4241041,0.2000301,3.435492,3.30376,1978-09-02,Fall
83,0.005469192,0.0002148789,0.3231919,0.03380882,0.6926325,0.5892654,0.1001461,0.7343218,0.5571596,0.003629274,0.03501593,0.2927633,0.04354932,1.281498,1.017035,0.4302886,1.773396,1.390679,0.4240988,0.2000287,3.435487,3.303732,1978-09-05,Fall
84,0.00547737,0.0002151277,0.3234027,0.03382612,0.6926807,0.5893193,0.1001272,0.7342507,0.5570877,0.003631266,0.03500771,0.2927895,0.04354775,1.281484,1.01703,0.4302852,1.773378,1.390664,0.4240938,0.2000274,3.435483,3.303706,1978-09-08,Fall
85,0.005485393,0.0002153701,0.323608,0.033843,0.6927256,0.5893691,0.1001083,0.734181,0.557019,0.00363318,0.03499972,0.2928139,0.04354626,1.281471,1.017025,0.430282,1.773361,1.390649,0.424089,0.2000262,3.435481,3.303681,1978-09-11,Fall
86,0.005493262,0.0002156063,0.323808,0.03385946,0.6927674,0.5894147,0.1000893,0.7341129,0.5569534,0.003635021,0.03499195,0.2928363,0.04354483,1.281459,1.017021,0.4302789,1.773345,1.390635,0.4240845,0.200025,3.435479,3.303658,1978-09-14,Fall
87,0.00550098,0.0002158362,0.3240027,0.03387553,0.6928064,0.5894566,0.1000703,0.7340463,0.5568907,0.003636789,0.03498439,0.2928571,0.04354345,1.281447,1.017017,0.4302759,1.77333,1.390622,0.4240801,0.2000239,3.435479,3.303636,1978-09-17,Fall
88,0.005508547,0.00021606,0.3241924,0.0338912,0.6928427,0.5894948,0.1000513,0.7339813,0.5568309,0.003638488,0.03497704,0.2928761,0.04354214,1.281436,1.017014,0.4302731,1.773315,1.390609,0.4240759,0.2000228,3.43548,3.303614,1978-09-20,Fall
89,0.005515966,0.000216278,0.3243772,0.0339065,0.6928765,0.5895296,0.1000323,0.7339178,0.5567738,0.00364012,0.0349699,0.2928936,0.04354088,1.281426,1.017011,0.4302704,1.773301,1.390597,0.424072,0.2000219,3.435482,3.303594,1978-09-23,Fall
90,0.005523238,0.0002164901,0.3245571,0.03392143,0.6929079,0.5895612,0.1000133,0.7338559,0.5567192,0.003641688,0.03496295,0.2929097,0.04353968,1.281417,1.017008,0.4302679,1.773288,1.390585,0.4240682,0.2000209,3.435485,3.303575,1978-09-26,Fall
91,0.005530365,0.0002166965,0.3247322,0.03393599,0.6929371,0.5895898,0.09999439,0.7337955,0.5566671,0.003643193,0.03495621,0.2929243,0.04353853,1.281407,1.017006,0.4302654,1.773275,1.390574,0.4240645,0.20002,3.435488,3.303557,1978-09-29,Fall
92,0.005537349,0.0002168973,0.3249028,0.03395021,0.6929641,0.5896155,0.09997556,0.7337367,0.5566174,0.003644638,0.03494965,0.2929377,0.04353742,1.281399,1.017003,0.4302631,1.773263,1.390563,0.4240611,0.2000192,3.435493,3.30354,1978-10-02,Fall
93,0.005544192,0.0002170927,0.325069,0.03396408,0.6929892,0.5896386,0.09995681,0.7336794,0.5565699,0.003646026,0.03494329,0.2929498,0.04353637,1.281391,1.017002,0.4302608,1.773251,1.390553,0.4240578,0.2000184,3.435498,3.303524,1978-10-05,Fall
94,0.005550895,0.0002172828,0.3252307,0.03397762,0.6930124,0.5896592,0.09993817,0.7336237,0.5565245,0.003647357,0.0349371,0.2929607,0.04353535,1.281383,1.017,0.4302588,1.77324,1.390543,0.4240546,0.2000176,3.435503,3.303509,1978-10-08,Fall
95,0.00555746,0.0002174676,0.3253882,0.03399083,0.6930339,0.5896773,0.09991964,0.7335694,0.5564812,0.003648635,0.0349311,0.2929706,0.04353438,1.281376,1.016998,0.4302567,1.77323,1.390534,0.4240515,0.2000169,3.435509,3.303494,1978-10-11,Fall
96,0.00556389,0.0002176473,0.3255415,0.03400373,0.6930537,0.5896933,0.09990124,0.7335168,0.5564398,0.003649861,0.03492527,0.2929794,0.04353346,1.281369,1.016997,0.4302548,1.77322,1.390525,0.4240486,0.2000163,3.435516,3.30348,1978-10-14,Fall
97,0.005570186,0.000217822,0.3256908,0.03401631,0.693072,0.5897072,0.09988298,0.7334655,0.5564003,0.003651037,0.0349196,0.2929872,0.04353256,1.281362,1.016996,0.4302529,1.77321,1.390516,0.4240458,0.2000156,3.435523,3.303467,1978-10-17,Fall
98,0.005576351,0.0002179919,0.3258361,0.0340286,0.6930889,0.5897191,0.09986487,0.7334157,0.5563626,0.003652164,0.03491411,0.2929941,0.04353171,1.281356,1.016995,0.4302512,1.773201,1.390508,0.4240432,0.200015,3.43553,3.303455,1978-10-20,Fall
99,0.005582386,0.000218157,0.3259776,0.0340406,0.6931044,0.5897292,0.09984692,0.7333674,0.5563265,0.003653246,0.03490878,0.2930001,0.04353089,1.28135,1.016994,0.4302495,1.773192,1.3905,0.4240406,0.2000144,3.435538,3.303443,1978-10-23,Fall
100,0.005588293,0.0002183175,0.3261153,0.03405231,0.6931186,0.5897376,0.09982914,0.7333205,0.5562921,0.003654283,0.0349036,0.2930053,0.04353011,1.281345,1.016994,0.4302478,1.773184,1.390493,0.4240382,0.2000138,3.435546,3.303432,1978-10-26,Fall
