year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,N_FLUX_MULT
2015,2,128,31,2015-01-26 00:00:00,329.942,0.01658,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,329.942,4.6213986114,16.580000000000002,2015-01-26,4448,0.00504163885489106,0.000221458947635256,0.327907234430313,0.0270687714219093,0.0632587522268295,0.593654930591583,0.0836271271109581,0.449524402618408,0.237024039030075,0.00427122972905636,0.020863076671958,0.1858791410923,0.0203720405697823,0.158889055252075,0.1639673858881,0.566872358322144,0.876934289932251,0.763051211833954,0.128293544054031,0.124486811459064,1.577698
2015,2,126,32,2015-01-27 00:00:00,519.1909999999999,0.026089999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.1909999999999,7.272152579699999,26.089999999999996,2015-01-26,4448,0.00482337456196547,0.000212976665352471,0.316182911396027,0.023918904364109,0.00560169201344252,0.610179722309113,0.0868647843599319,0.446776568889618,0.22051277756691,0.00412800535559654,0.0220019053667784,0.181553855538368,0.0169991850852966,0.119784124195576,0.133543908596039,0.585365533828735,0.919391930103302,0.800035536289215,0.125726014375687,0.115110650658607,1.0
2015,2,127,29,2015-01-27 00:00:00,322.579,0.016210000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,322.579,4.5182672793,16.21,2015-01-26,4448,0.00503256684169173,0.000221290305489674,0.328012108802795,0.0292712692171335,0.00855758599936962,0.576993882656097,0.0809786021709442,0.445288360118866,0.245465204119682,0.00426844647154212,0.0198311638087034,0.183570474386215,0.0235054045915604,0.317854136228561,0.318176984786987,0.550834774971008,1.41486251354218,1.2824170589447,0.218958735466003,0.131327703595161,1.0
2015,4,19,10,2015-02-15 00:00:00,507.251,0.025490000000000002,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,507.251,7.1049125817,25.490000000000002,2015-02-16,4455,0.0033053073566407,0.000143780125654303,0.212037533521652,0.0191881321370602,0.00492673739790916,0.423907935619354,0.0664311200380325,0.309259504079819,0.168629974126816,0.00242071598768234,0.0134047055616975,0.0930414423346519,0.0241987332701683,0.234315395355225,0.226526275277138,0.536635339260101,1.6068731546402,1.31675410270691,0.21401047706604,0.0754429921507835,0.717135
2015,4,20,14,2015-02-15 00:00:00,497.102,0.02498,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,497.102,6.962758583399999,24.98,2015-02-16,4455,0.00329238898120821,0.000142826451337896,0.210936516523361,0.0109202060848475,0.493712484836578,0.409344971179962,0.0628120750188828,0.295971989631653,0.155944094061852,0.00239523476921022,0.0121310381218791,0.090514600276947,0.0215013232082129,0.197134748101234,0.193896800279617,0.515311896800995,1.49987077713013,1.26968991756439,0.209663867950439,0.0728895962238312,0.717135
2015,4,21,6,2015-02-15 00:00:00,506.1565,0.025435000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,506.1565,7.08958224855,25.435000000000002,2015-02-16,4455,0.00331623246893287,0.000144821911817417,0.213475599884987,0.0153262102976441,0.246320515871048,0.440412104129791,0.0705947279930115,0.327274292707443,0.186190262436867,0.00245805270969868,0.0147818913683295,0.0958749577403069,0.0272974278777838,0.291544854640961,0.270840466022491,0.557417750358582,1.71905839443207,1.42094457149506,0.222005605697632,0.0776503533124924,0.717135
2015,4,14,20,2015-02-16 00:00:00,473.7195,0.023805,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,473.7195,6.63524692065,23.805,2015-02-16,4455,0.00317530171014369,0.0001367530785501,0.203130409121513,0.00900705344974995,0.402501791715622,0.363427460193634,0.0522381290793419,0.254846751689911,0.126332268118858,0.00221633398905396,0.00853587407618761,0.0799067243933678,0.0182661209255457,0.136089906096458,0.148592099547386,0.481641113758087,1.32205128669739,1.22634136676788,0.21302430331707,0.0707068517804146,1.0
2015,4,17,22,2015-02-16 00:00:00,480.6845,0.024155000000000003,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,480.6845,6.73280358615,24.155,2015-02-16,4455,0.00319501268677413,0.000137781025841832,0.204782992601395,0.0176975186914206,0.201215505599976,0.366631895303726,0.0530822463333607,0.260469615459442,0.130864292383194,0.0022487360984087,0.00880259089171886,0.0817217007279396,0.0187873728573322,0.141733840107918,0.152952894568443,0.485471427440643,1.36385405063629,1.23418867588043,0.214859545230865,0.0713722109794617,1.0
2015,4,18,19,2015-02-16 00:00:00,464.26699999999994,0.023329999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,464.26699999999994,6.502848588899999,23.33,2015-02-16,4455,0.00321960262954235,0.000139083189424127,0.206531941890717,0.0149400299414992,0.320845872163773,0.370546221733093,0.0543281733989716,0.266276150941849,0.136352702975273,0.00228875456377864,0.0092029320076108,0.0834923535585403,0.0192939899861813,0.151667132973671,0.165763467550278,0.485442250967026,1.28843772411346,1.18047285079956,0.199627101421356,0.0715271309018135,0.717135
2015,4,41,4,2015-02-18 00:00:00,450.4364999999999,0.022635,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,450.4364999999999,6.309128924549999,22.634999999999998,2015-02-19,4456,0.00323063088580966,0.000141237294883467,0.213055342435837,0.0236517395824194,0.00244511757045984,0.411019533872604,0.0654167979955673,0.324547082185745,0.18406468629837,0.00242351810447872,0.0120507180690765,0.0975174754858017,0.0253994651138783,0.316735982894897,0.299801528453827,0.506137073040009,1.98868882656097,1.58429157733917,0.287952989339828,0.0754596889019012,1.0
2015,4,52,3,2015-02-18 00:00:00,494.6144999999999,0.024854999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,494.6144999999999,6.927916917149999,24.854999999999997,2015-02-19,4456,0.00320788263343275,0.000139976269565523,0.213580340147018,0.0234414655715227,0.000540222448762506,0.396497964859009,0.0626037865877151,0.319889485836029,0.182216972112656,0.00244607357308269,0.0109442314133048,0.0974762588739395,0.0230917166918516,0.259447574615479,0.264898866415024,0.488885939121246,1.79235637187958,1.50228142738342,0.286595731973648,0.0818072780966759,1.0
2015,4,128,31,2015-02-19 00:00:00,334.9169999999999,0.016829999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,334.9169999999999,4.691081943899999,16.83,2015-02-19,4456,0.00479037873446941,0.000203149611479603,0.293433219194412,0.0242141485214233,0.0458976067602634,0.474191755056381,0.0704142898321152,0.371524065732956,0.212056130170822,0.00345547636970878,0.0148732857778668,0.161613628268242,0.0227223336696625,0.228158995509148,0.22621189057827,0.528609454631805,1.42587268352509,1.07876706123352,0.196434184908867,0.0882852748036385,1.53467
2015,4,127,29,2015-02-19 00:00:00,345.663,0.01737,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,345.663,4.8415979421,17.37,2015-02-19,4456,0.00477806199342012,0.000202742638066411,0.2932148873806,0.0272707957774401,0.00524404691532254,0.455200850963593,0.0673152804374695,0.364989817142487,0.218194261193275,0.00344725581817329,0.0137372743338346,0.158790901303291,0.0259146727621555,0.422658532857895,0.384875655174255,0.507059872150421,2.17743539810181,1.65114462375641,0.321618318557739,0.0944783985614777,1.0
2015,4,126,32,2015-02-19 00:00:00,517.6985,0.026015,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,517.6985,7.251247579949999,26.015,2015-02-19,4456,0.00457440130412579,0.000194986147107556,0.282352328300476,0.0253700707107782,0.00339527777396142,0.488111078739166,0.0722964107990265,0.365189999341965,0.190832570195198,0.00332207093015313,0.0153754781931639,0.157960116863251,0.0185464676469564,0.16158364713192,0.174029096961021,0.554472923278809,1.49160516262054,1.12902963161469,0.191347986459732,0.0798045918345451,1.0
2015,4,59,16,2015-02-19 00:00:00,505.5595,0.025405,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,505.5595,7.08122024865,25.405,2015-02-19,4456,0.00352240749634802,0.000151012194692157,0.219165086746216,0.00646234909072518,0.54740172624588,0.438082128763199,0.065743088722229,0.323532819747925,0.17451585829258,0.00257916725240648,0.0135647840797901,0.0960146188735962,0.0245989151299,0.279207199811935,0.262909173965454,0.507528424263,1.65106320381165,1.38241446018219,0.236747354269028,0.0770956426858902,0.717135
2015,4,126,29,2015-02-19 00:00:00,323.87249999999995,0.016274999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,323.87249999999995,4.536384945749999,16.275,2015-02-19,4456,0.00477663986384869,0.000202691298909485,0.293192028999329,0.027596328407526,0.00350036867894232,0.454843670129776,0.0672747939825058,0.365168660879135,0.219048500061035,0.00344632985070348,0.0137195512652397,0.15880873799324,0.0261092241853476,0.418296575546265,0.38009449839592,0.506477415561676,2.13902974128723,1.61916863918304,0.316852390766144,0.0952247008681297,1.0
2015,4,55,11,2015-02-19 00:00:00,518.992,0.02608,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,518.992,7.2693652464,26.08,2015-02-19,4456,0.00344136543571949,0.000148661507409997,0.218890905380249,0.0218320991843939,0.0460308268666267,0.442943304777145,0.0686188712716103,0.339340627193451,0.192400053143501,0.00256611313670874,0.0139952786266804,0.0988557785749435,0.0268580429255962,0.329550623893738,0.310179263353348,0.525600135326385,1.87539541721344,1.52164006233215,0.267078250646591,0.0825480297207832,1.0
2015,4,12,4,2015-02-19 00:00:00,396.20899999999995,0.01991,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,396.20899999999995,5.5495806003,19.91,2015-02-19,4456,0.0031895381398499,0.000138361778226681,0.205499827861786,0.016296150162816,0.174610123038292,0.411736130714417,0.0661352127790451,0.299623310565948,0.160001218318939,0.0022768946364522,0.0126824649050832,0.0913518369197845,0.0223923176527023,0.111980006098747,0.116271428763866,0.547028481960297,0.970787286758423,0.768714904785156,0.128326192498207,0.0690245553851128,1.577698
2015,4,5,4,2015-02-19 00:00:00,519.987,0.02613,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.987,7.2833019129,26.13,2015-02-19,4456,0.00309355114586651,0.000136208400363103,0.203011676669121,0.014738829806447,0.00395204732194543,0.415867328643799,0.069368414580822,0.29602712392807,0.152159214019775,0.00222483347170055,0.0127172190696001,0.091614343225956,0.0195895750075579,0.0931103378534317,0.102740414440632,0.572246849536896,1.08259427547455,0.824410974979401,0.12620797753334,0.0622499771416187,1.0
2015,4,68,19,2015-02-20 00:00:00,499.19149999999996,0.025085,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,499.19149999999996,6.992025583049999,25.085,2015-02-19,4456,0.00358154973946512,0.000152876149513759,0.218867599964142,0.0180557854473591,0.239953920245171,0.440008223056793,0.0654933527112007,0.319893956184387,0.177461132407188,0.00259891548193991,0.0133549207821488,0.0931200012564659,0.025574317201972,0.300411343574524,0.28406548500061,0.503994405269623,1.69982445240021,1.42722570896149,0.25168651342392,0.08107540756464,1.0
2015,4,74,39,2015-02-20 00:00:00,492.4254999999999,0.024744999999999996,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,492.4254999999999,6.897256250849998,24.744999999999997,2015-02-19,4456,0.00347501900978386,0.000145304831676185,0.20641864836216,0.00436758203431964,0.399338692426682,0.388037592172623,0.0531308203935623,0.254077315330505,0.120776608586311,0.00237136729992926,0.00917512085288763,0.0785471126437187,0.016505591571331,0.124208599328995,0.136887982487679,0.468670606613159,1.54914116859436,1.30768346786499,0.240546330809593,0.0682113096117973,1.0
