obs_std,mod_std,R,RMSE,Bias,WSS,Group
0.8436774849365698,0.16349275864883842,0.27732790705931204,1.1269829325406013,-0.7797919515250263,0.46048376175803285,ZC5-CSM
5.108934392884897,0.984498192303129,0.3617862448603283,6.1415142564465794,-3.7798318916076528,0.45598085122843146,TOT
1.1132657946742315,0.21595477491256126,0.39526619406714164,1.2385086291069607,-0.6617872201432781,0.45161004353840384,ZC2-AMP
0.5678427399417115,0.026077195843201333,-0.0013885775651152968,0.7653440168697917,-0.5124304277676381,0.422403225268994,ZS3-CHA
0.1098660254456917,0.04597452095628757,0.2083672200782102,0.1127871363907864,-0.0253313927335311,0.40857429392679845,ZS2-CTH
0.3104725583504366,0.024105290801548655,0.04835065700798568,0.3591263174495739,-0.18088989195895896,0.3833944634323573,ZC3-DEC
1.6743071422481612,0.20080548295697714,0.1319620328147539,1.8414463142357957,-0.7975156450407664,0.36027947435394625,ZC4-CLG
0.25936793058084817,0.012826084845653058,0.20758637498634455,0.26977736455450235,-0.08200450842819458,0.2513125105763515,ZS4-LAR
3.262942855564232,0.37620271740012806,0.14544709025388752,3.3128274423839605,-0.7372800298010871,0.19162397962103883,ZC1-EUP
0.3219216388510825,0.005843196479457068,-0.10807858420279377,0.3383240625125078,-0.10192587516380638,0.17728037390344875,ZF1-ICT
