Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
Suchy,16.608947674586215,14.428571428571429,275.85714285714283,-5.714285714285714,0.5728283625890598,0.6576197773528033,18.926954108802995,9.254066949295364
Allen,10.580582117668099,7.794871794871795,111.94871794871794,-0.358974358974359,0.5108202264741456,0.6994221081713345,11.695905879096149,9.248700532424085
