N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,group
17,0.3254160034781401,0.953924991679258,1.212531718897995,1.212531718897995,-0.30741042243358163,0.09450116782079311,320.12112213539694,-2.1028485958326715,0.2579773335552531,ZC1-EUP
17,0.09902640119518014,0.9264572104480583,1.1658556234341118,1.1658556234341118,0.09023926350377848,0.008143124677704366,417.1347467826892,-4.036068750080311,0.390442618572411,ZC2-AMP
17,0.5770651652954163,1.068459183530284,1.3252419353983684,1.3252419353983684,-0.20472044153028765,0.04191045918035592,545.5416023275114,-2.8749459236448653,0.24527683331176364,ZC3-DEC
17,0.39346370355440136,1.0561628337906575,1.2275484421182816,1.2275484421182816,-0.5067727576439012,0.2568186278900042,303.10652080729466,-2.1972346930650644,0.15973660212763785,ZC4-CLG
17,0.33256406161476715,1.0519179600469555,1.2181953627090862,1.2181953627090862,-0.2947088174833651,0.08685328710244339,303.45481326471736,-1.903880201480891,0.2708450958275135,ZC5-CSM
17,0.39964257678443404,1.0055934377463667,1.1862200186004332,1.1862200186004332,-0.5054901873939581,0.2555203295515789,306.1603863111763,-3.104196883012251,0.175065389271719,Total
