year,group,obs_anom,model_anom
2000,Total,-0.31086196375862285,-1.0213193949975798
2000,ZS2-CTH,-1.6796669420432329,-0.4034672236130523
2000,ZS3-CHA,-0.03404469391640286,1.0115538805843536
2000,ZS4-LAR,-0.49921863457458066,-1.1358729607571036
2001,Total,-0.11842532523017617,-0.25579008549547183
2001,ZS2-CTH,-0.994068813452358,0.2570377774940342
2001,ZS3-CHA,0.11500815839179145,1.7179806427057285
2001,ZS4-LAR,-0.8528676757914186,-0.38661359104882753
2003,Total,0.548289751399518,-0.5193345795815268
2003,ZS2-CTH,-0.008791714109588006,-0.3685028108653958
2003,ZS3-CHA,0.6969250149650208,1.1565382315382176
2003,ZS4-LAR,-0.09954676354067939,-0.6017539394134511
2004,Total,-1.3794857037829378,0.3467933676411768
2004,ZS2-CTH,-0.9748729126151293,0.48807102396547847
2004,ZS3-CHA,-1.1298098337776945,1.223771965479176
2004,ZS4-LAR,-0.6078133486917887,0.25263146217964744
2005,Total,-0.5813084364660592,1.0548873018178275
2005,ZS2-CTH,-0.03189456403131988,1.3017122266588153
2005,ZS3-CHA,-0.4536816241644707,1.2183864076734885
2005,ZS4-LAR,-1.3621664336411694,0.975241217749583
2007,Total,-0.4427405796267222,0.9569695792837931
2007,ZS2-CTH,-0.4976317822783594,1.0378076067399742
2007,ZS3-CHA,-0.29480141375073293,0.8676321962136212
2007,ZS4-LAR,0.3009099710281448,0.9060004633003096
2008,Total,-0.5172479701810081,1.1176175672051196
2008,ZS2-CTH,0.275714114440651,1.0089896944757888
2008,ZS3-CHA,-0.572947700210693,0.705114746522169
2008,ZS4-LAR,-0.8905562357895491,1.0708135400274668
2009,Total,0.039912863184965994,0.41865373998201566
2009,ZS2-CTH,-0.7052695479852418,0.4382429857799834
2009,ZS3-CHA,-0.1531151079907424,0.4264148489567544
2009,ZS4-LAR,0.6267612467776973,0.4056439486467687
2010,Total,-0.501532734510328,0.9089167232431292
2010,ZS2-CTH,-0.11885186904795687,1.0408075006688546
2010,ZS3-CHA,-0.44267487803555544,0.9169593271646759
2010,ZS4-LAR,-0.15661064310451828,0.8510316311214908
2011,Total,0.7077255540179356,0.9948566407067014
2011,ZS2-CTH,0.9434748255295009,-1.1469162825093955
2011,ZS3-CHA,0.512973240450584,-1.8465890147719997
2011,ZS4-LAR,0.031724185639266676,1.1210500396317051
2012,Total,-1.4842600514943078,1.4103577275947288
2012,ZS2-CTH,-1.1668406518138765,0.26438952809008975
2012,ZS3-CHA,-1.415730015063001,-0.578130917287591
2012,ZS4-LAR,-0.5610250585097517,1.4356473661018487
2013,Total,-0.2892162491201921,0.2583437276239095
2013,ZS2-CTH,-0.9560870767263987,0.8569945882306765
2013,ZS3-CHA,-0.01049189441647109,0.7054634669018796
2013,ZS4-LAR,-1.1751281163034428,0.22019570936662985
2014,Total,-0.4798804667501285,0.7571129625824098
2014,ZS2-CTH,-0.6924404690182849,0.8500656989280044
2014,ZS3-CHA,-0.26021081788058614,0.763218973117711
2014,ZS4-LAR,-0.8115536421249999,0.7169366980379055
2015,Total,0.3076086076572676,-0.9320050751370821
2015,ZS2-CTH,-0.40122985337922096,-0.6214147588766687
2015,ZS3-CHA,0.40641601496937046,-0.3313549327026016
2015,ZS4-LAR,-0.06462062427082976,-0.9111790767101527
2016,Total,-0.022952418456842115,-0.17718632111725086
2016,ZS2-CTH,0.5684369075472334,0.11530939386766806
2016,ZS3-CHA,-0.1610106588826318,0.329372547916976
2016,ZS4-LAR,0.20281473405950065,-0.20341968571191105
2017,Total,0.6411124222859614,-0.1416866539140778
2017,ZS2-CTH,0.8241524529636328,-0.8016292591215693
2017,ZS3-CHA,0.5330852296602588,-1.4893294433567763
2017,ZS4-LAR,0.7008710916381967,-0.04472857960864809
2018,Total,0.2170848088795582,0.03530103615323695
2018,ZS2-CTH,0.180768771104759,-0.30409605483691643
2018,ZS3-CHA,0.33916228019063327,-0.46855807400025146
2018,ZS4-LAR,-0.8691762530939287,0.08131659149737588
