year,group,obs_anom,model_anom
2000,Total,-0.31086196375862285,0.4817414001746113
2000,ZS2-CTH,-1.6796669420432329,-0.5011585146673072
2000,ZS3-CHA,-0.03404469391640286,1.1972201657308599
2000,ZS4-LAR,-0.49921863457458066,-1.2519409902159335
2001,Total,-0.11842532523017617,1.4126971527964314
2001,ZS2-CTH,-0.994068813452358,0.09428410644252984
2001,ZS3-CHA,0.11500815839179145,1.6101050635194525
2001,ZS4-LAR,-0.8528676757914186,-0.4048243445222191
2003,Total,0.548289751399518,1.1830799920400188
2003,ZS2-CTH,-0.008791714109588006,-0.4859778115361703
2003,ZS3-CHA,0.6969250149650208,1.6081556720428363
2003,ZS4-LAR,-0.09954676354067939,-0.5115189167683649
2004,Total,-1.3794857037829378,1.6292140091441878
2004,ZS2-CTH,-0.9748729126151293,0.4051549606056129
2004,ZS3-CHA,-1.1298098337776945,1.353053229044125
2004,ZS4-LAR,-0.6078133486917887,0.25120685104654444
2005,Total,-0.5813084364660592,1.9139477570301893
2005,ZS2-CTH,-0.03189456403131988,1.3746786414192311
2005,ZS3-CHA,-0.4536816241644707,1.0548558349795498
2005,ZS4-LAR,-1.3621664336411694,0.8812265149033154
2007,Total,-0.4427405796267222,1.1686972676259797
2007,ZS2-CTH,-0.4976317822783594,1.0426497657350282
2007,ZS3-CHA,-0.29480141375073293,0.48927757564043
2007,ZS4-LAR,0.3009099710281448,0.7754426035269649
2008,Total,-0.5172479701810081,0.9585191025289685
2008,ZS2-CTH,0.275714114440651,0.9571513720371629
2008,ZS3-CHA,-0.572947700210693,0.09933726538420547
2008,ZS4-LAR,-0.8905562357895491,1.1149765607935616
2009,Total,0.039912863184965994,0.6673635057595291
2009,ZS2-CTH,-0.7052695479852418,0.4859568714824159
2009,ZS3-CHA,-0.1531151079907424,0.3460724594368375
2009,ZS4-LAR,0.6267612467776973,0.4863683149217962
2010,Total,-0.501532734510328,1.1135418880669454
2010,ZS2-CTH,-0.11885186904795687,1.1321883692336248
2010,ZS3-CHA,-0.44267487803555544,0.3236781836093089
2010,ZS4-LAR,-0.15661064310451828,0.8316405576484386
2011,Total,0.7077255540179356,-1.8723559188646968
2011,ZS2-CTH,0.9434748255295009,-0.9520129162453386
2011,ZS3-CHA,0.512973240450584,-2.351431971359013
2011,ZS4-LAR,0.031724185639266676,1.3054481572337764
2012,Total,-1.4842600514943078,-0.5391491199905226
2012,ZS2-CTH,-1.1668406518138765,0.30676735737416905
2012,ZS3-CHA,-1.415730015063001,-1.6031335588319129
2012,ZS4-LAR,-0.5610250585097517,1.6251317571911534
2013,Total,-0.2892162491201921,0.31595856657871185
2013,ZS2-CTH,-0.9560870767263987,0.7716843713122427
2013,ZS3-CHA,-0.01049189441647109,0.10686812566100141
2013,ZS4-LAR,-1.1751281163034428,0.007082185312638499
2014,Total,-0.4798804667501285,0.6048082481970886
2014,ZS2-CTH,-0.6924404690182849,0.809888207853016
2014,ZS3-CHA,-0.26021081788058614,0.04161573275516632
2014,ZS4-LAR,-0.8115536421249999,0.6976134796489528
2015,Total,0.3076086076572676,-0.5256685878864763
2015,ZS2-CTH,-0.40122985337922096,-0.6091034134294485
2015,ZS3-CHA,0.40641601496937046,0.1498626136070164
2015,ZS4-LAR,-0.06462062427082976,-0.9395252888675808
2016,Total,-0.022952418456842115,0.44515855200259774
2016,ZS2-CTH,0.5684369075472334,0.08694827049279101
2016,ZS3-CHA,-0.1610106588826318,0.5700231064811717
2016,ZS4-LAR,0.20281473405950065,-0.30824246672664557
2017,Total,0.6411124222859614,-1.4551757661178228
2017,ZS2-CTH,0.8241524529636328,-0.7564004344761625
2017,ZS3-CHA,0.5330852296602588,-1.3062340328581736
2017,ZS4-LAR,0.7008710916381967,0.085077027382757
2018,Total,0.2170848088795582,-0.6220109617016768
2018,ZS2-CTH,0.180768771104759,-0.27081607050233325
2018,ZS3-CHA,0.33916228019063327,-0.5891900181554538
2018,ZS4-LAR,-0.8691762530939287,0.2107388748007065
