Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
Suchy,18.845234335047607,16.571428571428573,355.14285714285717,-12.142857142857142,0.6567265122683948,0.6666329141637362,18.926954108802995,10.438595964701657
Allen,13.062963891897796,9.256410256410257,170.64102564102564,-3.8205128205128207,0.44055671951921455,0.652347227336346,11.695905879096149,11.92034708203637
