year,group,obs_anom,model_anom
2002,Total,0.5865239991904485,-0.1584558629458399
2002,ZS2-CTH,0.06162483943148888,-0.8098007540048835
2002,ZS3-CHA,0.7139631127004871,-0.33044539447414323
2002,ZS4-LAR,-1.0141538079515684,-0.009933991814652984
2004,Total,1.0806706812464628,-0.34707343065384366
2004,ZS2-CTH,-0.17132645381028236,1.2510451640929687
2004,ZS3-CHA,1.1836489344688679,2.0602400888806613
2004,ZS4-LAR,-0.5872316398068608,-0.9476854923848742
2005,Total,0.2263248117709172,0.06636906503689939
2005,ZS2-CTH,0.26584872534170273,0.5967069144434566
2005,ZS3-CHA,0.3343607405473728,0.6726976853246113
2005,ZS4-LAR,-2.127597657946859,-0.13539575629153103
2007,Total,-0.1036133260751553,0.19287505913619896
2007,ZS2-CTH,-0.1403257499103418,0.494950534229342
2007,ZS3-CHA,-0.02771907971676224,1.5069112037409158
2007,ZS4-LAR,0.41446642631912056,-0.13334840776004392
2008,Total,-0.07509913548710587,-0.8430721193818351
2008,ZS2-CTH,-0.677387172045667,-0.5027473435685723
2008,ZS3-CHA,0.10813841607120023,0.26707148204158915
2008,ZS4-LAR,-0.14491820850983228,-0.9316037736838352
2009,Total,-1.0533489240037337,1.2610242539371161
2009,ZS2-CTH,-0.5465597689510469,-0.6237455998416388
2009,ZS3-CHA,-1.2261755919929638,0.08279841136005792
2009,ZS4-LAR,0.631373876399138,1.302039599300532
2010,Total,-0.6035755212499855,-0.44305229904264803
2010,ZS2-CTH,-0.764802612887954,-0.13711052770846696
2010,ZS3-CHA,-0.41988249608982997,-0.24186375558600823
2010,ZS4-LAR,-0.17313319383434075,-0.3551243890827562
2011,Total,-1.2249283718871002,-0.14740649243474457
2011,ZS2-CTH,-1.8408027438680734,-0.5892727777859275
2011,ZS3-CHA,-0.9959831811672899,-0.22266651482380134
2011,ZS4-LAR,-0.1596000278474917,-0.03653420932241397
2015,Total,0.28933504697137874,-0.017300389845273503
2015,ZS2-CTH,0.2989890461994977,-0.11388837505229697
2015,ZS3-CHA,0.3253036658301646,-0.6832310658129165
2015,ZS4-LAR,0.007243153758641041,0.18676328486449825
2016,Total,0.37669835758391246,1.2124705242008478
2016,ZS2-CTH,0.714580447910405,0.6128427797527225
2016,ZS3-CHA,0.29360585479842094,0.1581610864750394
2016,ZS4-LAR,-0.1752665764068746,1.2017097365554597
2017,Total,0.16060146140395795,-1.0625156025057216
2017,ZS2-CTH,0.2297174359991508,-0.1024610830305597
2017,ZS3-CHA,0.07515505851719143,-0.7818327079798811
2017,ZS4-LAR,0.9390010170612195,-0.9395673107431419
2018,Total,0.6589325256591029,-0.880031303406923
2018,ZS2-CTH,0.977523644131776,0.9086516050667153
2018,ZS3-CHA,0.5399283074244957,0.8518560933543994
2018,ZS4-LAR,0.32708492186293464,-1.223640989230775
