year,group,obs_anom,model_anom
2000,Total,-0.31086196375862285,0.2247253510239341
2000,ZS2-CTH,-1.6796669420432329,-0.8917428097924945
2000,ZS3-CHA,-0.03404469391640286,0.9793864581703788
2000,ZS4-LAR,-0.49921863457458066,-1.2058885115996991
2001,Total,-0.11842532523017617,1.5111282327573539
2001,ZS2-CTH,-0.994068813452358,-0.3150723034927738
2001,ZS3-CHA,0.11500815839179145,1.8323531241996538
2001,ZS4-LAR,-0.8528676757914186,-0.4524031543354669
2003,Total,0.548289751399518,1.2305186967448594
2003,ZS2-CTH,-0.008791714109588006,-0.8277914357620854
2003,ZS3-CHA,0.6969250149650208,1.63518761162894
2003,ZS4-LAR,-0.09954676354067939,-0.22239255327975205
2004,Total,-1.3794857037829378,1.7644041172210372
2004,ZS2-CTH,-0.9748729126151293,0.15873237624425593
2004,ZS3-CHA,-1.1298098337776945,1.6007549179412646
2004,ZS4-LAR,-0.6078133486917887,0.3027305284190234
2005,Total,-0.5813084364660592,1.9834812992300477
2005,ZS2-CTH,-0.03189456403131988,1.1110254206420587
2005,ZS3-CHA,-0.4536816241644707,1.4097944282124202
2005,ZS4-LAR,-1.3621664336411694,0.6257324525742292
2007,Total,-0.4427405796267222,1.0386086825994862
2007,ZS2-CTH,-0.4976317822783594,0.8931338415877912
2007,ZS3-CHA,-0.29480141375073293,0.5996041247071824
2007,ZS4-LAR,0.3009099710281448,0.46568558195582166
2008,Total,-0.5172479701810081,0.9272640917471786
2008,ZS2-CTH,0.275714114440651,0.9598297503786939
2008,ZS3-CHA,-0.572947700210693,0.2697062077363173
2008,ZS4-LAR,-0.8905562357895491,0.8812503828456151
2009,Total,0.039912863184965994,1.1079555218963317
2009,ZS2-CTH,-0.7052695479852418,0.6140475483792364
2009,ZS3-CHA,-0.1531151079907424,0.7466495856779464
2009,ZS4-LAR,0.6267612467776973,0.541493487808921
2010,Total,-0.501532734510328,1.6163888230260701
2010,ZS2-CTH,-0.11885186904795687,1.0457030252111832
2010,ZS3-CHA,-0.44267487803555544,0.9577832770805684
2010,ZS4-LAR,-0.15661064310451828,0.830727844061149
2011,Total,0.7077255540179356,-0.9465238698573971
2011,ZS2-CTH,0.9434748255295009,0.580873064530843
2011,ZS3-CHA,0.512973240450584,-1.9799451564798964
2011,ZS4-LAR,0.031724185639266676,1.667979588100198
2012,Total,-1.4842600514943078,0.02787230279467056
2012,ZS2-CTH,-1.1668406518138765,1.0008972507637253
2012,ZS3-CHA,-1.415730015063001,-1.227604885397953
2012,ZS4-LAR,-0.5610250585097517,1.9099560078675486
2013,Total,-0.2892162491201921,0.037476917511360286
2013,ZS2-CTH,-0.9560870767263987,0.5443295464920802
2013,ZS3-CHA,-0.01049189441647109,-0.060255781367245916
2013,ZS4-LAR,-1.1751281163034428,-0.08828607195797578
2014,Total,-0.4798804667501285,0.9169259875176684
2014,ZS2-CTH,-0.6924404690182849,0.7940590189160461
2014,ZS3-CHA,-0.26021081788058614,0.48689819501679815
2014,ZS4-LAR,-0.8115536421249999,0.5348131310294186
2015,Total,0.3076086076572676,-0.6326206315817473
2015,ZS2-CTH,-0.40122985337922096,-0.7626281795760991
2015,ZS3-CHA,0.40641601496937046,-0.024762239439440774
2015,ZS4-LAR,-0.06462062427082976,-0.8607387439689044
2016,Total,-0.022952418456842115,0.14980148727277498
2016,ZS2-CTH,0.5684369075472334,-0.196251636881055
2016,ZS3-CHA,-0.1610106588826318,0.3779699536629723
2016,ZS4-LAR,0.20281473405950065,-0.36520451040671004
2017,Total,0.6411124222859614,-1.3888514853369622
2017,ZS2-CTH,0.8241524529636328,-0.24474532755263223
2017,ZS3-CHA,0.5330852296602588,-1.4811106702315575
2017,ZS4-LAR,0.7008710916381967,0.22518776945809782
2018,Total,0.2170848088795582,-0.7673311160376228
2018,ZS2-CTH,0.180768771104759,-0.1304264665538141
2018,ZS3-CHA,0.33916228019063327,-0.7069396122941122
2018,ZS4-LAR,-0.8691762530939287,0.025382425386989007
