Label,Type,Count,Total,Proportion
Suchy,Categorical Agreement,8,14,0.5714285714285714
Allen,Categorical Agreement,20,39,0.5128205128205128
Suchy,Timing Window Overlap,3,14,0.21428571428571427
Allen,Timing Window Overlap,13,39,0.3333333333333333
