Group,Model,Level,Stratum,N,Bias,RMSE,MAE,R,WSS,Obs_STD,Model_STD,Centered_RMSE
Diatoms,Ecospace,Season,Spring,236,-0.09507054057857792,1.3660005962043569,1.0402748044619663,0.19550005819047542,0.46174202687172883,1.1746983120525138,0.9574886434770093,1.3626882332891685
Diatoms,Ecospace,Season,Summer,104,0.4155309545236194,0.9985308863162318,0.7810816260702657,0.24685327726329376,0.47405553996520977,0.6361705788358479,0.8236341929603105,0.9079636318488583
Diatoms,Ecospace,Season,Fall,75,0.34678111690842467,1.2056948410363257,0.9214904960616926,0.28276180665788364,0.5094823488613889,0.9018818101091022,1.019926972919337,1.1547479840455908
Diatoms,Ecospace,Season,Winter,49,-0.9765460283955516,1.0354893651482753,0.9765460283955516,0.5319943810184473,0.3771271407708233,0.37049265858977515,0.3391552294819068,0.3443778154295845
Diatoms,Ecospace,sdomain,SGS,240,0.0012063266015286326,1.2784214419735667,0.9797019905915332,0.18097043401351437,0.44650648765065537,0.9998246301464255,0.9979144919948469,1.2784208728247142
Diatoms,Ecospace,sdomain,SGI,77,2.220446049250313e-16,1.2760072412453807,1.0015849498187857,0.17519095435710644,0.45183954726178,0.9934852726704042,0.9934852726704041,1.2760072412453807
Diatoms,Ecospace,sdomain,SGN,147,-0.00920488648778937,1.130920157115923,0.8942133787913346,0.3613448548499546,0.5904623198596954,1.0046137050083257,0.99659283506935,1.1308826958778044
Diatoms,Ecospace,sdomain_Season,SGS_Spring,119,-0.04194970722721036,1.4177296346404225,1.076609966503651,0.11995526778890404,0.4159990731046168,1.1427709219631803,0.9862359520661753,1.417108866319457
Diatoms,Ecospace,sdomain_Season,SGI_Spring,41,-0.22704190732639765,1.4706006050119838,1.1609191330804058,0.08706171523886005,0.3793829942566477,1.2210571861838175,0.9009385109427723,1.452968723606673
Diatoms,Ecospace,sdomain_Season,SGN_Spring,76,-0.10705150284373754,1.2167242907134708,0.9182971497735918,0.3743421393836152,0.5757442795998222,1.1964783956747238,0.9357497622025085,1.2120057653951553
Diatoms,Ecospace,sdomain_Season,SGN_Summer,29,0.3643292734672021,0.9607284214110557,0.7675803094646177,0.1978321992214936,0.5147789885959209,0.5878212932439232,0.7932336745395747,0.8889675360787027
Diatoms,Ecospace,sdomain_Season,SGS_Summer,59,0.3909136666312894,0.9778699028323936,0.7450039162629067,0.2581181356538568,0.4413197249077413,0.6756658995444005,0.7886552915476129,0.8963347879594522
