year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_flux_mult,model_N_free_used_gN_m2,avg_obs,avg_model
2015,13,106,34,2015-06-25 00:00:00,184.3735,0.009265,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,184.3735,2.58246430245,9.265,2015-06-25,4498,0.0025516881141811,0.0001241716381628,0.228961005806923,0.0410735309123993,0.110499262809753,1.27484726905823,0.241719350218773,1.02455985546112,1.18137156963348,0.0029531796462833,0.101259842514992,0.234412088990211,0.0420557893812656,1.15833306312561,0.679647982120514,0.955467879772186,1.88565135002136,2.43439650535583,0.347215920686722,0.0865017622709274,,1.0,2.1179141398868504,3.80645514011315,1.0,3.80645514011315,2.58246430245,3.80645514011315
2015,13,118,35,2015-06-25 00:00:00,165.369,0.00831,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,165.369,2.3162739723,8.31,2015-06-25,4498,0.0027664380613714,0.0001329257211182,0.24004602432251,0.0275127738714218,0.96766209602356,1.32882583141327,0.242380797863007,1.02390956878662,1.14927756786346,0.0030669183470308,0.103461183607578,0.246796309947968,0.0419551581144333,1.13429892063141,0.648787021636963,0.979896366596222,1.87996649742126,2.54718637466431,0.365989476442337,0.0885196775197983,,1.0,2.291949075478594,3.6324202045214067,1.0,3.6324202045214067,2.3162739723,3.6324202045214067
2015,13,113,49,2015-06-25 12:00:00,178.03366181675,0.0089464151666708,2,3.0,19.8651115,0.5,0.5,0.0,0.0,0.1,20.0,178.03366181675,2.4936640909686725,8.946415166670855,2015-06-25,4498,0.0027737116906791,0.0001274501846637,0.214457809925079,0.0117680225521326,1.17012703418732,1.3949328660965,0.244676321744919,0.982014417648315,0.982673943042755,0.0032825078815221,0.109373569488525,0.217730671167374,0.044405922293663,1.12546694278717,0.609993994235992,1.01500511169434,1.89269125461578,2.54908227920532,0.362254083156586,0.086836040019989,,1.0,2.291462615836878,3.6329066641631225,1.0,3.6329066641631225,2.4936640909686725,3.6329066641631225
2015,13,64,23,2015-06-27 00:00:00,137.46028864500002,0.006907552193216,1,4.0,19.630339,1.0,1.0,0.0,0.0,0.1,20.0,137.46028864500002,1.9253650249639216,6.907552193216082,2015-06-28,4499,0.0027017828542739,0.0001265224564122,0.211470410227776,0.0137757640331984,0.90893691778183,1.20035922527313,0.206739410758018,0.710909008979797,0.76854681968689,0.0027894247323274,0.0832882598042488,0.180882334709167,0.0367420092225075,0.899443984031677,0.440254926681519,0.906054735183716,1.06216430664063,2.1883020401001,0.294828623533249,0.0589708164334297,,0.717135,1.7912025688698057,4.133166711130195,0.717135,2.964038509386352,1.9253650249639216,2.964038509386352
2015,13,85,44,2015-06-27 00:00:00,58.07016234050001,0.0029180986100753,1,4.0,19.927984,1.0,1.0,0.0,0.0,0.1,20.0,58.07016234050001,0.8133713428546815,2.918098610075378,2015-06-28,4499,0.0027358068618923,0.0001273575180675,0.214238107204437,0.0068434150889515,1.05668556690216,1.33788931369781,0.229855939745903,0.875443577766418,0.908042013645172,0.0030026363674551,0.0999452695250511,0.19798332452774,0.045655507594347,1.11808836460114,0.576776623725891,1.0303852558136,1.44507133960724,2.59747529029846,0.372488349676132,0.0806631371378899,,1.0,2.1470937307258136,3.777275549274187,1.0,3.777275549274187,0.8133713428546815,3.777275549274187
2015,13,102,49,2015-06-27 00:00:00,102.17579746,0.0051344621839195,1,4.0,19.928276,1.0,1.0,0.0,0.0,0.1,20.0,102.17579746,1.431145742282982,5.134462183919598,2015-06-28,4499,0.002725418889895,0.0001263657322851,0.212480410933495,0.0039519798010587,1.0559606552124,1.41625070571899,0.231003373861313,0.899646461009979,0.930195868015289,0.0031887907534837,0.0974618494510651,0.224266290664673,0.0423290692269802,1.06996464729309,0.536928236484528,0.98243659734726,0.851346731185913,2.56194567680359,0.356816232204437,0.0836026892066002,,1.0,2.035022536764153,3.8893467432358477,1.0,3.8893467432358477,1.431145742282982,3.8893467432358477
2015,13,58,43,2015-06-27 12:00:00,79.99799999999999,0.0040199999999999,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,79.99799999999999,1.1205079865999998,4.02,2015-06-28,4499,0.0025057676248252,0.0001200204424094,0.209241658449173,0.0418952889740467,0.004742729011923,1.24607872962952,0.220544397830963,0.797574520111084,0.9095059633255,0.0027706972323358,0.08498714864254,0.130908489227295,0.0454248189926147,1.00805139541626,0.568179607391357,1.01738512516022,1.44345331192017,2.50870609283447,0.341199994087219,0.0733739733695984,,1.0,1.8755703524225402,4.04879892757746,1.0,4.04879892757746,1.1205079865999998,4.04879892757746
2015,13,17,22,2015-06-27 12:00:00,144.92174999999995,0.0072825,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,144.92174999999995,2.0298754757249995,7.2825,2015-06-28,4499,0.0023855485487729,0.0001161965046776,0.207301467657089,0.0317457281053066,0.495810180902481,1.17838454246521,0.216271445155144,0.816169619560242,0.910431623458862,0.0026329520624131,0.0843626856803894,0.152562707662582,0.0462708696722984,1.13078343868256,0.605162680149078,0.983523190021515,1.45895779132843,2.56790447235107,0.355746746063232,0.0710228458046913,,1.0,1.9918882248031438,3.932481055196857,1.0,3.932481055196857,2.0298754757249995,3.932481055196857
2015,13,18,19,2015-06-27 12:00:00,191.438,0.00962,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,191.438,2.6814146346000003,9.62,2015-06-28,4499,0.0023915851488709,0.0001163300039479,0.20678736269474,0.0263497140258551,0.76682037115097,1.18346869945526,0.212212681770325,0.812720060348511,0.895653247833252,0.0026236027479171,0.0823725089430809,0.185478016734123,0.0437062233686447,1.09289801120758,0.587841749191284,0.941418766975403,1.15102255344391,2.32665920257568,0.321946084499359,0.0673792511224747,,0.717135,1.920136420090449,4.004232859909552,0.717135,2.871575531991236,2.6814146346000003,2.871575531991236
2015,13,19,10,2015-06-27 12:00:00,205.790875,0.01034125,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,205.790875,2.8824510488624995,10.34125,2015-06-28,4499,0.0024188417010009,0.0001170920149888,0.206616133451462,0.0377084203064442,0.0044498541392386,1.1784987449646,0.205843329429626,0.797645092010498,0.851646780967712,0.0026311329565942,0.0794376134872437,0.114883258938789,0.0380266383290291,0.938205659389496,0.516608834266663,0.826668560504913,0.802350103855133,1.95912826061249,0.281874537467957,0.0589357949793339,,0.717135,1.5670502643440851,4.357319015655915,0.717135,3.1247859722924045,2.8824510488624995,3.1247859722924045
