timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season
11,0.004686031,0.0001841128,0.2962105,0.03181909,0.738413,0.523847,0.1072724,0.8636003,0.7017319,0.003253886,0.04240081,0.2976561,0.06236433,1.778357,1.558568,0.4069414,4.346937,1.630306,0.4052801,0.2486324,5.182958,14.21044,1978-02-01,Winter
12,0.004707393,0.0001851161,0.299107,0.03211417,0.7531371,0.5278615,0.1090018,0.8830943,0.7189736,0.003302166,0.04379913,0.3026919,0.06229027,1.789992,1.569508,0.4087739,4.329113,1.622419,0.4037787,0.2527925,5.229249,14.36914,1978-02-04,Winter
13,0.004731383,0.0001862359,0.3021701,0.03242559,0.7680375,0.5322378,0.1107485,0.9026931,0.7354085,0.003353672,0.04515519,0.3078187,0.06252032,1.810646,1.584943,0.4128056,4.473227,1.663054,0.4174444,0.2563086,5.274518,14.53291,1978-02-07,Winter
14,0.004758073,0.0001874751,0.3054076,0.03275403,0.7832354,0.5369909,0.1125306,0.9225684,0.751479,0.003408435,0.04648812,0.3130622,0.06298518,1.8372,1.604201,0.4181914,4.518589,1.679751,0.4214939,0.2592185,5.320575,14.70862,1978-02-10,Winter
15,0.004787521,0.0001888354,0.3088167,0.03309781,0.7984834,0.5421101,0.1143094,0.9420866,0.7668967,0.003466374,0.04779781,0.318417,0.06339179,1.860839,1.621699,0.4230466,4.525185,1.68422,0.4218316,0.2617789,5.36441,14.87571,1978-02-13,Winter
16,0.004819761,0.0001903174,0.3123856,0.03345528,0.81363,0.5475633,0.1160628,0.9609534,0.7814177,0.003527298,0.0490744,0.3238585,0.0636614,1.879671,1.635926,0.426959,4.517916,1.682986,0.420911,0.2641678,5.404745,15.02593,1978-02-16,Winter
17,0.004854822,0.0001919213,0.3161059,0.03382732,0.8289769,0.5533268,0.1178389,0.9800063,0.7954904,0.003591042,0.05031481,0.3293723,0.06414738,1.905381,1.654479,0.4322027,4.665872,1.726706,0.4346579,0.2664296,5.446839,15.18806,1978-02-19,Winter
18,0.004892767,0.0001936496,0.3199862,0.0342147,0.8446226,0.5594224,0.1196516,0.9993658,0.8094742,0.003657664,0.05153778,0.3349839,0.06479033,1.935267,1.676383,0.4382209,4.712458,1.744727,0.4386522,0.2685306,5.49146,15.36539,1978-02-22,Winter
19,0.004933646,0.0001955039,0.3240237,0.03461579,0.8603006,0.5658424,0.1214597,1.018363,0.8230096,0.003727094,0.05274184,0.3406867,0.06531759,1.961024,1.696017,0.4433616,4.719618,1.749806,0.4389553,0.2706162,5.534873,15.53546,1978-02-25,Winter
20,0.004977482,0.0001974842,0.3282065,0.03502895,0.8758495,0.572556,0.1232397,1.03669,0.835807,0.003799143,0.05391593,0.3464547,0.06567004,1.98124,1.711964,0.4473858,4.712802,1.748912,0.4380392,0.2727515,5.575334,15.68913,1978-02-28,Winter
21,0.00502426,0.0001995881,0.332513,0.03545001,0.8907518,0.579506,0.1249142,1.053199,0.8470392,0.003873474,0.05503982,0.352242,0.06551058,1.985093,1.716579,0.4482484,4.540936,1.697757,0.4217132,0.2749196,5.606109,15.79209,1978-03-03,Spring
22,0.005073887,0.0002018091,0.3369014,0.03587494,0.9047698,0.5865848,0.1264519,1.067654,0.8561383,0.003949462,0.05607468,0.3579628,0.06497367,1.97772,1.712088,0.4470437,4.471936,1.671477,0.4154018,0.2770688,5.626043,15.84221,1978-03-06,Spring
23,0.005126255,0.0002041402,0.3413428,0.03630235,0.9180843,0.5937181,0.1278845,1.0807,0.8634049,0.004026597,0.05700859,0.3635716,0.0644009,1.969417,1.705427,0.4458406,4.444736,1.658402,0.4130794,0.2789605,5.639115,15.86583,1978-03-09,Spring
24,0.005181254,0.0002065749,0.3458189,0.03673097,0.9307927,0.6008605,0.129229,1.092647,0.8691457,0.004104498,0.05784431,0.369049,0.06390106,1.962906,1.699029,0.4451287,4.43416,1.65207,0.412276,0.2804581,5.647587,15.87626,1978-03-12,Spring
25,0.005238777,0.0002091068,0.3503161,0.03715966,0.942951,0.6079817,0.1304952,1.103656,0.8736216,0.004182853,0.05858915,0.3743865,0.06349162,1.958366,1.693572,0.4448661,4.429987,1.649063,0.4120114,0.2815494,5.652959,15.8802,1978-03-15,Spring
26,0.005298713,0.0002117298,0.3548236,0.03758741,0.9545944,0.6150585,0.1316893,1.113825,0.8770421,0.004261396,0.05925117,0.3795795,0.06315992,1.955322,1.689103,0.4448902,4.428166,1.647639,0.4119153,0.282294,5.65628,15.88102,1978-03-18,Spring
27,0.005360951,0.0002144379,0.3593319,0.03801331,0.9657472,0.6220727,0.1328154,1.123217,0.8795732,0.004339894,0.05983799,0.384625,0.06288745,1.953266,1.685478,0.4450563,4.427141,1.646942,0.4118592,0.2827758,5.658276,15.88037,1978-03-21,Spring
28,0.005425376,0.0002172249,0.3638323,0.03843655,0.9764278,0.6290085,0.1338769,1.131886,0.8813489,0.004418134,0.06035648,0.3895209,0.06265807,1.95182,1.682525,0.4452687,4.42635,1.646568,0.4118054,0.283074,5.659441,15.8791,1978-03-24,Spring
29,0.005491876,0.0002200848,0.368317,0.03885643,0.9866519,0.6358523,0.1348766,1.139875,0.8824794,0.004495928,0.06081285,0.3942656,0.06245984,1.95074,1.680096,0.4454753,4.42561,1.646331,0.411747,0.2832517,5.660093,15.8776,1978-03-27,Spring
30,0.005560332,0.0002230116,0.3727788,0.03927229,0.9964338,0.6425922,0.1358171,1.147224,0.8830575,0.004573102,0.06121268,0.398858,0.06228457,1.94988,1.678074,0.4456534,4.424873,1.64615,0.4116858,0.2833542,5.660437,15.87605,1978-03-30,Spring
31,0.005630628,0.0002259993,0.3772113,0.03968357,1.005787,0.6492179,0.1367008,1.153971,0.8831626,0.004649501,0.06156109,0.4032977,0.06212683,1.949159,1.676372,0.4457971,4.424138,1.645992,0.4116245,0.2834117,5.660595,15.87456,1978-04-02,Spring
32,0.005702663,0.0002290432,0.3816156,0.04009246,1.015154,0.6557388,0.1375948,1.161183,0.8835055,0.00472508,0.06187142,0.4076008,0.0623358,1.960085,1.682671,0.4481558,4.585293,1.693957,0.4267846,0.2834274,5.666553,15.90488,1978-04-05,Spring
33,0.005776398,0.0002321422,0.3860131,0.04050111,1.024718,0.6622175,0.138524,1.169067,0.884601,0.004800088,0.06217772,0.4118266,0.06281266,1.978716,1.695317,0.4519094,4.643009,1.716289,0.4319429,0.2833846,5.679194,15.96955,1978-04-08,Spring
34,0.005851796,0.0002352949,0.3904127,0.04090898,1.034251,0.6686826,0.1394524,1.176963,0.8861458,0.004874649,0.06248861,0.4159956,0.06325285,1.995691,1.707975,0.4551851,4.659665,1.725367,0.4332193,0.283475,5.694631,16.04382,1978-04-11,Spring
35,0.005928802,0.0002384989,0.3948133,0.04131552,1.043629,0.6751351,0.1403607,1.184584,0.8878754,0.004948762,0.06280003,0.4201052,0.06357513,2.008953,1.71871,0.4576267,4.660887,1.727996,0.4331131,0.2837976,5.710868,16.11636,1978-04-14,Spring
36,0.006007351,0.0002417509,0.3992099,0.04172017,1.05278,0.6815642,0.141239,1.191808,0.8895991,0.005022364,0.06310531,0.4241453,0.06378113,2.018804,1.72724,0.4593655,4.656933,1.727718,0.4325989,0.28434,5.726751,16.18247,1978-04-17,Spring
37,0.006087349,0.0002450463,0.4035891,0.0421196,1.061226,0.687936,0.1420159,1.197538,0.8905445,0.005095269,0.0633897,0.4280886,0.06353914,2.014308,1.725952,0.4583306,4.488571,1.677795,0.4167009,0.2850454,5.735618,16.20849,1978-04-20,Spring
38,0.006168609,0.0002483747,0.4079085,0.0425075,1.068273,0.6941404,0.1425911,1.200405,0.889446,0.00516688,0.0636087,0.4318471,0.06257408,1.987072,1.708034,0.4529856,4.240134,1.598543,0.3935901,0.2858709,5.729512,16.15563,1978-04-23,Spring
39,0.006250866,0.0002517216,0.4121171,0.04288056,1.073967,0.7000442,0.1429775,1.200936,0.8861225,0.005236423,0.06372106,0.4353262,0.06133195,1.951931,1.682275,0.4463611,4.152687,1.562198,0.3859397,0.2866149,5.71146,16.04741,1978-04-26,Spring
40,0.00633384,0.0002550728,0.4161815,0.04323519,1.078158,0.7055636,0.1431561,1.198916,0.8804654,0.005303313,0.06371749,0.4384824,0.05979222,1.906844,1.647988,0.4380901,3.917873,1.485004,0.3643754,0.2869772,5.680374,15.88329,1978-04-29,Spring
41,0.0064172,0.0002584114,0.4200592,0.04356819,1.08088,0.7105935,0.1431361,1.194688,0.8725033,0.005366843,0.06357858,0.4412533,0.05818399,1.859382,1.61008,0.4296185,3.842376,1.451975,0.3579706,0.286908,5.638915,15.6793,1978-05-02,Spring
42,0.006500638,0.0002617227,0.4237332,0.04388021,1.082613,0.7150996,0.1429914,1.189439,0.8631544,0.005426637,0.06332035,0.4436401,0.05686946,1.820403,1.576779,0.4230047,3.827899,1.44085,0.357194,0.2862418,5.594292,15.47524,1978-05-05,Spring
43,0.006583893,0.0002649951,0.4272035,0.04417205,1.083642,0.7190948,0.1427644,1.183732,0.8531243,0.005482582,0.06297162,0.4456761,0.05589264,1.790776,1.549796,0.4182739,3.835139,1.439984,0.3582897,0.2849804,5.550241,15.28767,1978-05-08,Spring
44,0.006666763,0.0002682204,0.4304859,0.04444822,1.08471,0.7226359,0.1425643,1.179173,0.8437136,0.005534831,0.06257097,0.4474225,0.05564139,1.783169,1.53836,0.4177492,4.055989,1.505159,0.3793686,0.2832296,5.516281,15.16239,1978-05-11,Spring
45,0.00674916,0.0002713976,0.4336246,0.04471304,1.086149,0.7258542,0.1424358,1.176114,0.8357982,0.005583977,0.06217832,0.4489931,0.05592268,1.790753,1.539422,0.4199162,4.144325,1.538931,0.3875389,0.2810957,5.494401,15.10279,1978-05-14,Spring
46,0.006831044,0.0002745274,0.4366551,0.04497042,1.088218,0.728855,0.1424129,1.174901,0.8298268,0.005630574,0.0618261,0.4504649,0.05668363,1.81287,1.552566,0.4245186,4.359908,1.609749,0.4075826,0.2789867,5.486667,15.11106,1978-05-17,Spring
47,0.006912448,0.0002776143,0.4396215,0.04522395,1.090989,0.7317641,0.1425012,1.17536,0.8260205,0.005675333,0.06154994,0.4519273,0.05767411,1.84164,1.572878,0.429988,4.437535,1.643039,0.4143701,0.2771427,5.491573,15.17346,1978-05-20,Spring
48,0.006993386,0.0002806611,0.4425385,0.04547083,1.093635,0.7346242,0.1425736,1.175385,0.8230583,0.005718598,0.06134202,0.4533933,0.05813526,1.853349,1.583765,0.4317562,4.277811,1.602683,0.3988622,0.2759062,5.496544,15.21852,1978-05-23,Spring
49,0.00707375,0.0002836625,0.4453736,0.04570471,1.095218,0.7373496,0.1424921,1.173028,0.8191341,0.005760049,0.06114533,0.4547746,0.05764639,1.835752,1.574795,0.4276942,4.006319,1.519935,0.3732709,0.2754383,5.489685,15.18605,1978-05-26,Spring
50,0.007153334,0.0002866082,0.4480778,0.0459226,1.095697,0.7398093,0.1422571,1.168677,0.813723,0.00579905,0.06090241,0.4559632,0.05669694,1.805381,1.55494,0.4213586,3.908689,1.481162,0.3645162,0.2755018,5.472309,15.09401,1978-05-29,Spring
51,0.007231916,0.0002894874,0.4506195,0.04612099,1.094847,0.7419198,0.1418386,1.161977,0.8064555,0.005835132,0.06059143,0.4569055,0.05529481,1.7611,1.523609,0.4126855,3.641747,1.394187,0.3398485,0.2756242,5.441741,14.938,1978-06-01,Summer
52,0.007309207,0.0002922861,0.4529555,0.04629685,1.09267,0.7435694,0.1412415,1.153248,0.7971893,0.005867644,0.06018144,0.4575265,0.05372885,1.712206,1.486598,0.4035277,3.555156,1.356534,0.3324016,0.2756123,5.400076,14.73459,1978-06-04,Summer
53,0.007384978,0.0002949944,0.4550818,0.0464555,1.09032,0.744754,0.1406406,1.145277,0.7877111,0.005896438,0.05969435,0.4578472,0.05293387,1.687792,1.464397,0.3994996,3.77422,1.413873,0.3537038,0.2750862,5.363332,14.57357,1978-06-07,Summer
54,0.00745915,0.000297612,0.4570425,0.04660203,1.088336,0.7455994,0.1401116,1.138882,0.7793105,0.005922068,0.05919698,0.4579866,0.0528431,1.683982,1.456985,0.3995595,3.866543,1.445496,0.3625475,0.2737972,5.336378,14.47658,1978-06-10,Summer
55,0.007531711,0.0003001412,0.4588778,0.04674098,1.087086,0.7462203,0.1397049,1.134616,0.7727174,0.005945127,0.05873102,0.4580344,0.05341373,1.699983,1.464669,0.4032604,4.110528,1.52355,0.3854774,0.2720766,5.323111,14.454,1978-06-13,Summer
56,0.007602741,0.0003025897,0.46064,0.0468766,1.086698,0.7467611,0.1394332,1.132357,0.7683331,0.005966427,0.05834177,0.4580972,0.05434657,1.726294,1.481993,0.4085672,4.2012,1.561314,0.393577,0.2702192,5.322944,14.49395,1978-06-16,Summer
57,0.007672327,0.0003049642,0.4623575,0.0470094,1.086814,0.7472996,0.1392393,1.131075,0.7655858,0.005986505,0.05803608,0.4582164,0.05520258,1.749914,1.499791,0.4129012,4.229859,1.577803,0.3957993,0.2687072,5.329988,14.55753,1978-06-19,Summer
58,0.007740512,0.0003072683,0.4640329,0.04713617,1.086684,0.7478409,0.1390098,1.12899,0.7632022,0.006005539,0.05779229,0.4583752,0.05542454,1.753655,1.50551,0.4130556,4.028773,1.522448,0.3764915,0.2678115,5.333487,14.5863,1978-06-22,Summer
59,0.00780721,0.0003094975,0.4656247,0.04724972,1.085347,0.748272,0.1386049,1.124175,0.7593712,0.006023066,0.05754744,0.4584668,0.05463106,1.726313,1.489508,0.4071389,3.7151,1.424479,0.3470182,0.2676361,5.321737,14.52305,1978-06-25,Summer
60,0.007872223,0.0003116414,0.467077,0.04734679,1.082816,0.7484415,0.1380337,1.117184,0.75366,0.006038331,0.05724149,0.458371,0.05338709,1.686564,1.462351,0.3991299,3.604913,1.379281,0.3371854,0.2679208,5.297274,14.39303,1978-06-28,Summer
61,0.007935375,0.000313692,0.4683675,0.0474283,1.079597,0.7482896,0.1373754,1.109385,0.7467844,0.006050965,0.05686794,0.458058,0.05226835,1.651469,1.435936,0.3924754,3.575198,1.361257,0.3349647,0.2681066,5.267459,14.24562,1978-07-01,Summer
62,0.007996561,0.000315646,0.4695057,0.04749934,1.076602,0.7478439,0.1367663,1.10287,0.7402184,0.006061035,0.05645432,0.4575677,0.05191154,1.640361,1.424489,0.3908179,3.809719,1.426203,0.3575628,0.2678191,5.244439,14.14777,1978-07-04,Summer
63,0.008055813,0.0003175079,0.4705391,0.0475647,1.074238,0.7472329,0.1362623,1.098153,0.7349876,0.006069172,0.05606019,0.4570135,0.05217368,1.647304,1.426299,0.3927038,3.904046,1.460193,0.36645,0.2668705,5.231455,14.11168,1978-07-07,Summer
64,0.008113212,0.0003192844,0.4715068,0.04762857,1.072795,0.7465626,0.135902,1.095643,0.7316412,0.006075975,0.05571866,0.4564734,0.05300463,1.671414,1.441362,0.3976962,4.143888,1.537694,0.3888779,0.2656108,5.231589,14.14395,1978-07-10,Summer
65,0.008168899,0.000320985,0.4724492,0.04769124,1.071803,0.7459402,0.1356099,1.09387,0.7296972,0.0060821,0.05545671,0.45602,0.05368847,1.689743,1.455037,0.4011818,4.02551,1.513256,0.3771906,0.2643524,5.236512,14.19244,1978-07-13,Summer
66,0.008222919,0.0003226126,0.4733568,0.0477496,1.070668,0.7453381,0.1352975,1.091574,0.7279916,0.006087547,0.05524004,0.4556094,0.05391756,1.694261,1.460237,0.4016845,3.976118,1.499571,0.3723215,0.263607,5.239084,14.21533,1978-07-16,Summer
67,0.008275265,0.000324167,0.4742102,0.0477999,1.068852,0.7447012,0.1348868,1.08766,0.7255395,0.006092121,0.05503595,0.4551874,0.05346716,1.67792,1.451158,0.3980722,3.721138,1.422407,0.3482405,0.2633614,5.232294,14.18015,1978-07-19,Summer
68,0.008325828,0.0003256423,0.4749673,0.0478387,1.066169,0.7439148,0.1343546,1.082067,0.7217152,0.006095273,0.05479565,0.4546591,0.05259495,1.649635,1.432171,0.3923268,3.629792,1.386228,0.3399899,0.2635321,5.215438,14.09041,1978-07-22,Summer
69,0.008374476,0.0003270318,0.4755974,0.04786201,1.06228,0.7428962,0.133654,1.074171,0.7160055,0.006096544,0.05449643,0.4539684,0.05120452,1.605269,1.400558,0.3837872,3.33279,1.290728,0.3123737,0.2637551,5.184549,13.93292,1978-07-25,Summer
70,0.008420987,0.0003283241,0.4760536,0.04786635,1.057144,0.7415222,0.1327835,1.064222,0.7081647,0.006095229,0.05410189,0.4530281,0.0495883,1.554403,1.362056,0.3743973,3.236196,1.249125,0.3039312,0.2639205,5.141501,13.7226,1978-07-28,Summer
71,0.008465206,0.0003295124,0.4763317,0.04785778,1.052026,0.7397857,0.131934,1.055274,0.70008,0.006091165,0.05363223,0.4518553,0.04879825,1.529524,1.339365,0.3704618,3.485915,1.314749,0.3281731,0.2635829,5.103996,13.5586,1978-07-31,Summer
72,0.008507149,0.0003306007,0.4764812,0.04784194,1.047507,0.7378225,0.131187,1.048212,0.693114,0.006084962,0.05315704,0.4505758,0.04877989,1.527104,1.332748,0.3709753,3.591733,1.351165,0.338318,0.2623629,5.077277,13.46479,1978-08-03,Summer
73,0.008546871,0.0003315937,0.4765364,0.04781974,1.043364,0.7357276,0.1305043,1.042182,0.6871923,0.006077124,0.05270855,0.4492614,0.04900618,1.530876,1.33216,0.3724391,3.636334,1.370829,0.3424316,0.2606441,5.057375,13.40855,1978-08-06,Summer
74,0.00858443,0.000332496,0.4765162,0.04779203,1.039487,0.7335536,0.1298666,1.036797,0.682155,0.006067981,0.05229562,0.4479431,0.04926794,1.53514,1.333539,0.3736442,3.655146,1.381246,0.3440395,0.2588671,5.042486,13.37297,1978-08-09,Summer
75,0.008619882,0.0003333116,0.4764321,0.04775956,1.035815,0.7313315,0.1292637,1.031872,0.6778449,0.006057763,0.0519184,0.4466345,0.04949474,1.538319,1.335324,0.3743283,3.663277,1.386733,0.3446577,0.2572987,5.031432,13.34913,1978-08-12,Summer
76,0.008653288,0.0003340445,0.4762921,0.04772299,1.032316,0.7290812,0.1286899,1.027315,0.6741328,0.006046647,0.05157427,0.4453419,0.04967288,1.540305,1.336986,0.3745681,3.667077,1.389671,0.3449139,0.2560397,5.023276,13.33223,1978-08-15,Summer
77,0.008684674,0.0003346966,0.4760905,0.04767825,1.028266,0.726786,0.1280369,1.021423,0.6699435,0.006034621,0.05124712,0.444043,0.0492463,1.523451,1.326313,0.3710304,3.401616,1.311688,0.3197782,0.2551522,5.007735,13.2688,1978-08-18,Summer
78,0.008713955,0.0003352627,0.4757879,0.04762171,1.023392,0.724341,0.1272685,1.013918,0.6645408,0.006021181,0.05088962,0.442647,0.04837267,1.493778,1.305672,0.3651214,3.30781,1.275499,0.3112313,0.2547533,4.983062,13.15399,1978-08-21,Summer
79,0.008741081,0.0003357409,0.4753795,0.04755901,1.0188,0.7217317,0.1265516,1.007542,0.6593755,0.006006226,0.05050514,0.4411517,0.04810106,1.483826,1.296863,0.3633374,3.54859,1.340385,0.3344045,0.2543961,4.964528,13.07706,1978-08-24,Summer
80,0.008766152,0.0003361385,0.4749102,0.04749529,1.014975,0.7190745,0.1259547,1.00305,0.6555227,0.005990347,0.05014703,0.4396602,0.04843564,1.491974,1.300849,0.36516,3.64559,1.374479,0.3435871,0.2535913,4.956121,13.0593,1978-08-27,Summer
81,0.008789321,0.0003364647,0.4744194,0.04743498,1.012248,0.7164705,0.1255228,1.000956,0.6535841,0.005974131,0.04984711,0.4382477,0.04938102,1.518729,1.318681,0.370432,3.911634,1.459565,0.368559,0.2525123,4.961332,13.11177,1978-08-30,Summer
82,0.008810853,0.0003367348,0.4739686,0.04738552,1.011225,0.7140749,0.1253406,1.002308,0.6546101,0.005958496,0.04965378,0.4370292,0.05107325,1.568457,1.354237,0.379802,4.207369,1.559106,0.3959543,0.2512919,4.986309,13.26045,1978-09-02,Fall
83,0.008831085,0.0003369674,0.4736175,0.04734996,1.011685,0.7120357,0.1253683,1.006169,0.6584622,0.005944396,0.04960182,0.4361032,0.052951,1.623722,1.396534,0.3897087,4.306429,1.603322,0.4044223,0.2503161,5.025593,13.46752,1978-09-05,Fall
84,0.008850294,0.000337176,0.4733815,0.04732421,1.012546,0.7103826,0.1254422,1.009921,0.6634734,0.00593222,0.04967152,0.4354635,0.05409198,1.656349,1.425779,0.3947483,4.124749,1.558708,0.3864859,0.2501335,5.06362,13.64504,1978-09-08,Fall
85,0.008868585,0.0003373639,0.4732191,0.04730032,1.012664,0.7089961,0.1253963,1.011265,0.6675116,0.005921539,0.04979014,0.4349875,0.05401094,1.652361,1.429958,0.3925875,3.811123,1.463131,0.356658,0.2510022,5.086143,13.72255,1978-09-11,Fall
86,0.00888592,0.0003375265,0.4730683,0.04727418,1.01191,0.7077037,0.1252192,1.010499,0.6698197,0.005911537,0.04988419,0.4345295,0.05326694,1.630165,1.418894,0.3872682,3.690898,1.415509,0.3456611,0.2526357,5.093917,13.71856,1978-09-14,Fall
87,0.008902221,0.0003376582,0.4728861,0.04724112,1.009971,0.7063844,0.1248696,1.007162,0.6698459,0.005901562,0.0499188,0.4340045,0.05190801,1.589669,1.392497,0.3789836,3.380804,1.313511,0.3168561,0.2544211,5.083695,13.62877,1978-09-17,Fall
88,0.008917346,0.00033775,0.4726287,0.04720165,1.007506,0.7049192,0.1244515,1.003201,0.6683115,0.005890911,0.04986499,0.4333342,0.05084943,1.559757,1.369782,0.3733914,3.542845,1.347014,0.3329136,0.256003,5.06736,13.52396,1978-09-20,Fall
89,0.008931317,0.0003378043,0.4723277,0.04716462,1.005913,0.7033875,0.1241716,1.001665,0.6675996,0.005879879,0.04978104,0.4326108,0.0509438,1.565077,1.369874,0.375064,3.84427,1.435484,0.361738,0.2566931,5.062907,13.50235,1978-09-23,Fall
90,0.008944327,0.0003378323,0.4720506,0.04713731,1.005849,0.701962,0.1241204,1.003531,0.6691862,0.005869331,0.0497438,0.4319845,0.05211454,1.602245,1.393147,0.3828669,4.160539,1.539255,0.3913706,0.2564207,5.076985,13.58867,1978-09-26,Fall
91,0.008956652,0.0003378494,0.4718605,0.04712271,1.007124,0.7008041,0.1242619,1.007838,0.6731777,0.005860188,0.04980576,0.4315761,0.05366619,1.649628,1.426524,0.3921942,4.271863,1.587233,0.4011346,0.2557034,5.104995,13.74328,1978-09-29,Fall
92,0.00896854,0.0003378679,0.4717841,0.04712022,1.009214,0.6999779,0.1245146,1.013207,0.6787837,0.005852933,0.04996835,0.4314137,0.0550289,1.690776,1.458353,0.3997551,4.300578,1.605879,0.4030684,0.2552834,5.139394,13.91543,1978-10-02,Fall
93,0.008980168,0.0003378952,0.4718164,0.0471256,1.011282,0.6994643,0.1247537,1.017735,0.6845899,0.005847612,0.05020195,0.4314591,0.05562565,1.708359,1.475648,0.4023692,4.095003,1.549755,0.3831061,0.2555551,5.168605,14.04238,1978-10-05,Fall
94,0.008991553,0.0003379298,0.4719073,0.04713079,1.012315,0.6991265,0.1248337,1.019456,0.6887031,0.005843614,0.0504375,0.431585,0.0550902,1.691818,1.468939,0.398341,3.775954,1.449936,0.352975,0.2566223,5.180417,14.06602,1978-10-08,Fall
95,0.00900258,0.0003379632,0.4719918,0.04713163,1.012269,0.6987903,0.1247558,1.018836,0.6905819,0.005840025,0.05060941,0.4316522,0.05400752,1.660228,1.448936,0.3917631,3.658114,1.401854,0.3423386,0.258173,5.176958,14.01108,1978-10-11,Fall
96,0.009013142,0.0003379883,0.4720385,0.04712814,1.011595,0.6983698,0.1245914,1.017169,0.6908384,0.005836302,0.05070443,0.4316115,0.05298108,1.631236,1.42787,0.3862064,3.621127,1.380877,0.3393916,0.2595959,5.165489,13.92735,1978-10-14,Fall
97,0.009023158,0.0003380004,0.4720375,0.04712042,1.010543,0.6978381,0.1243789,1.015047,0.6900154,0.005832191,0.05073272,0.4314617,0.05217798,1.608826,1.409647,0.3823336,3.615242,1.373442,0.3392705,0.2605195,5.149928,13.83825,1978-10-17,Fall
98,0.009032598,0.0003379982,0.4719982,0.04711268,1.009869,0.6972204,0.1242303,1.014176,0.6893761,0.005827722,0.05072094,0.4312396,0.05209231,1.608249,1.405596,0.382911,3.852236,1.441404,0.3619439,0.2608023,5.140987,13.79837,1978-10-20,Fall
99,0.009041577,0.0003379887,0.4719713,0.04711232,1.010426,0.696649,0.1242674,1.016168,0.6905454,0.005823526,0.05073218,0.4310637,0.05298358,1.636948,1.422648,0.3890926,4.146099,1.535703,0.3895264,0.2603603,5.148569,13.85378,1978-10-23,Fall
100,0.00905031,0.0003379837,0.4720139,0.0471224,1.01213,0.6962717,0.1244704,1.020335,0.6937789,0.005820408,0.05081877,0.4310484,0.05427386,1.676583,1.449945,0.3969968,4.251234,1.579847,0.3988257,0.2595513,5.169288,13.97438,1978-10-26,Fall
101,0.009059011,0.0003379943,0.4721586,0.0471455,1.014985,0.696171,0.1248365,1.026525,0.6990607,0.005818907,0.05099463,0.4312418,0.0558094,1.723826,1.484791,0.4058833,4.458765,1.65064,0.4177235,0.2589699,5.202616,14.148,1978-10-29,Fall
