Label,Type,Count,Total,Proportion
Suchy,Categorical Agreement,2,14,0.14285714285714285
Allen,Categorical Agreement,21,39,0.5384615384615384
Suchy,Timing Window Overlap,0,14,0.0
Allen,Timing Window Overlap,17,39,0.4358974358974359
