year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT
2000,9,143,42,2000-04-25 00:00:00,439.023896495,0.02206150233643216,1,4.0,19.235224,1.0,1.0,0.0,0.0,0.1,20.0,439.023896495,6.149276011036516,22.06150233643216,2000-04-25,2678,0.00315587827935815,0.000127159320982173,0.213109746575356,0.00923871155828238,0.424202024936676,0.582554221153259,0.1506317704916,0.6679847240448,0.887895107269287,0.00194058811757714,0.0254006683826447,0.246925890445709,0.0616716258227825,1.18799185752869,0.936540961265564,0.547816395759583,3.44535851478577,2.0520715713501,0.442937344312668,0.108358159661293,,1.577698
2000,9,135,32,2000-04-25 00:00:00,236.92542700499996,0.011905800352010049,1,4.0,18.937725,1.0,1.0,0.0,0.0,0.1,20.0,236.92542700499996,3.318543378430933,11.905800352010049,2000-04-25,2678,0.00319234631024301,0.000130554399220273,0.211303681135178,0.0481288805603981,0.0026812085416168,0.626792907714844,0.154342532157898,0.695649862289429,0.890345811843872,0.00191982125397772,0.0311090815812349,0.249922916293144,0.0607728213071823,1.17349076271057,0.906088590621948,0.587695419788361,3.51746439933777,1.95407378673553,0.379418969154358,0.0954656228423119,,1.0
2000,9,139,59,2000-04-27 00:00:00,451.63735733,0.022695344589447237,1,4.0,18.93753,1.0,1.0,0.0,0.0,0.1,20.0,451.63735733,6.325948972914111,22.695344589447238,2000-04-28,2679,0.00272667105309665,0.000111764340545051,0.193596407771111,0.0152738355100155,0.374507367610931,0.588246881961823,0.154222697019577,0.68117219209671,0.88212513923645,0.00184943596832454,0.02781299687922,0.238998010754585,0.0616483502089977,1.22344613075256,0.93732875585556,0.560177862644196,3.51140213012695,2.16845393180847,0.416845440864563,0.102829709649086,,1.577698
2000,9,112,50,2000-04-27 00:00:00,368.49451263,0.018517312192462314,1,4.0,18.937084,1.0,1.0,0.0,0.0,0.1,20.0,368.49451263,5.161392090054621,18.517312192462313,2000-04-28,2679,0.00239580683410168,9.54034039750695e-05,0.162478610873222,0.0121649727225304,0.690432727336884,0.609137833118439,0.1519895195961,0.707839667797089,0.814511775970459,0.00165473646484315,0.035871148109436,0.200510442256927,0.0709232613444328,1.26109981536865,0.929208219051361,0.664859056472778,3.63381671905518,2.01911997795105,0.366400599479675,0.0906987339258194,,1.0
2000,9,130,55,2000-04-27 00:00:00,464.57099926,0.02334527634472362,1,4.0,19.631393,1.0,1.0,0.0,0.0,0.1,20.0,464.57099926,6.507106615335042,23.34527634472362,2000-04-28,2679,0.00257419026456773,0.000104963764897548,0.180847376585007,0.0293195098638535,0.487128645181656,0.612390637397766,0.155547052621841,0.68631637096405,0.844486773014069,0.0017873189644888,0.0320942774415016,0.231090396642685,0.0597900673747063,1.13207256793976,0.868167996406555,0.570963501930237,3.09206676483154,1.75856912136078,0.334936916828156,0.0919593423604965,,1.0
2000,9,57,19,2000-04-28 00:00:00,328.922981425,0.016528793036432163,1,4.0,19.134531,1.0,1.0,0.0,0.0,0.1,20.0,328.922981425,4.607125523925547,16.528793036432162,2000-04-28,2679,0.00251557352021337,0.00010233219654765,0.172962605953217,0.0214175004512072,0.530140161514282,0.555530071258545,0.139544188976288,0.638471961021423,0.755889415740967,0.00153470633085817,0.0310958921909332,0.171747133135796,0.0595840588212013,1.06506109237671,0.796507716178894,0.582381010055542,3.36600518226624,1.83881771564484,0.342858701944351,0.0752717331051826,,0.925104
2000,9,64,23,2000-04-28 00:00:00,283.82400934,0.014262513032160805,1,4.0,18.440676,1.0,1.0,0.0,0.0,0.1,20.0,283.82400934,3.975437751622578,14.262513032160804,2000-04-28,2679,0.00258678244426847,0.000104303813714068,0.174107521772385,0.0128487329930067,0.722392499446869,0.590215742588043,0.14204703271389,0.670052826404572,0.773003220558167,0.00156302016694099,0.034686841070652,0.176236227154732,0.0619998872280121,1.08928537368774,0.805824458599091,0.624105215072632,3.4017322063446,1.85050356388092,0.325752049684525,0.0728741362690926,,0.745821
2000,9,71,30,2000-04-28 00:00:00,290.569428955,0.014601478841959798,1,4.0,18.639025,1.0,1.0,0.0,0.0,0.1,20.0,290.569428955,4.0699188205439985,14.601478841959798,2000-04-28,2679,0.0026191039942205,0.000104080230812542,0.171833008527756,0.0163104441016912,0.650371611118317,0.555366933345795,0.137767434120178,0.64007556438446,0.744896054267883,0.00153428537305444,0.0318662598729134,0.168569892644882,0.0624169521033764,1.04533088207245,0.813768148422241,0.621719360351563,3.07136106491089,1.78658902645111,0.286169677972794,0.0730732381343842,,0.788849
2000,9,101,50,2000-04-28 00:00:00,340.91197511999997,0.017131255031155777,1,4.0,18.441147,1.0,1.0,0.0,0.0,0.1,20.0,340.91197511999997,4.7750517619133035,17.131255031155778,2000-04-28,2679,0.00240457220934331,9.49371315073222e-05,0.160392612218857,0.00630232039839029,0.631184935569763,0.557834804058075,0.144077211618423,0.666415750980377,0.778480768203735,0.00155027478467673,0.0320149324834347,0.180566340684891,0.0711361020803452,1.18144130706787,0.955422163009644,0.658248901367188,3.34196782112122,1.95575559139252,0.331993639469147,0.08857511729002,,1.0
2000,9,20,9,2000-04-29 00:00:00,362.616278705,0.01822192355301508,1,4.0,19.233015,1.0,1.0,0.0,0.0,0.1,20.0,362.616278705,5.079057430937324,18.221923553015078,2000-04-28,2679,0.00238693621940911,9.91105262073688e-05,0.169431105256081,0.00980281177908182,0.605261564254761,0.549746036529541,0.141838908195496,0.622735917568207,0.758775949478149,0.00149605190381408,0.0303384996950626,0.172338783740997,0.0577730759978294,1.05295610427856,0.796034336090088,0.558416783809662,3.75410747528076,2.02365660667419,0.406702220439911,0.0838040336966515,,1.577698
