N,MB,MAE,RMSE,NRMSE,r,R2,MAPE,NSE,WSS,group
11,0.061216755193986734,0.748607266096272,0.8472837366610487,0.8472837366610487,-0.4511307517997828,0.20351895521943722,343.18244545388416,-2.0482223009650413,0.10883258031476384,ZC1-EUP
12,0.15385026549539024,0.6138366851860604,0.7090418200705381,0.7090418200705381,0.4308134347187566,0.18560021553417236,384.82693742965085,-0.44531862663991384,0.6527787697994979,ZC2-AMP
12,0.1843173700082935,0.8451376308687203,0.978036526422035,0.978036526422035,-0.2720585096562142,0.07401583267636039,232.43684767929315,-2.2861258806914866,0.26398141793652974,ZC3-DEC
12,0.051617325050410064,0.5609194308455085,0.672177978656719,0.672177978656719,0.5740080987655425,0.3294852974484328,112.85796407272855,0.2705410509965591,0.765353660357242,ZC4-CLG
12,-0.12717262395115494,0.534985429781016,0.7323954546330552,0.7323954546330552,0.366509763112008,0.13432940645642022,159.97119607862726,-0.23796792360042418,0.6266187198240563,ZC5-CSM
12,0.07991794398617083,0.5486954748010424,0.7189141592124811,0.7189141592124811,0.26794909822414625,0.07179671923913318,130.87605154665255,-0.588553250520282,0.6094316773740177,Total
