year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC
2015,4,52,3,2015-02-18 00:00:00,494.6144999999999,0.024854999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,494.6144999999999,6.927916917149999,24.854999999999997,2015-02-19,4456,0.00422978773713112,0.000194445819943212,0.236260756850243,0.0378649011254311,0.000656717747915536,0.450104743242264,0.0772766917943954,0.347875893115997,0.262772113084793,0.00186209019739181,0.00672526936978102,0.119621507823467,0.0152913331985474,0.142704039812088,0.184054717421532,0.603608548641205,1.81760632991791,1.59318113327026,0.27883392572403,0.064983569085598
2015,4,128,31,2015-02-19 00:00:00,334.9169999999999,0.016829999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,334.9169999999999,4.691081943899999,16.83,2015-02-19,4456,0.00482605956494808,0.000226397693040781,0.278261244297028,0.037661999464035,0.0530033484101295,0.490976631641388,0.0844894051551819,0.383247345685959,0.271488696336746,0.00232218788005412,0.00787012837827206,0.160733789205551,0.0158032067120075,0.150953739881516,0.176911309361458,0.614436864852905,1.34990608692169,1.06261646747589,0.177554681897163,0.0657371133565903
2015,4,127,29,2015-02-19 00:00:00,345.663,0.01737,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,345.663,4.8415979421,17.37,2015-02-19,4456,0.00481358682736754,0.000226080301217735,0.278205752372742,0.042396254837513,0.00604128371924162,0.471366167068481,0.0806616842746735,0.376082271337509,0.27281266450882,0.0023185012396425,0.00790897477418184,0.159716352820396,0.0172862093895674,0.276456922292709,0.297453045845032,0.597354114055634,2.17152452468872,1.69564747810364,0.308194041252136,0.0728103294968605
2015,4,126,32,2015-02-19 00:00:00,517.6985,0.026015,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,517.6985,7.251247579949999,26.015,2015-02-19,4456,0.00465338537469506,0.000219717985601164,0.269465684890747,0.0399519726634026,0.00393192190676928,0.508517622947693,0.0875301584601402,0.378791034221649,0.261701613664627,0.00222228770144284,0.00726637896150351,0.153731986880302,0.0124832866713405,0.0978328883647919,0.129023656249046,0.622640490531921,1.34926819801331,1.06337594985962,0.165544882416725,0.0563744381070137
2015,4,59,16,2015-02-19 00:00:00,505.5595,0.025405,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,505.5595,7.08122024865,25.405,2015-02-19,4456,0.00459211599081755,0.000207417411729693,0.240793824195862,0.0105082746595144,0.668648183345795,0.501913249492645,0.0828593969345093,0.362877815961838,0.251968264579773,0.00195696274749935,0.0080399988219142,0.11690916121006,0.018084455281496,0.188895508646965,0.206399530172348,0.653258860111237,1.891481757164,1.60909557342529,0.260417819023132,0.0650004372000694
2015,4,126,29,2015-02-19 00:00:00,323.87249999999995,0.016274999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,323.87249999999995,4.536384945749999,16.275,2015-02-19,4456,0.0048121428117156,0.000226038813707419,0.278199553489685,0.0429000481963158,0.00403173360973597,0.470998585224152,0.0806027054786682,0.376236289739609,0.273335814476013,0.0023180830758065,0.00791322998702526,0.159695371985435,0.0174276139587164,0.273626536130905,0.29371565580368,0.597467064857483,2.14072108268738,1.66777193546295,0.304766863584518,0.0736581385135651
2015,4,55,11,2015-02-19 00:00:00,518.992,0.02608,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,518.992,7.2693652464,26.08,2015-02-19,4456,0.00451256753876805,0.000205289019504562,0.241160348057747,0.0353770367801189,0.0560547113418579,0.506129741668701,0.0858738943934441,0.376569896936417,0.26772665977478,0.00195192941464484,0.00778935709968209,0.120275296270847,0.0194621868431568,0.21747824549675,0.238121807575226,0.67205947637558,1.99652743339539,1.68122839927673,0.269779831171036,0.0676601007580757
2015,4,12,4,2015-02-19 00:00:00,396.20899999999995,0.01991,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,396.20899999999995,5.5495806003,19.91,2015-02-19,4456,0.00418428936973214,0.000190966384252533,0.22586664557457,0.0273177027702332,0.214452236890793,0.468833118677139,0.0832661017775536,0.334100663661957,0.235026821494102,0.00170037802308798,0.0053547746501863,0.110185846686363,0.0152359707280993,0.0702000856399536,0.0869186371564865,0.664591193199158,0.966636061668396,0.802101790904999,0.122292198240757,0.0519174747169018
2015,4,5,4,2015-02-19 00:00:00,519.987,0.02613,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.987,7.2833019129,26.13,2015-02-19,4456,0.00404031807556748,0.000187414945685305,0.221991777420044,0.0249530021101236,0.00486118067055941,0.469479501247406,0.0871480628848076,0.326136916875839,0.226052239537239,0.00163186632562429,0.00444503920152783,0.107743106782436,0.010957551188767,0.0475504770874977,0.0678319409489632,0.653634548187256,1.03444981575012,0.821760475635529,0.116102166473866,0.0397607833147049
2015,4,68,19,2015-02-20 00:00:00,499.19149999999996,0.025085,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,499.19149999999996,6.992025583049999,25.085,2015-02-19,4456,0.00454811193048954,0.000205550866667181,0.23589389026165,0.0292725712060928,0.290844112634659,0.499588876962662,0.0825862064957619,0.356545984745026,0.250307708978653,0.00191634218208492,0.0078944768756628,0.111470684409142,0.0184682365506887,0.202213108539581,0.220775946974754,0.638177514076233,1.78453123569489,1.55838203430176,0.251271307468414,0.0666674226522446
2015,4,74,39,2015-02-20 00:00:00,492.4254999999999,0.024744999999999996,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,492.4254999999999,6.897256250849998,24.744999999999997,2015-02-19,4456,0.00410333275794983,0.00018445860769134,0.210905000567436,0.00724573247134686,0.474004656076431,0.430126994848251,0.067602664232254,0.280106246471405,0.200537204742432,0.00159669190179557,0.00554012414067984,0.0910907313227654,0.0100690573453903,0.0608122833073139,0.0885951891541481,0.541706681251526,1.59041023254395,1.37378168106079,0.240982696413994,0.0540009215474129
2015,4,57,26,2015-02-20 00:00:00,503.3705,0.025295,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,503.3705,7.05055958235,25.295,2015-02-19,4456,0.0044739656150341,0.00020090548787266,0.233793690800667,0.0193733349442482,0.464847981929779,0.439488440752029,0.068465881049633,0.30897256731987,0.220795780420303,0.00183916289824992,0.00696763675659895,0.107298612594604,0.0116167142987251,0.0892909094691277,0.118846550583839,0.557236790657043,1.57723605632782,1.38426160812378,0.245019420981407,0.0571792498230934
2015,5,58,43,2015-03-04 00:00:00,290.2415,0.014584999999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,290.2415,4.06532561805,14.584999999999999,2015-03-03,4460,0.0036242539063096,0.00016204355051741,0.187637254595757,0.0349770188331604,0.00402710307389498,0.372288584709167,0.0646623224020004,0.27320396900177,0.200411811470985,0.00127858447376639,0.00328949256800115,0.0768078342080116,0.0179409682750702,0.0945105329155922,0.126051157712936,0.740731596946716,2.91069030761719,2.27214741706848,0.391779482364655,0.0377427488565445
2015,5,77,35,2015-03-10 00:00:00,261.38649999999996,0.013134999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,261.38649999999996,3.6611622895499996,13.134999999999998,2015-03-09,4462,0.00394770037382841,0.000173327687662095,0.200905829668045,0.0192002803087234,0.443187415599823,0.39763343334198,0.0701992213726044,0.318986266851425,0.226935341954231,0.00148266414180398,0.00456292182207108,0.0896840617060661,0.0286380257457495,0.271981626749039,0.276158511638641,0.778923153877258,2.66026449203491,2.24186158180237,0.352374732494354,0.0464215949177742
2015,5,69,35,2015-03-10 00:00:00,259.9935,0.013065,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,259.9935,3.64165095645,13.065,2015-03-09,4462,0.00392458261922002,0.000172332089277916,0.199965268373489,0.00407223124057055,0.454728990793228,0.392078965902328,0.0702064707875252,0.323452353477478,0.228469297289848,0.00145656138192862,0.0043400852009654,0.0882003679871559,0.0306887049227953,0.288170039653778,0.279820054769516,0.8470179438591,3.21780705451965,2.53607797622681,0.414822906255722,0.0442233942449093
2015,5,68,19,2015-03-10 00:00:00,259.9935,0.013065,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,259.9935,3.64165095645,13.065,2015-03-09,4462,0.00429307902231812,0.000189232348930091,0.220647558569908,0.0286338776350021,0.240373551845551,0.430594176054001,0.0767047330737114,0.367352455854416,0.270242094993591,0.00171035854145885,0.00623687356710434,0.104897692799568,0.0348864831030369,0.520289063453674,0.43033492565155,0.730316877365112,2.89527034759521,2.14034342765808,0.41063916683197,0.0609243400394917
2015,5,20,14,2015-03-10 00:00:00,282.18199999999996,0.01418,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,282.18199999999996,3.9524386193999996,14.18,2015-03-09,4462,0.00407845247536898,0.000180674047442153,0.215670242905617,0.0178073886781931,0.542419254779816,0.407212853431702,0.0767891407012939,0.368245959281921,0.270983427762985,0.00157930364366621,0.00495388871058822,0.105336979031563,0.0385775417089462,0.547565937042236,0.447719752788544,0.79729151725769,3.03349208831787,2.25489473342896,0.399487137794495,0.0543395057320595
2015,5,19,10,2015-03-10 00:00:00,229.54649999999998,0.011535,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,229.54649999999998,3.21518896155,11.535,2015-03-09,4462,0.00409268029034138,0.000181746465386823,0.216797828674316,0.0352108255028725,0.00438555562868714,0.413018047809601,0.0790121033787727,0.377269834280014,0.278682917356491,0.00159337709192187,0.00509723369032145,0.107027038931847,0.0403612852096558,0.618232846260071,0.486711949110031,0.787368774414063,3.0566520690918,2.17944145202637,0.401724874973297,0.0580587238073349
2015,5,21,6,2015-03-10 00:00:00,227.5565,0.011435,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,227.5565,3.18731562855,11.435,2015-03-09,4462,0.00411496823653579,0.000183369207661599,0.21880778670311,0.0255980677902699,0.288479596376419,0.450735986232758,0.0873443856835365,0.411050736904144,0.300082594156265,0.00161888496950269,0.00533927232027054,0.10913223028183,0.0433126352727413,0.68954211473465,0.534801125526428,0.831438899040222,3.3428795337677,2.24510478973389,0.400207072496414,0.0600896775722504
2015,6,5,4,2015-03-13 00:00:00,401.78099999999995,0.020189999999999996,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,401.78099999999995,5.627625932699999,20.189999999999998,2015-03-12,4463,0.00379951111972332,0.00017115767695941,0.205717042088509,0.0213167835026979,0.00370287871919572,0.413614213466644,0.084446482360363,0.372831135988235,0.267337560653687,0.00142962846439332,0.00341617735102773,0.0998902842402458,0.0315014757215977,0.235605686903,0.242078632116318,0.90915447473526,2.09312438964844,1.57770991325378,0.204580694437027,0.0373233333230019
2015,6,21,6,2015-03-15 12:00:00,231.18824999999995,0.0116175,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,231.18824999999995,3.2381844612749995,11.6175,2015-03-15,4464,0.00403265096247196,0.000178367292392068,0.215353533625603,0.024970781058073,0.266917765140533,0.433335959911346,0.0871632173657417,0.435004532337189,0.328171491622925,0.00156933255493641,0.00531246047466993,0.108454406261444,0.0502917058765888,0.893620312213898,0.667300224304199,0.814355492591858,3.24995493888855,2.10355615615845,0.357454836368561,0.0606933869421482
2015,6,12,4,2015-03-15 12:00:00,432.22799999999995,0.021719999999999996,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,432.22799999999995,6.0540879275999995,21.719999999999995,2015-03-15,4464,0.00388228660449386,0.000171559120644815,0.207795381546021,0.0219216197729111,0.19587205350399,0.409626543521881,0.0819827616214752,0.39706689119339,0.294409394264221,0.00146104139275849,0.00417603924870491,0.102020278573036,0.0419849641621113,0.480867326259613,0.468526244163513,0.858245968818665,2.42341160774231,1.77200067043304,0.256927371025085,0.0474726036190987
2015,6,128,31,2015-03-15 12:00:00,257.80449999999996,0.012955000000000001,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,257.80449999999996,3.6109902901499997,12.955000000000002,2015-03-15,4464,0.00448639318346977,0.000202923256438226,0.2529296875,0.0354002229869366,0.0497966408729553,0.42642080783844,0.0829124078154564,0.415922045707703,0.31963375210762,0.00199642428196967,0.00612507713958621,0.148479819297791,0.0335235223174095,0.480130314826965,0.456348419189453,0.668428182601929,1.86496639251709,1.35829842090607,0.223228931427002,0.0566431768238544
2015,6,127,29,2015-03-15 12:00:00,275.66474999999997,0.0138525,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,275.66474999999997,3.8611534538249996,13.852500000000001,2015-03-15,4464,0.00447294535115361,0.000202548631932586,0.252899378538132,0.0392407849431038,0.00447312043979764,0.41259241104126,0.0805970728397369,0.413345545530319,0.325364291667938,0.00199400540441275,0.00619764067232609,0.149074867367744,0.0365916304290295,0.792128562927246,0.668185412883759,0.650090396404266,2.59456062316895,1.90145802497864,0.328060835599899,0.0622868835926056
2015,6,126,32,2015-03-15 12:00:00,303.82325,0.0152675,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,303.82325,4.2555611157749995,15.2675,2015-03-15,4464,0.00431800587102771,0.000196470151422545,0.244162529706955,0.0364900082349777,0.00270947557874024,0.423428118228912,0.0815285444259644,0.393629878759384,0.294595241546631,0.00190286291763186,0.00542178004980087,0.140875667333603,0.0271898247301579,0.2832952439785,0.304651021957397,0.692414104938507,1.66641616821289,1.2769730091095,0.189242795109749,0.0467972755432129
2015,6,19,10,2015-03-15 12:00:00,301.83324999999996,0.0151675,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,301.83324999999996,4.227687782775,15.1675,2015-03-15,4464,0.00401080586016178,0.000176783694769256,0.213331565260887,0.0308194942772388,0.00323318224400282,0.412978410720825,0.0823932364583015,0.411016404628754,0.308896034955978,0.00154510175343603,0.00504766777157784,0.10635894536972,0.047945398837328,0.797622203826904,0.615841925144196,0.810504734516144,3.06452918052673,2.08481931686401,0.33850508928299,0.0586227849125862
2015,6,20,14,2015-03-15 12:00:00,248.99874999999997,0.0125125,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,248.99874999999997,3.4876507916249997,12.5125,2015-03-15,4464,0.00399657618254423,0.00017573258082848,0.212208405137062,0.0186941381543875,0.551424324512482,0.401088297367096,0.0790785700082779,0.396444588899612,0.298815608024597,0.00153172796126455,0.00489362934604287,0.104851014912128,0.0461532026529312,0.735233724117279,0.569011807441711,0.812216401100159,2.91202855110168,2.12727451324463,0.331710904836655,0.0556440576910973
2015,6,126,29,2015-03-15 12:00:00,294.96775,0.0148225,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,294.96775,4.131524783925,14.8225,2015-03-15,4464,0.00447143241763115,0.000202503404580057,0.252901881933212,0.0396703146398067,0.00302774179726839,0.413418650627136,0.0807554200291634,0.414609581232071,0.326606661081314,0.00199375976808369,0.00620561419054866,0.149146914482117,0.0368610136210918,0.768355369567871,0.666888117790222,0.650817275047302,2.50528407096863,1.83151078224182,0.317140221595764,0.0631027668714523
2015,6,17,22,2015-03-16 12:00:00,223.42724999999996,0.011227499999999998,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,223.42724999999996,3.1294784625749994,11.227499999999997,2015-03-15,4464,0.00382052175700665,0.000167456644703634,0.203149139881134,0.0274957381188869,0.203335747122765,0.359120905399323,0.0694892629981041,0.348774522542953,0.26648736000061,0.00141256221104413,0.00391503004357219,0.0962294042110443,0.0405148044228554,0.402168720960617,0.377951055765152,0.852363348007202,2.21508193016052,1.8220648765564,0.26107195019722,0.0485510006546974
2015,6,18,19,2015-03-16 12:00:00,291.336,0.01464,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,291.336,4.080655951200001,14.64,2015-03-15,4464,0.00387325952760875,0.000169945938978344,0.205995544791222,0.0234012827277184,0.329805999994278,0.368609249591827,0.0718147754669189,0.361091375350952,0.276430934667587,0.00144686107523739,0.00418530125170946,0.0988227874040604,0.0421596318483353,0.493479460477829,0.451276123523712,0.839046061038971,2.46030759811401,1.96338224411011,0.288707226514816,0.0501883737742901
2015,6,14,20,2015-03-16 12:00:00,215.26824999999997,0.0108175,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,215.26824999999997,3.0151977972749995,10.8175,2015-03-15,4464,0.00376676302403212,0.000165005054441281,0.200161069631577,0.0139720942825079,0.425505101680756,0.356552511453629,0.068819560110569,0.344061940908432,0.260166823863983,0.00137818313669413,0.00369394500739872,0.0937947630882263,0.0402911342680454,0.431822270154953,0.410584360361099,0.871457278728485,2.60361337661743,2.15447092056274,0.30476114153862,0.0459020622074604
2015,6,52,34,2015-03-17 00:00:00,336.65824999999995,0.016917500000000002,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,336.65824999999995,4.715471110275,16.9175,2015-03-18,4465,0.00336125260218978,0.00014589840429835,0.175966620445251,0.010651377029717,0.407814055681229,0.335467487573624,0.0660137534141541,0.326973795890808,0.242185235023499,0.00112420390360057,0.00263397325761616,0.0730464160442352,0.0464893989264965,0.383029460906982,0.345578521490097,1.01995861530304,3.08605766296387,2.41681957244873,0.322862923145294,0.0408011078834534
2015,6,60,37,2015-03-17 00:00:00,196.46274999999997,0.0098725,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,196.46274999999997,2.7517948004249995,9.872499999999999,2015-03-18,4465,0.00350268487818539,0.000152645574416965,0.181796312332153,0.00323717785067856,0.443351656198502,0.35617008805275,0.0704342201352119,0.345847070217133,0.253209114074707,0.00121215730905533,0.00306138559244573,0.0770853310823441,0.0477925725281239,0.438181042671204,0.38558104634285,1.00141131877899,2.92798352241516,2.3537609577179,0.308255761861801,0.0426042973995209
2015,6,68,19,2015-03-18 00:00:00,262.9785,0.013215000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,262.9785,3.6834609559500002,13.215000000000002,2015-03-18,4465,0.00415930151939392,0.000181437004357576,0.215378955006599,0.0284934043884277,0.242382392287254,0.4122234582901,0.0788846090435982,0.402453392744064,0.307421714067459,0.00163359614089131,0.0060752616263926,0.104431927204132,0.0454150252044201,0.785753488540649,0.613700985908508,0.738114237785339,2.85725665092468,1.97814857959747,0.346679151058197,0.0598010756075382
2015,6,126,30,2015-03-19 00:00:00,283.8735,0.014265,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,283.8735,3.9761309524499997,14.265,2015-03-18,4465,,,,,,,,,,,,,,,,,,,,
2015,6,69,35,2015-03-20 00:00:00,262.9785,0.013215000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,262.9785,3.6834609559500002,13.215000000000002,2015-03-21,4466,0.00376432039774954,0.000163375298143364,0.194466426968575,0.0040394514799118,0.478333622217178,0.38301482796669,0.0756537243723869,0.377345502376556,0.279585987329483,0.00138262927066535,0.00417248252779245,0.0880570858716965,0.0480451434850693,0.573294520378113,0.492555499076843,0.87812340259552,2.72458505630493,2.03692388534546,0.291193455457687,0.0488866344094276
2015,6,52,3,2015-03-20 12:00:00,410.736,0.02064,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,410.736,5.7530559312,20.639999999999997,2015-03-21,4466,0.003878841875121,0.000171359395608306,0.214602649211884,0.0370750799775124,0.00039272487629205,0.389440655708313,0.0794331580400467,0.4194156229496,0.356022596359253,0.00157142407260835,0.00547937257215381,0.113179735839367,0.0428617633879185,0.719994008541107,0.626486480236053,0.669449388980865,2.68200492858887,1.91619992256165,0.33947879076004,0.0604182854294777
2015,6,55,11,2015-03-21 00:00:00,291.83349999999996,0.014665,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,291.83349999999996,4.0876242844499995,14.665,2015-03-21,4466,0.0041084261611104,0.000179896713234484,0.219282776117325,0.0297079607844353,0.0471083112061024,0.430007874965668,0.0851728841662407,0.447009593248367,0.354703336954117,0.00164889451116323,0.0062728077173233,0.112114757299423,0.0482661798596382,0.918589293956757,0.71492338180542,0.719300031661987,3.04328584671021,1.92431211471558,0.35698276758194,0.0637385696172714
2015,6,58,43,2015-03-21 00:00:00,289.44550000000004,0.014545000000000004,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,289.44550000000004,4.0541762848500005,14.545000000000003,2015-03-21,4466,0.00339632970280945,0.000148614621139131,0.178493440151215,0.034431628882885,0.00268529402092099,0.346640050411224,0.0708215683698654,0.349953472614288,0.268984913825989,0.00116910843644291,0.00284541468136013,0.0757749676704407,0.0481251254677773,0.401012063026428,0.374314546585083,0.96537309885025,2.45687866210938,1.94249355792999,0.250041574239731,0.0426485911011696
2015,6,40,17,2015-03-21 00:00:00,369.74199999999996,0.01858,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,369.74199999999996,5.178865271399999,18.58,2015-03-21,4466,0.00407484779134393,0.00017709904932417,0.217266201972961,0.012628884986043,0.519328832626343,0.40350353717804,0.0805254206061363,0.428959250450134,0.329274207353592,0.0016001631738618,0.00572321051731706,0.109555251896381,0.0490006282925606,0.790473103523254,0.663109540939331,0.748883008956909,2.62391757965088,1.80665302276611,0.294480085372925,0.0558572746813297
