date,ewe_row,ewe_col,n_depths,min_depth,max_depth,pad_surface,pad_deep,extrap_surface,extrap_deep,cast_nitrogen_int_mmol_m2,cast_nitrogen_avg_mmol_L,year,day_of_year,biweekly,date_rep,zmin_m,zmax_m,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,avg_nitrogen_primary_mmol_m2_obs,model_time,model_t_idx,NK1-COH,NK2-CHI,NK3-FOR,ZF1-ICT,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR,PZ1-CIL,PZ2-DIN,PZ3-HNF,PP1-DIA,PP2-NAN,PP3-PIC,BA1-BAC,DE1-POC,N_FLUX_MULT,model_N_bound_gN_m2,model_N_free_gN_m2,model_N_flux_mult,model_N_free_used_gN_m2,avg_obs,avg_model
2013-07-07,9,15,4,1.6854137,19.62925,True,True,False,False,492.904678955,0.0247690793444723,2013,188,14,2013-07-07,0.1,20.0,1,4,19.62925,1.0,1.0,0.0,0.0,492.904678955,0.0247690793444723,6.903967966718998,24.76907934447236,492.904678955,2013-07-07,4262,0.002117360709235,9.98613686533645e-05,0.196082785725594,0.0329516679048538,0.133934751152992,1.22325968742371,0.201131775975227,0.780059456825256,0.884753942489624,0.0024015533272177,0.0823801979422569,0.177622020244598,0.0346565246582031,0.792421638965607,0.435313135385513,0.929718375205994,1.75609087944031,2.60223579406738,0.380868136882782,0.0734330490231514,,1.0,1.8869897366703958,4.037379543329605,1.0,4.037379543329605,6.903967966718998,4.037379543329605
2013-07-08,5,14,4,1.7845483,19.92657,True,True,False,False,493.75239998,0.0248116783909547,2013,189,14,2013-07-08,0.1,20.0,1,4,19.92657,1.0,1.0,0.0,0.0,493.75239998,0.0248116783909547,6.915841740799866,24.81167839095477,493.75239998,2013-07-07,4262,0.002160221338272,0.0001018090042634,0.198630958795547,0.0357605293393135,0.139908879995346,1.21307063102722,0.207365065813065,0.763206839561462,0.857811748981476,0.0024735431652516,0.0866020023822784,0.183081731200218,0.0373010262846947,0.827306747436523,0.438690006732941,0.993435025215149,2.30227017402649,2.68905186653137,0.382094323635101,0.0773314535617828,,1.0,2.0130272067888866,3.911342073211114,1.0,3.911342073211114,6.915841740799866,3.911342073211114
2013-09-26,143,42,4,1.685633,19.830095,True,True,False,False,491.481546215,0.0246975651364321,2013,269,20,2013-09-26,0.1,20.0,1,4,19.830095,1.0,1.0,0.0,0.0,491.481546215,0.0246975651364321,6.88403457336964,24.69756513643216,491.481546215,2013-09-26,4289,0.0039527062326669,0.0001982493122341,0.323219954967499,0.015530345030129,1.53015208244324,1.54165101051331,0.309845089912415,1.26259338855743,1.3091139793396,0.0048784120008349,0.110195398330688,0.33628112077713,0.0670828372240067,1.55101037025452,1.10293436050415,1.02366268634796,4.47418022155762,2.49754571914673,0.37435045838356,0.135703608393669,,1.549012,3.163438431864373,2.7609308481356276,1.549012,4.276715014932265,6.88403457336964,4.276715014932265
2013-09-28,57,19,4,2.0820825,19.729359,True,True,False,False,297.412134525,0.014945333393216,2013,271,20,2013-09-28,0.1,20.0,1,4,19.729359,1.0,1.0,0.0,0.0,297.412134525,0.014945333393216,4.165762544651318,14.945333393216082,297.412134525,2013-09-29,4290,0.0026528290472924,0.0001299751747865,0.209520533680916,0.0198829267174006,0.619406521320343,1.08049309253693,0.183631807565689,0.557451844215393,0.720087110996246,0.0028194503393024,0.0648645162582397,0.117562964558601,0.0468952767550945,0.772280931472778,0.431643307209015,1.00459706783295,2.22132778167725,2.0188136100769,0.225262299180031,0.0459838211536407,,0.824706,1.8207741495273084,4.1035951304726925,0.824706,3.3842595256716126,4.165762544651318,3.3842595256716126
2013-09-29,48,14,4,1.6854845,19.927486,True,True,False,False,438.12085196,0.0220161232140703,2013,272,20,2013-09-29,0.1,20.0,1,4,19.927486,1.0,1.0,0.0,0.0,438.12085196,0.0220161232140703,6.136627337148132,22.01612321407035,438.12085196,2013-09-29,4290,0.0025813677348196,0.0001284595637116,0.211670324206352,0.0230461861938238,0.573979139328003,1.05077803134918,0.196542844176292,0.632133066654205,0.77946263551712,0.0028806901536881,0.0676360428333282,0.129496812820435,0.0497719161212444,1.01117420196533,0.625462055206299,0.915819048881531,3.10008525848389,2.18407607078552,0.269661992788315,0.0578389726579189,,0.946619,2.0916236206660965,3.832745659333904,0.946619,3.6281498632930007,6.136627337148132,3.6281498632930007
2013-09-30,64,23,4,1.9829484,19.828617,True,True,False,False,425.98126778000005,0.0214060938582914,2013,273,20,2013-09-30,0.1,20.0,1,4,19.828617,1.0,1.0,0.0,0.0,425.98126778000005,0.0214060938582914,5.966591823414127,21.406093858291463,425.98126778000005,2013-09-29,4290,0.0027417906094342,0.0001332813408225,0.211000695824623,0.0102294143289328,0.701041400432587,1.11194694042206,0.180518954992294,0.527249693870544,0.70151686668396,0.0028642381075769,0.0640967935323715,0.123253531754017,0.0448167026042938,0.7005575299263,0.378225415945053,1.01326334476471,2.01078867912292,1.96793305873871,0.22035901248455,0.0448623187839985,,0.781677,1.763062340911477,4.161306939088524,0.781677,3.2527979242259,5.966591823414127,3.2527979242259
2014-04-03,135,30,4,1.2890118,19.63176,True,True,False,False,491.3155639,0.0246892243165829,2014,93,7,2014-04-03,0.1,20.0,1,4,19.63176,1.0,1.0,0.0,0.0,491.3155639,0.0246892243165829,6.881709708878129,24.68922431658292,491.3155639,2014-04-02,4350,0.0037501577753573,0.0001592269400134,0.23737308382988,0.0344099849462509,0.253670752048492,0.578138828277588,0.115453645586967,0.492335975170135,0.6748326420784,0.0023278656881302,0.0143480096012354,0.24455027282238,0.0444485992193222,0.897599875926971,0.698091745376587,0.385477751493454,2.18315076828003,1.54532086849213,0.390272587537766,0.0943062230944633,,1.0,1.564643320096657,4.3597259599033436,1.0,4.3597259599033436,6.881709708878129,4.3597259599033436
2014-04-03,143,42,4,1.5864781,19.929235,True,True,False,False,544.692073295,0.0273714609695979,2014,93,7,2014-04-03,0.1,20.0,1,4,19.929235,1.0,1.0,0.0,0.0,544.692073295,0.0273714609695979,7.629338463021076,27.37146096959799,544.692073295,2014-04-02,4350,0.0037629653234034,0.0001569448504596,0.241732567548752,0.0052043804898858,0.362457782030106,0.62506091594696,0.130467846989632,0.534119486808777,0.703952074050903,0.0023927381262183,0.0164677761495113,0.262952625751495,0.048210620880127,0.6837278008461,0.637354493141174,0.46715259552002,1.7961597442627,1.38625538349152,0.28438213467598,0.104048423469067,,1.577698,1.4600993968620912,4.464269883137909,1.577698,7.043269666086913,7.629338463021076,7.043269666086913
2014-04-04,130,55,4,1.6855977,19.53225,True,True,False,False,552.2975966199999,0.0277536480713567,2014,94,7,2014-04-04,0.1,20.0,1,4,19.53225,1.0,1.0,0.0,0.0,552.2975966199999,0.0277536480713567,7.735866746577353,27.753648071356785,552.2975966199999,2014-04-05,4351,0.0029227323830127,0.000124402999063,0.19914798438549,0.0279180556535721,0.341663241386414,0.59920334815979,0.12380813062191,0.512642741203308,0.670294046401978,0.0021393483038991,0.0168502740561962,0.235032722353935,0.0467756912112236,0.909190833568573,0.695742189884186,0.433032065629959,2.47611570358276,1.64529871940613,0.380610257387161,0.0896400883793831,,1.0,1.655834853544598,4.268534426455402,1.0,4.268534426455402,7.735866746577353,4.268534426455402
2014-04-05,52,3,4,1.7846477,19.828545,True,True,False,False,458.66065106,0.023048273922613,2014,95,7,2014-04-05,0.1,20.0,1,4,19.828545,1.0,1.0,0.0,0.0,458.66065106,0.023048273922613,6.424322141202102,23.048273922613067,458.66065106,2014-04-05,4351,0.0023264752235263,0.0001012890352285,0.173598378896713,0.0453960373997688,0.0004400933976285,0.512865543365479,0.110618628561497,0.491728037595749,0.687575340270996,0.0015808147145435,0.0152498902752995,0.170612126588821,0.0479521155357361,0.837221324443817,0.666136085987091,0.420811712741852,2.61512851715088,1.72803854942322,0.420923739671707,0.0887226089835167,,1.0,1.5905168064303004,4.3338524735697,1.0,4.3338524735697,6.424322141202102,4.3338524735697
2014-04-05,101,50,4,1.7847,19.43256,True,True,False,False,413.41621199,0.0207746840195979,2014,95,7,2014-04-05,0.1,20.0,1,4,19.43256,1.0,1.0,0.0,0.0,413.41621199,0.0207746840195979,5.790596856480334,20.77468401959799,413.41621199,2014-04-05,4351,0.0024609416723251,0.0001018457624013,0.1664759516716,0.0069314092397689,0.353279829025269,0.503422677516937,0.0958168357610703,0.421780467033386,0.547498345375061,0.0016768014756962,0.0127898314967752,0.166213795542717,0.0503296479582787,0.870909690856934,0.639815986156464,0.465287536382675,2.71943426132202,1.84766697883606,0.402759045362473,0.071794830262661,,1.0,1.6449746207330607,4.27939465926694,1.0,4.27939465926694,5.790596856480334,4.27939465926694
2014-04-05,112,50,4,1.8838724,19.829365,True,True,False,False,428.83053286000006,0.0215492730080402,2014,95,7,2014-04-05,0.1,20.0,1,4,19.829365,1.0,1.0,0.0,0.0,428.83053286000006,0.0215492730080402,6.006500624610163,21.54927300804021,428.83053286000006,2014-04-05,4351,0.0025085599627345,0.0001045435128617,0.170425921678543,0.0131302839145064,0.378481864929199,0.535099148750305,0.104304261505604,0.449929773807526,0.579041182994843,0.0018203194485977,0.0143392710015178,0.185922145843506,0.0492340624332428,0.878087997436523,0.654998898506165,0.456975132226944,2.67145156860352,1.81482577323914,0.391925364732742,0.0756432637572289,,1.0,1.6593718835382034,4.264997396461797,1.0,4.264997396461797,6.006500624610163,4.264997396461797
2014-04-06,57,19,4,1.9829361,19.630219,True,True,False,False,401.39325611,0.020170515382412,2014,96,7,2014-04-06,0.1,20.0,1,4,19.630219,1.0,1.0,0.0,0.0,401.39325611,0.020170515382412,5.622194920355937,20.17051538241206,401.39325611,2014-04-05,4351,0.0024723855312913,0.0001040440620272,0.17442324757576,0.0207965988665819,0.315179944038391,0.504930257797241,0.099909745156765,0.451029747724533,0.60403710603714,0.0015747245633974,0.0146177243441343,0.159222632646561,0.0453189052641392,0.798388421535492,0.60660582780838,0.422491043806076,2.45593166351318,1.60603594779968,0.359810620546341,0.0747650116682053,,0.79602,1.5343056256502157,4.390063654349785,0.79602,3.494578470135515,5.622194920355937,3.494578470135515
2014-04-06,48,14,4,2.0820668,19.72921,True,True,False,False,452.62473384,0.0227449614994974,2014,96,7,2014-04-06,0.1,20.0,1,4,19.72921,1.0,1.0,0.0,0.0,452.62473384,0.0227449614994974,6.339778859476728,22.74496149949749,452.62473384,2014-04-05,4351,0.0023943230044096,0.0001018992625176,0.17329940199852,0.0191201567649841,0.262559503316879,0.508193552494049,0.103273577988148,0.461524128913879,0.620255827903748,0.0015577909070998,0.0149853136390448,0.161226779222488,0.0459222458302975,0.820982575416565,0.624029517173767,0.430866062641144,2.52497029304504,1.63638114929199,0.368401199579239,0.0801582559943199,,0.882076,1.5593958255723108,4.364973454427689,0.882076,3.8502383247877585,6.339778859476728,3.8502383247877585
2014-04-06,11,5,4,1.6854277,19.629412,True,True,False,False,532.8984257149999,0.0267788153625628,2014,96,7,2014-04-06,0.1,20.0,1,4,19.629412,1.0,1.0,0.0,0.0,532.8984257149999,0.0267788153625628,7.46414837946229,26.778815362562813,532.8984257149999,2014-04-05,4351,0.0022622586693614,9.82323253992945e-05,0.167186513543129,0.021577961742878,0.14567543566227,0.522431969642639,0.121635794639587,0.50775283575058,0.656020402908325,0.0014911468606442,0.0180831290781498,0.152145385742188,0.0556493178009987,0.682630062103271,0.587679147720337,0.528696954250336,2.17279267311096,1.40847587585449,0.269352048635483,0.0832056999206543,,1.577698,1.4264523408892558,4.497916939110745,1.577698,7.096354559001144,7.46414837946229,7.096354559001144
2014-04-06,20,9,4,1.7845829,19.431286,True,True,False,False,455.87310324,0.0229081961427135,2014,96,7,2014-04-06,0.1,20.0,1,4,19.431286,1.0,1.0,0.0,0.0,455.87310324,0.0229081961427135,6.385277795151708,22.908196142713567,455.87310324,2014-04-05,4351,0.0023485224228352,0.0001017126342048,0.171132624149323,0.0073990225791931,0.534727990627289,0.566415011882782,0.127299547195435,0.527547359466553,0.66781359910965,0.0015711453743279,0.0207322165369987,0.160523414611816,0.0540819019079208,0.972421705722809,0.722039341926575,0.519387245178223,2.7807195186615,1.6998028755188,0.339404851198196,0.0841159373521805,,0.745821,1.7528870557539633,4.171482224246037,0.745821,3.111179043969403,6.385277795151708,3.111179043969403
2014-04-06,38,18,4,1.8837527,19.728968,True,True,False,False,424.343355905,0.0213237867288944,2014,96,7,2014-04-06,0.1,20.0,1,4,19.728968,1.0,1.0,0.0,0.0,424.343355905,0.0213237867288944,5.943650083154564,21.32378672889448,424.343355905,2014-04-05,4351,0.002366219414398,0.0001005717422231,0.171032339334488,0.0061829886399209,0.336614340543747,0.480661392211914,0.0977882295846939,0.439819753170013,0.590959489345551,0.0015297825448215,0.0136975981295109,0.151932165026665,0.0462520234286785,0.811261177062988,0.613655924797058,0.419492244720459,2.45408344268799,1.63588976860046,0.376427412033081,0.0751480385661125,,0.874905,1.53558150267892,4.388787777321081,0.874905,3.8397723703171005,5.943650083154564,3.8397723703171005
2014-06-09,144,41,4,1.2890162,19.929266,True,True,False,False,293.41700165000003,0.0147445729472361,2014,160,12,2014-06-09,0.1,20.0,1,4,19.929266,1.0,1.0,0.0,0.0,293.41700165000003,0.0147445729472361,4.109803917011056,14.744572947236184,293.41700165000003,2014-06-10,4373,0.0032135166693478,0.0001335682463832,0.243846714496613,0.0169492699205875,0.445304572582245,0.960391819477081,0.244684293866158,1.17024374008179,1.31355237960815,0.0024848519824445,0.0844122171401978,0.307393997907639,0.0631817057728767,1.4870890378952,1.07906401157379,0.923130452632904,3.21359586715698,2.05518245697021,0.301195025444031,0.111466087400913,,0.960961,2.468666743281295,3.4557025367187055,0.960961,3.320795365387744,4.109803917011056,3.320795365387744
2014-06-15,135,31,4,1.2890108,19.235163,True,True,False,False,234.529064915,0.0117853801464824,2014,166,12,2014-06-15,0.1,20.0,1,4,19.235163,1.0,1.0,0.0,0.0,234.529064915,0.0117853801464824,3.28497825354493,11.785380146482412,234.529064915,2014-06-16,4375,0.0032100407406687,0.0001379184250254,0.24575462937355,0.0307164583355188,0.809931218624115,1.12039160728455,0.236220136284828,1.14851188659668,1.24835073947906,0.0026654638350009,0.102870918810368,0.300784736871719,0.0513719618320465,1.29494154453278,0.857789754867554,0.940415859222412,3.00814628601074,2.30237436294556,0.32887864112854,0.0968465581536293,,1.0,2.4869346873103644,3.437434592689636,1.0,3.437434592689636,3.28497825354493,3.437434592689636
2014-06-16,20,9,4,1.3880101,19.33215,True,True,False,False,89.29286205000001,0.0044870784949748,2014,167,12,2014-06-16,0.1,20.0,1,4,19.33215,1.0,1.0,0.0,0.0,89.29286205000001,0.0044870784949748,1.2506983308757351,4.487078494974876,89.29286205000001,2014-06-16,4375,0.0021834860090166,9.73977148532867e-05,0.18912635743618,0.012097847647965,1.04719996452332,1.07272577285767,0.202173843979836,0.931221961975098,0.950448751449585,0.0020819948986172,0.0973188355565071,0.185397833585739,0.0405754335224628,0.972785234451294,0.589586794376373,0.844887673854828,1.67292046546936,1.91553902626038,0.261729866266251,0.0683967843651772,,0.717135,1.9462951774112902,3.9780741025887103,0.717135,2.8528161715599545,1.2506983308757351,2.8528161715599545
2014-06-16,139,58,4,1.2889979,19.43326,True,True,False,False,456.94653025,0.0229621371984924,2014,167,12,2014-06-16,0.1,20.0,1,4,19.43326,1.0,1.0,0.0,0.0,456.94653025,0.0229621371984924,6.400312965252675,22.962137198492464,456.94653025,2014-06-16,4375,0.0028021864127367,0.0001192055351566,0.224415302276611,0.0097528593614697,1.0760155916214,0.923412144184113,0.240371614694595,1.05186855792999,1.17669379711151,0.0024557381402701,0.0785377100110054,0.277308374643326,0.0573438480496407,0.971915900707245,0.833461463451385,0.780912220478058,2.74987483024597,1.65345883369446,0.251186102628708,0.116949439048767,,1.577698,2.196278606759849,3.7280906732401515,1.577698,5.881801198989641,6.400312965252675,5.881801198989641
2014-06-17,85,44,4,1.4872302,19.432287,True,True,False,False,83.3871107,0.0041903070703517,2014,168,12,2014-06-17,0.1,20.0,1,4,19.432287,1.0,1.0,0.0,0.0,83.3871107,0.0041903070703517,1.16797824344169,4.190307070351759,83.3871107,2014-06-16,4375,0.0024246147368103,0.0001032321015372,0.190308570861816,0.0065454123541712,1.05599391460419,1.12387025356293,0.204069584608078,0.923404157161713,0.914347767829895,0.0022233659401536,0.096338577568531,0.188401579856873,0.0480075366795063,0.994178831577301,0.592323005199432,1.05964612960815,1.44849646091461,2.45383358001709,0.315004616975784,0.0780634358525276,,1.0,2.0587748945299538,3.8655943854700467,1.0,3.8655943854700467,1.16797824344169,3.8655943854700467
2014-06-17,71,30,4,1.4872187,19.630415,True,True,False,False,105.265930215,0.0052897452369346,2014,168,12,2014-06-17,0.1,20.0,1,4,19.630415,1.0,1.0,0.0,0.0,105.265930215,0.0052897452369346,1.474428304742441,5.2897452369346745,105.265930215,2014-06-16,4375,0.0024455087259411,0.0001046505567501,0.193449735641479,0.0157529208809137,1.03922092914581,1.07294964790344,0.202063962817192,0.877176642417908,0.869762122631073,0.002217455767095,0.0959684476256371,0.180528208613396,0.0416163206100464,0.9802365899086,0.561535000801086,0.912843585014343,1.75883793830872,2.09913635253906,0.282593876123428,0.0653764083981514,,0.717135,1.9806716695796924,3.9436976104203083,0.717135,2.8281635858487677,1.474428304742441,2.8281635858487677
2014-06-17,101,50,4,1.5864009,19.928267,True,True,False,False,130.81341787,0.0065735385864321,2014,168,12,2014-06-17,0.1,20.0,1,4,19.928267,1.0,1.0,0.0,0.0,130.81341787,0.0065735385864321,1.832264300079729,6.573538586432161,130.81341787,2014-06-16,4375,0.0023691798560321,0.000100758181361,0.187464758753777,0.0068426723591983,1.24310779571533,1.10385680198669,0.228262588381767,1.05404579639435,1.02767610549927,0.0023360054474324,0.109072037041187,0.211972370743752,0.0555214658379555,1.27081608772278,0.777494311332703,1.00467538833618,2.84460210800171,2.39321970939636,0.323165059089661,0.0954980030655861,,1.0,2.453809424553182,3.4705598554468184,1.0,3.4705598554468184,1.832264300079729,3.4705598554468184
2014-06-17,52,3,4,1.5863545,19.927683,True,True,False,False,241.633942645,0.0121424091781407,2014,168,12,2014-06-17,0.1,20.0,1,4,19.927683,1.0,1.0,0.0,0.0,241.633942645,0.0121424091781407,3.3844941444457213,12.142409178140705,241.633942645,2014-06-16,4375,0.0020984858274459,9.51082038227469e-05,0.197033077478409,0.0382910743355751,0.0055033178068697,1.06214761734009,0.224290922284126,1.11510872840881,1.28785455226898,0.0020584275480359,0.105027362704277,0.215999886393547,0.0536113046109676,1.26696813106537,0.816318333148956,0.990217506885529,2.77360892295837,2.586261510849,0.373017549514771,0.0933989658951759,,1.0,2.3247682982529505,3.59960098174705,1.0,3.59960098174705,3.3844941444457213,3.59960098174705
