year,biweekly,ewe_row,ewe_col,date_rep,avg_nitrogen_mmol_m2_obs,avg_nitrogen_mmol_L_obs,n_casts,mean_n_depths,mean_max_depth,frac_pad_surface,frac_pad_deep,frac_extrap_surface,frac_extrap_deep,zmin_m,zmax_m,avg_nitrogen_primary_mmol_m2_obs,avg_nitrogen_gN_m2_obs,avg_nitrogen_umol_L_obs,model_time,BA1-BAC,NK1-COH,NK2-CHI,NK3-FOR,PP1-DIA,PP2-NAN,PP3-PIC,PZ1-CIL,PZ2-DIN,PZ3-HNF,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZF1-ICT,ZS1-JEL,ZS2-CTH,ZS3-CHA,ZS4-LAR
2015,4,52,3,2015-02-18 00:00:00,494.6144999999999,0.024854999999999995,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,494.6144999999999,6.927916917149999,24.854999999999997,2015-02-19,0.0697049349546432,0.00425814278423786,0.000175668305018917,0.251880079507828,1.78106963634491,1.56006121635437,0.271352201700211,0.178052201867104,0.244347140192986,0.655868232250214,0.00058128876844421,0.432215988636017,0.0634822025895119,0.32555565237999,0.188485100865364,0.025005292147398,0.00288856076076627,0.0108092734590173,0.121275126934052,0.0174594670534134
2015,4,128,31,2015-02-19 00:00:00,334.9169999999999,0.016829999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,334.9169999999999,4.691081943899999,16.83,2015-02-19,0.069997638463974,0.00484977522864938,0.000204481984837912,0.293080031871796,1.33414793014526,1.04864990711212,0.174041911959648,0.172315821051598,0.209897875785828,0.663770139217377,0.0465335212647915,0.471588253974915,0.0696354806423187,0.355487853288651,0.214205428957939,0.0241644829511642,0.00346072344109416,0.0143440049141645,0.160928577184677,0.0177932772785425
2015,4,127,29,2015-02-19 00:00:00,345.663,0.01737,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,345.663,4.8415979421,17.37,2015-02-19,0.0766809806227684,0.00483838748186827,0.000204153911909088,0.292969942092896,2.14029884338379,1.66816902160645,0.301725327968597,0.314176201820374,0.352196604013443,0.639484465122223,0.00531213544309139,0.452878922224045,0.0665802508592606,0.349311918020248,0.21929757297039,0.0272239074110985,0.00345560326240957,0.0132369985803962,0.158204197883606,0.02060323394835
2015,4,126,32,2015-02-19 00:00:00,517.6985,0.026015,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,517.6985,7.251247579949999,26.015,2015-02-19,0.0612078607082367,0.00466772774234414,0.000197576824575663,0.283470869064331,1.33992850780487,1.05681681632996,0.162203267216682,0.116007328033447,0.159027010202408,0.691566109657288,0.00343039026483893,0.487469911575317,0.0715963393449783,0.349997162818909,0.19352687895298,0.0253936443477869,0.00334500847384334,0.014877762645483,0.158384621143341,0.013083846308291
2015,4,59,16,2015-02-19 00:00:00,505.5595,0.025405,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,505.5595,7.08122024865,25.405,2015-02-19,0.068411648273468,0.0045933723449707,0.000187695288332179,0.258623272180557,1.85530924797058,1.57327377796173,0.253737330436707,0.225567698478699,0.26335483789444,0.701871991157532,0.590831160545349,0.482208043336868,0.0678854435682297,0.339225977659225,0.194621309638023,0.00696497457101941,0.00304181152023375,0.0139658274129033,0.121135629713535,0.021603399887681
2015,4,126,29,2015-02-19 00:00:00,323.87249999999995,0.016274999999999998,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,323.87249999999995,4.536384945749999,16.275,2015-02-19,0.0774925127625465,0.00483707524836063,0.000204111594939604,0.292959272861481,2.10963082313538,1.64040100574493,0.298367917537689,0.31082284450531,0.34767097234726,0.639028429985046,0.00354561023414135,0.452543139457703,0.0665420591831207,0.349501758813858,0.220056474208832,0.0275498516857624,0.00345498812384903,0.0132187269628048,0.158231839537621,0.0208164639770985
2015,4,55,11,2015-02-19 00:00:00,518.992,0.02608,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,518.992,7.2693652464,26.08,2015-02-19,0.071359395980835,0.00452340953052044,0.000185730605153367,0.258754223585129,1.95365417003632,1.63882970809937,0.262758404016495,0.257005274295807,0.300516366958618,0.715060591697693,0.0495630316436291,0.486680209636688,0.0705064386129379,0.352384954690933,0.208488166332245,0.0234536621719599,0.00303244916722178,0.0142273474484682,0.124443531036377,0.0231842547655106
2015,4,12,4,2015-02-19 00:00:00,396.20899999999995,0.01991,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,396.20899999999995,5.5495806003,19.91,2015-02-19,0.0557834059000015,0.0041737430728972,0.000171000792761333,0.24034309387207,0.950530767440796,0.785246133804321,0.119061298668385,0.0864761099219322,0.115259572863579,0.734232246875763,0.188226655125618,0.44949534535408,0.0676425620913506,0.310931146144867,0.177795439958572,0.0173608418554068,0.00267157424241304,0.0129855303093791,0.114007212221622,0.0179548598825932
2015,4,5,4,2015-02-19 00:00:00,519.987,0.02613,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,519.987,7.2833019129,26.13,2015-02-19,0.0437335520982742,0.0040345168672502,0.000167375503224321,0.235688775777817,1.02217698097229,0.808892786502838,0.11282442510128,0.0624000579118729,0.0945621654391289,0.748409748077393,0.00422167545184493,0.450167268514633,0.0701491162180901,0.301492273807526,0.16311402618885,0.0156065141782165,0.00259228399954736,0.0126994717866182,0.112742006778717,0.01330532040447
2015,4,68,19,2015-02-20 00:00:00,499.19149999999996,0.025085,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,499.19149999999996,6.992025583049999,25.085,2015-02-19,0.0700308755040169,0.00453916750848293,0.000185735960258171,0.254040628671646,1.74927067756653,1.52256369590759,0.244731411337852,0.2401272803545,0.280424833297729,0.685255885124207,0.256669163703918,0.48048061132431,0.0674122124910355,0.333208113908768,0.195889949798584,0.0193436332046986,0.00301350280642509,0.0136914346367121,0.115471206605434,0.0220247432589531
2015,4,74,39,2015-02-20 00:00:00,492.4254999999999,0.024744999999999996,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,492.4254999999999,6.897256250849998,24.744999999999997,2015-02-19,0.0585586540400982,0.00406505260616541,0.000165105942869559,0.22722190618515,1.57449686527252,1.36421024799347,0.234417036175728,0.0840080454945564,0.130908936262131,0.634022653102875,0.414806216955185,0.41232505440712,0.0539942905306816,0.259528011083603,0.132916659116745,0.00454655522480607,0.00260255485773087,0.00927361659705639,0.0911995992064476,0.0112891150638461
2015,4,57,26,2015-02-20 00:00:00,503.3705,0.025295,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,503.3705,7.05055958235,25.295,2015-02-19,0.0617165341973305,0.00447580963373184,0.000181686860742047,0.250923573970795,1.55739152431488,1.36826586723328,0.238759770989418,0.116431221365929,0.16518223285675,0.629722356796265,0.409850984811783,0.421611994504929,0.055775061249733,0.287918090820313,0.153080299496651,0.0127470595762134,0.0028722882270813,0.00985081493854523,0.109235286712646,0.0132789518684149
2015,5,58,43,2015-03-04 00:00:00,290.2415,0.014584999999999999,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,290.2415,4.06532561805,14.584999999999999,2015-03-03,0.0405403226613998,0.00357237132266164,0.000143664015922695,0.200112864375114,2.82242727279663,2.19142580032349,0.375930607318878,0.144036859273911,0.207768142223358,0.818740487098694,0.00354301230981946,0.355246305465698,0.0523057095706463,0.256122887134552,0.152576446533203,0.0218581911176443,0.00207635201513767,0.00768196070566773,0.0736001953482628,0.0252004228532314
2015,5,77,35,2015-03-10 00:00:00,261.38649999999996,0.013134999999999997,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,261.38649999999996,3.6611622895499996,13.134999999999998,2015-03-09,0.0480261072516441,0.00389708578586578,0.000155241606989875,0.21430017054081,2.54311323165894,2.11668252944946,0.3382827937603,0.342654645442963,0.380149811506271,0.791517555713654,0.394677489995956,0.3804632127285,0.057983823120594,0.301510214805603,0.205101236701012,0.0124745769426227,0.00231028534471989,0.0104606784880161,0.0905457511544228,0.0359572544693947
2015,5,69,35,2015-03-10 00:00:00,259.9935,0.013065,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,259.9935,3.64165095645,13.065,2015-03-09,0.0456584766507149,0.00387769471853971,0.000154336026753299,0.21323162317276,3.06273746490479,2.37934446334839,0.396624624729156,0.373584687709808,0.393990606069565,0.855958819389343,0.405413031578064,0.375086694955826,0.0581440217792988,0.305903285741806,0.208613350987434,0.00264536286704242,0.00226909946650267,0.010205065831542,0.0881012752652168,0.0402535200119019
2015,5,68,19,2015-03-10 00:00:00,259.9935,0.013065,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,259.9935,3.64165095645,13.065,2015-03-09,0.0619177184998989,0.00426747323945165,0.000170866493135691,0.235314264893532,2.78665590286255,2.03331089019775,0.398346334695816,0.584412336349487,0.524270355701447,0.719581246376038,0.215424343943596,0.413514941930771,0.0642666071653366,0.348874747753143,0.25929656624794,0.0191501677036285,0.00258411560207605,0.0128987710922956,0.10773940384388,0.0406505540013313
2015,5,20,14,2015-03-10 00:00:00,282.18199999999996,0.01418,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,282.18199999999996,3.9524386193999996,14.18,2015-03-09,0.0553405024111271,0.00404761871322989,0.00016201421385631,0.228239312767982,2.90681648254395,2.13040852546692,0.386541396379471,0.615788519382477,0.547688186168671,0.782117307186127,0.486130654811859,0.390684127807617,0.0645405724644661,0.349625885486603,0.268270045518875,0.0116079766303301,0.002381979720667,0.0129005257040262,0.106754630804062,0.0456956923007965
2015,5,19,10,2015-03-10 00:00:00,229.54649999999998,0.011535,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,229.54649999999998,3.21518896155,11.535,2015-03-09,0.0587613768875599,0.00406075408682227,0.000162931566592306,0.229498237371445,2.93841576576233,2.06595253944397,0.390182971954346,0.679251194000244,0.580483496189117,0.76885324716568,0.00392959592863917,0.396668076515198,0.0664157643914223,0.358144789934158,0.281707912683487,0.0229417625814676,0.00240561179816723,0.0136878322809935,0.108399972319603,0.0471785552799702
2015,5,21,6,2015-03-10 00:00:00,227.5565,0.011435,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,227.5565,3.18731562855,11.435,2015-03-09,0.0606915801763535,0.00408519664779305,0.000164462166139856,0.231792524456978,3.22517967224121,2.13727021217346,0.39050954580307,0.74178272485733,0.621333956718445,0.807418346405029,0.25854218006134,0.433519899845123,0.0734776332974434,0.390245139598846,0.308433324098587,0.0167202018201351,0.00244443444535136,0.0166943036019802,0.11502705514431,0.0496226474642754
2015,6,5,4,2015-03-13 00:00:00,401.78099999999995,0.020189999999999996,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,401.78099999999995,5.627625932699999,20.189999999999998,2015-03-12,0.0396273285150528,0.00377323711290956,0.000152734544826671,0.216792017221451,2.00125622749329,1.48750197887421,0.196657747030258,0.280137151479721,0.311021476984024,0.911969065666199,0.00327245099470019,0.39726322889328,0.0703807547688484,0.352003306150436,0.254435688257217,0.0135322203859687,0.00218215654604137,0.0134731624275446,0.10550531744957,0.0391932725906372
2015,6,21,6,2015-03-15 12:00:00,231.18824999999995,0.0116175,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,231.18824999999995,3.2381844612749995,11.6175,2015-03-15,0.0609123297035694,0.00399339338764548,0.000159958261065185,0.227836415171623,3.15151882171631,2.01195311546326,0.352033019065857,0.920793294906616,0.738447427749634,0.77338033914566,0.241961479187012,0.418093085289001,0.0741409361362457,0.414820432662964,0.360972344875336,0.0163646955043077,0.0023515650536865,0.0186693537980318,0.11370761692524,0.0536834858357906
2015,6,12,4,2015-03-15 12:00:00,432.22799999999995,0.021719999999999996,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,432.22799999999995,6.0540879275999995,21.719999999999995,2015-03-15,0.0487578622996807,0.00384483044035733,0.000153455301187932,0.219236433506012,2.32998895645142,1.67698860168457,0.250330448150635,0.519851982593536,0.551919758319855,0.827746391296387,0.177059158682823,0.394198834896088,0.069356881082058,0.377797484397888,0.305229872465134,0.0141719551756978,0.00220049102790654,0.0155698275193572,0.106989651918411,0.0458125881850719
2015,6,128,31,2015-03-15 12:00:00,257.80449999999996,0.012955000000000001,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,257.80449999999996,3.6109902901499997,12.955000000000002,2015-03-15,0.0587756671011448,0.00447547901421785,0.000183100419235416,0.264211565256119,1.8232102394104,1.31664943695068,0.219501167535782,0.504004895687103,0.503095149993896,0.663534760475159,0.0447701886296272,0.411181598901749,0.070766881108284,0.394877791404724,0.318771481513977,0.0231872107833624,0.0028532799333334,0.0159790571779013,0.147964134812355,0.0362804047763348
2015,6,127,29,2015-03-15 12:00:00,275.66474999999997,0.0138525,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,275.66474999999997,3.8611534538249996,13.852500000000001,2015-03-15,0.0638902708888054,0.00446561491116881,0.000182724819751456,0.264227688312531,2.53108406066895,1.83868873119354,0.322301626205444,0.827628135681152,0.733896911144257,0.640575349330902,0.00402987282723188,0.398025155067444,0.0689222440123558,0.392841696739197,0.331288009881973,0.0257294084876776,0.00284784263931215,0.0152221657335758,0.145810052752495,0.0414459630846977
2015,6,126,32,2015-03-15 12:00:00,303.82325,0.0152675,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,303.82325,4.2555611157749995,15.2675,2015-03-15,0.0496649518609047,0.00430114986374974,0.000176482659298927,0.254618644714355,1.62852692604065,1.23748958110809,0.18533793091774,0.309167474508286,0.350712478160858,0.699840843677521,0.00242173136211932,0.407041072845459,0.0691002756357193,0.372625231742859,0.276324510574341,0.0236510429531336,0.00274068699218333,0.0148706501349807,0.141871348023415,0.0283870585262775
2015,6,19,10,2015-03-15 12:00:00,301.83324999999996,0.0151675,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,301.83324999999996,4.227687782775,15.1675,2015-03-15,0.0589162260293961,0.00396912405267358,0.000158460345119238,0.225520268082619,2.95891666412354,1.98193860054016,0.331847965717316,0.833471477031708,0.695860743522644,0.770662188529968,0.00293086678721011,0.397880256175995,0.0700620114803314,0.39204004406929,0.335987120866776,0.0201587155461311,0.0023145922459662,0.0166619513183832,0.109330177307129,0.0516571700572968
2015,6,20,14,2015-03-15 12:00:00,248.99874999999997,0.0125125,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,248.99874999999997,3.4876507916249997,12.5125,2015-03-15,0.0561948530375957,0.00395572651177645,0.000157554080942646,0.224270209670067,2.79950857162476,2.01149773597717,0.323792994022369,0.779989838600159,0.655402421951294,0.773206949234009,0.500071704387665,0.386036962270737,0.0672631487250328,0.378276973962784,0.320142507553101,0.0122429588809609,0.00229198182933033,0.0152590004727244,0.106931328773499,0.0500181615352631
2015,6,126,29,2015-03-15 12:00:00,294.96775,0.0148225,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,294.96775,4.131524783925,14.8225,2015-03-15,0.0646505877375603,0.00446445122361183,0.000182679170393385,0.26423305273056,2.44376444816589,1.77081155776978,0.311586558818817,0.802394866943359,0.73218035697937,0.640790939331055,0.00272804941050708,0.398845970630646,0.069071426987648,0.394086003303528,0.333088129758835,0.0260143335908651,0.00284724845550954,0.0152942854911089,0.14612041413784,0.0417632982134819
2015,6,17,22,2015-03-16 12:00:00,223.42724999999996,0.011227499999999998,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,223.42724999999996,3.1294784625749994,11.227499999999997,2015-03-15,0.049752876162529,0.00378002319484949,0.000149758910993114,0.214349284768105,2.09964728355408,1.69115805625916,0.2508864402771,0.461202085018158,0.474650055170059,0.820354282855988,0.183152124285698,0.344520598649979,0.0589165389537811,0.332496374845505,0.270352125167847,0.0179051477462053,0.00212840177118778,0.0109646813943982,0.0955042690038681,0.046106830239296
2015,6,18,19,2015-03-16 12:00:00,291.336,0.01464,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,291.336,4.080655951200001,14.64,2015-03-15,0.0512622073292732,0.00383378192782402,0.000152120890561491,0.217470094561577,2.33767771720886,1.82872426509857,0.278433710336685,0.552675127983093,0.552900373935699,0.804039239883423,0.297119289636612,0.353975147008896,0.060956995934248,0.344361424446106,0.284882873296738,0.0152781903743744,0.00217424263246357,0.0118756862357259,0.0987022295594215,0.0472706630825996
2015,6,14,20,2015-03-16 12:00:00,215.26824999999997,0.0108175,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,215.26824999999997,3.0151977972749995,10.8175,2015-03-15,0.0470901541411877,0.00372381508350372,0.000147367682075128,0.211087226867676,2.46160840988159,1.99354720115662,0.291945666074753,0.50365549325943,0.52539473772049,0.84019148349762,0.383106499910355,0.341815054416656,0.0582752749323845,0.327899068593979,0.26271790266037,0.00906625110656023,0.00208506290800869,0.0107391327619553,0.0933063328266144,0.0467476546764374
2015,6,52,34,2015-03-17 00:00:00,336.65824999999995,0.016917500000000002,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,336.65824999999995,4.715471110275,16.9175,2015-03-18,0.0409701354801655,0.00329351564869285,0.000129254229250364,0.186401233077049,2.87279558181763,2.17763733863831,0.306884944438934,0.483258098363876,0.485495448112488,0.955894231796265,0.371444851160049,0.32128781080246,0.0556967258453369,0.311559408903122,0.253532081842422,0.00679494580253959,0.00177501095458865,0.0098714018240571,0.0698019489645958,0.0554430894553661
2015,6,60,37,2015-03-17 00:00:00,196.46274999999997,0.0098725,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,196.46274999999997,2.7517948004249995,9.872499999999999,2015-03-18,0.0428531616926193,0.00343622360378504,0.000135579350171611,0.193124353885651,2.73676514625549,2.13375687599182,0.294434815645218,0.527777791023254,0.514243304729462,0.936283886432648,0.403098464012146,0.341755211353302,0.0593702606856823,0.329351127147675,0.269114136695862,0.00206251884810627,0.00190385908354074,0.0111732026562095,0.0754942297935486,0.0550180971622467
2015,6,68,19,2015-03-18 00:00:00,262.9785,0.013215000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,262.9785,3.6834609559500002,13.215000000000002,2015-03-18,0.0602007620036602,0.004122294485569,0.000163792879902758,0.229063302278519,2.76482152938843,1.88669276237488,0.340736567974091,0.819670677185059,0.691080152988434,0.699772953987122,0.220677599310875,0.397340297698975,0.0672348216176033,0.384904056787491,0.330597043037415,0.0191755089908838,0.0024335072375834,0.0156763307750225,0.106877461075783,0.0477441884577274
2015,6,126,30,2015-03-19 00:00:00,283.8735,0.014265,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,283.8735,3.9761309524499997,14.265,2015-03-18,,,,,,,,,,,,,,,,,,,,
2015,6,69,35,2015-03-20 00:00:00,262.9785,0.013215000000000001,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,262.9785,3.6834609559500002,13.215000000000002,2015-03-21,0.0492834486067295,0.00370726734399796,0.00014625777839683,0.20688408613205,2.59815359115601,1.89537560939789,0.28400731086731,0.622036218643188,0.586030662059784,0.816592693328857,0.436893254518509,0.368926227092743,0.0642497539520264,0.360167384147644,0.305973649024963,0.00265343207865953,0.002113978844136,0.0143322953954339,0.0894506275653839,0.0499578788876534
2015,6,52,3,2015-03-20 12:00:00,410.736,0.02064,2,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,410.736,5.7530559312,20.639999999999997,2015-03-21,0.0616973973810673,0.00387394591234624,0.000154588604345918,0.226527839899063,2.60676622390747,1.84367907047272,0.335206180810928,0.748645842075348,0.698194026947021,0.633708775043488,0.000358632358256727,0.375927448272705,0.0684368312358856,0.402408540248871,0.36323207616806,0.0250823609530926,0.0022984049282968,0.0152264395728707,0.114761650562286,0.0419982112944126
2015,6,55,11,2015-03-21 00:00:00,291.83349999999996,0.014665,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,291.83349999999996,4.0876242844499995,14.665,2015-03-21,0.0645319595932961,0.00408650934696198,0.000162606680532917,0.232535749673843,2.97349429130554,1.86099243164063,0.354442566633224,0.930048525333405,0.771055400371552,0.680380642414093,0.0431197881698608,0.41568198800087,0.073251836001873,0.428317964076996,0.38434237241745,0.0201065242290497,0.00242081098258495,0.0191341452300549,0.117238268256187,0.0485749095678329
2015,6,58,43,2015-03-21 00:00:00,289.44550000000004,0.014545000000000004,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,289.44550000000004,4.0541762848500005,14.545000000000003,2015-03-21,0.0432044118642807,0.00332902581430972,0.000131657739984803,0.189581647515297,2.30818200111389,1.76953089237213,0.241091877222061,0.466086119413376,0.481620669364929,0.893205761909485,0.00245460588485003,0.333435356616974,0.0599422715604305,0.333806335926056,0.289878696203232,0.02191804908216,0.00183796801138669,0.0115236239507794,0.0737308412790298,0.05073332041502
2015,6,40,17,2015-03-21 00:00:00,369.74199999999996,0.01858,1,2.0,20.0,0.0,0.0,0.0,0.0,0.1,20.0,369.74199999999996,5.178865271399999,18.58,2015-03-21,0.0564163438975811,0.00404657004401088,0.000159882591105998,0.229794546961784,2.54983901977539,1.73177778720856,0.291612267494202,0.80586177110672,0.7222900390625,0.701272785663605,0.477819204330444,0.389546871185303,0.0694267898797989,0.410976111888885,0.364860266447067,0.00847840029746294,0.00234607560560107,0.0178455989807844,0.112009689211845,0.0488659366965294
