date,latitude,longitude,depth,nitrogen,dataset,month,season,ewe_row,ewe_col,ewe_lat,ewe_lon,ewe_dist_km
2021-03-15,48.748333,-123.595,0.1,14.51,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-15,48.748333,-123.595,20.0,24.68,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-15,48.736667,-123.571667,0.1,18.12,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
2021-03-15,48.736667,-123.571667,20.0,19.48,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
2021-03-15,48.715,-123.244833,0.1,19.78,csop,3,Spring,137,46,48.72063446044922,-123.24530792236328,0.6276428801574816
2021-03-15,48.715,-123.244833,20.0,21.02,csop,3,Spring,137,46,48.72063446044922,-123.24530792236328,0.6276428801574816
2021-03-15,48.761667,-123.318333,0.1,13.87,csop,3,Spring,133,44,48.75656127929688,-123.31668090820312,0.5956656658051432
2021-03-15,48.761667,-123.318333,20.0,25.79,csop,3,Spring,133,44,48.75656127929688,-123.31668090820312,0.5956656658051432
2021-03-21,49.3666,-123.5507,0.1,0.13,csop,3,Spring,88,58,49.36648178100586,-123.5509033203125,0.026106218360169537
2021-03-21,49.3666,-123.5507,20.0,26.26,csop,3,Spring,88,58,49.36648178100586,-123.5509033203125,0.026106218360169537
2021-03-21,49.2751,-123.6331,0.1,0.03,csop,3,Spring,92,50,49.27433776855469,-123.63512420654295,0.24008889211222995
2021-03-21,49.2751,-123.6331,20.0,25.3,csop,3,Spring,92,50,49.27433776855469,-123.63512420654295,0.24008889211222995
2021-03-21,49.32,-123.733333,0.1,5.71,csop,3,Spring,87,47,49.31612396240234,-123.73204803466795,0.45326620460423594
2021-03-21,49.32,-123.733333,20.0,26.6,csop,3,Spring,87,47,49.31612396240234,-123.73204803466795,0.45326620460423594
2021-03-21,49.4249,-123.9334,0.1,-0.04,csop,3,Spring,75,42,49.42876815795898,-123.9302978515625,0.5503850904171823
2021-03-21,49.4249,-123.9334,20.0,17.51,csop,3,Spring,75,42,49.42876815795898,-123.9302978515625,0.5503850904171823
2021-03-22,49.625,-124.593517,0.1,18.17,csop,3,Spring,46,18,49.63364410400391,-124.59379577636717,0.9599943967880824
2021-03-22,49.553333,-124.563283,0.1,19.42,csop,3,Spring,52,16,49.55195999145508,-124.56493377685545,0.23833270830735348
2021-03-22,49.553333,-124.563283,20.0,25.79,csop,3,Spring,52,16,49.55195999145508,-124.56493377685545,0.23833270830735348
2021-03-22,49.483333,-124.6057,0.1,17.64,csop,3,Spring,56,11,49.4766960144043,-124.60272216796876,0.8074596668296984
2021-03-22,49.483333,-124.6057,20.0,23.15,csop,3,Spring,56,11,49.4766960144043,-124.60272216796876,0.8074596668296984
2021-03-22,49.483333,-124.7668,0.1,14.48,csop,3,Spring,52,3,49.4783592224121,-124.76728057861328,0.554660450333043
2021-03-22,49.483333,-124.7668,20.0,23.72,csop,3,Spring,52,3,49.4783592224121,-124.76728057861328,0.554660450333043
2021-03-22,48.748333,-123.595,0.1,13.23,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-22,48.748333,-123.595,20.0,15.82,csop,3,Spring,127,30,48.74743270874024,-123.59527587890624,0.10451895349974415
2021-03-22,48.736667,-123.571667,0.1,11.25,csop,3,Spring,128,31,48.74132537841797,-123.56965637207033,0.5631881652909613
