year,group,obs_anom,model_anom
2002,Total,0.8326421294113394,-0.7180709012490714
2002,ZC1-EUP,0.9354320591153755,-0.6425782454561328
2002,ZC2-AMP,0.3228515470259855,-0.5413239948105173
2002,ZC3-DEC,0.48331563932750393,-0.6356233868501001
2002,ZC4-CLG,0.6704868198753733,-0.7529707260654077
2002,ZC5-CSM,0.10803702509942315,-0.8708130024995536
2004,Total,0.7383298331570942,1.0893551819773102
2004,ZC1-EUP,,1.1749980366997361
2004,ZC2-AMP,0.7130894872619675,1.6212791597940888
2004,ZC3-DEC,-0.6378102876347546,0.9674695109194918
2004,ZC4-CLG,1.0430417967974677,0.9858035087443551
2004,ZC5-CSM,1.2362372900524905,0.6754413921442416
2005,Total,-0.30667603896899526,0.49637385146169893
2005,ZC1-EUP,-0.05850658498879128,0.5253276458408606
2005,ZC2-AMP,-0.14289384920953732,0.7410145537291347
2005,ZC3-DEC,-0.3401178833345522,0.5919270852279405
2005,ZC4-CLG,0.14301539064243463,0.4480442700278364
2005,ZC5-CSM,0.1739887637349392,0.29137829565848655
2007,Total,-0.7921133273070287,0.44984203758891994
2007,ZC1-EUP,-0.17850154158135925,0.5578377733722332
2007,ZC2-AMP,-0.17247304458829876,0.8884609718474041
2007,ZC3-DEC,0.17378070727187728,0.3026605789240188
2007,ZC4-CLG,-0.46489966784438086,0.3721240700699221
2007,ZC5-CSM,-0.8693996213322659,0.11481142343098952
2008,Total,0.5380469022387128,-0.543221885371369
2008,ZC1-EUP,-0.5735480458096109,-0.2567998560887499
2008,ZC2-AMP,0.30351846833554386,-0.24745180568680902
2008,ZC3-DEC,0.5819390141743079,-0.718446080934921
2008,ZC4-CLG,0.7003363808775952,-0.6128356366565487
2008,ZC5-CSM,1.142064449693419,-0.8560444453015889
2009,Total,-0.9649689796308404,-0.6688854874635903
2009,ZC1-EUP,-0.40557869845179556,-0.6697679114471297
2009,ZC2-AMP,-1.3323511472378453,-0.7444103460282055
2009,ZC3-DEC,0.5879385826311686,-1.0492109278985982
2009,ZC4-CLG,-1.4892937507211093,-0.8284536766535163
2009,ZC5-CSM,-0.8917176349355055,-0.3549992299574508
2010,Total,-0.2128301364689538,-0.2864480086883479
2010,ZC1-EUP,0.2799871309213001,-0.4638803477694298
2010,ZC2-AMP,0.13634185687395067,-0.331224090253262
2010,ZC3-DEC,-1.0996167069363385,-0.09898070410833118
2010,ZC4-CLG,-0.7516590210170767,-0.214505165371331
2010,ZC5-CSM,0.14974481904503695,-0.2165888015922413
2011,Total,-0.5764168349793416,-0.6767365808455842
2011,ZC1-EUP,0.23476220093301864,-0.6086053983214055
2011,ZC2-AMP,-0.8594148987283505,-0.5152754028373796
2011,ZC3-DEC,-0.5887587792735555,-0.7203107642895823
2011,ZC4-CLG,-1.257819747915136,-0.6818202838191518
2011,ZC5-CSM,-0.6272873065785374,-0.809021878889792
2015,Total,0.387401985920534,0.13260688774979515
2015,ZC1-EUP,0.39347538492676454,0.06786983024255627
2015,ZC2-AMP,0.6996818141195217,0.025307000399258206
2015,ZC3-DEC,-0.5733041630371317,0.5573252323664791
2015,ZC4-CLG,0.4737011295157217,0.2677355566111013
2015,ZC5-CSM,0.39547515613585144,0.05395840022374788
2016,Total,0.41622051040318436,0.7673947105875248
2016,ZC1-EUP,-0.09131240397566533,0.5304489231626058
2016,ZC2-AMP,0.5462229117807443,0.5255969436951562
2016,ZC3-DEC,0.4576875759062832,0.8853610307460453
2016,ZC4-CLG,0.5644194604128403,0.833113050914753
2016,ZC5-CSM,0.292070382524589,0.9816786692956191
2017,Total,-0.08781573074862416,0.006271662518866965
2017,ZC1-EUP,-0.23278399988986437,0.17585944663397793
2017,ZC2-AMP,-0.010692747673491633,-0.08080104236219046
2017,ZC3-DEC,-0.2416279324669426,-0.09085308731253929
2017,ZC4-CLG,0.3917441187954119,0.02219925461903305
2017,ZC5-CSM,-0.19690400212739986,-0.025686031037902346
2018,Total,0.1258859657414372,0.5512429925909755
2018,ZC1-EUP,-0.9338781671936557,0.57781616232253
2018,ZC2-AMP,0.3528852678944268,0.5549440379887262
2018,ZC3-DEC,-0.09075267487256156,0.6846043712191383
2018,ZC4-CLG,0.3433046144728009,0.6308659843373493
2018,ZC5-CSM,0.4918015745907545,0.42717562667827824
