Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,25.6835133333206,19.357142857142858,659.6428571428571,-18.357142857142858,0.42009755180747993,0.5776835802285939,18.926954108802995,13.209458577790665
C09,19.563178389974077,14.512820512820513,382.71794871794873,-12.512820512820513,0.4234792822794622,0.5486033961648148,11.695905879096149,15.62466567689667
