Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,11.841211327997053,10.071428571428571,140.21428571428572,0.5,0.7915497821767323,0.8482641885059574,18.926954108802995,12.494896917525644
C09,11.781123537034649,8.282051282051283,138.7948717948718,0.48717948717948717,0.4209132283447696,0.6642495151539447,11.695905879096149,10.021869577203907
