threeday_yrmo,threeday_yr,year,dayofyear,varsalt2_PSU_0-4m
1,1,2003,2,28.7
2,1,2003,2,28.7
3,1,2003,2,28.7
4,1,2003,2,28.7
5,1,2003,2,28.7
6,1,2003,2,28.7
7,1,2003,2,28.7
8,1,2003,2,28.7
9,1,2003,2,28.7
10,1,2003,2,28.7
11,1,2003,2,28.7
12,1,2003,2,28.7
13,2,2003,5,28.8
14,2,2003,5,28.8
15,2,2003,5,28.8
16,2,2003,5,28.8
17,2,2003,5,28.8
18,2,2003,5,28.8
19,2,2003,5,28.8
20,2,2003,5,28.8
21,2,2003,5,28.8
22,2,2003,5,28.8
23,2,2003,5,28.8
24,2,2003,5,28.8
25,3,2003,8,28.7
26,3,2003,8,28.7
27,3,2003,8,28.7
28,3,2003,8,28.7
29,3,2003,8,28.7
30,3,2003,8,28.7
31,3,2003,8,28.7
32,3,2003,8,28.7
33,3,2003,8,28.7
34,3,2003,8,28.7
35,3,2003,8,28.7
36,3,2003,8,28.7
37,4,2003,11,28.6
38,4,2003,11,28.6
39,4,2003,11,28.6
40,4,2003,11,28.6
41,4,2003,11,28.6
42,4,2003,11,28.6
43,4,2003,11,28.6
44,4,2003,11,28.6
45,4,2003,11,28.6
46,4,2003,11,28.6
47,4,2003,11,28.6
48,4,2003,11,28.6
49,5,2003,14,28.4
50,5,2003,14,28.4
51,5,2003,14,28.4
52,5,2003,14,28.4
53,5,2003,14,28.4
54,5,2003,14,28.4
55,5,2003,14,28.4
56,5,2003,14,28.4
57,5,2003,14,28.4
58,5,2003,14,28.4
59,5,2003,14,28.4
60,5,2003,14,28.4
61,6,2003,17,28.5
62,6,2003,17,28.5
63,6,2003,17,28.5
64,6,2003,17,28.5
65,6,2003,17,28.5
66,6,2003,17,28.5
67,6,2003,17,28.5
68,6,2003,17,28.5
69,6,2003,17,28.5
70,6,2003,17,28.5
71,6,2003,17,28.5
72,6,2003,17,28.5
73,7,2003,20,28.6
74,7,2003,20,28.6
75,7,2003,20,28.6
76,7,2003,20,28.6
77,7,2003,20,28.6
78,7,2003,20,28.6
79,7,2003,20,28.6
80,7,2003,20,28.6
81,7,2003,20,28.6
82,7,2003,20,28.6
83,7,2003,20,28.6
84,7,2003,20,28.6
85,8,2003,23,28.6
86,8,2003,23,28.6
87,8,2003,23,28.6
88,8,2003,23,28.6
89,8,2003,23,28.6
90,8,2003,23,28.6
91,8,2003,23,28.6
92,8,2003,23,28.6
93,8,2003,23,28.6
94,8,2003,23,28.6
95,8,2003,23,28.6
96,8,2003,23,28.6
97,9,2003,26,28.5
98,9,2003,26,28.5
99,9,2003,26,28.5
100,9,2003,26,28.5
101,9,2003,26,28.5
102,9,2003,26,28.5
103,9,2003,26,28.5
104,9,2003,26,28.5
105,9,2003,26,28.5
106,9,2003,26,28.5
107,9,2003,26,28.5
108,9,2003,26,28.5
109,10,2003,29,28.5
110,10,2003,29,28.5
111,10,2003,29,28.5
112,10,2003,29,28.5
113,10,2003,29,28.5
114,10,2003,29,28.5
115,10,2003,29,28.5
116,10,2003,29,28.5
117,10,2003,29,28.5
118,10,2003,29,28.5
119,10,2003,29,28.5
120,10,2003,29,28.5
121,11,2003,32,28.5
122,11,2003,32,28.5
123,11,2003,32,28.5
124,11,2003,32,28.5
125,11,2003,32,28.5
126,11,2003,32,28.5
127,11,2003,32,28.5
128,11,2003,32,28.5
129,11,2003,32,28.5
130,11,2003,32,28.5
131,11,2003,32,28.5
132,11,2003,32,28.5
133,12,2003,35,28.5
134,12,2003,35,28.5
135,12,2003,35,28.5
136,12,2003,35,28.5
137,12,2003,35,28.5
138,12,2003,35,28.5
139,12,2003,35,28.5
140,12,2003,35,28.5
141,12,2003,35,28.5
142,12,2003,35,28.5
143,12,2003,35,28.5
144,12,2003,35,28.5
145,13,2003,38,28.5
146,13,2003,38,28.5
147,13,2003,38,28.5
148,13,2003,38,28.5
149,13,2003,38,28.5
150,13,2003,38,28.5
151,13,2003,38,28.5
152,13,2003,38,28.5
153,13,2003,38,28.5
154,13,2003,38,28.5
155,13,2003,38,28.5
156,13,2003,38,28.5
157,14,2003,41,28.4
158,14,2003,41,28.4
159,14,2003,41,28.4
160,14,2003,41,28.4
161,14,2003,41,28.4
162,14,2003,41,28.4
163,14,2003,41,28.4
164,14,2003,41,28.4
165,14,2003,41,28.4
166,14,2003,41,28.4
167,14,2003,41,28.4
168,14,2003,41,28.4
169,15,2003,44,28.4
170,15,2003,44,28.4
171,15,2003,44,28.4
172,15,2003,44,28.4
173,15,2003,44,28.4
174,15,2003,44,28.4
175,15,2003,44,28.4
176,15,2003,44,28.4
177,15,2003,44,28.4
178,15,2003,44,28.4
179,15,2003,44,28.4
180,15,2003,44,28.4
181,16,2003,47,28.4
182,16,2003,47,28.4
183,16,2003,47,28.4
184,16,2003,47,28.4
185,16,2003,47,28.4
186,16,2003,47,28.4
187,16,2003,47,28.4
188,16,2003,47,28.4
189,16,2003,47,28.4
190,16,2003,47,28.4
191,16,2003,47,28.4
192,16,2003,47,28.4
193,17,2003,50,28.4
194,17,2003,50,28.4
195,17,2003,50,28.4
196,17,2003,50,28.4
197,17,2003,50,28.4
198,17,2003,50,28.4
199,17,2003,50,28.4
200,17,2003,50,28.4
201,17,2003,50,28.4
202,17,2003,50,28.4
203,17,2003,50,28.4
204,17,2003,50,28.4
205,18,2003,53,28.5
206,18,2003,53,28.5
207,18,2003,53,28.5
208,18,2003,53,28.5
209,18,2003,53,28.5
210,18,2003,53,28.5
211,18,2003,53,28.5
212,18,2003,53,28.5
213,18,2003,53,28.5
214,18,2003,53,28.5
215,18,2003,53,28.5
216,18,2003,53,28.5
217,19,2003,56,28.5
218,19,2003,56,28.5
219,19,2003,56,28.5
220,19,2003,56,28.5
221,19,2003,56,28.5
222,19,2003,56,28.5
223,19,2003,56,28.5
224,19,2003,56,28.5
225,19,2003,56,28.5
226,19,2003,56,28.5
227,19,2003,56,28.5
228,19,2003,56,28.5
229,20,2003,59,28.5
230,20,2003,59,28.5
231,20,2003,59,28.5
232,20,2003,59,28.5
233,20,2003,59,28.5
234,20,2003,59,28.5
235,20,2003,59,28.5
236,20,2003,59,28.5
237,20,2003,59,28.5
238,20,2003,59,28.5
239,20,2003,59,28.5
240,20,2003,59,28.5
241,21,2003,62,28.6
242,21,2003,62,28.6
243,21,2003,62,28.6
244,21,2003,62,28.6
245,21,2003,62,28.6
246,21,2003,62,28.6
247,21,2003,62,28.6
248,21,2003,62,28.6
249,21,2003,62,28.6
250,21,2003,62,28.6
251,21,2003,62,28.6
252,21,2003,62,28.6
253,22,2003,65,28.6
254,22,2003,65,28.6
255,22,2003,65,28.6
256,22,2003,65,28.6
257,22,2003,65,28.6
258,22,2003,65,28.6
259,22,2003,65,28.6
260,22,2003,65,28.6
261,22,2003,65,28.6
262,22,2003,65,28.6
263,22,2003,65,28.6
264,22,2003,65,28.6
265,23,2003,68,28.6
266,23,2003,68,28.6
267,23,2003,68,28.6
268,23,2003,68,28.6
269,23,2003,68,28.6
270,23,2003,68,28.6
271,23,2003,68,28.6
272,23,2003,68,28.6
273,23,2003,68,28.6
274,23,2003,68,28.6
275,23,2003,68,28.6
276,23,2003,68,28.6
277,24,2003,71,28.5
278,24,2003,71,28.5
279,24,2003,71,28.5
280,24,2003,71,28.5
281,24,2003,71,28.5
282,24,2003,71,28.5
283,24,2003,71,28.5
284,24,2003,71,28.5
285,24,2003,71,28.5
286,24,2003,71,28.5
287,24,2003,71,28.5
288,24,2003,71,28.5
289,25,2003,74,28.6
290,25,2003,74,28.6
291,25,2003,74,28.6
292,25,2003,74,28.6
293,25,2003,74,28.6
294,25,2003,74,28.6
295,25,2003,74,28.6
296,25,2003,74,28.6
297,25,2003,74,28.6
298,25,2003,74,28.6
299,25,2003,74,28.6
300,25,2003,74,28.6
301,26,2003,77,28.7
302,26,2003,77,28.7
303,26,2003,77,28.7
304,26,2003,77,28.7
305,26,2003,77,28.7
306,26,2003,77,28.7
307,26,2003,77,28.7
308,26,2003,77,28.7
309,26,2003,77,28.7
310,26,2003,77,28.7
311,26,2003,77,28.7
312,26,2003,77,28.7
313,27,2003,80,28.7
314,27,2003,80,28.7
315,27,2003,80,28.7
316,27,2003,80,28.7
317,27,2003,80,28.7
318,27,2003,80,28.7
319,27,2003,80,28.7
320,27,2003,80,28.7
321,27,2003,80,28.7
322,27,2003,80,28.7
323,27,2003,80,28.7
324,27,2003,80,28.7
325,28,2003,83,28.7
326,28,2003,83,28.7
327,28,2003,83,28.7
328,28,2003,83,28.7
329,28,2003,83,28.7
330,28,2003,83,28.7
331,28,2003,83,28.7
332,28,2003,83,28.7
333,28,2003,83,28.7
334,28,2003,83,28.7
335,28,2003,83,28.7
336,28,2003,83,28.7
337,29,2003,86,28.5
338,29,2003,86,28.5
339,29,2003,86,28.5
340,29,2003,86,28.5
341,29,2003,86,28.5
342,29,2003,86,28.5
343,29,2003,86,28.5
344,29,2003,86,28.5
345,29,2003,86,28.5
346,29,2003,86,28.5
347,29,2003,86,28.5
348,29,2003,86,28.5
349,30,2003,89,28.5
350,30,2003,89,28.5
351,30,2003,89,28.5
352,30,2003,89,28.5
353,30,2003,89,28.5
354,30,2003,89,28.5
355,30,2003,89,28.5
356,30,2003,89,28.5
357,30,2003,89,28.5
358,30,2003,89,28.5
359,30,2003,89,28.5
360,30,2003,89,28.5
361,31,2003,92,28.4
362,31,2003,92,28.4
363,31,2003,92,28.4
364,31,2003,92,28.4
365,31,2003,92,28.4
366,31,2003,92,28.4
367,31,2003,92,28.4
368,31,2003,92,28.4
369,31,2003,92,28.4
370,31,2003,92,28.4
371,31,2003,92,28.4
372,31,2003,92,28.4
373,32,2003,95,28.4
374,32,2003,95,28.4
375,32,2003,95,28.4
376,32,2003,95,28.4
377,32,2003,95,28.4
378,32,2003,95,28.4
379,32,2003,95,28.4
380,32,2003,95,28.4
381,32,2003,95,28.4
382,32,2003,95,28.4
383,32,2003,95,28.4
384,32,2003,95,28.4
385,33,2003,98,28.3
386,33,2003,98,28.3
387,33,2003,98,28.3
388,33,2003,98,28.3
389,33,2003,98,28.3
390,33,2003,98,28.3
391,33,2003,98,28.3
392,33,2003,98,28.3
393,33,2003,98,28.3
394,33,2003,98,28.3
395,33,2003,98,28.3
396,33,2003,98,28.3
397,34,2003,101,28.3
398,34,2003,101,28.3
399,34,2003,101,28.3
400,34,2003,101,28.3
401,34,2003,101,28.3
402,34,2003,101,28.3
403,34,2003,101,28.3
404,34,2003,101,28.3
405,34,2003,101,28.3
406,34,2003,101,28.3
407,34,2003,101,28.3
408,34,2003,101,28.3
409,35,2003,104,28.2
410,35,2003,104,28.2
411,35,2003,104,28.2
412,35,2003,104,28.2
413,35,2003,104,28.2
414,35,2003,104,28.2
415,35,2003,104,28.2
416,35,2003,104,28.2
417,35,2003,104,28.2
418,35,2003,104,28.2
419,35,2003,104,28.2
420,35,2003,104,28.2
421,36,2003,107,28.2
422,36,2003,107,28.2
423,36,2003,107,28.2
424,36,2003,107,28.2
425,36,2003,107,28.2
426,36,2003,107,28.2
427,36,2003,107,28.2
428,36,2003,107,28.2
429,36,2003,107,28.2
430,36,2003,107,28.2
431,36,2003,107,28.2
432,36,2003,107,28.2
433,37,2003,110,28.2
434,37,2003,110,28.2
435,37,2003,110,28.2
436,37,2003,110,28.2
437,37,2003,110,28.2
438,37,2003,110,28.2
439,37,2003,110,28.2
440,37,2003,110,28.2
441,37,2003,110,28.2
442,37,2003,110,28.2
443,37,2003,110,28.2
444,37,2003,110,28.2
445,38,2003,113,28.1
446,38,2003,113,28.1
447,38,2003,113,28.1
448,38,2003,113,28.1
449,38,2003,113,28.1
450,38,2003,113,28.1
451,38,2003,113,28.1
452,38,2003,113,28.1
453,38,2003,113,28.1
454,38,2003,113,28.1
455,38,2003,113,28.1
456,38,2003,113,28.1
457,39,2003,116,28.0
458,39,2003,116,28.0
459,39,2003,116,28.0
460,39,2003,116,28.0
461,39,2003,116,28.0
462,39,2003,116,28.0
463,39,2003,116,28.0
464,39,2003,116,28.0
465,39,2003,116,28.0
466,39,2003,116,28.0
467,39,2003,116,28.0
468,39,2003,116,28.0
469,40,2003,119,28.0
470,40,2003,119,28.0
471,40,2003,119,28.0
472,40,2003,119,28.0
473,40,2003,119,28.0
474,40,2003,119,28.0
475,40,2003,119,28.0
476,40,2003,119,28.0
477,40,2003,119,28.0
478,40,2003,119,28.0
479,40,2003,119,28.0
480,40,2003,119,28.0
481,41,2003,122,28.0
482,41,2003,122,28.0
483,41,2003,122,28.0
484,41,2003,122,28.0
485,41,2003,122,28.0
486,41,2003,122,28.0
487,41,2003,122,28.0
488,41,2003,122,28.0
489,41,2003,122,28.0
490,41,2003,122,28.0
491,41,2003,122,28.0
492,41,2003,122,28.0
493,42,2003,125,27.8
494,42,2003,125,27.8
495,42,2003,125,27.8
496,42,2003,125,27.8
497,42,2003,125,27.8
498,42,2003,125,27.8
499,42,2003,125,27.8
500,42,2003,125,27.8
501,42,2003,125,27.8
502,42,2003,125,27.8
503,42,2003,125,27.8
504,42,2003,125,27.8
505,43,2003,128,27.9
506,43,2003,128,27.9
507,43,2003,128,27.9
508,43,2003,128,27.9
509,43,2003,128,27.9
510,43,2003,128,27.9
511,43,2003,128,27.9
512,43,2003,128,27.9
513,43,2003,128,27.9
514,43,2003,128,27.9
515,43,2003,128,27.9
516,43,2003,128,27.9
517,44,2003,131,27.7
518,44,2003,131,27.7
519,44,2003,131,27.7
520,44,2003,131,27.7
521,44,2003,131,27.7
522,44,2003,131,27.7
523,44,2003,131,27.7
524,44,2003,131,27.7
525,44,2003,131,27.7
526,44,2003,131,27.7
527,44,2003,131,27.7
528,44,2003,131,27.7
529,45,2003,134,27.6
530,45,2003,134,27.6
531,45,2003,134,27.6
532,45,2003,134,27.6
533,45,2003,134,27.6
534,45,2003,134,27.6
535,45,2003,134,27.6
536,45,2003,134,27.6
537,45,2003,134,27.6
538,45,2003,134,27.6
539,45,2003,134,27.6
540,45,2003,134,27.6
541,46,2003,137,27.6
542,46,2003,137,27.6
543,46,2003,137,27.6
544,46,2003,137,27.6
545,46,2003,137,27.6
546,46,2003,137,27.6
547,46,2003,137,27.6
548,46,2003,137,27.6
549,46,2003,137,27.6
550,46,2003,137,27.6
551,46,2003,137,27.6
552,46,2003,137,27.6
553,47,2003,140,27.6
554,47,2003,140,27.6
555,47,2003,140,27.6
556,47,2003,140,27.6
557,47,2003,140,27.6
558,47,2003,140,27.6
559,47,2003,140,27.6
560,47,2003,140,27.6
561,47,2003,140,27.6
562,47,2003,140,27.6
563,47,2003,140,27.6
564,47,2003,140,27.6
565,48,2003,143,27.4
566,48,2003,143,27.4
567,48,2003,143,27.4
568,48,2003,143,27.4
569,48,2003,143,27.4
570,48,2003,143,27.4
571,48,2003,143,27.4
572,48,2003,143,27.4
573,48,2003,143,27.4
574,48,2003,143,27.4
575,48,2003,143,27.4
576,48,2003,143,27.4
577,49,2003,146,27.2
578,49,2003,146,27.2
579,49,2003,146,27.2
580,49,2003,146,27.2
581,49,2003,146,27.2
582,49,2003,146,27.2
583,49,2003,146,27.2
584,49,2003,146,27.2
585,49,2003,146,27.2
586,49,2003,146,27.2
587,49,2003,146,27.2
588,49,2003,146,27.2
589,50,2003,149,27.3
590,50,2003,149,27.3
591,50,2003,149,27.3
592,50,2003,149,27.3
593,50,2003,149,27.3
594,50,2003,149,27.3
595,50,2003,149,27.3
596,50,2003,149,27.3
597,50,2003,149,27.3
598,50,2003,149,27.3
599,50,2003,149,27.3
600,50,2003,149,27.3
601,51,2003,152,26.9
602,51,2003,152,26.9
603,51,2003,152,26.9
604,51,2003,152,26.9
605,51,2003,152,26.9
606,51,2003,152,26.9
607,51,2003,152,26.9
608,51,2003,152,26.9
609,51,2003,152,26.9
610,51,2003,152,26.9
611,51,2003,152,26.9
612,51,2003,152,26.9
613,52,2003,155,26.9
614,52,2003,155,26.9
615,52,2003,155,26.9
616,52,2003,155,26.9
617,52,2003,155,26.9
618,52,2003,155,26.9
619,52,2003,155,26.9
620,52,2003,155,26.9
621,52,2003,155,26.9
622,52,2003,155,26.9
623,52,2003,155,26.9
624,52,2003,155,26.9
625,53,2003,158,27.1
626,53,2003,158,27.1
627,53,2003,158,27.1
628,53,2003,158,27.1
629,53,2003,158,27.1
630,53,2003,158,27.1
631,53,2003,158,27.1
632,53,2003,158,27.1
633,53,2003,158,27.1
634,53,2003,158,27.1
635,53,2003,158,27.1
636,53,2003,158,27.1
637,54,2003,161,27.0
638,54,2003,161,27.0
639,54,2003,161,27.0
640,54,2003,161,27.0
641,54,2003,161,27.0
642,54,2003,161,27.0
643,54,2003,161,27.0
644,54,2003,161,27.0
645,54,2003,161,27.0
646,54,2003,161,27.0
647,54,2003,161,27.0
648,54,2003,161,27.0
649,55,2003,164,26.8
650,55,2003,164,26.8
651,55,2003,164,26.8
652,55,2003,164,26.8
653,55,2003,164,26.8
654,55,2003,164,26.8
655,55,2003,164,26.8
656,55,2003,164,26.8
657,55,2003,164,26.8
658,55,2003,164,26.8
659,55,2003,164,26.8
660,55,2003,164,26.8
661,56,2003,167,27.0
662,56,2003,167,27.0
663,56,2003,167,27.0
664,56,2003,167,27.0
665,56,2003,167,27.0
666,56,2003,167,27.0
667,56,2003,167,27.0
668,56,2003,167,27.0
669,56,2003,167,27.0
670,56,2003,167,27.0
671,56,2003,167,27.0
672,56,2003,167,27.0
673,57,2003,170,27.1
674,57,2003,170,27.1
675,57,2003,170,27.1
676,57,2003,170,27.1
677,57,2003,170,27.1
678,57,2003,170,27.1
679,57,2003,170,27.1
680,57,2003,170,27.1
681,57,2003,170,27.1
682,57,2003,170,27.1
683,57,2003,170,27.1
684,57,2003,170,27.1
685,58,2003,173,26.7
686,58,2003,173,26.7
687,58,2003,173,26.7
688,58,2003,173,26.7
689,58,2003,173,26.7
690,58,2003,173,26.7
691,58,2003,173,26.7
692,58,2003,173,26.7
693,58,2003,173,26.7
694,58,2003,173,26.7
695,58,2003,173,26.7
696,58,2003,173,26.7
697,59,2003,176,26.4
698,59,2003,176,26.4
699,59,2003,176,26.4
700,59,2003,176,26.4
701,59,2003,176,26.4
702,59,2003,176,26.4
703,59,2003,176,26.4
704,59,2003,176,26.4
705,59,2003,176,26.4
706,59,2003,176,26.4
707,59,2003,176,26.4
708,59,2003,176,26.4
709,60,2003,179,26.3
710,60,2003,179,26.3
711,60,2003,179,26.3
712,60,2003,179,26.3
713,60,2003,179,26.3
714,60,2003,179,26.3
715,60,2003,179,26.3
716,60,2003,179,26.3
717,60,2003,179,26.3
718,60,2003,179,26.3
719,60,2003,179,26.3
720,60,2003,179,26.3
721,61,2003,182,26.4
722,61,2003,182,26.4
723,61,2003,182,26.4
724,61,2003,182,26.4
725,61,2003,182,26.4
726,61,2003,182,26.4
727,61,2003,182,26.4
728,61,2003,182,26.4
729,61,2003,182,26.4
730,61,2003,182,26.4
731,61,2003,182,26.4
732,61,2003,182,26.4
733,62,2003,185,26.6
734,62,2003,185,26.6
735,62,2003,185,26.6
736,62,2003,185,26.6
737,62,2003,185,26.6
738,62,2003,185,26.6
739,62,2003,185,26.6
740,62,2003,185,26.6
741,62,2003,185,26.6
742,62,2003,185,26.6
743,62,2003,185,26.6
744,62,2003,185,26.6
745,63,2003,188,26.7
746,63,2003,188,26.7
747,63,2003,188,26.7
748,63,2003,188,26.7
749,63,2003,188,26.7
750,63,2003,188,26.7
751,63,2003,188,26.7
752,63,2003,188,26.7
753,63,2003,188,26.7
754,63,2003,188,26.7
755,63,2003,188,26.7
756,63,2003,188,26.7
757,64,2003,191,26.4
758,64,2003,191,26.4
759,64,2003,191,26.4
760,64,2003,191,26.4
761,64,2003,191,26.4
762,64,2003,191,26.4
763,64,2003,191,26.4
764,64,2003,191,26.4
765,64,2003,191,26.4
766,64,2003,191,26.4
767,64,2003,191,26.4
768,64,2003,191,26.4
769,65,2003,194,26.3
770,65,2003,194,26.3
771,65,2003,194,26.3
772,65,2003,194,26.3
773,65,2003,194,26.3
774,65,2003,194,26.3
775,65,2003,194,26.3
776,65,2003,194,26.3
777,65,2003,194,26.3
778,65,2003,194,26.3
779,65,2003,194,26.3
780,65,2003,194,26.3
781,66,2003,197,26.4
782,66,2003,197,26.4
783,66,2003,197,26.4
784,66,2003,197,26.4
785,66,2003,197,26.4
786,66,2003,197,26.4
787,66,2003,197,26.4
788,66,2003,197,26.4
789,66,2003,197,26.4
790,66,2003,197,26.4
791,66,2003,197,26.4
792,66,2003,197,26.4
793,67,2003,200,26.5
794,67,2003,200,26.5
795,67,2003,200,26.5
796,67,2003,200,26.5
797,67,2003,200,26.5
798,67,2003,200,26.5
799,67,2003,200,26.5
800,67,2003,200,26.5
801,67,2003,200,26.5
802,67,2003,200,26.5
803,67,2003,200,26.5
804,67,2003,200,26.5
805,68,2003,203,26.3
806,68,2003,203,26.3
807,68,2003,203,26.3
808,68,2003,203,26.3
809,68,2003,203,26.3
810,68,2003,203,26.3
811,68,2003,203,26.3
812,68,2003,203,26.3
813,68,2003,203,26.3
814,68,2003,203,26.3
815,68,2003,203,26.3
816,68,2003,203,26.3
817,69,2003,206,26.2
818,69,2003,206,26.2
819,69,2003,206,26.2
820,69,2003,206,26.2
821,69,2003,206,26.2
822,69,2003,206,26.2
823,69,2003,206,26.2
824,69,2003,206,26.2
825,69,2003,206,26.2
826,69,2003,206,26.2
827,69,2003,206,26.2
828,69,2003,206,26.2
829,70,2003,209,26.5
830,70,2003,209,26.5
831,70,2003,209,26.5
832,70,2003,209,26.5
833,70,2003,209,26.5
834,70,2003,209,26.5
835,70,2003,209,26.5
836,70,2003,209,26.5
837,70,2003,209,26.5
838,70,2003,209,26.5
839,70,2003,209,26.5
840,70,2003,209,26.5
841,71,2003,212,27.0
842,71,2003,212,27.0
843,71,2003,212,27.0
844,71,2003,212,27.0
845,71,2003,212,27.0
846,71,2003,212,27.0
847,71,2003,212,27.0
848,71,2003,212,27.0
849,71,2003,212,27.0
850,71,2003,212,27.0
851,71,2003,212,27.0
852,71,2003,212,27.0
853,72,2003,215,27.1
854,72,2003,215,27.1
855,72,2003,215,27.1
856,72,2003,215,27.1
857,72,2003,215,27.1
858,72,2003,215,27.1
859,72,2003,215,27.1
860,72,2003,215,27.1
861,72,2003,215,27.1
862,72,2003,215,27.1
863,72,2003,215,27.1
864,72,2003,215,27.1
865,73,2003,218,27.2
866,73,2003,218,27.2
867,73,2003,218,27.2
868,73,2003,218,27.2
869,73,2003,218,27.2
870,73,2003,218,27.2
871,73,2003,218,27.2
872,73,2003,218,27.2
873,73,2003,218,27.2
874,73,2003,218,27.2
875,73,2003,218,27.2
876,73,2003,218,27.2
877,74,2003,221,27.2
878,74,2003,221,27.2
879,74,2003,221,27.2
880,74,2003,221,27.2
881,74,2003,221,27.2
882,74,2003,221,27.2
883,74,2003,221,27.2
884,74,2003,221,27.2
885,74,2003,221,27.2
886,74,2003,221,27.2
887,74,2003,221,27.2
888,74,2003,221,27.2
889,75,2003,224,27.3
890,75,2003,224,27.3
891,75,2003,224,27.3
892,75,2003,224,27.3
893,75,2003,224,27.3
894,75,2003,224,27.3
895,75,2003,224,27.3
896,75,2003,224,27.3
897,75,2003,224,27.3
898,75,2003,224,27.3
899,75,2003,224,27.3
900,75,2003,224,27.3
901,76,2003,227,27.5
902,76,2003,227,27.5
903,76,2003,227,27.5
904,76,2003,227,27.5
905,76,2003,227,27.5
906,76,2003,227,27.5
907,76,2003,227,27.5
908,76,2003,227,27.5
909,76,2003,227,27.5
910,76,2003,227,27.5
911,76,2003,227,27.5
912,76,2003,227,27.5
913,77,2003,230,27.2
914,77,2003,230,27.2
915,77,2003,230,27.2
916,77,2003,230,27.2
917,77,2003,230,27.2
918,77,2003,230,27.2
919,77,2003,230,27.2
920,77,2003,230,27.2
921,77,2003,230,27.2
922,77,2003,230,27.2
923,77,2003,230,27.2
924,77,2003,230,27.2
925,78,2003,233,27.2
926,78,2003,233,27.2
927,78,2003,233,27.2
928,78,2003,233,27.2
929,78,2003,233,27.2
930,78,2003,233,27.2
931,78,2003,233,27.2
932,78,2003,233,27.2
933,78,2003,233,27.2
934,78,2003,233,27.2
935,78,2003,233,27.2
936,78,2003,233,27.2
937,79,2003,236,27.3
938,79,2003,236,27.3
939,79,2003,236,27.3
940,79,2003,236,27.3
941,79,2003,236,27.3
942,79,2003,236,27.3
943,79,2003,236,27.3
944,79,2003,236,27.3
945,79,2003,236,27.3
946,79,2003,236,27.3
947,79,2003,236,27.3
948,79,2003,236,27.3
949,80,2003,239,27.6
950,80,2003,239,27.6
951,80,2003,239,27.6
952,80,2003,239,27.6
953,80,2003,239,27.6
954,80,2003,239,27.6
955,80,2003,239,27.6
956,80,2003,239,27.6
957,80,2003,239,27.6
958,80,2003,239,27.6
959,80,2003,239,27.6
960,80,2003,239,27.6
961,81,2003,242,27.9
962,81,2003,242,27.9
963,81,2003,242,27.9
964,81,2003,242,27.9
965,81,2003,242,27.9
966,81,2003,242,27.9
967,81,2003,242,27.9
968,81,2003,242,27.9
969,81,2003,242,27.9
970,81,2003,242,27.9
971,81,2003,242,27.9
972,81,2003,242,27.9
973,82,2003,245,28.0
974,82,2003,245,28.0
975,82,2003,245,28.0
976,82,2003,245,28.0
977,82,2003,245,28.0
978,82,2003,245,28.0
979,82,2003,245,28.0
980,82,2003,245,28.0
981,82,2003,245,28.0
982,82,2003,245,28.0
983,82,2003,245,28.0
984,82,2003,245,28.0
985,83,2003,248,28.2
986,83,2003,248,28.2
987,83,2003,248,28.2
988,83,2003,248,28.2
989,83,2003,248,28.2
990,83,2003,248,28.2
991,83,2003,248,28.2
992,83,2003,248,28.2
993,83,2003,248,28.2
994,83,2003,248,28.2
995,83,2003,248,28.2
996,83,2003,248,28.2
997,84,2003,251,28.0
998,84,2003,251,28.0
999,84,2003,251,28.0
1000,84,2003,251,28.0
1001,84,2003,251,28.0
1002,84,2003,251,28.0
1003,84,2003,251,28.0
1004,84,2003,251,28.0
1005,84,2003,251,28.0
1006,84,2003,251,28.0
1007,84,2003,251,28.0
1008,84,2003,251,28.0
1009,85,2003,254,28.1
1010,85,2003,254,28.1
1011,85,2003,254,28.1
1012,85,2003,254,28.1
1013,85,2003,254,28.1
1014,85,2003,254,28.1
1015,85,2003,254,28.1
1016,85,2003,254,28.1
1017,85,2003,254,28.1
1018,85,2003,254,28.1
1019,85,2003,254,28.1
1020,85,2003,254,28.1
1021,86,2003,257,28.3
1022,86,2003,257,28.3
1023,86,2003,257,28.3
1024,86,2003,257,28.3
1025,86,2003,257,28.3
1026,86,2003,257,28.3
1027,86,2003,257,28.3
1028,86,2003,257,28.3
1029,86,2003,257,28.3
1030,86,2003,257,28.3
1031,86,2003,257,28.3
1032,86,2003,257,28.3
1033,87,2003,260,28.3
1034,87,2003,260,28.3
1035,87,2003,260,28.3
1036,87,2003,260,28.3
1037,87,2003,260,28.3
1038,87,2003,260,28.3
1039,87,2003,260,28.3
1040,87,2003,260,28.3
1041,87,2003,260,28.3
1042,87,2003,260,28.3
1043,87,2003,260,28.3
1044,87,2003,260,28.3
1045,88,2003,263,28.1
1046,88,2003,263,28.1
1047,88,2003,263,28.1
1048,88,2003,263,28.1
1049,88,2003,263,28.1
1050,88,2003,263,28.1
1051,88,2003,263,28.1
1052,88,2003,263,28.1
1053,88,2003,263,28.1
1054,88,2003,263,28.1
1055,88,2003,263,28.1
1056,88,2003,263,28.1
1057,89,2003,266,28.2
1058,89,2003,266,28.2
1059,89,2003,266,28.2
1060,89,2003,266,28.2
1061,89,2003,266,28.2
1062,89,2003,266,28.2
1063,89,2003,266,28.2
1064,89,2003,266,28.2
1065,89,2003,266,28.2
1066,89,2003,266,28.2
1067,89,2003,266,28.2
1068,89,2003,266,28.2
