rank,run_tag,scenario,C09_Bias,sat_Bias,C09_MAE,sat_MAE,C09_MSE,sat_MSE,C09_Model StdDev,sat_Model StdDev,C09_Obs StdDev,sat_Obs StdDev,C09_R,sat_R,C09_RMSE,sat_RMSE,C09_Willmott Skill,sat_Willmott Skill,C09_Categorical Agreement_Count,C09_Timing Window Overlap_Count,sat_Categorical Agreement_Count,sat_Timing Window Overlap_Count,C09_Categorical Agreement_Proportion,C09_Timing Window Overlap_Proportion,sat_Categorical Agreement_Proportion,sat_Timing Window Overlap_Proportion,C09_Categorical Agreement_Total,C09_Timing Window Overlap_Total,sat_Categorical Agreement_Total,sat_Timing Window Overlap_Total,region,vars,avg_method,log_transform,mean_or_median,exclude_dec_jan,status,score
1,bt_SGC3_PP123_ann_log_med_exdj0,SC203,-2.58974358974359,1.3571428571428572,11.307692307692308,9.357142857142858,233.8717948717949,129.5,13.61647105617563,13.700886311267812,11.695905879096149,18.926954108802995,0.2983777695827891,0.8065172209559425,15.292867450932636,11.379806676741042,0.5461040659604741,0.8703813403523926,17,14,11,5,0.4358974358974359,0.358974358974359,0.7857142857142857,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,0,ok,13.33633706383684
2,bt_SGC2_PP123_ann_lin_med_exdj0,SC203,-2.58974358974359,-0.5714285714285714,11.307692307692308,10.714285714285714,233.8717948717949,149.85714285714286,13.61647105617563,12.40083111105453,11.695905879096149,18.926954108802995,0.2983777695827891,0.7721862117651844,15.292867450932636,12.241615206219434,0.5461040659604741,0.8359320886970899,17,14,11,4,0.4358974358974359,0.358974358974359,0.7857142857142857,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,13.767241328576034
3,bt_SGC2_PP123_ann_log_med_exdj0,SC203,-2.58974358974359,0.2857142857142857,11.307692307692308,10.714285714285714,233.8717948717949,152.85714285714286,13.61647105617563,12.400831111054533,11.695905879096149,18.926954108802995,0.2983777695827891,0.7652736420120292,15.292867450932636,12.363540870525032,0.5461040659604741,0.832050945294031,17,14,11,3,0.4358974358974359,0.358974358974359,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,0,ok,13.828204160728834
4,bt_SGC4_PP123_ann_lin_med_exdj0,SC203,-2.58974358974359,-4.857142857142857,11.307692307692308,9.714285714285714,233.8717948717949,170.0,13.61647105617563,16.60541465662232,11.695905879096149,18.926954108802995,0.2983777695827891,0.775655201867103,15.292867450932636,13.038404810405298,0.5461040659604741,0.8657211185838425,17,14,11,6,0.4358974358974359,0.358974358974359,0.7857142857142857,0.4285714285714285,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,14.165636130668968
5,bt_SGC3_PP123_all_log_med_exdj0,SC203,-2.58974358974359,-0.1428571428571428,11.307692307692308,10.857142857142858,233.8717948717949,177.71428571428572,13.61647105617563,13.782753197902288,11.695905879096149,18.926954108802995,0.2983777695827891,0.7101359648304514,15.292867450932636,13.330952168329375,0.5461040659604741,0.8182609628984747,17,14,10,5,0.4358974358974359,0.358974358974359,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,0,ok,14.311909809631006
6,bt_SGC4_PP1_ann_lin_mean_exdj0,SC203,-2.58974358974359,-5.928571428571429,11.307692307692308,10.785714285714286,233.8717948717949,181.78571428571428,13.61647105617563,16.22356562635517,11.695905879096149,18.926954108802995,0.2983777695827891,0.7731254008690688,15.292867450932636,13.482793267187414,0.5461040659604741,0.8538516800523159,17,14,10,3,0.4358974358974359,0.358974358974359,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,annual,0,mean,0,ok,14.387830359060025
7,bt_SGC3_PP123_ann_lin_med_exdj0,SC203,-2.58974358974359,-2.2857142857142856,11.307692307692308,11.571428571428571,233.8717948717949,183.28571428571428,13.61647105617563,12.887464246075623,11.695905879096149,18.926954108802995,0.2983777695827891,0.7097705625766642,15.292867450932636,13.53830544365558,0.5461040659604741,0.8074609015498498,17,14,11,4,0.4358974358974359,0.358974358974359,0.7857142857142857,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA;PP2-NAN;PP3-PIC,annual,0,median,0,ok,14.415586447294107
8,bt_SGC4_PP123_ann_log_med_exdj0,SC203,-2.58974358974359,-1.2142857142857142,11.307692307692308,11.071428571428571,233.8717948717949,185.2142857142857,13.61647105617563,18.86688060261869,11.695905879096149,18.926954108802995,0.2983777695827891,0.7427331234765016,15.292867450932636,13.609345528506717,0.5461040659604741,0.8634058605924236,17,14,10,4,0.4358974358974359,0.358974358974359,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC4,PP1-DIA;PP2-NAN;PP3-PIC,annual,1,median,0,ok,14.451106489719677
9,bt_SGC2_PP1_ann_lin_med_exdj0,SC203,-2.58974358974359,-6.357142857142857,11.307692307692308,11.214285714285714,233.8717948717949,186.07142857142856,13.61647105617563,12.03820449016126,11.695905879096149,18.926954108802995,0.2983777695827891,0.784496858587781,15.292867450932636,13.640800144105498,0.5461040659604741,0.812380850191301,17,14,10,5,0.4358974358974359,0.358974358974359,0.7142857142857143,0.3571428571428571,39,39,14,14,SGC2,PP1-DIA,annual,0,median,0,ok,14.466833797519067
10,bt_SGC2_PP123_all_lin_med_exdj0,SC203,-2.58974358974359,-3.571428571428572,11.307692307692308,11.571428571428571,233.8717948717949,191.0,13.61647105617563,14.81053816768069,11.695905879096149,18.926954108802995,0.2983777695827891,0.7122913953586083,15.292867450932636,13.820274961085254,0.5461040659604741,0.824751189382297,17,14,11,3,0.4358974358974359,0.358974358974359,0.7857142857142857,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,0,median,0,ok,14.556571206008945
11,bt_SGC3_PP1_ann_lin_med_exdj0,SC203,-2.58974358974359,-6.785714285714286,11.307692307692308,12.071428571428571,233.8717948717949,198.07142857142856,13.61647105617563,12.546241001403814,11.695905879096149,18.926954108802995,0.2983777695827891,0.7656215508202895,15.292867450932636,14.073785154372244,0.5461040659604741,0.8070583992082233,17,14,9,4,0.4358974358974359,0.358974358974359,0.6428571428571429,0.2857142857142857,39,39,14,14,SGC3,PP1-DIA,annual,0,median,0,ok,14.68332630265244
12,bt_SGC2_PP123_all_log_med_exdj1,SC203,-2.58974358974359,-5.928571428571429,11.307692307692308,11.357142857142858,233.8717948717949,207.5,13.61647105617563,14.901718843468894,11.695905879096149,18.926954108802995,0.2983777695827891,0.7231824829572814,15.292867450932636,14.404860290887934,0.5461040659604741,0.8180689968967756,17,14,10,3,0.4358974358974359,0.358974358974359,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC2,PP1-DIA;PP2-NAN;PP3-PIC,all,1,median,1,ok,14.848863870910286
13,bt_SGC2_PP1_all_lin_mean_exdj0,SC203,-2.58974358974359,-4.642857142857143,11.307692307692308,11.357142857142858,233.8717948717949,211.78571428571428,13.61647105617563,12.778329870750492,11.695905879096149,18.926954108802995,0.2983777695827891,0.6848853690737522,15.292867450932636,14.55285931649565,0.5461040659604741,0.7832718734523149,17,14,10,4,0.4358974358974359,0.358974358974359,0.7142857142857143,0.2857142857142857,39,39,14,14,SGC2,PP1-DIA,all,0,mean,0,ok,14.922863383714144
14,bt_SGC4_PP1_ann_lin_med_exdj0,SC203,-2.58974358974359,-7.428571428571429,11.307692307692308,11.857142857142858,233.8717948717949,212.0,13.61647105617563,14.717232714593807,11.695905879096149,18.926954108802995,0.2983777695827891,0.7503260101022128,15.292867450932636,14.560219778561036,0.5461040659604741,0.8210701929654474,17,14,10,3,0.4358974358974359,0.358974358974359,0.7142857142857143,0.2142857142857142,39,39,14,14,SGC4,PP1-DIA,annual,0,median,0,ok,14.926543614746837
