Label,RMSE,MAE,MSE,Bias,R,Willmott Skill,Obs StdDev,Model StdDev
sat,20.369795566685774,14.214285714285714,414.92857142857144,-6.785714285714286,0.48495126799467986,0.6925319575958295,18.926954108802995,18.920348618266388
C09,24.597268974941933,18.76923076923077,605.025641025641,-12.512820512820513,0.09713542081172197,0.3536515094070639,11.695905879096149,18.82652038541603
