,EWE_GROUP_CODE,BIOMASS_MT,TotalRelease,release_avg_date,FINAL_LAT,FINAL_LON,ROW_EWE,COL_EWE
4514,Chinook-H-LFR-2,0.21886,54715,2015-05-15,49.0833,-122.85,134.0,38.0
4631,Chinook-H-LFR-2,0.29128589,55909,1969-08-11,49.3214,-123.1394,115.0,41.0
4633,Chinook-H-LFR-2,0.464616,64800,1970-07-09,49.3214,-123.1394,115.0,41.0
4637,Chinook-H-LFR-2,0.5894077,111209,1971-08-13,49.3214,-123.1394,115.0,41.0
5743,Chinook-H-LFR-2,0.0407975,16319,1978-07-19,50.3061,-122.6056,136.0,48.0
5744,Chinook-H-LFR-2,0.0324075,12963,1979-07-16,50.3061,-122.6056,136.0,48.0
5745,Chinook-H-LFR-2,0.5665880999999999,14417,1981-04-21,50.3061,-122.6056,136.0,48.0
5746,Chinook-H-LFR-2,0.1227996,34111,1980-04-21,50.3061,-122.6056,136.0,48.0
5747,Chinook-H-LFR-2,0.2244803,72413,1981-04-21,50.3061,-122.6056,136.0,48.0
5748,Chinook-H-LFR-2,0.4360038000000001,9754,1982-04-22,50.3061,-122.6056,136.0,48.0
5749,Chinook-H-LFR-2,0.036282200000000014,9806,1982-08-16,50.3061,-122.6056,136.0,48.0
5750,Chinook-H-LFR-2,0.08488960000000001,26528,1982-04-22,50.3061,-122.6056,136.0,48.0
5751,Chinook-H-LFR-2,0.0618254,44161,1983-04-09,50.3061,-122.6056,136.0,48.0
5752,Chinook-H-LFR-2,0.0942282,42831,1983-04-21,50.3061,-122.6056,136.0,48.0
5753,Chinook-H-LFR-2,0.1022245,29207,1983-05-23,50.3061,-122.6056,136.0,48.0
5754,Chinook-H-LFR-2,0.025336,25336,1983-05-16,50.3061,-122.6056,136.0,48.0
5755,Chinook-H-LFR-2,0.5077313999999999,153858,1984-04-22,50.3061,-122.6056,136.0,48.0
5756,Chinook-H-LFR-2,0.1012004,43064,1984-04-22,50.3061,-122.6056,136.0,48.0
5757,Chinook-H-LFR-2,0.13328510000000002,36023,1985-04-17,50.3061,-122.6056,136.0,48.0
5758,Chinook-H-LFR-2,0.14721199999999998,36803,1985-05-15,50.3061,-122.6056,136.0,48.0
5759,Chinook-H-LFR-2,0.1675938,25014,1985-04-17,50.3061,-122.6056,136.0,48.0
5760,Chinook-H-LFR-2,0.13413239999999998,18126,1985-05-15,50.3061,-122.6056,136.0,48.0
5761,Chinook-H-LFR-2,0.1726947,63961,1986-05-15,50.3061,-122.6056,136.0,48.0
5762,Chinook-H-LFR-2,0.25660259999999996,45018,1986-05-15,50.3061,-122.6056,136.0,48.0
5763,Chinook-H-LFR-2,0.2475,49500,1987-04-21,50.3061,-122.6056,136.0,48.0
5764,Chinook-H-LFR-2,0.247,123500,1987-04-21,50.3061,-122.6056,136.0,48.0
5765,Chinook-H-LFR-2,0.4889881999999999,40081,1988-05-12,50.3061,-122.6056,136.0,48.0
5766,Chinook-H-LFR-2,0.49708019999999997,44782,1988-05-09,50.3061,-122.6056,136.0,48.0
5767,Chinook-H-LFR-2,1.0381200000000002,86510,1989-05-13,50.3061,-122.6056,136.0,48.0
5768,Chinook-H-LFR-2,0.17380379999999998,23487,1989-10-13,50.3061,-122.6056,136.0,48.0
5769,Chinook-H-LFR-2,0.17737060000000002,23969,1989-10-13,50.3061,-122.6056,136.0,48.0
5770,Chinook-H-LFR-2,0.1751654,23671,1989-10-13,50.3061,-122.6056,136.0,48.0
5771,Chinook-H-LFR-2,0.42912,28608,1990-06-12,50.3061,-122.6056,136.0,48.0
5772,Chinook-H-LFR-2,0.47006850000000006,28489,1990-06-09,50.3061,-122.6056,136.0,48.0
5773,Chinook-H-LFR-2,0.119826,33285,1990-07-09,50.3061,-122.6056,136.0,48.0
5774,Chinook-H-LFR-2,0.12823859999999998,33747,1990-07-09,50.3061,-122.6056,136.0,48.0
5775,Chinook-H-LFR-2,0.17695999999999998,44240,1991-07-03,50.3061,-122.6056,136.0,48.0
5776,Chinook-H-LFR-2,0.46566359999999996,43117,1991-07-09,50.3061,-122.6056,136.0,48.0
5793,Chinook-H-LFR-2,1.7245649999999997,338150,1972-07-17,49.3214,-123.1394,115.0,41.0
5794,Chinook-H-LFR-2,0.2937843,61590,1972-07-28,49.2189,-121.9451,136.0,48.0
5795,Chinook-H-LFR-2,0.500328,104235,1972-07-28,49.2189,-121.9451,136.0,48.0
5796,Chinook-H-LFR-2,1.59648378,298967,1973-06-13,49.3214,-123.1394,115.0,41.0
5797,Chinook-H-LFR-2,1.49524452,298452,1974-06-13,49.3214,-123.1394,115.0,41.0
5798,Chinook-H-LFR-2,2.55586844,435412,1976-06-16,49.3214,-123.1394,115.0,41.0
5799,Chinook-H-LFR-2,0.251517,47908,1976-06-16,49.3214,-123.1394,115.0,41.0
5800,Chinook-H-LFR-2,4.8156302,769270,1977-06-10,49.3214,-123.1394,115.0,41.0
5801,Chinook-H-LFR-2,1.2824488799999998,415032,1977-06-18,49.3214,-123.1394,115.0,41.0
5802,Chinook-H-LFR-2,1.39112874,173674,1978-06-09,49.3214,-123.1394,115.0,41.0
5803,Chinook-H-LFR-2,1.4586413800000002,214822,1978-06-09,49.3214,-123.1394,115.0,41.0
5804,Chinook-H-LFR-2,1.77026452,222116,1978-06-09,49.3214,-123.1394,115.0,41.0
5805,Chinook-H-LFR-2,2.4320478100000003,477809,1978-06-17,49.3214,-123.1394,115.0,41.0
5806,Chinook-H-LFR-2,1.1064254,190763,1979-06-11,49.3214,-123.1394,115.0,41.0
5807,Chinook-H-LFR-2,0.75448326,141289,1979-05-13,49.3214,-123.1394,115.0,41.0
5808,Chinook-H-LFR-2,0.73954194,138491,1979-05-13,49.3214,-123.1394,115.0,41.0
5809,Chinook-H-LFR-2,2.2659792000000003,398940,1980-06-10,49.3214,-123.1394,115.0,41.0
5810,Chinook-H-LFR-2,2.04261,340435,1980-06-10,49.3214,-123.1394,115.0,41.0
5811,Chinook-H-LFR-2,1.2975492999999998,212713,1980-06-10,49.3214,-123.1394,115.0,41.0
5812,Chinook-H-LFR-2,1.82312392,403346,1980-06-14,49.3214,-123.1394,115.0,41.0
5813,Chinook-H-LFR-2,1.19846,193300,1980-06-15,49.4708,-122.8831,115.0,41.0
5814,Chinook-H-LFR-2,0.6117533,103687,1981-05-18,49.3214,-123.1394,115.0,41.0
5815,Chinook-H-LFR-2,1.3939575999999998,33752,1982-04-14,49.3214,-123.1394,115.0,41.0
5816,Chinook-H-LFR-2,1.3501932,177657,1981-05-18,49.3214,-123.1394,115.0,41.0
5817,Chinook-H-LFR-2,1.525814,200765,1981-05-18,49.3214,-123.1394,115.0,41.0
5818,Chinook-H-LFR-2,2.0884572,366396,1981-06-16,49.3214,-123.1394,115.0,41.0
5819,Chinook-H-LFR-2,0.6803796999999999,88361,1981-05-18,49.3214,-123.1394,115.0,41.0
5820,Chinook-H-LFR-2,0.6380066,82858,1981-05-18,49.3214,-123.1394,115.0,41.0
5821,Chinook-H-LFR-2,1.078389,138255,1981-05-18,49.3214,-123.1394,115.0,41.0
5822,Chinook-H-LFR-2,1.0456290000000001,134055,1981-05-18,49.3214,-123.1394,115.0,41.0
5823,Chinook-H-LFR-2,0.2892825,192855,1981-04-15,49.4708,-122.8831,115.0,41.0
5824,Chinook-H-LFR-2,1.287915,338925,1982-05-14,49.3214,-123.1394,115.0,41.0
5825,Chinook-H-LFR-2,1.31852629,337219,1982-05-21,49.3214,-123.1394,115.0,41.0
5826,Chinook-H-LFR-2,1.6793155999999998,316852,1982-06-13,49.3214,-123.1394,115.0,41.0
5827,Chinook-H-LFR-2,0.0233233,2563,1982-10-17,49.3214,-123.1394,115.0,41.0
5828,Chinook-H-LFR-2,1.4570169999999998,177685,1983-06-11,49.3214,-123.1394,115.0,41.0
5829,Chinook-H-LFR-2,1.1031600000000001,147088,1983-06-11,49.3214,-123.1394,115.0,41.0
5830,Chinook-H-LFR-2,1.1860111999999998,150128,1983-06-11,49.3214,-123.1394,115.0,41.0
5831,Chinook-H-LFR-2,1.231695,164226,1983-06-12,49.3214,-123.1394,115.0,41.0
5832,Chinook-H-LFR-2,1.5393317999999998,158694,1983-06-12,49.3214,-123.1394,115.0,41.0
5833,Chinook-H-LFR-2,0.902539,164098,1984-05-22,49.3214,-123.1394,115.0,41.0
5834,Chinook-H-LFR-2,1.1792398000000002,193318,1984-06-13,49.3214,-123.1394,115.0,41.0
5835,Chinook-H-LFR-2,1.159234,141370,1984-05-22,49.3214,-123.1394,115.0,41.0
5836,Chinook-H-LFR-2,1.2278108,198034,1984-05-22,49.3214,-123.1394,115.0,41.0
5837,Chinook-H-LFR-2,2.7428023,637861,1984-06-15,49.3214,-123.1394,115.0,41.0
5838,Chinook-H-LFR-2,1.0789619,176879,1984-06-13,49.3214,-123.1394,115.0,41.0
5839,Chinook-H-LFR-2,0.5516335,100297,1984-06-13,49.3214,-123.1394,115.0,41.0
5840,Chinook-H-LFR-2,0.5107349,108667,1985-05-12,49.3214,-123.1394,115.0,41.0
5841,Chinook-H-LFR-2,0.440589,83130,1985-05-12,49.3214,-123.1394,115.0,41.0
5842,Chinook-H-LFR-2,0.279696,69924,1985-05-08,49.3214,-123.1394,115.0,41.0
5843,Chinook-H-LFR-2,0.4578458,86386,1985-05-17,49.3214,-123.1394,115.0,41.0
5844,Chinook-H-LFR-2,0.5061952000000001,90392,1985-05-17,49.3214,-123.1394,115.0,41.0
5845,Chinook-H-LFR-2,0.27864040000000007,89884,1985-05-17,49.3214,-123.1394,115.0,41.0
5846,Chinook-H-LFR-2,0.19136,73600,1985-05-17,49.3214,-123.1394,115.0,41.0
5847,Chinook-H-LFR-2,0.3979537,84671,1985-05-08,49.3214,-123.1394,115.0,41.0
5848,Chinook-H-LFR-2,0.5227425,82975,1985-05-22,49.3214,-123.1394,115.0,41.0
5849,Chinook-H-LFR-2,0.5836974,88439,1985-05-22,49.3214,-123.1394,115.0,41.0
5850,Chinook-H-LFR-2,0.533449,152414,1985-05-22,49.3214,-123.1394,115.0,41.0
5851,Chinook-H-LFR-2,0.20871900000000002,59634,1985-05-22,49.3214,-123.1394,115.0,41.0
5852,Chinook-H-LFR-2,0.30278449999999996,70415,1985-06-12,49.3214,-123.1394,115.0,41.0
5853,Chinook-H-LFR-2,0.3797115,88305,1985-06-12,49.3214,-123.1394,115.0,41.0
5854,Chinook-H-LFR-2,0.4277683,80711,1985-06-17,49.3214,-123.1394,115.0,41.0
5855,Chinook-H-LFR-2,0.6271310999999999,110023,1985-06-17,49.3214,-123.1394,115.0,41.0
5856,Chinook-H-LFR-2,0.6811332,56292,1985-10-21,49.3214,-123.1394,115.0,41.0
5857,Chinook-H-LFR-2,0.5615808000000001,63816,1985-10-21,49.3214,-123.1394,115.0,41.0
5858,Chinook-H-LFR-2,0.4720125,62935,1985-10-21,49.3214,-123.1394,115.0,41.0
5859,Chinook-H-LFR-2,0.8074066,44363,1986-05-10,49.3214,-123.1394,115.0,41.0
5860,Chinook-H-LFR-2,1.2024418,84679,1986-05-10,49.3214,-123.1394,115.0,41.0
5861,Chinook-H-LFR-2,1.4629163,111673,1986-05-10,49.3214,-123.1394,115.0,41.0
5862,Chinook-H-LFR-2,2.0392851999999997,268327,1986-06-18,49.3214,-123.1394,115.0,41.0
5863,Chinook-H-LFR-2,0.6867587999999999,88046,1986-06-18,49.3214,-123.1394,115.0,41.0
5864,Chinook-H-LFR-2,2.1841275,291217,1986-06-18,49.3214,-123.1394,115.0,41.0
5865,Chinook-H-LFR-2,1.9379145,203991,1986-06-15,49.3214,-123.1394,115.0,41.0
5866,Chinook-H-LFR-2,1.1172224000000002,150976,1986-06-15,49.3214,-123.1394,115.0,41.0
5867,Chinook-H-LFR-2,1.702362,179196,1986-06-15,49.3214,-123.1394,115.0,41.0
5868,Chinook-H-LFR-2,0.3950385,41583,1986-06-15,49.3214,-123.1394,115.0,41.0
5869,Chinook-H-LFR-2,3.8244538,570814,1987-05-20,49.3214,-123.1394,115.0,41.0
5870,Chinook-H-LFR-2,1.968186,298210,1987-05-20,49.3214,-123.1394,115.0,41.0
5871,Chinook-H-LFR-2,2.8924803,545751,1987-06-09,49.3214,-123.1394,115.0,41.0
5872,Chinook-H-LFR-2,1.022985,204597,1987-06-09,49.3214,-123.1394,115.0,41.0
5873,Chinook-H-LFR-2,0.909168,146640,1987-06-18,49.3214,-123.1394,115.0,41.0
5874,Chinook-H-LFR-2,0.4695206,99898,1987-05-11,49.3289,-122.947,115.0,41.0
5875,Chinook-H-LFR-2,0.6897654000000001,99966,1987-06-01,49.3289,-122.947,115.0,41.0
5876,Chinook-H-LFR-2,0.8080478999999999,99759,1987-06-22,49.3289,-122.947,115.0,41.0
5877,Chinook-H-LFR-2,2.92398986,435766,1988-05-19,49.3214,-123.1394,115.0,41.0
5878,Chinook-H-LFR-2,2.85968122,426182,1988-05-19,49.3214,-123.1394,115.0,41.0
5879,Chinook-H-LFR-2,0.7682157,121939,1988-06-11,49.3214,-123.1394,115.0,41.0
5880,Chinook-H-LFR-2,0.6233375199999999,129592,1988-05-11,49.3289,-122.947,115.0,41.0
5881,Chinook-H-LFR-2,0.62733944,130424,1988-05-11,49.3289,-122.947,115.0,41.0
5882,Chinook-H-LFR-2,0.72808102,127958,1988-05-31,49.3289,-122.947,115.0,41.0
5883,Chinook-H-LFR-2,0.72540103,127487,1988-05-31,49.3289,-122.947,115.0,41.0
5884,Chinook-H-LFR-2,1.07706456,125532,1988-06-20,49.3289,-122.947,115.0,41.0
5885,Chinook-H-LFR-2,1.08639102,126619,1988-06-20,49.3289,-122.947,115.0,41.0
5886,Chinook-H-LFR-2,1.72156509,303627,1988-06-06,49.387,-122.8781,115.0,41.0
5887,Chinook-H-LFR-2,2.09202588,368964,1988-06-06,49.387,-122.8781,115.0,41.0
5888,Chinook-H-LFR-2,3.3276800000000004,415960,1989-05-19,49.3214,-123.1394,115.0,41.0
5901,Chinook-H-LFR-2,1.3459257000000002,228123,1990-05-29,49.3214,-123.1394,115.0,41.0
5902,Chinook-H-LFR-2,1.2711228,223004,1990-05-24,49.3214,-123.1394,115.0,41.0
5919,Chinook-H-LFR-2,0.6141555000000001,97485,1991-05-21,49.3214,-123.1394,115.0,41.0
5929,Chinook-H-LFR-2,0.23985320000000002,41354,1991-05-21,49.3214,-123.1394,115.0,41.0
5930,Chinook-H-LFR-2,0.24884320000000001,42904,1991-05-21,49.3214,-123.1394,115.0,41.0
5931,Chinook-H-LFR-2,0.4084592,70424,1991-05-22,49.3214,-123.1394,115.0,41.0
5932,Chinook-H-LFR-2,0.4037148,69606,1991-05-21,49.3214,-123.1394,115.0,41.0
5933,Chinook-H-LFR-2,0.074612,18653,1991-05-22,49.3214,-123.1394,115.0,41.0
5934,Chinook-H-LFR-2,0.0058126653825136725,979,1991-07-19,49.3214,-123.1394,115.0,41.0
5935,Chinook-H-LFR-2,1.59621774,215414,1992-05-21,49.3214,-123.1394,115.0,41.0
5936,Chinook-H-LFR-2,0.7097568000000001,139168,1992-05-07,49.3289,-122.947,115.0,41.0
5937,Chinook-H-LFR-2,0.28061248000000005,53552,1992-05-08,49.3394,-123.2289,115.0,41.0
5938,Chinook-H-LFR-2,0.433539,48171,1993-05-20,49.3214,-123.1394,115.0,41.0
5939,Chinook-H-LFR-2,0.43354799999999993,48172,1993-05-20,49.3214,-123.1394,115.0,41.0
5940,Chinook-H-LFR-2,0.58324,52075,1993-05-25,49.2986,-123.0853,115.0,41.0
5941,Chinook-H-LFR-2,1.97542354,186713,1993-05-20,49.3214,-123.1394,115.0,41.0
5942,Chinook-H-LFR-2,2.0171136,210116,1993-05-20,49.3214,-123.1394,115.0,41.0
5943,Chinook-H-LFR-2,0.58486021,48779,1993-05-25,49.3289,-122.947,115.0,41.0
5944,Chinook-H-LFR-2,0.17677440000000005,27621,1993-05-20,49.3214,-123.1394,115.0,41.0
5945,Chinook-H-LFR-2,0.17464960000000002,27289,1993-05-20,49.3214,-123.1394,115.0,41.0
5946,Chinook-H-LFR-2,0.25039179999999994,54433,1993-05-25,49.3289,-122.947,115.0,41.0
5947,Chinook-H-LFR-2,0.1001384,11644,1994-05-25,49.3214,-123.1394,115.0,41.0
5948,Chinook-H-LFR-2,3.3932753000000004,506459,1994-05-25,49.3214,-123.1394,115.0,41.0
5949,Chinook-H-LFR-2,1.0151612,118042,1995-05-19,49.3214,-123.1394,115.0,41.0
5950,Chinook-H-LFR-2,2.4399900000000003,348570,1995-05-19,49.3214,-123.1394,115.0,41.0
5951,Chinook-H-LFR-2,2.397816,282096,1996-05-18,49.3214,-123.1394,115.0,41.0
5952,Chinook-H-LFR-2,0.16932622,31241,1996-05-21,49.3214,-123.1394,115.0,41.0
5953,Chinook-H-LFR-2,0.19279620000000003,35703,1996-05-21,49.3214,-123.1394,115.0,41.0
5954,Chinook-H-LFR-2,0.1660239,29127,1997-05-21,49.3214,-123.1394,115.0,41.0
5955,Chinook-H-LFR-2,1.0572972,142878,1997-05-21,49.3214,-123.1394,115.0,41.0
5956,Chinook-H-LFR-2,0.32832,57600,1997-05-21,49.3214,-123.1394,115.0,41.0
5957,Chinook-H-LFR-2,0.32570370000000004,57141,1997-05-21,49.3214,-123.1394,115.0,41.0
5958,Chinook-H-LFR-2,1.151332,177128,1998-05-17,49.3214,-123.1394,115.0,41.0
5959,Chinook-H-LFR-2,1.1571648,180807,1998-05-17,49.3214,-123.1394,115.0,41.0
5960,Chinook-H-LFR-2,0.7869628000000001,151339,1998-05-17,49.3214,-123.1394,115.0,41.0
5961,Chinook-H-LFR-2,0.4210164,66828,1998-05-17,49.3214,-123.1394,115.0,41.0
5962,Chinook-H-LFR-2,1.2722556,165228,1999-05-20,49.3214,-123.1394,115.0,41.0
5963,Chinook-H-LFR-2,1.0301634,163518,1999-05-20,49.3214,-123.1394,115.0,41.0
5964,Chinook-H-LFR-2,0.9173934000000001,145618,1999-05-20,49.3214,-123.1394,115.0,41.0
5965,Chinook-H-LFR-2,0.32484959999999996,42464,2000-05-22,49.3214,-123.1394,115.0,41.0
5966,Chinook-H-LFR-2,0.49246461,78543,2000-05-22,49.3214,-123.1394,115.0,41.0
5967,Chinook-H-LFR-2,0.4116685600000001,75122,2000-05-29,49.3214,-123.1394,115.0,41.0
5968,Chinook-H-LFR-2,0.41192064,75168,2000-05-29,49.3214,-123.1394,115.0,41.0
5969,Chinook-H-LFR-2,0.15488809,29729,2001-05-24,49.3214,-123.1394,115.0,41.0
5970,Chinook-H-LFR-2,1.6367892,287156,2001-05-24,49.3214,-123.1394,115.0,41.0
5971,Chinook-H-LFR-2,3.66459782,612809,2002-06-04,49.3214,-123.1394,115.0,41.0
5972,Chinook-H-LFR-2,3.92212576,483616,2003-05-26,49.3214,-123.1394,115.0,41.0
5973,Chinook-H-LFR-2,3.37579398,418833,2004-05-24,49.3214,-123.1394,115.0,41.0
5974,Chinook-H-LFR-2,4.3317304000000005,485620,2005-05-26,49.3214,-123.1394,115.0,41.0
5975,Chinook-H-LFR-2,2.55185851,320183,2006-05-23,49.3214,-123.1394,115.0,41.0
5976,Chinook-H-LFR-2,1.2666997,189910,2006-05-23,49.3214,-123.1394,115.0,41.0
5977,Chinook-H-LFR-2,0.46018896,49804,2006-05-23,49.3394,-123.2289,115.0,41.0
5978,Chinook-H-LFR-2,2.3014299,343497,2007-05-21,49.3214,-123.1394,115.0,41.0
5979,Chinook-H-LFR-2,0.6083661,88169,2007-06-04,49.3214,-123.1394,115.0,41.0
5980,Chinook-H-LFR-2,0.48352849999999997,53135,2007-05-22,49.3394,-123.2289,115.0,41.0
5981,Chinook-H-LFR-2,4.10914,587020,2008-05-20,49.3214,-123.1394,115.0,41.0
5982,Chinook-H-LFR-2,0.747555,99674,2008-05-21,49.3394,-123.2289,115.0,41.0
5983,Chinook-H-LFR-2,2.1075642,334534,2009-05-20,49.3214,-123.1394,115.0,41.0
5984,Chinook-H-LFR-2,1.473739,171365,2009-05-20,49.3394,-123.2289,115.0,41.0
5985,Chinook-H-LFR-2,3.448832,431104,2010-05-18,49.3214,-123.1394,115.0,41.0
5986,Chinook-H-LFR-2,1.0707802,101017,2010-05-20,49.3394,-123.2289,115.0,41.0
5987,Chinook-H-LFR-2,3.06915162,478061,2011-05-19,49.3214,-123.1394,115.0,41.0
5988,Chinook-H-LFR-2,0.6411589799999999,99869,2011-05-19,49.3394,-123.2289,115.0,41.0
5989,Chinook-H-LFR-2,3.63888038,467122,2012-05-17,49.3214,-123.1394,115.0,41.0
5990,Chinook-H-LFR-2,0.6479287200000001,99989,2012-05-03,49.3394,-123.2289,115.0,41.0
5991,Chinook-H-LFR-2,0.97951,99950,2013-06-05,49.31800000000001,-123.1394,115.0,41.0
5992,Chinook-H-LFR-2,0.0090101,90101,2012-12-12,49.3214,-123.1394,115.0,41.0
5993,Chinook-H-LFR-2,2.83621761,450909,2013-05-29,49.3214,-123.1394,115.0,41.0
5994,Chinook-H-LFR-2,2.358207,353025,2014-05-22,49.3214,-123.1394,115.0,41.0
5995,Chinook-H-LFR-2,0.75160861,95503,2014-05-22,49.3394,-123.2289,115.0,41.0
5996,Chinook-H-LFR-2,1.98246804,237706,2015-05-22,49.3214,-123.1394,115.0,41.0
5997,Chinook-H-LFR-2,1.4375936000000002,206848,2015-05-22,49.3214,-123.1394,115.0,41.0
5998,Chinook-H-LFR-2,0.5331699000000001,53910,2015-05-19,49.3394,-123.2289,115.0,41.0
5999,Chinook-H-LFR-2,0.43572373,44057,2015-05-19,49.3394,-123.2289,115.0,41.0
6000,Chinook-H-LFR-2,0.2533815,56307,2016-05-13,49.3394,-123.2289,115.0,41.0
6001,Chinook-H-LFR-2,0.234657,52146,2016-05-13,49.3394,-123.2289,115.0,41.0
6005,Chinook-H-LFR-2,0.6438403999999999,60172,1991-05-21,49.3289,-122.947,115.0,41.0
6006,Chinook-H-LFR-2,0.6415903199999999,60074,1991-05-21,49.3289,-122.947,115.0,41.0
6606,Chinook-H-LFR-2,0.9646415999999999,200967,1983-06-09,49.2697,-121.9358,136.0,48.0
6607,Chinook-H-LFR-2,1.3863706999999998,206921,1983-06-09,49.2697,-121.9358,136.0,48.0
6608,Chinook-H-LFR-2,0.49040600000000006,140116,1983-05-17,49.2697,-121.9358,136.0,48.0
6609,Chinook-H-LFR-2,0.5696292000000001,135626,1983-05-17,49.2697,-121.9358,136.0,48.0
6610,Chinook-H-LFR-2,0.2905423,100187,1984-06-08,49.2697,-121.9358,136.0,48.0
6611,Chinook-H-LFR-2,0.0490534,22297,1984-06-09,49.2697,-121.9358,136.0,48.0
6612,Chinook-H-LFR-2,0.071325,23775,1984-06-09,49.2697,-121.9358,136.0,48.0
6613,Chinook-H-LFR-2,0.205384,102692,1984-05-15,49.2697,-121.9358,136.0,48.0
6614,Chinook-H-LFR-2,3.4923819000000003,943887,1984-06-09,49.2697,-121.9358,136.0,48.0
6615,Chinook-H-LFR-2,1.6456479,421961,1984-06-19,49.2697,-121.9358,136.0,48.0
6616,Chinook-H-LFR-2,0.0880836,26692,1984-06-19,49.2697,-121.9358,136.0,48.0
6617,Chinook-H-LFR-2,0.2917228,78844,1985-06-20,49.2697,-121.9358,136.0,48.0
6618,Chinook-H-LFR-2,0.28544020000000003,77146,1985-06-20,49.2697,-121.9358,136.0,48.0
6619,Chinook-H-LFR-2,0.343612,85903,1985-06-18,49.2697,-121.9358,136.0,48.0
6620,Chinook-H-LFR-2,0.35556,88890,1985-06-18,49.2697,-121.9358,136.0,48.0
6621,Chinook-H-LFR-2,0.340636,85159,1985-06-18,49.2697,-121.9358,136.0,48.0
6622,Chinook-H-LFR-2,0.231477,8835,1986-04-22,49.2697,-121.9358,136.0,48.0
6623,Chinook-H-LFR-2,0.2558304,10152,1986-04-22,49.2697,-121.9358,136.0,48.0
6624,Chinook-H-LFR-2,0.007509599999999998,298,1986-04-22,49.2697,-121.9358,136.0,48.0
6625,Chinook-H-LFR-2,0.07617719999999999,26268,1986-06-08,49.2697,-121.9358,136.0,48.0
6626,Chinook-H-LFR-2,0.0700785,24165,1986-06-08,49.2697,-121.9358,136.0,48.0
6627,Chinook-H-LFR-2,0.4333634,114043,1986-06-12,49.2697,-121.9358,136.0,48.0
6628,Chinook-H-LFR-2,0.3937484,103618,1986-06-12,49.2697,-121.9358,136.0,48.0
6629,Chinook-H-LFR-2,0.1216642,25886,1986-06-17,49.2697,-121.9358,136.0,48.0
6630,Chinook-H-LFR-2,0.11940819999999999,25406,1986-06-17,49.2697,-121.9358,136.0,48.0
6631,Chinook-H-LFR-2,0.8424879999999999,19870,1987-03-22,49.2697,-121.9358,136.0,48.0
6632,Chinook-H-LFR-2,0.8697936,20514,1987-03-22,49.2697,-121.9358,136.0,48.0
6633,Chinook-H-LFR-2,0.1376082,25483,1986-06-20,49.2697,-121.9358,136.0,48.0
6634,Chinook-H-LFR-2,0.13614479999999998,25212,1986-06-20,49.2697,-121.9358,136.0,48.0
6635,Chinook-H-LFR-2,0.0309252,25771,1987-04-15,49.2697,-121.9358,136.0,48.0
6636,Chinook-H-LFR-2,0.031892399999999994,26577,1987-04-15,49.2697,-121.9358,136.0,48.0
6637,Chinook-H-LFR-2,0.08805489999999999,51797,1987-04-22,49.2697,-121.9358,136.0,48.0
6638,Chinook-H-LFR-2,0.0863192,50776,1987-04-22,49.2697,-121.9358,136.0,48.0
6639,Chinook-H-LFR-2,0.39328779999999997,106294,1987-05-22,49.2697,-121.9358,136.0,48.0
6640,Chinook-H-LFR-2,0.38948790000000005,105267,1987-05-22,49.2697,-121.9358,136.0,48.0
6641,Chinook-H-LFR-2,0.180698,90349,1987-05-15,49.2697,-121.9358,136.0,48.0
6642,Chinook-H-LFR-2,0.173048,86524,1987-05-15,49.2697,-121.9358,136.0,48.0
6643,Chinook-H-LFR-2,0.12682000000000002,74600,1988-04-15,49.2697,-121.9358,136.0,48.0
6644,Chinook-H-LFR-2,0.1861425,74457,1988-05-08,49.2697,-121.9358,136.0,48.0
6645,Chinook-H-LFR-2,0.22259099999999998,74197,1988-05-15,49.2697,-121.9358,136.0,48.0
6646,Chinook-H-LFR-2,4.302452,977830,1988-05-23,49.2697,-121.9358,136.0,48.0
6647,Chinook-H-LFR-2,0.8452879999999999,26920,1988-10-12,49.2697,-121.9358,136.0,48.0
6648,Chinook-H-LFR-2,0.28910420000000003,131411,1989-05-15,49.2697,-121.9358,136.0,48.0
6649,Chinook-H-LFR-2,0.29442820000000003,133831,1989-05-15,49.2697,-121.9358,136.0,48.0
6650,Chinook-H-LFR-2,0.16019840000000002,25031,1989-08-21,49.2697,-121.9358,136.0,48.0
6651,Chinook-H-LFR-2,0.08668300000000001,25495,1989-05-24,49.3289,-122.947,115.0,41.0
6652,Chinook-H-LFR-2,0.08668300000000001,25495,1989-05-24,49.3289,-122.947,115.0,41.0
6653,Chinook-H-LFR-2,0.29512266,213857,1990-04-22,49.2697,-121.9358,136.0,48.0
6654,Chinook-H-LFR-2,1.2633253400000002,799573,1990-04-22,49.2697,-121.9358,136.0,48.0
6655,Chinook-H-LFR-2,0.71987377,594937,1990-04-22,49.2697,-121.9358,136.0,48.0
6656,Chinook-H-LFR-2,1.5400639999999999,40528,1991-02-11,49.2697,-121.9358,136.0,48.0
6657,Chinook-H-LFR-2,0.4742388,18819,1992-04-11,49.2697,-121.9358,136.0,48.0
6658,Chinook-H-LFR-2,2.0349255,1197015,1991-04-26,49.2697,-121.9358,136.0,48.0
6659,Chinook-H-LFR-2,1.6256925,1083795,1991-05-08,49.2697,-121.9358,136.0,48.0
6660,Chinook-H-LFR-2,2.4097031,1047697,1992-04-18,49.2697,-121.9358,136.0,48.0
6661,Chinook-H-LFR-2,3.14416,1257664,1992-04-27,49.2697,-121.9358,136.0,48.0
