1993,Coho,Taylors Ch,82000
1993,Coho,Thurman Ch,305000
1993,Coho,Tower Ch,1500
1993,Coho,Tsable Ch,1500
1993,Coho,Weldwood Ch,1665
1993,Coho,Worth Cr,5000
1994,Chinook,Big Silver Ch,75000
1994,Chinook,Flood Ch,2000
1994,Chinook,Ladner Lag,2400
1994,Coho,Adams Ch,20000
1994,Coho,Arden Ch,1500
1994,Coho,Brandt Div,1500
1994,Coho,Browne Road Ch,10000
1994,Coho,Cat Stream Cr,195
1994,Coho,Coal Cr,6060
1994,Coho,Coho Ch,3000
1994,Coho,Gouwenberg Pd,31250
1994,Coho,Henry's Pd,31250
1994,Coho,Highfalls Ch,1000
1994,Coho,Hixon Ch,1200
1994,Coho,Jack Sl,3420
1994,Coho,Jitco Ch,170
1994,Coho,John Charlie Sl,3000
1994,Coho,Juliet Ch,2500
1994,Coho,Kawkawa Ch,300
1994,Coho,Mile 49 Ch,2700
1994,Coho,Millard Ch,3000
1994,Coho,Moodie's Ch,10170
1994,Coho,Mosquito Ch,5900
1994,Coho,One Mile Div,5000
1994,Coho,Oyster Ch #2,4000
1994,Coho,Powerhouse Ch,900
1994,Coho,Pretty's Ch,600
1994,Coho,Rotary Pk Ch,4700
1994,Coho,Seabird Ch,3000
1994,Coho,Sherman Ch,500
1994,Coho,Shop 3 Pd,1000
1994,Coho,Stave Ch,2550
1994,Coho,Swordfern Cr,198
1994,Coho,Taylors Ch,82000
1994,Coho,Thurman Ch,305000
1994,Coho,Tower Ch,1500
1994,Coho,Trestle Ch,17000
1994,Coho,Tsable Ch,1500
1994,Coho,Weldwood Ch,1665
1994,Coho,Worth Cr,5000
1995,Chinook,Annacis Ch,2400
1995,Chinook,Big Bend Ch,2000
1995,Chinook,Big Silver Ch,75000
1995,Chinook,Flood Ch,2000
1995,Chinook,Ladner Lag,2400
1995,Chinook,Shovelnose Ch,2000
1995,Coho,232nd Street Pd,1700
1995,Coho,Adams Ch,20000
1995,Coho,Anderson Pd,7600
1995,Coho,Arden Ch,1500
1995,Coho,Bear Cr/GSMN,8000
1995,Coho,Browne Road Ch,10000
1995,Coho,Cat Stream Cr,90
1995,Coho,Coho Ch,3000
1995,Coho,Gouwenberg Pd,31250
1995,Coho,Guthrie Cr,77
1995,Coho,Henry's Pd,31250
1995,Coho,Highfalls Ch,1000
1995,Coho,Hixon Ch,1200
1995,Coho,Jack Sl,3420
1995,Coho,Jitco Ch,170
1995,Coho,John Charlie Sl,3000
1995,Coho,Juliet Ch,2500
1995,Coho,Kawkawa Ch,300
1995,Coho,Mile 49 Ch,2700
1995,Coho,Millard Ch,3000
1995,Coho,Moodie's Ch,10000
1995,Coho,Mosquito Ch,5900
1995,Coho,One Mile Div,5000
1995,Coho,Oyster Ch #2,4000
1995,Coho,Parkside Cr,400
1995,Coho,Powerhouse Ch,900
1995,Coho,Pretty's Ch,600
1995,Coho,Robertson Ch,2500
1995,Coho,Rotary Pk Ch,4700
1995,Coho,Salmon R/LWFR Fwy,12000
1995,Coho,Seabird Ch,3000
1995,Coho,Sherman Ch,500
1995,Coho,Shop 3 Pd,1000
1995,Coho,Shovelnose Ch,2000
1995,Coho,Stave Ch,2550
1995,Coho,Swordfern Cr,153
1995,Coho,Taylors Ch,2000
1995,Coho,Thurman Ch,78500
1995,Coho,Tower Ch,1500
1995,Coho,Trestle Ch,17000
1995,Coho,Tsable Ch,1500
1995,Coho,Weldwood Ch,1700
1995,Coho,Worth Cr,5000
1995,Coho,York Road Ch,6200
1996,Chinook,Annacis Ch,2400
1996,Chinook,Big Bend Ch,2000
1996,Chinook,Big Silver Ch,75000
1996,Chinook,Flood Ch,2000
1996,Chinook,Ladner Lag,2400
1996,Chinook,Shovelnose Ch,2000
1996,Coho,232nd Street Pd,1700
1996,Coho,Adams Ch,20000
1996,Coho,Alder Run Ch,2000
1996,Coho,Anderson Pd,7600
1996,Coho,Arden Ch,1500
1996,Coho,Browne Road Ch,10000
1996,Coho,Cat Stream Cr,118
1996,Coho,Coho Ch,3000
1996,Coho,Gouwenberg Pd,31250
1996,Coho,Guthrie Cr,157
1996,Coho,Henry's Pd,31250
1996,Coho,Highfalls Ch,1000
1996,Coho,Hixon Ch,1200
1996,Coho,Jack Sl,3420
1996,Coho,Jitco Ch,170
1996,Coho,John Charlie Sl,3000
1996,Coho,Juliet Ch,2500
1996,Coho,Kawkawa Ch,300
1996,Coho,Mile 49 Ch,2700
1996,Coho,Millard Ch,3000
1996,Coho,Moodie's Ch,10170
1996,Coho,Mosquito Ch,5900
1996,Coho,North Shore Strms,9000
1996,Coho,One Mile Div,5000
1996,Coho,Oyster Ch #2,4000
1996,Coho,Powerhouse Ch,900
1996,Coho,Pretty's Ch,600
1996,Coho,Robertson Ch,2500
1996,Coho,Rotary Pk Ch,4700
1996,Coho,Salmon R/LWFR Fwy,12000
1996,Coho,Seabird Ch,3000
1996,Coho,Sherman Ch,500
1996,Coho,Shop 3 Pd,1000
1996,Coho,Shovelnose Ch,2000
1996,Coho,Stave Ch,2550
1996,Coho,Taylors Ch,2000
1996,Coho,Thurman Ch,78500
1996,Coho,Tower Ch,1500
1996,Coho,Trestle Ch,17000
1996,Coho,Tsable Ch,1500
1996,Coho,Weldwood Ch,1665
1996,Coho,Worth Cr,2500
1996,Coho,York Road Ch,6200
1997,Chinook,Annacis Ch,2400
1997,Chinook,Big Bend Ch,2000
1997,Chinook,Big Silver Ch,75000
1997,Chinook,Flood Ch,2000
1997,Chinook,Ladner Lag,2400
1997,Chinook,Shovelnose Ch,2000
1997,Coho,232nd Street Pd,1700
1997,Coho,Adams Ch,20000
1997,Coho,Alder Run Ch,2000
1997,Coho,Anderson Pd,7600
1997,Coho,Arden Ch,1500
1997,Coho,Browne Road Ch,10000
1997,Coho,Coal Cr,9000
1997,Coho,Coho Ch,3000
1997,Coho,Gouwenberg Pd,31250
1997,Coho,Henry's Pd,31250
1997,Coho,Highfalls Ch,1000
1997,Coho,Hixon Ch,1200
1997,Coho,Jack Sl,3420
1997,Coho,Jitco Ch,170
1997,Coho,John Charlie Sl,3000
1997,Coho,Juliet Ch,2500
1997,Coho,Kawkawa Ch,300
1997,Coho,Lamb Ch,500
1997,Coho,Mile 49 Ch,2700
1997,Coho,Millard Ch,3000
1997,Coho,Moodie's Ch,10170
1997,Coho,Mosquito Ch,5900
1997,Coho,North Shore Strms,12000
1997,Coho,One Mile Div,5000
1997,Coho,Oyster Ch #2,4000
1997,Coho,Powerhouse Ch,900
1997,Coho,Pretty's Ch,600
1997,Coho,Robertson Ch,2500
1997,Coho,Rotary Pk Ch,3150
1997,Coho,Salmon R/LWFR Fwy,12000
1997,Coho,Seabird Ch,3000
1997,Coho,Sherman Ch,500
1997,Coho,Shop 3 Pd,1000
1997,Coho,Shovelnose Ch,2000
1997,Coho,Stave Ch,2550
1997,Coho,Taylors Ch,2000
1997,Coho,Thurman Ch,78500
1997,Coho,Tower Ch,1500
1997,Coho,Trestle Ch,17000
1997,Coho,Tsable Ch,1500
1997,Coho,Valens Cr,190
1997,Coho,Weldwood Ch,1665
1997,Coho,Worth Cr,2500
1997,Coho,York Road Ch,6200
1997,Coho,Yukalup Ch,2200
1998,Chinook,Annacis Ch,2400
1998,Chinook,Big Bend Ch,9400
1998,Chinook,Big Silver Ch,75000
1998,Chinook,Flood Ch,2000
1998,Chinook,Ladner Lag,2400
1998,Chinook,Shovelnose Ch,2000
1998,Coho,232nd Street Pd,1700
1998,Coho,Adams Ch,20000
1998,Coho,Alder Run Ch,2000
1998,Coho,Anderson Pd,7600
1998,Coho,Angel Wing Ch,6000
1998,Coho,Arden Ch,1500
1998,Coho,Browne Road Ch,10000
1998,Coho,Coho Ch,3000
1998,Coho,Cub Cr,322
1998,Coho,Fish Hatchery Pd,12500
1998,Coho,Foley Ch,1200
1998,Coho,Gouwenberg Pd,31250
1998,Coho,Griffin Pk Ch,500
1998,Coho,Henry's Pd,31250
1998,Coho,Highfalls Ch,1000
1998,Coho,Hixon Ch,1200
1998,Coho,Homestead Pd/LWFR,4900
1998,Coho,Jack Sl,3420
1998,Coho,Jenny Wren Ch,2000
1998,Coho,Jitco Ch,170
1998,Coho,John Charlie Sl,3000
1998,Coho,Juliet Ch,2500
1998,Coho,Kawkawa Ch,300
1998,Coho,Lamb Ch,500
1998,Coho,Mile 49 Ch,2700
1998,Coho,Millard Ch,3000
1998,Coho,Moodie's Ch,10170
1998,Coho,Mosquito Ch,5900
1998,Coho,North Shore Strms,6715
1998,Coho,One Mile Div,5000
1998,Coho,Oyster Ch #2,4000
1998,Coho,Powerhouse Ch,900
1998,Coho,Pretty's Ch,600
1998,Coho,Robertson Ch,2500
1998,Coho,Rotary Pk Ch,3150
1998,Coho,SIB Ch #1,2000
1998,Coho,Salmon R/LWFR Fwy,12000
1998,Coho,Seabird Ch,3000
1998,Coho,Sherman Ch,500
1998,Coho,Shop 3 Pd,1000
1998,Coho,Shovelnose Ch,2000
1998,Coho,Stave Ch,2550
1998,Coho,Swoboda Ch,400
1998,Coho,Taylors Ch,600
1998,Coho,Thompson Ch,1000
1998,Coho,Thurman Ch,78500
1998,Coho,Tower Ch,1500
1998,Coho,Trestle Ch,17000
1998,Coho,Tsable Ch,1500
1998,Coho,Valens Cr,96
1998,Coho,Weldwood Ch,1665
1998,Coho,Worth Cr,2500
1998,Coho,Yukalup Ch,2200
1999,Chinook,Annacis Ch,2400
1999,Chinook,Big Bend Ch,9400
1999,Chinook,Big Silver Ch,675000
1999,Chinook,Flood Ch,2000
1999,Chinook,Ladner Lag,2400
1999,Chinook,Seymour Nar Ch,225000
1999,Chinook,Shovelnose Ch,2000
1999,Coho,232nd Street Pd,1700
1999,Coho,Adams Ch,20000
1999,Coho,Alder Run Ch,2000
1999,Coho,Anderson Pd,7600
1999,Coho,Angel Wing Ch,6000
1999,Coho,Arden Ch,1500
1999,Coho,Browne Road Ch,10000
1999,Coho,Coho Ch,3000
1999,Coho,Donovan's Pd,350
1999,Coho,Elizabeth Joe Ch,2000
1999,Coho,Fell Ch,750
1999,Coho,Fish Hatchery Pd,12500
1999,Coho,Foley Ch,1200
1999,Coho,Forestry Ch,3400
1999,Coho,Gouwenberg Pd,31250
1999,Coho,Griffin Pk Ch,500
1999,Coho,Henry's Pd,31250
1999,Coho,Highfalls Ch,1000
1999,Coho,Hixon Ch,1200
1999,Coho,Homestead Pd/LWFR,4900
1999,Coho,Jack Sl,3420
1999,Coho,Jenny Wren Ch,2000
1999,Coho,Jitco Ch,170
1999,Coho,John Charlie Sl,3000
1999,Coho,Juliet Ch,2500
1999,Coho,Kawkawa Ch,300
1999,Coho,Lamb Ch,500
1999,Coho,MacKay Sl,1000
1999,Coho,Mile 49 Ch,2700
1999,Coho,Millard Ch,3000
1999,Coho,Millennium Ch,16000
1999,Coho,Moodie's Ch,10170
1999,Coho,Mosquito Ch,5900
1999,Coho,North Shore Strms,7100
1999,Coho,One Mile Div,5000
1999,Coho,Oyster Ch #2,4000
1999,Coho,Pilchuk Ch,5000
1999,Coho,Powerhouse Ch,900
1999,Coho,Pretty's Ch,600
1999,Coho,Robertson Ch,2500
1999,Coho,Rotary Pk Ch,3150
1999,Coho,SIB Ch #1,2000
1999,Coho,Salmon R/LWFR Fwy,12000
1999,Coho,Salwein Pd,1000
1999,Coho,Seabird Ch,3000
1999,Coho,Sherman Ch,500
1999,Coho,Shop 3 Pd,1000
1999,Coho,Shovelnose Ch,2000
1999,Coho,Stave Ch,2550
1999,Coho,Swoboda Ch,400
1999,Coho,Taylors Ch,600
1999,Coho,Thompson Ch,1000
1999,Coho,Thurman Ch,78500
1999,Coho,Tower Ch,1500
1999,Coho,Trestle Ch,17000
1999,Coho,Tsable Ch,1500
1999,Coho,Valens Cr,99
1999,Coho,Weldwood Ch,1665
1999,Coho,Worth Cr,2500
1999,Coho,Yukalup Ch,2200
2000,Chinook,Annacis Ch,2400
2000,Chinook,Big Bend Ch,9400
2000,Chinook,Big Silver Ch,675000
2000,Chinook,Flood Ch,2000
2000,Chinook,Ladner Lag,2400
2000,Chinook,McNeil Ch,225000
2000,Chinook,Seymour Nar Ch,225000
2000,Chinook,Shovelnose Ch,2000
2000,Coho,232nd Street Pd,1700
2000,Coho,Adams Ch,20000
2000,Coho,Alder Run Ch,2000
2000,Coho,Alouette Tr 10-11,250
2000,Coho,Anderson Pd,7600
2000,Coho,Angel Wing Ch,6000
2000,Coho,Arden Ch,1500
2000,Coho,Camp Ch,3250
2000,Coho,Coal Cr,19174
2000,Coho,Coho Ch,460
2000,Coho,Coho Pd,6500
2000,Coho,Donovan's Pd,350
2000,Coho,Elizabeth Joe Ch,2000
2000,Coho,Fell Ch,750
2000,Coho,Fish Hatchery Pd,12500
2000,Coho,Foley Ch,1200
2000,Coho,Forestry Ch,3400
2000,Coho,Gouwenberg Pd,31200
2000,Coho,Griffin Pk Ch,500
2000,Coho,Henry's Pd,31250
2000,Coho,Highfalls Ch,1000
2000,Coho,Hixon Ch,800
2000,Coho,Homestead Pd/LWFR,4900
2000,Coho,Jack Sl,2880
2000,Coho,Jenny Wren Ch,2000
2000,Coho,Jitco Ch,170
2000,Coho,John Charlie Sl,3000
2000,Coho,Juliet Ch,2500
2000,Coho,Kawkawa Ch,300
2000,Coho,Lamb Ch,500
2000,Coho,MacKay Sl,1000
2000,Coho,Mile 49 Ch,2700
2000,Coho,Millard Ch,3000
2000,Coho,Millennium Ch,16000
2000,Coho,Moodie's Ch,10200
2000,Coho,Mosquito Ch,5900
2000,Coho,North Shore Strms,7097
2000,Coho,One Mile Div,5000
2000,Coho,Oyster Ch #2,4000
2000,Coho,Pilchuk Ch,5000
2000,Coho,Powerhouse Ch,900
2000,Coho,Pretty's Ch,400
2000,Coho,Robertson Ch,2500
2000,Coho,Rotary Pk Ch,3150
2000,Coho,SIB Ch #1,2000
2000,Coho,Salmon R/LWFR Fwy,12000
2000,Coho,Salwein Pd,1000
2000,Coho,Seabird Ch,3000
2000,Coho,Sherman Ch,500
2000,Coho,Shop 3 Pd,1000
2000,Coho,Shovelnose Ch,2000
2000,Coho,Stave Ch,2550
2000,Coho,Swoboda Ch,400
2000,Coho,Taylors Ch,600
2000,Coho,Thompson Ch,1000
2000,Coho,Thurman Ch,78500
2000,Coho,Tower Ch,1000
2000,Coho,Trestle Ch,17000
2000,Coho,Tsable Ch,1500
2000,Coho,Volcanic Brown Ch,1200
2000,Coho,Weldwood Ch,1100
2000,Coho,Worth Cr,850
2000,Coho,Yukalup Ch,2200
2001,Chinook,Annacis Ch,2400
2001,Chinook,Big Bend Ch,9400
2001,Chinook,Big Silver Ch,675000
2001,Chinook,Douglas Is Ch,650
2001,Chinook,Flood Ch,2000
2001,Chinook,Ladner Lag,2400
2001,Chinook,McNeil Ch,225000
2001,Chinook,Seymour Nar Ch,225000
2001,Chinook,Shovelnose Ch,2000
2001,Chinook,Van Dyke Ch,250000
2001,Coho,232nd Street Pd,1700
2001,Coho,Adams Ch,20000
2001,Coho,Alder Run Ch,2000
2001,Coho,Alouette Tr 10-11,250
2001,Coho,Anderson Pd,7600
2001,Coho,Angel Wing Ch,6000
2001,Coho,Arden Ch,1500
2001,Coho,Camp Ch,3250
2001,Coho,Coal Cr,6459
2001,Coho,Coho Ch,460
2001,Coho,Coho Pd,6500
2001,Coho,Donovan's Pd,350
2001,Coho,Elizabeth Joe Ch,2000
2001,Coho,Fell Ch,750
2001,Coho,Fish Hatchery Pd,12500
2001,Coho,Foley Ch,1200
2001,Coho,Forestry Ch,3400
2001,Coho,Foster Ch,1000
2001,Coho,Gouwenberg Pd,31200
2001,Coho,Griffin Pk Ch,500
2001,Coho,Henry's Pd,31250
2001,Coho,Highfalls Ch,1000
2001,Coho,Hixon Ch,800
2001,Coho,Homestead Pd/LWFR,4900
2001,Coho,Hyde Ch,1000
2001,Coho,Jack Sl,2880
2001,Coho,Jenny Wren Ch,2000
2001,Coho,Jitco Ch,170
2001,Coho,John Charlie Sl,3000
2001,Coho,Juliet Ch,2500
2001,Coho,Kawkawa Ch,300
2001,Coho,Lamb Ch,500
2001,Coho,MacKay Sl,1000
2001,Coho,Mile 49 Ch,2700
2001,Coho,Millard Ch,3000
2001,Coho,Millennium Ch,16000
2001,Coho,Moodie's Ch,10200
2001,Coho,Mosquito Ch,5900
2001,Coho,North Shore Strms,5000
2001,Coho,One Mile Div,5000
2001,Coho,Oyster Ch #2,4000
2001,Coho,Pilchuk Ch,5000
2001,Coho,Powerhouse Ch,900
2001,Coho,Pretty's Ch,400
2001,Coho,Robertson Ch,2500
2001,Coho,Rotary Pk Ch,3150
2001,Coho,SIB Ch #1,2000
2001,Coho,Salmon R/LWFR Fwy,12000
2001,Coho,Salwein Pd,1000
2001,Coho,Seabird Ch,3000
2001,Coho,Sherman Ch,500
2001,Coho,Shop 3 Pd,1000
2001,Coho,Shovelnose Ch,2000
2001,Coho,Stave Ch,2550
2001,Coho,Swoboda Ch,400
2001,Coho,Taylors Ch,600
2001,Coho,Thompson Ch,1000
2001,Coho,Thurman Ch,78500
2001,Coho,Tower Ch,1000
2001,Coho,Trestle Ch,17000
2001,Coho,Tsable Ch,1500
2001,Coho,Volcanic Brown Ch,1200
2001,Coho,Weldwood Ch,1100
2001,Coho,Worth Cr,850
2001,Coho,Yukalup Ch,2200
2002,Chinook,Annacis Ch,2400
2002,Chinook,Big Bend Ch,9400
2002,Chinook,Big Silver Ch,675000
2002,Chinook,Douglas Is Ch,650
2002,Chinook,Flood Ch,2000
2002,Chinook,Ladner Lag,2400
2002,Chinook,McNeil Ch,225000
2002,Chinook,Seymour Nar Ch,225000
2002,Chinook,Shovelnose Ch,2000
2002,Chinook,Van Dyke Ch,250000
2002,Coho,232nd Street Pd,1700
2002,Coho,Alouette Tr 10-11,250
2002,Coho,Anderson Pd,7600
2002,Coho,Angel Wing Ch,6000
2002,Coho,Camp Ch,3250
2002,Coho,Coho Ch,460
2002,Coho,Coho Pd,6500
2002,Coho,Donovan's Pd,350
2002,Coho,Elizabeth Joe Ch,2000
2002,Coho,Fell Ch,750
2002,Coho,Fish Hatchery Pd,12500
2002,Coho,Foley Ch,1200
2002,Coho,Forestry Ch,3400
2002,Coho,Gouwenberg Pd,31200
2002,Coho,Griffin Pk Ch,500
2002,Coho,Henry's Pd,31200
2002,Coho,Highfalls Ch,1000
2002,Coho,Hixon Ch,800
2002,Coho,Homestead Pd/LWFR,4900
2002,Coho,Jack Sl,2900
2002,Coho,Kawkawa Ch,800
2002,Coho,MacKay Sl,1000
2002,Coho,Mile 49 Ch,2700
2002,Coho,Millennium Ch,16000
2002,Coho,Moodie's Ch,10200
2002,Coho,Mosquito Ch,5900
2002,Coho,One Mile Div,5000
2002,Coho,Pilchuk Ch,5000
2002,Coho,Pretty's Ch,400
2002,Coho,Salmon R/LWFR Fwy,12000
2002,Coho,Salwein Pd,2500
2002,Coho,Seabird Ch,3000
2002,Coho,Shop 3 Pd,1000
2002,Coho,Shovelnose Ch,2000
2002,Coho,Stave Ch,2550
2002,Coho,Swoboda Ch,400
2002,Coho,Thompson Ch,1000
2002,Coho,Thurman Ch,75000
2002,Coho,Tower Ch,1000
2002,Coho,Valens Cr,93
2002,Coho,Volcanic Brown Ch,1200
2002,Coho,Weldwood Ch,1100
2002,Coho,Worth Cr,850
2002,Coho,Yukalup Ch,2200
2003,Chinook,Annacis Ch,2400
2003,Chinook,Big Bend Ch,9400
2003,Chinook,Big Silver Ch,675000
2003,Chinook,Douglas Is Ch,650
2003,Chinook,Flood Ch,2000
2003,Chinook,Ladner Lag,2400
2003,Chinook,Seymour Nar Ch,225000
2003,Chinook,Shovelnose Ch,2000
2003,Coho,232nd Street Pd,1700
2003,Coho,Alouette Tr 10-11,250
2003,Coho,Anderson Pd,7600
2003,Coho,Angel Wing Ch,6000
2003,Coho,Atchelitz Pd,400
2003,Coho,Camp Ch,3250
2003,Coho,Coal Cr,15000
2003,Coho,Coho Ch,460
2003,Coho,Coho Pd,7000
2003,Coho,Colony Farm Ch,1900
2003,Coho,Delair Ch,500
2003,Coho,Donovan's Pd,350
2003,Coho,Elizabeth Joe Ch,2000
2003,Coho,Fell Ch,750
2003,Coho,Fish Hatchery Pd,12500
2003,Coho,Foley Ch,1200
2003,Coho,Forestry Ch,3400
2003,Coho,Foster Ch,3100
2003,Coho,Gouwenberg Pd,31200
2003,Coho,Griffin Pk Ch,500
2003,Coho,Hennipen Cr Lad,1500
2003,Coho,Henry's Pd,31200
2003,Coho,Highfalls Ch,1300
2003,Coho,Hixon Ch,800
2003,Coho,Homestead Pd/LWFR,500
2003,Coho,Hyde Ch,1000
2003,Coho,Jack Sl,2900
2003,Coho,Kawkawa Ch,300
2003,Coho,MacKay Sl,1000
2003,Coho,Mile 49 Ch,2700
2003,Coho,Millennium Ch,16000
2003,Coho,Moodie's Ch,9300
2003,Coho,Mosquito Ch,5900
2003,Coho,One Mile Div,5000
2003,Coho,Overlanders Ch,4500
2003,Coho,Painted Turtle Sl,700
2003,Coho,Pilchuk Ch,5000
2003,Coho,Pretty's Ch,400
2003,Coho,Salmon R/LWFR Bk Stab,250
2003,Coho,Salmon R/LWFR Fwy,12000
2003,Coho,Salwein Pd,29000
