"year","month","mean"
"1980","1",1.06227377407795
"1980","2",1.00013667975922
"1980","3",1.0016866758536
"1980","4",1.00868070520615
"1980","5",1.01750668042358
"1980","6",1.00725243014173
"1980","7",0.99986332024078
"1980","8",0.998823935456595
"1980","9",0.984883039579642
"1980","10",0.95049349873168
"1980","11",0.951184410432437
"1980","12",0.950882511515542
"1981","1",1.00957391970325
"1981","2",1.03708733327629
"1981","3",1.06291026285432
"1981","4",1.07085795004228
"1981","5",1.05154274825858
"1981","6",1.03692682943107
"1981","7",0.990426080296747
"1981","8",0.960735194948865
"1981","9",0.925389686896038
"1981","10",0.89288282643139
"1981","11",0.895759713893139
"1981","12",0.914718741131825
"1982","1",1.09689152093735
"1982","2",1.05934208558141
"1982","3",1.02166052023273
"1982","4",1.0135047812651
"1982","5",0.999955440811725
"1982","6",1.00004455918828
"1982","7",1.01126830667177
"1982","8",0.975208230230311
"1982","9",0.945977305041069
"1982","10",0.912559806470446
"1982","11",0.898749613887099
"1982","12",0.888673549243034
"1983","1",0.796226062359076
"1983","2",0.835031009190288
"1983","3",0.87823155996336
"1983","4",0.918584615809712
"1983","5",0.961885496325898
"1983","6",0.996509054950475
"1983","7",1.00349094504952
"1983","8",1.00792313072757
"1983","9",1.08269008998027
"1983","10",1.11791852996658
"1983","11",1.16475422464366
"1983","12",1.15291675300974
"1984","1",1.05429157560598
"1984","2",1.07885082796143
"1984","3",1.08429019722379
"1984","4",1.09367251688074
"1984","5",1.05635752366524
"1984","6",1.0146370608693
"1984","7",0.985362939130697
"1984","8",0.947263979374698
"1984","9",0.861082076733371
"1984","10",0.793195124385972
"1984","11",0.738947196176921
"1984","12",0.685440782603882
"1985","1",1.26538383961789
"1985","2",1.14307973402521
"1985","3",1.01931204635408
"1985","4",0.945977269055001
"1985","5",0.898492607857545
"1985","6",0.926039997936463
"1985","7",0.960656127607103
"1985","8",0.980687953645917
"1985","9",1.03848658595386
"1985","10",1.08949011951401
"1985","11",1.09944477022266
"1985","12",0.914907579873973
"1986","1",0.953169261636334
"1986","2",0.954689790203737
"1986","3",0.990298865215816
"1986","4",1.01375525308021
"1986","5",1.00053589853439
"1986","6",0.999464101465614
"1986","7",0.985126207460944
"1986","8",0.974398461346433
"1986","9",1.01109202037365
"1986","10",1.01646663961588
"1986","11",1.02749603045982
"1986","12",1.03588818622161
"1987","1",0.898936776000564
"1987","2",0.907750081907312
"1987","3",0.935987788260992
"1987","4",0.963132163160332
"1987","5",0.976026630485988
"1987","6",0.994925658670881
"1987","7",1.00507434132912
"1987","8",1.02170498247504
"1987","9",1.07272187013811
