"year","month","mean"
"2007","7",0.0784787162385247
"2007","8",0.0496728043968433
"2007","9",0.0321046988242873
"2007","10",0.0116076331736189
"2007","11",-0.0303638074367853
"2007","12",-0.0396219577629248
"2008","1",-0.0478634832501207
"2008","2",-0.086276814321952
"2008","3",-0.118124137844258
"2008","4",-0.198276182899823
"2008","5",-0.242235813093896
"2008","6",-0.243493581977774
"2008","7",-0.24510926403205
"2008","8",-0.251060869785795
"2008","9",-0.258567266226446
"2008","10",-0.253870706172492
"2008","11",-0.239936078575455
"2008","12",-0.235776234538573
"2009","1",-0.316646587534224
"2009","2",-0.354017126610565
"2009","3",-0.40990504257932
"2009","4",-0.477626492933645
"2009","5",-0.451833691898856
"2009","6",-0.401985507005959
"2009","7",-0.368924545880979
"2009","8",-0.297935570462232
"2009","9",-0.25070867039781
"2009","10",-0.182994984639233
"2009","11",-0.125205597741182
"2009","12",-0.117948657875664
"2010","1",-0.0602443879851828
"2010","2",-0.0217492861370591
"2010","3",0.0286581648614914
"2010","4",0.0367114371678209
"2010","5",0.0413051699951683
"2010","6",0.0349563283942664
"2010","7",0.0369812083467547
"2010","8",0.0455343985343856
"2010","9",0.0585150308423256
"2010","10",0.0715809578635851
"2010","11",0.0690878109397649
"2010","12",0.0444255022145273
"2011","1",0.0573517332098567
"2011","2",0.0559906642575294
"2011","3",-0.00457545802464166
"2011","4",-0.0226628260790787
"2011","5",-0.0537484371074247
"2011","6",-0.0853902950555645
"2011","7",-0.0999497414841359
"2011","8",-0.12624552367531
"2011","9",-0.159269028909647
"2011","10",-0.197059787344983
"2011","11",-0.232030570683685
"2011","12",-0.255377280761797
"2012","1",-0.244238710420358
"2012","2",-0.269149434953294
"2012","3",-0.273769669411338
"2012","4",-0.298023301840071
"2012","5",-0.300763411741021
"2012","6",-0.30141828829119
"2012","7",-0.304110496839266
"2012","8",-0.277583990980834
"2012","9",-0.225787342325656
"2012","10",-0.183418062993236
"2012","11",-0.15651801149541
"2012","12",-0.129905434651313
"2013","1",-0.0879404037687228
"2013","2",-0.0643229980874537
"2013","3",-0.0610925933121276
"2013","4",-0.0621167809832501
"2013","5",-0.0553124731840876
"2013","6",-0.0508590447737156
"2013","7",-0.0284799353961991
"2013","8",0.00822824859075538
"2013","9",0.0372501836044451
"2013","10",0.0559803473788049
"2013","11",0.0595194445361572
"2013","12",0.0104579982686423
"2014","1",0.0249917095345466
"2014","2",-0.0336686412667096
"2014","3",-0.112900323300854
"2014","4",-0.0951967285593494
"2014","5",-0.0750463672088903
"2014","6",-0.0518394709292961
"2014","7",-0.0342951653849251
"2014","8",-0.00471461837655018
"2014","9",0.0554497749234981
"2014","10",0.127651169250282
"2014","11",0.144861221311805
"2014","12",0.170222295337413
"2015","1",0.268124075374456
"2015","2",0.35182286944355
"2015","3",0.418202036902078
"2015","4",0.459449209433886
"2015","5",0.462172726364954
"2015","6",0.454476876872282
"2015","7",0.466118167760509
"2015","8",0.469001154453213
"2015","9",0.482509564664197
"2015","10",0.477437624718151
"2015","11",0.478707892675954
"2015","12",0.464065381583186
"2016","1",0.507641152037365
"2016","2",0.530218211044452
"2016","3",0.571982880757771
"2016","4",0.596025945059591
"2016","5",0.580874334594943
"2016","6",0.538655373490095
"2016","7",0.514841621537285
"2016","8",0.455376432356257
"2016","9",0.390111055081334
"2016","10",0.340340654594138
"2016","11",0.361589332360283
"2016","12",0.372266657231438
"2017","1",0.32942098236431
"2017","2",0.298145513750201
"2017","3",0.313427810859237
"2017","4",0.309907061745048
"2017","5",0.312015520051538
"2017","6",0.302527684087615
"2017","7",0.277031582642132
"2017","8",0.261741144870349
"2017","9",0.232156756885167
"2017","10",0.183048776916573
"2017","11",0.158724644648897
"2017","12",0.173798224875181
"2018","1",0.208936090594299
"2018","2",0.198122979364632
"2018","3",0.174784786056531
"2018","4",0.170082554416975
"2018","5",0.172088362779836
"2018","6",0.169748959172169
"2018","7",0.162911768098728
"2018","8",0.183380762683202
"2018","9",0.209608535915606
"2018","10",0.204194877254791
"2018","11",0.242956195945402
"2018","12",0.258787280681269
