"year","avg_mean","month"
"1980",1.0714143164224,1
"1980",1.0714143164224,2
"1980",1.0714143164224,3
"1980",1.0714143164224,4
"1980",1.0714143164224,5
"1980",1.0714143164224,6
"1980",1.0714143164224,7
"1980",1.0714143164224,8
"1980",1.0714143164224,9
"1980",1.0714143164224,10
"1980",1.0714143164224,11
"1980",1.0714143164224,12
"1981",0.941823433107854,1
"1981",0.941823433107854,2
"1981",0.941823433107854,3
"1981",0.941823433107854,4
"1981",0.941823433107854,5
"1981",0.941823433107854,6
"1981",0.941823433107854,7
"1981",0.941823433107854,8
"1981",0.941823433107854,9
"1981",0.941823433107854,10
"1981",0.941823433107854,11
"1981",0.941823433107854,12
"1982",0.910669471439308,1
"1982",0.910669471439308,2
"1982",0.910669471439308,3
"1982",0.910669471439308,4
"1982",0.910669471439308,5
"1982",0.910669471439308,6
"1982",0.910669471439308,7
"1982",0.910669471439308,8
"1982",0.910669471439308,9
"1982",0.910669471439308,10
"1982",0.910669471439308,11
"1982",0.910669471439308,12
"1983",0.690901934986847,1
"1983",0.690901934986847,2
"1983",0.690901934986847,3
"1983",0.690901934986847,4
"1983",0.690901934986847,5
"1983",0.690901934986847,6
"1983",0.690901934986847,7
"1983",0.690901934986847,8
"1983",0.690901934986847,9
"1983",0.690901934986847,10
"1983",0.690901934986847,11
"1983",0.690901934986847,12
"1984",0.746834770387073,1
"1984",0.746834770387073,2
"1984",0.746834770387073,3
"1984",0.746834770387073,4
"1984",0.746834770387073,5
"1984",0.746834770387073,6
"1984",0.746834770387073,7
"1984",0.746834770387073,8
"1984",0.746834770387073,9
"1984",0.746834770387073,10
"1984",0.746834770387073,11
"1984",0.746834770387073,12
"1985",0.919446974257798,1
"1985",0.919446974257798,2
"1985",0.919446974257798,3
"1985",0.919446974257798,4
"1985",0.919446974257798,5
"1985",0.919446974257798,6
"1985",0.919446974257798,7
"1985",0.919446974257798,8
"1985",0.919446974257798,9
"1985",0.919446974257798,10
"1985",0.919446974257798,11
"1985",0.919446974257798,12
"1986",0.955017397031191,1
"1986",0.955017397031191,2
"1986",0.955017397031191,3
"1986",0.955017397031191,4
"1986",0.955017397031191,5
"1986",0.955017397031191,6
"1986",0.955017397031191,7
"1986",0.955017397031191,8
"1986",0.955017397031191,9
"1986",0.955017397031191,10
"1986",0.955017397031191,11
"1986",0.955017397031191,12
"1987",0.921559510146561,1
"1987",0.921559510146561,2
"1987",0.921559510146561,3
"1987",0.921559510146561,4
"1987",0.921559510146561,5
"1987",0.921559510146561,6
"1987",0.921559510146561,7
"1987",0.921559510146561,8
"1987",0.921559510146561,9
"1987",0.921559510146561,10
"1987",0.921559510146561,11
"1987",0.921559510146561,12
"1988",0.889457554678692,1
"1988",0.889457554678692,2
"1988",0.889457554678692,3
"1988",0.889457554678692,4
"1988",0.889457554678692,5
"1988",0.889457554678692,6
"1988",0.889457554678692,7
"1988",0.889457554678692,8
"1988",0.889457554678692,9
"1988",0.889457554678692,10
"1988",0.889457554678692,11
"1988",0.889457554678692,12
"1989",0.965659360954528,1
"1989",0.965659360954528,2
"1989",0.965659360954528,3
"1989",0.965659360954528,4
"1989",0.965659360954528,5
"1989",0.965659360954528,6
"1989",0.965659360954528,7
"1989",0.965659360954528,8
"1989",0.965659360954528,9
"1989",0.965659360954528,10
"1989",0.965659360954528,11
"1989",0.965659360954528,12
"1990",0.964847454904171,1
"1990",0.964847454904171,2
"1990",0.964847454904171,3
"1990",0.964847454904171,4
"1990",0.964847454904171,5
"1990",0.964847454904171,6
"1990",0.964847454904171,7
"1990",0.964847454904171,8
"1990",0.964847454904171,9
"1990",0.964847454904171,10
"1990",0.964847454904171,11
"1990",0.964847454904171,12
"1991",0.924157900977076,1
"1991",0.924157900977076,2
"1991",0.924157900977076,3
"1991",0.924157900977076,4
"1991",0.924157900977076,5
"1991",0.924157900977076,6
"1991",0.924157900977076,7
"1991",0.924157900977076,8
"1991",0.924157900977076,9
"1991",0.924157900977076,10
"1991",0.924157900977076,11
"1991",0.924157900977076,12
"1992",0.814088599022924,1
"1992",0.814088599022924,2
"1992",0.814088599022924,3
"1992",0.814088599022924,4
"1992",0.814088599022924,5
"1992",0.814088599022924,6
"1992",0.814088599022924,7
"1992",0.814088599022924,8
"1992",0.814088599022924,9
"1992",0.814088599022924,10
"1992",0.814088599022924,11
"1992",0.814088599022924,12
"1993",0.87870296843292,1
"1993",0.87870296843292,2
"1993",0.87870296843292,3
"1993",0.87870296843292,4
"1993",0.87870296843292,5
"1993",0.87870296843292,6
"1993",0.87870296843292,7
"1993",0.87870296843292,8
"1993",0.87870296843292,9
"1993",0.87870296843292,10
"1993",0.87870296843292,11
"1993",0.87870296843292,12
"1994",1,1
"1994",1,2
"1994",1,3
"1994",1,4
"1994",1,5
"1994",1,6
"1994",1,7
"1994",1,8
"1994",1,9
"1994",1,10
"1994",1,11
"1994",1,12
"1995",1.02982700657647,1
"1995",1.02982700657647,2
"1995",1.02982700657647,3
"1995",1.02982700657647,4
"1995",1.02982700657647,5
"1995",1.02982700657647,6
"1995",1.02982700657647,7
"1995",1.02982700657647,8
"1995",1.02982700657647,9
"1995",1.02982700657647,10
"1995",1.02982700657647,11
"1995",1.02982700657647,12
"1996",1.16531779594138,1
"1996",1.16531779594138,2
"1996",1.16531779594138,3
"1996",1.16531779594138,4
"1996",1.16531779594138,5
"1996",1.16531779594138,6
"1996",1.16531779594138,7
"1996",1.16531779594138,8
"1996",1.16531779594138,9
"1996",1.16531779594138,10
"1996",1.16531779594138,11
"1996",1.16531779594138,12
