"year","month","mean"
"1991","10",1.4390873432904
"1991","11",0.975100843044497
"1991","12",1.48374321448478
"1992","1",0.909365413021077
"1992","2",1.17690951454333
"1992","3",1.87604103104215
"1992","4",1.55221466048009
"1992","5",1.25919187699063
"1992","6",1.26164325836066
"1992","7",1.09063458697892
"1992","8",0.468880924601874
"1992","9",0
"1992","10",0.615837394028103
"1992","11",0.811762489519906
"1992","12",0.456094783583138
"1993","1",0
"1993","2",0.546127061967213
"1993","3",0.981868235515223
"1993","4",0.934565707903981
"1993","5",1.27673923752927
"1993","6",1.5859811441452
"1993","7",0.910261395386417
"1993","8",0.967091514976581
"1993","9",1.54168744330211
"1993","10",1.75182402210773
"1993","11",1.01813176448478
"1993","12",1.16010970838408
"1994","1",1.70632868612412
"1994","2",0.9567016020726
"1994","3",0.981558027423888
"1994","4",1.39434816177986
"1994","5",1.42858493861827
"1994","6",0.317553011135831
"1994","7",1.00564671122951
"1994","8",1.3711357095082
"1994","9",1.34390605816159
"1994","10",0.994353288770492
"1994","11",0.465877752459016
"1994","12",0.600308170456675
"1995","1",0.73432204969555
"1995","2",1.02499213384075
"1995","3",0.867458279519906
"1995","4",1.21421454436768
"1995","5",1.52402546973068
"1995","6",0.98609786618267
"1995","7",1.01390213381733
"1995","8",0.121982274063232
"1995","9",1.68366887911007
"1995","10",0.895618885456674
"1995","11",0.764535948489461
"1995","12",1.02761320320843
"1996","1",1.73489591059719
"1996","2",1.02292227539813
"1996","3",1.43009721288056
"1996","4",1.35037513838407
"1996","5",0.974066991615925
"1996","6",1.3895604661007
"1996","7",0.408321298325527
"1996","8",0.618905211686183
"1996","9",0.977077724601874
"1996","10",1.09795402832553
"1996","11",0.836812802833724
"1996","12",0.800508267388759
"1997","1",0.325636427862998
"1997","2",0.699529841516394
"1997","3",0.552416232769321
"1997","4",0.776348400240047
"1997","5",1.17674088691452
"1997","6",1.12789123385831
"1997","7",1.30454258247658
"1997","8",0.878645479115925
"1997","9",1.12135452088407
"1997","10",0.782075623624122
"1997","11",1.47822942796838
"1997","12",1.68456950465457
"1998","1",0.722372131686183
"1998","2",1.14210483976581
"1998","3",0.998367077248244
"1998","4",1.00163292275176
"1998","5",1.27853215040984
"1998","6",1.37907263800937
"1998","7",1.2901267217096
"1998","8",1.48142979080796
"1998","9",0.969845259789227
"1998","10",0.518157328103044
"1998","11",0.927677928185012
"1998","12",0.714882476674473
"1999","1",1.75789757064403
"1999","2",1.57255277675644
"1999","3",1.0839550676815
