"year","avg_mean","month"
1980,1.00007418228915,1
1980,1.00007418228915,2
1980,1.00007418228915,3
1980,1.00007418228915,4
1980,1.00007418228915,5
1980,1.00007418228915,6
1980,1.00007418228915,7
1980,1.00007418228915,8
1980,1.00007418228915,9
1980,1.00007418228915,10
1980,1.00007418228915,11
1980,1.00007418228915,12
1981,1.04138859843238,1
1981,1.04138859843238,2
1981,1.04138859843238,3
1981,1.04138859843238,4
1981,1.04138859843238,5
1981,1.04138859843238,6
1981,1.04138859843238,7
1981,1.04138859843238,8
1981,1.04138859843238,9
1981,1.04138859843238,10
1981,1.04138859843238,11
1981,1.04138859843238,12
1982,0.872497424813443,1
1982,0.872497424813443,2
1982,0.872497424813443,3
1982,0.872497424813443,4
1982,0.872497424813443,5
1982,0.872497424813443,6
1982,0.872497424813443,7
1982,0.872497424813443,8
1982,0.872497424813443,9
1982,0.872497424813443,10
1982,0.872497424813443,11
1982,0.872497424813443,12
1983,0.850429775057712,1
1983,0.850429775057712,2
1983,0.850429775057712,3
1983,0.850429775057712,4
1983,0.850429775057712,5
1983,0.850429775057712,6
1983,0.850429775057712,7
1983,0.850429775057712,8
1983,0.850429775057712,9
1983,0.850429775057712,10
1983,0.850429775057712,11
1983,0.850429775057712,12
1984,0.658746262092661,1
1984,0.658746262092661,2
1984,0.658746262092661,3
1984,0.658746262092661,4
1984,0.658746262092661,5
1984,0.658746262092661,6
1984,0.658746262092661,7
1984,0.658746262092661,8
1984,0.658746262092661,9
1984,0.658746262092661,10
1984,0.658746262092661,11
1984,0.658746262092661,12
1985,0.745033199897998,1
1985,0.745033199897998,2
1985,0.745033199897998,3
1985,0.745033199897998,4
1985,0.745033199897998,5
1985,0.745033199897998,6
1985,0.745033199897998,7
1985,0.745033199897998,8
1985,0.745033199897998,9
1985,0.745033199897998,10
1985,0.745033199897998,11
1985,0.745033199897998,12
1986,0.950908048451173,1
1986,0.950908048451173,2
1986,0.950908048451173,3
1986,0.950908048451173,4
1986,0.950908048451173,5
1986,0.950908048451173,6
1986,0.950908048451173,7
1986,0.950908048451173,8
1986,0.950908048451173,9
1986,0.950908048451173,10
1986,0.950908048451173,11
1986,0.950908048451173,12
1987,0.963334158184356,1
1987,0.963334158184356,2
1987,0.963334158184356,3
1987,0.963334158184356,4
1987,0.963334158184356,5
1987,0.963334158184356,6
1987,0.963334158184356,7
1987,0.963334158184356,8
1987,0.963334158184356,9
1987,0.963334158184356,10
1987,0.963334158184356,11
1987,0.963334158184356,12
1988,0.932931343453052,1
1988,0.932931343453052,2
1988,0.932931343453052,3
1988,0.932931343453052,4
1988,0.932931343453052,5
1988,0.932931343453052,6
1988,0.932931343453052,7
1988,0.932931343453052,8
1988,0.932931343453052,9
1988,0.932931343453052,10
1988,0.932931343453052,11
1988,0.932931343453052,12
1989,0.931761593171203,1
1989,0.931761593171203,2
1989,0.931761593171203,3
1989,0.931761593171203,4
1989,0.931761593171203,5
1989,0.931761593171203,6
1989,0.931761593171203,7
1989,0.931761593171203,8
1989,0.931761593171203,9
1989,0.931761593171203,10
1989,0.931761593171203,11
1989,0.931761593171203,12
1990,1.0221898842272,1
1990,1.0221898842272,2
1990,1.0221898842272,3
1990,1.0221898842272,4
1990,1.0221898842272,5
1990,1.0221898842272,6
1990,1.0221898842272,7
1990,1.0221898842272,8
1990,1.0221898842272,9
1990,1.0221898842272,10
1990,1.0221898842272,11
1990,1.0221898842272,12
1991,0.953437633193751,1
1991,0.953437633193751,2
1991,0.953437633193751,3
1991,0.953437633193751,4
1991,0.953437633193751,5
1991,0.953437633193751,6
1991,0.953437633193751,7
1991,0.953437633193751,8
1991,0.953437633193751,9
1991,0.953437633193751,10
1991,0.953437633193751,11
1991,0.953437633193751,12
1992,0.944569826542116,1
1992,0.944569826542116,2
1992,0.944569826542116,3
1992,0.944569826542116,4
1992,0.944569826542116,5
1992,0.944569826542116,6
1992,0.944569826542116,7
1992,0.944569826542116,8
1992,0.944569826542116,9
1992,0.944569826542116,10
1992,0.944569826542116,11
1992,0.944569826542116,12
1993,0.807840143716111,1
1993,0.807840143716111,2
1993,0.807840143716111,3
1993,0.807840143716111,4
1993,0.807840143716111,5
1993,0.807840143716111,6
1993,0.807840143716111,7
1993,0.807840143716111,8
1993,0.807840143716111,9
1993,0.807840143716111,10
1993,0.807840143716111,11
1993,0.807840143716111,12
1994,0.943238699522199,1
1994,0.943238699522199,2
1994,0.943238699522199,3
1994,0.943238699522199,4
1994,0.943238699522199,5
1994,0.943238699522199,6
1994,0.943238699522199,7
1994,0.943238699522199,8
1994,0.943238699522199,9
1994,0.943238699522199,10
1994,0.943238699522199,11
1994,0.943238699522199,12
1995,1.00071573879315,1
1995,1.00071573879315,2
1995,1.00071573879315,3
1995,1.00071573879315,4
1995,1.00071573879315,5
1995,1.00071573879315,6
1995,1.00071573879315,7
1995,1.00071573879315,8
1995,1.00071573879315,9
1995,1.00071573879315,10
1995,1.00071573879315,11
1995,1.00071573879315,12
1996,1.00021837201374,1
1996,1.00021837201374,2
1996,1.00021837201374,3
1996,1.00021837201374,4
1996,1.00021837201374,5
1996,1.00021837201374,6
1996,1.00021837201374,7
1996,1.00021837201374,8
1996,1.00021837201374,9
1996,1.00021837201374,10
1996,1.00021837201374,11
1996,1.00021837201374,12
1997,1.18095558997692,1
1997,1.18095558997692,2
1997,1.18095558997692,3
1997,1.18095558997692,4
1997,1.18095558997692,5
1997,1.18095558997692,6
1997,1.18095558997692,7
1997,1.18095558997692,8
1997,1.18095558997692,9
1997,1.18095558997692,10
