"year","avg_mean","month"
1980,0.395619593604043,1
1980,0.395619593604043,2
1980,0.395619593604043,3
1980,0.395619593604043,4
1980,0.395619593604043,5
1980,0.395619593604043,6
1980,0.395619593604043,7
1980,0.395619593604043,8
1980,0.395619593604043,9
1980,0.395619593604043,10
1980,0.395619593604043,11
1980,0.395619593604043,12
1981,0.370752643561765,1
1981,0.370752643561765,2
1981,0.370752643561765,3
1981,0.370752643561765,4
1981,0.370752643561765,5
1981,0.370752643561765,6
1981,0.370752643561765,7
1981,0.370752643561765,8
1981,0.370752643561765,9
1981,0.370752643561765,10
1981,0.370752643561765,11
1981,0.370752643561765,12
1982,0.279790273212273,1
1982,0.279790273212273,2
1982,0.279790273212273,3
1982,0.279790273212273,4
1982,0.279790273212273,5
1982,0.279790273212273,6
1982,0.279790273212273,7
1982,0.279790273212273,8
1982,0.279790273212273,9
1982,0.279790273212273,10
1982,0.279790273212273,11
1982,0.279790273212273,12
1983,0.125284801021367,1
1983,0.125284801021367,2
1983,0.125284801021367,3
1983,0.125284801021367,4
1983,0.125284801021367,5
1983,0.125284801021367,6
1983,0.125284801021367,7
1983,0.125284801021367,8
1983,0.125284801021367,9
1983,0.125284801021367,10
1983,0.125284801021367,11
1983,0.125284801021367,12
1984,0.458666501322006,1
1984,0.458666501322006,2
1984,0.458666501322006,3
1984,0.458666501322006,4
1984,0.458666501322006,5
1984,0.458666501322006,6
1984,0.458666501322006,7
1984,0.458666501322006,8
1984,0.458666501322006,9
1984,0.458666501322006,10
1984,0.458666501322006,11
1984,0.458666501322006,12
1985,-0.0099709156265099,1
1985,-0.0099709156265099,2
1985,-0.0099709156265099,3
1985,-0.0099709156265099,4
1985,-0.0099709156265099,5
1985,-0.0099709156265099,6
1985,-0.0099709156265099,7
1985,-0.0099709156265099,8
1985,-0.0099709156265099,9
1985,-0.0099709156265099,10
1985,-0.0099709156265099,11
1985,-0.0099709156265099,12
1986,-0.328399828441241,1
1986,-0.328399828441241,2
1986,-0.328399828441241,3
1986,-0.328399828441241,4
1986,-0.328399828441241,5
1986,-0.328399828441241,6
1986,-0.328399828441241,7
1986,-0.328399828441241,8
1986,-0.328399828441241,9
1986,-0.328399828441241,10
1986,-0.328399828441241,11
1986,-0.328399828441241,12
1987,-0.216675940805014,1
1987,-0.216675940805014,2
1987,-0.216675940805014,3
1987,-0.216675940805014,4
1987,-0.216675940805014,5
1987,-0.216675940805014,6
1987,-0.216675940805014,7
1987,-0.216675940805014,8
1987,-0.216675940805014,9
1987,-0.216675940805014,10
1987,-0.216675940805014,11
1987,-0.216675940805014,12
1988,0.109194589070972,1
1988,0.109194589070972,2
1988,0.109194589070972,3
1988,0.109194589070972,4
1988,0.109194589070972,5
1988,0.109194589070972,6
1988,0.109194589070972,7
1988,0.109194589070972,8
1988,0.109194589070972,9
1988,0.109194589070972,10
1988,0.109194589070972,11
1988,0.109194589070972,12
1989,-0.124074426336769,1
1989,-0.124074426336769,2
1989,-0.124074426336769,3
1989,-0.124074426336769,4
1989,-0.124074426336769,5
1989,-0.124074426336769,6
1989,-0.124074426336769,7
1989,-0.124074426336769,8
1989,-0.124074426336769,9
1989,-0.124074426336769,10
1989,-0.124074426336769,11
1989,-0.124074426336769,12
1990,-0.231701093003436,1
1990,-0.231701093003436,2
1990,-0.231701093003436,3
1990,-0.231701093003436,4
1990,-0.231701093003436,5
1990,-0.231701093003436,6
1990,-0.231701093003436,7
1990,-0.231701093003436,8
1990,-0.231701093003436,9
1990,-0.231701093003436,10
1990,-0.231701093003436,11
1990,-0.231701093003436,12
1991,-0.301383691086863,1
1991,-0.301383691086863,2
1991,-0.301383691086863,3
1991,-0.301383691086863,4
1991,-0.301383691086863,5
1991,-0.301383691086863,6
1991,-0.301383691086863,7
1991,-0.301383691086863,8
1991,-0.301383691086863,9
1991,-0.301383691086863,10
1991,-0.301383691086863,11
1991,-0.301383691086863,12
1992,-0.34145463941456,1
1992,-0.34145463941456,2
1992,-0.34145463941456,3
1992,-0.34145463941456,4
1992,-0.34145463941456,5
1992,-0.34145463941456,6
1992,-0.34145463941456,7
1992,-0.34145463941456,8
1992,-0.34145463941456,9
1992,-0.34145463941456,10
1992,-0.34145463941456,11
1992,-0.34145463941456,12
1993,0.020647596774843,1
1993,0.020647596774843,2
1993,0.020647596774843,3
1993,0.020647596774843,4
1993,0.020647596774843,5
1993,0.020647596774843,6
1993,0.020647596774843,7
1993,0.020647596774843,8
1993,0.020647596774843,9
1993,0.020647596774843,10
1993,0.020647596774843,11
1993,0.020647596774843,12
1994,0.0887285482968272,1
1994,0.0887285482968272,2
1994,0.0887285482968272,3
1994,0.0887285482968272,4
1994,0.0887285482968272,5
1994,0.0887285482968272,6
1994,0.0887285482968272,7
1994,0.0887285482968272,8
1994,0.0887285482968272,9
1994,0.0887285482968272,10
1994,0.0887285482968272,11
1994,0.0887285482968272,12
1995,-0.0575598727854727,1
1995,-0.0575598727854727,2
1995,-0.0575598727854727,3
1995,-0.0575598727854727,4
1995,-0.0575598727854727,5
1995,-0.0575598727854727,6
1995,-0.0575598727854727,7
1995,-0.0575598727854727,8
1995,-0.0575598727854727,9
1995,-0.0575598727854727,10
1995,-0.0575598727854727,11
1995,-0.0575598727854727,12
1996,0.125002425974392,1
1996,0.125002425974392,2
1996,0.125002425974392,3
1996,0.125002425974392,4
1996,0.125002425974392,5
1996,0.125002425974392,6
1996,0.125002425974392,7
1996,0.125002425974392,8
1996,0.125002425974392,9
1996,0.125002425974392,10
1996,0.125002425974392,11
1996,0.125002425974392,12
