"year","avg_mean","month"
"1980",1.00777525062842,1
"1980",1.00777525062842,2
"1980",1.00777525062842,3
"1980",1.00777525062842,4
"1980",1.00777525062842,5
"1980",1.00777525062842,6
"1980",1.00777525062842,7
"1980",1.00777525062842,8
"1980",1.00777525062842,9
"1980",1.00777525062842,10
"1980",1.00777525062842,11
"1980",1.00777525062842,12
"1981",0.713440109016393,1
"1981",0.713440109016393,2
"1981",0.713440109016393,3
"1981",0.713440109016393,4
"1981",0.713440109016393,5
"1981",0.713440109016393,6
"1981",0.713440109016393,7
"1981",0.713440109016393,8
"1981",0.713440109016393,9
"1981",0.713440109016393,10
"1981",0.713440109016393,11
"1981",0.713440109016393,12
"1982",0.483569206338798,1
"1982",0.483569206338798,2
"1982",0.483569206338798,3
"1982",0.483569206338798,4
"1982",0.483569206338798,5
"1982",0.483569206338798,6
"1982",0.483569206338798,7
"1982",0.483569206338798,8
"1982",0.483569206338798,9
"1982",0.483569206338798,10
"1982",0.483569206338798,11
"1982",0.483569206338798,12
"1983",0.876044875655738,1
"1983",0.876044875655738,2
"1983",0.876044875655738,3
"1983",0.876044875655738,4
"1983",0.876044875655738,5
"1983",0.876044875655738,6
"1983",0.876044875655738,7
"1983",0.876044875655738,8
"1983",0.876044875655738,9
"1983",0.876044875655738,10
"1983",0.876044875655738,11
"1983",0.876044875655738,12
"1984",0.789765900956284,1
"1984",0.789765900956284,2
"1984",0.789765900956284,3
"1984",0.789765900956284,4
"1984",0.789765900956284,5
"1984",0.789765900956284,6
"1984",0.789765900956284,7
"1984",0.789765900956284,8
"1984",0.789765900956284,9
"1984",0.789765900956284,10
"1984",0.789765900956284,11
"1984",0.789765900956284,12
"1985",1.45327142956284,1
"1985",1.45327142956284,2
"1985",1.45327142956284,3
"1985",1.45327142956284,4
"1985",1.45327142956284,5
"1985",1.45327142956284,6
"1985",1.45327142956284,7
"1985",1.45327142956284,8
"1985",1.45327142956284,9
"1985",1.45327142956284,10
"1985",1.45327142956284,11
"1985",1.45327142956284,12
"1986",1.34866162480874,1
"1986",1.34866162480874,2
"1986",1.34866162480874,3
"1986",1.34866162480874,4
"1986",1.34866162480874,5
"1986",1.34866162480874,6
"1986",1.34866162480874,7
"1986",1.34866162480874,8
"1986",1.34866162480874,9
"1986",1.34866162480874,10
"1986",1.34866162480874,11
"1986",1.34866162480874,12
"1987",1.64372288527322,1
"1987",1.64372288527322,2
"1987",1.64372288527322,3
"1987",1.64372288527322,4
"1987",1.64372288527322,5
"1987",1.64372288527322,6
"1987",1.64372288527322,7
"1987",1.64372288527322,8
"1987",1.64372288527322,9
"1987",1.64372288527322,10
"1987",1.64372288527322,11
"1987",1.64372288527322,12
"1988",1.11370590584699,1
"1988",1.11370590584699,2
"1988",1.11370590584699,3
"1988",1.11370590584699,4
"1988",1.11370590584699,5
"1988",1.11370590584699,6
"1988",1.11370590584699,7
"1988",1.11370590584699,8
"1988",1.11370590584699,9
"1988",1.11370590584699,10
"1988",1.11370590584699,11
"1988",1.11370590584699,12
"1989",1.22112262601093,1
"1989",1.22112262601093,2
"1989",1.22112262601093,3
"1989",1.22112262601093,4
"1989",1.22112262601093,5
"1989",1.22112262601093,6
"1989",1.22112262601093,7
"1989",1.22112262601093,8
"1989",1.22112262601093,9
"1989",1.22112262601093,10
"1989",1.22112262601093,11
"1989",1.22112262601093,12
"1990",0.882773985191257,1
"1990",0.882773985191257,2
"1990",0.882773985191257,3
"1990",0.882773985191257,4
"1990",0.882773985191257,5
"1990",0.882773985191257,6
"1990",0.882773985191257,7
"1990",0.882773985191257,8
"1990",0.882773985191257,9
"1990",0.882773985191257,10
"1990",0.882773985191257,11
"1990",0.882773985191257,12
"1991",1.00988077497268,1
"1991",1.00988077497268,2
"1991",1.00988077497268,3
"1991",1.00988077497268,4
"1991",1.00988077497268,5
"1991",1.00988077497268,6
"1991",1.00988077497268,7
"1991",1.00988077497268,8
"1991",1.00988077497268,9
"1991",1.00988077497268,10
"1991",1.00988077497268,11
"1991",1.00988077497268,12
"1992",1.35325465532787,1
"1992",1.35325465532787,2
"1992",1.35325465532787,3
"1992",1.35325465532787,4
"1992",1.35325465532787,5
"1992",1.35325465532787,6
"1992",1.35325465532787,7
"1992",1.35325465532787,8
"1992",1.35325465532787,9
"1992",1.35325465532787,10
"1992",1.35325465532787,11
"1992",1.35325465532787,12
"1993",1.2454285610929,1
"1993",1.2454285610929,2
"1993",1.2454285610929,3
"1993",1.2454285610929,4
"1993",1.2454285610929,5
"1993",1.2454285610929,6
"1993",1.2454285610929,7
"1993",1.2454285610929,8
"1993",1.2454285610929,9
"1993",1.2454285610929,10
"1993",1.2454285610929,11
"1993",1.2454285610929,12
"1994",1.1096601639071,1
"1994",1.1096601639071,2
"1994",1.1096601639071,3
"1994",1.1096601639071,4
"1994",1.1096601639071,5
"1994",1.1096601639071,6
"1994",1.1096601639071,7
"1994",1.1096601639071,8
"1994",1.1096601639071,9
"1994",1.1096601639071,10
"1994",1.1096601639071,11
"1994",1.1096601639071,12
"1995",1.29763183019126,1
"1995",1.29763183019126,2
"1995",1.29763183019126,3
"1995",1.29763183019126,4
"1995",1.29763183019126,5
"1995",1.29763183019126,6
"1995",1.29763183019126,7
"1995",1.29763183019126,8
"1995",1.29763183019126,9
"1995",1.29763183019126,10
"1995",1.29763183019126,11
"1995",1.29763183019126,12
"1996",0.900661959453552,1
"1996",0.900661959453552,2
"1996",0.900661959453552,3
"1996",0.900661959453552,4
"1996",0.900661959453552,5
"1996",0.900661959453552,6
"1996",0.900661959453552,7
