"year","avg_mean","month"
"1980",-0.168356931047034,1
"1980",-0.168356931047034,2
"1980",-0.168356931047034,3
"1980",-0.168356931047034,4
"1980",-0.168356931047034,5
"1980",-0.168356931047034,6
"1980",-0.168356931047034,7
"1980",-0.168356931047034,8
"1980",-0.168356931047034,9
"1980",-0.168356931047034,10
"1980",-0.168356931047034,11
"1980",-0.168356931047034,12
"1981",0.0427091785431304,1
"1981",0.0427091785431304,2
"1981",0.0427091785431304,3
"1981",0.0427091785431304,4
"1981",0.0427091785431304,5
"1981",0.0427091785431304,6
"1981",0.0427091785431304,7
"1981",0.0427091785431304,8
"1981",0.0427091785431304,9
"1981",0.0427091785431304,10
"1981",0.0427091785431304,11
"1981",0.0427091785431304,12
"1982",-0.257938087795667,1
"1982",-0.257938087795667,2
"1982",-0.257938087795667,3
"1982",-0.257938087795667,4
"1982",-0.257938087795667,5
"1982",-0.257938087795667,6
"1982",-0.257938087795667,7
"1982",-0.257938087795667,8
"1982",-0.257938087795667,9
"1982",-0.257938087795667,10
"1982",-0.257938087795667,11
"1982",-0.257938087795667,12
"1983",0.243683405073185,1
"1983",0.243683405073185,2
"1983",0.243683405073185,3
"1983",0.243683405073185,4
"1983",0.243683405073185,5
"1983",0.243683405073185,6
"1983",0.243683405073185,7
"1983",0.243683405073185,8
"1983",0.243683405073185,9
"1983",0.243683405073185,10
"1983",0.243683405073185,11
"1983",0.243683405073185,12
"1984",-0.435662952932279,1
"1984",-0.435662952932279,2
"1984",-0.435662952932279,3
"1984",-0.435662952932279,4
"1984",-0.435662952932279,5
"1984",-0.435662952932279,6
"1984",-0.435662952932279,7
"1984",-0.435662952932279,8
"1984",-0.435662952932279,9
"1984",-0.435662952932279,10
"1984",-0.435662952932279,11
"1984",-0.435662952932279,12
"1985",-0.776460775172717,1
"1985",-0.776460775172717,2
"1985",-0.776460775172717,3
"1985",-0.776460775172717,4
"1985",-0.776460775172717,5
"1985",-0.776460775172717,6
"1985",-0.776460775172717,7
"1985",-0.776460775172717,8
"1985",-0.776460775172717,9
"1985",-0.776460775172717,10
"1985",-0.776460775172717,11
"1985",-0.776460775172717,12
"1986",-0.423651111593482,1
"1986",-0.423651111593482,2
"1986",-0.423651111593482,3
"1986",-0.423651111593482,4
"1986",-0.423651111593482,5
"1986",-0.423651111593482,6
"1986",-0.423651111593482,7
"1986",-0.423651111593482,8
"1986",-0.423651111593482,9
"1986",-0.423651111593482,10
"1986",-0.423651111593482,11
"1986",-0.423651111593482,12
"1987",-0.0239954777137002,1
"1987",-0.0239954777137002,2
"1987",-0.0239954777137002,3
"1987",-0.0239954777137002,4
"1987",-0.0239954777137002,5
"1987",-0.0239954777137002,6
"1987",-0.0239954777137002,7
"1987",-0.0239954777137002,8
"1987",-0.0239954777137002,9
"1987",-0.0239954777137002,10
"1987",-0.0239954777137002,11
"1987",-0.0239954777137002,12
"1988",-0.307543362549766,1
"1988",-0.307543362549766,2
"1988",-0.307543362549766,3
"1988",-0.307543362549766,4
"1988",-0.307543362549766,5
"1988",-0.307543362549766,6
"1988",-0.307543362549766,7
"1988",-0.307543362549766,8
"1988",-0.307543362549766,9
"1988",-0.307543362549766,10
"1988",-0.307543362549766,11
"1988",-0.307543362549766,12
"1989",-0.306261941921351,1
"1989",-0.306261941921351,2
"1989",-0.306261941921351,3
"1989",-0.306261941921351,4
"1989",-0.306261941921351,5
"1989",-0.306261941921351,6
"1989",-0.306261941921351,7
"1989",-0.306261941921351,8
"1989",-0.306261941921351,9
"1989",-0.306261941921351,10
"1989",-0.306261941921351,11
"1989",-0.306261941921351,12
"1990",-0.145263504407689,1
"1990",-0.145263504407689,2
"1990",-0.145263504407689,3
"1990",-0.145263504407689,4
"1990",-0.145263504407689,5
"1990",-0.145263504407689,6
"1990",-0.145263504407689,7
"1990",-0.145263504407689,8
"1990",-0.145263504407689,9
"1990",-0.145263504407689,10
"1990",-0.145263504407689,11
"1990",-0.145263504407689,12
"1991",-0.557314294844848,1
"1991",-0.557314294844848,2
"1991",-0.557314294844848,3
"1991",-0.557314294844848,4
"1991",-0.557314294844848,5
"1991",-0.557314294844848,6
"1991",-0.557314294844848,7
"1991",-0.557314294844848,8
"1991",-0.557314294844848,9
"1991",-0.557314294844848,10
"1991",-0.557314294844848,11
"1991",-0.557314294844848,12
"1992",0.318421327368267,1
"1992",0.318421327368267,2
"1992",0.318421327368267,3
"1992",0.318421327368267,4
"1992",0.318421327368267,5
"1992",0.318421327368267,6
"1992",0.318421327368267,7
"1992",0.318421327368267,8
"1992",0.318421327368267,9
"1992",0.318421327368267,10
"1992",0.318421327368267,11
"1992",0.318421327368267,12
"1993",-0.0678506868120609,1
"1993",-0.0678506868120609,2
"1993",-0.0678506868120609,3
"1993",-0.0678506868120609,4
"1993",-0.0678506868120609,5
"1993",-0.0678506868120609,6
"1993",-0.0678506868120609,7
"1993",-0.0678506868120609,8
"1993",-0.0678506868120609,9
"1993",-0.0678506868120609,10
"1993",-0.0678506868120609,11
"1993",-0.0678506868120609,12
"1994",0.137902455838212,1
"1994",0.137902455838212,2
"1994",0.137902455838212,3
"1994",0.137902455838212,4
"1994",0.137902455838212,5
"1994",0.137902455838212,6
"1994",0.137902455838212,7
"1994",0.137902455838212,8
"1994",0.137902455838212,9
"1994",0.137902455838212,10
"1994",0.137902455838212,11
"1994",0.137902455838212,12
"1995",0.0397318100458626,1
"1995",0.0397318100458626,2
"1995",0.0397318100458626,3
"1995",0.0397318100458626,4
"1995",0.0397318100458626,5
"1995",0.0397318100458626,6
